,Blonde Pop,Go Bailee Go,Carter Obrien,Obsessive Dreams,Shes All Style,Slick Soldier,Zipping Bryce,Helping Hands
11-01-2023 13:34:56.347597,"(5.5, 6.6, 6.219047619047619)","(4.8, 8.2, 7.75)","(3.2, 3.7, 3.555357142857143)","(11.0, 17.0, 13.774193548387096)","(91.0, 440.0, 358.0)","(5.0, 7.6, 7.482926829268292)","(4.4, 6.2, 5.488888888888889)","(15.0, 34.0, 27.79310344827586)"
11-01-2023 13:34:57.745531,"(5.5, 6.6, 6.216)","(4.8, 7.6, 7.449999999999999)","(3.2, 3.7, 3.555357142857143)","(11.0, 17.0, 13.774193548387096)","(91.0, 420.0, 287.1428571428571)","(5.0, 7.6, 7.482926829268292)","(4.4, 6.2, 5.488888888888889)","(15.0, 34.0, 27.79310344827586)"
11-01-2023 13:34:59.094080,"(5.5, 6.6, 6.216)","(4.8, 7.6, 7.949999999999999)","(3.2, 3.7, 3.6166666666666667)","(11.0, 17.0, 13.774193548387096)","(91.0, 420.0, 192.66666666666669)","(5.0, 7.6, 7.2727272727272725)","(4.4, 6.2, 5.3882352941176475)","(15.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:00.320087,"(5.5, 6.6, 6.216)","(4.8, 8.2, 8.023529411764706)","(3.2, 3.65, 3.56)","(11.0, 17.0, 13.774193548387096)","(91.0, 420.0, 213.33333333333331)","(5.0, 7.6, 7.323076923076923)","(4.4, 6.0, 5.709090909090909)","(15.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:01.523846,"(5.5, 6.6, 6.219047619047619)","(4.8, 8.2, 8.117808219178082)","(3.2, 3.6, 3.440909090909091)","(11.0, 17.0, 13.774193548387096)","(91.0, 420.0, 215.45454545454544)","(5.0, 7.6, 7.323076923076923)","(4.4, 5.9, 5.48)","(15.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:02.674308,"(5.5, 6.6, 6.219047619047619)","(4.8, 8.2, 8.117808219178082)","(3.2, 3.6, 3.440909090909091)","(11.0, 17.0, 13.857142857142858)","(91.0, 400.0, 206.66666666666669)","(5.0, 7.6, 7.323076923076923)","(4.4, 5.9, 5.364705882352942)","(15.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:03.818622,"(5.5, 6.6, 6.219047619047619)","(4.8, 8.2, 8.117808219178082)","(3.2, 3.6, 3.440909090909091)","(11.0, 17.0, 13.857142857142858)","(91.0, 400.0, 206.66666666666669)","(5.0, 7.6, 7.323076923076923)","(4.4, 5.9, 5.364705882352942)","(15.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:04.989166,"(5.5, 6.6, 6.219047619047619)","(4.8, 8.2, 8.117808219178082)","(3.2, 3.6, 3.440909090909091)","(11.0, 17.0, 13.857142857142858)","(91.0, 400.0, 206.66666666666669)","(5.0, 7.6, 7.323076923076923)","(4.4, 5.9, 5.364705882352942)","(15.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:06.146823,"(5.5, 6.6, 6.219047619047619)","(5.0, 8.2, 8.08)","(3.1, 3.6, 3.38125)","(11.0, 17.0, 13.857142857142858)","(91.0, 400.0, 206.66666666666669)","(5.5, 7.6, 7.466666666666667)","(4.4, 5.9, 5.275675675675676)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:07.375487,"(5.5, 6.6, 6.219047619047619)","(5.0, 8.2, 8.040963855421687)","(3.1, 3.6, 3.38125)","(11.0, 17.0, 13.857142857142858)","(91.0, 370.0, 200.9090909090909)","(5.5, 7.6, 7.746666666666666)","(4.4, 5.9, 5.275675675675676)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:08.585738,"(5.5, 6.6, 6.219047619047619)","(5.0, 8.2, 8.040963855421687)","(3.1, 3.6, 3.38125)","(11.0, 17.0, 13.857142857142858)","(91.0, 360.0, 193.33333333333331)","(5.5, 7.8, 7.622222222222222)","(4.4, 5.9, 5.220588235294118)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:09.749976,"(5.5, 6.6, 6.219047619047619)","(5.0, 8.2, 7.949999999999999)","(3.1, 3.6, 3.3692307692307693)","(11.0, 17.0, 13.857142857142858)","(91.0, 360.0, 193.33333333333331)","(5.5, 7.8, 7.622222222222222)","(4.4, 5.9, 5.24)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:11.018110,"(5.5, 6.6, 6.219047619047619)","(5.0, 9.0, 8.04)","(3.1, 3.6, 3.3692307692307693)","(11.0, 17.0, 13.857142857142858)","(91.0, 360.0, 193.33333333333331)","(5.5, 7.8, 7.553846153846154)","(4.4, 5.8, 5.271428571428571)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:12.129710,"(5.5, 6.6, 6.219047619047619)","(5.0, 9.0, 8.04)","(3.1, 3.6, 3.3692307692307693)","(11.0, 17.0, 13.857142857142858)","(91.0, 360.0, 294.0)","(5.5, 7.8, 7.553846153846154)","(4.4, 5.7, 5.227777777777778)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:13.315678,"(5.5, 6.6, 6.216)","(5.0, 9.0, 8.166666666666666)","(3.1, 3.55, 3.344444444444444)","(11.0, 17.0, 13.857142857142858)","(91.0, 340.0, 294.0)","(5.5, 7.8, 7.553846153846154)","(4.4, 5.7, 5.56)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:14.440257,"(5.5, 6.6, 6.219047619047619)","(5.0, 9.0, 8.074074074074074)","(3.1, 3.5, 3.344444444444444)","(11.0, 17.0, 13.857142857142858)","(91.0, 340.0, 294.0)","(5.5, 7.8, 7.553846153846154)","(4.4, 5.6, 5.56)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:15.501805,"(5.5, 6.6, 6.219047619047619)","(5.0, 9.0, 8.354838709677418)","(3.1, 3.5, 3.318181818181818)","(11.0, 17.0, 13.857142857142858)","(91.0, 340.0, 225.0)","(5.5, 7.8, 7.553846153846154)","(4.4, 5.6, 5.56)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:16.629624,"(5.5, 6.6, 6.219047619047619)","(5.0, 9.0, 8.354838709677418)","(3.1, 3.5, 3.318181818181818)","(11.0, 17.0, 13.857142857142858)","(91.0, 340.0, 225.0)","(5.5, 7.8, 7.553846153846154)","(4.4, 5.6, 5.56)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:17.718485,"(5.5, 6.6, 6.219047619047619)","(5.0, 9.0, 8.354838709677418)","(3.1, 3.5, 3.318181818181818)","(11.0, 17.0, 13.857142857142858)","(91.0, 340.0, 225.0)","(5.5, 7.8, 7.553846153846154)","(4.4, 5.6, 5.344)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:18.862303,"(5.5, 6.6, 6.216)","(5.0, 9.0, 8.354838709677418)","(3.1, 3.5, 3.318181818181818)","(11.0, 17.0, 13.857142857142858)","(91.0, 340.0, 225.0)","(5.5, 7.8, 7.553846153846154)","(4.4, 5.6, 5.445454545454545)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:20.074737,"(5.5, 6.6, 6.216)","(5.0, 8.8, 8.425)","(3.1, 3.5, 3.3249999999999997)","(11.0, 17.0, 13.857142857142858)","(91.0, 340.0, 225.0)","(5.5, 7.8, 7.553846153846154)","(4.4, 5.5, 5.392857142857143)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:21.212400,"(5.5, 6.6, 6.219047619047619)","(5.0, 8.8, 8.425)","(3.1, 3.5, 3.3249999999999997)","(11.0, 17.0, 13.857142857142858)","(91.0, 340.0, 225.0)","(5.5, 7.8, 7.553846153846154)","(4.4, 5.5, 5.392857142857143)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:22.304349,"(5.5, 6.6, 6.219047619047619)","(5.0, 8.8, 8.425)","(3.1, 3.5, 3.3249999999999997)","(11.0, 17.0, 13.857142857142858)","(91.0, 340.0, 225.0)","(5.5, 7.8, 7.553846153846154)","(4.4, 5.5, 5.392857142857143)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:23.314770,"(5.5, 6.6, 6.219047619047619)","(5.0, 8.8, 8.425)","(3.1, 3.5, 3.3249999999999997)","(11.0, 17.0, 13.857142857142858)","(91.0, 340.0, 225.0)","(5.5, 7.8, 7.553846153846154)","(4.4, 5.5, 5.392857142857143)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:24.365812,"(5.5, 6.6, 6.219047619047619)","(5.0, 8.8, 8.425)","(3.0, 3.5, 3.3249999999999997)","(11.0, 16.5, 14.4)","(91.0, 340.0, 225.0)","(5.5, 7.8, 7.553846153846154)","(4.4, 5.5, 5.392857142857143)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:25.457208,"(5.5, 6.6, 6.219047619047619)","(5.0, 8.8, 8.299999999999999)","(3.0, 3.5, 3.3249999999999997)","(11.0, 16.5, 13.28048780487805)","(91.0, 340.0, 225.0)","(5.5, 7.8, 8.057142857142857)","(4.4, 5.5, 5.363636363636364)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:26.624097,"(5.5, 6.6, 6.219047619047619)","(5.0, 8.8, 8.299999999999999)","(3.0, 3.5, 3.3249999999999997)","(11.0, 16.5, 13.28048780487805)","(91.0, 340.0, 225.0)","(5.5, 8.4, 8.026666666666667)","(4.4, 5.4, 5.28)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:27.790753,"(5.5, 6.6, 6.216)","(5.0, 8.8, 8.299999999999999)","(3.0, 3.5, 3.3249999999999997)","(11.0, 16.5, 13.28048780487805)","(91.0, 340.0, 225.0)","(5.5, 8.4, 8.057142857142857)","(4.4, 5.4, 5.28)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:28.951224,"(5.5, 6.6, 6.216)","(5.0, 8.8, 8.299999999999999)","(3.0, 3.5, 3.3249999999999997)","(11.0, 16.5, 12.932432432432432)","(91.0, 340.0, 225.0)","(5.5, 8.4, 8.057142857142857)","(4.4, 5.4, 5.28)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:30.163310,"(5.5, 6.6, 6.216)","(5.0, 8.8, 8.299999999999999)","(3.0, 3.5, 3.3625)","(11.0, 16.5, 12.932432432432432)","(91.0, 340.0, 171.875)","(5.5, 8.4, 8.057142857142857)","(4.4, 5.4, 5.15)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:31.374751,"(5.5, 6.6, 6.216)","(5.0, 8.8, 8.299999999999999)","(3.0, 3.55, 3.338461538461538)","(11.0, 16.5, 12.932432432432432)","(91.0, 330.0, 250.0)","(5.5, 8.4, 7.866666666666666)","(4.4, 5.3, 5.15)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:32.504852,"(5.5, 6.6, 6.219047619047619)","(5.0, 8.8, 8.299999999999999)","(3.0, 3.55, 3.388235294117647)","(11.0, 16.5, 12.932432432432432)","(91.0, 310.0, 211.11111111111111)","(5.5, 8.4, 8.057142857142857)","(4.4, 5.3, 5.15)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:33.646763,"(5.5, 6.6, 6.219047619047619)","(5.0, 8.8, 8.299999999999999)","(3.0, 3.55, 3.338461538461538)","(11.0, 16.5, 12.932432432432432)","(91.0, 300.0, 211.11111111111111)","(5.5, 8.4, 8.057142857142857)","(4.4, 5.3, 5.27)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:34.783874,"(5.5, 6.6, 6.219047619047619)","(5.0, 8.8, 8.299999999999999)","(3.0, 3.55, 3.338461538461538)","(11.0, 16.5, 12.932432432432432)","(91.0, 300.0, 211.11111111111111)","(5.5, 8.4, 8.057142857142857)","(4.4, 5.3, 5.279999999999999)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:35.891744,"(5.5, 6.6, 6.216)","(5.0, 8.8, 8.299999999999999)","(3.0, 3.55, 3.338461538461538)","(11.0, 16.5, 12.932432432432432)","(91.0, 300.0, 173.0769230769231)","(5.5, 8.4, 8.057142857142857)","(4.4, 5.3, 5.352941176470589)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:36.919109,"(5.5, 6.6, 6.216)","(5.0, 8.8, 8.299999999999999)","(3.0, 3.55, 3.338461538461538)","(11.0, 16.5, 12.932432432432432)","(91.0, 290.0, 194.44444444444446)","(5.5, 8.4, 8.057142857142857)","(4.4, 5.4, 5.222222222222222)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:37.991930,"(5.5, 6.6, 6.216)","(5.0, 8.8, 8.299999999999999)","(3.0, 3.55, 3.338461538461538)","(11.0, 16.5, 12.932432432432432)","(91.0, 270.0, 200.0)","(5.5, 8.4, 8.057142857142857)","(4.4, 5.4, 5.153846153846154)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:39.088983,"(5.5, 6.6, 6.216)","(5.0, 8.8, 8.299999999999999)","(3.0, 3.55, 3.338461538461538)","(11.0, 16.5, 12.932432432432432)","(91.0, 260.0, 161.53846153846155)","(5.5, 8.4, 8.072727272727272)","(4.4, 5.4, 5.153846153846154)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:40.243910,"(5.5, 6.6, 6.216)","(5.0, 8.8, 8.299999999999999)","(3.0, 3.55, 3.3208333333333333)","(11.0, 16.5, 12.932432432432432)","(91.0, 260.0, 161.53846153846155)","(5.5, 8.4, 8.072727272727272)","(4.4, 5.4, 5.28125)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:41.396274,"(5.5, 6.6, 6.216)","(5.0, 8.8, 8.299999999999999)","(3.0, 3.55, 3.314285714285714)","(11.0, 16.5, 12.932432432432432)","(91.0, 260.0, 144.11764705882354)","(5.5, 8.4, 8.072727272727272)","(4.4, 5.3, 5.28125)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:42.503161,"(5.5, 6.6, 6.216)","(5.0, 8.8, 8.299999999999999)","(3.0, 3.5, 3.3607142857142858)","(11.0, 16.5, 12.932432432432432)","(91.0, 250.0, 150.0)","(5.5, 8.4, 8.072727272727272)","(4.4, 5.3, 5.225)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:43.677381,"(5.5, 6.6, 6.216)","(5.0, 8.8, 8.299999999999999)","(3.0, 3.5, 3.3607142857142858)","(11.0, 16.5, 12.932432432432432)","(91.0, 240.0, 150.0)","(5.5, 8.4, 8.072727272727272)","(4.4, 5.3, 5.225)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:44.869135,"(5.5, 6.6, 6.219047619047619)","(5.0, 8.8, 8.309090909090909)","(3.0, 3.5, 3.3583333333333334)","(11.0, 16.5, 12.932432432432432)","(91.0, 240.0, 150.0)","(5.5, 8.4, 8.072727272727272)","(4.4, 5.3, 5.225)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:45.995050,"(5.5, 6.6, 6.219047619047619)","(5.0, 8.8, 8.309090909090909)","(3.0, 3.5, 3.3583333333333334)","(11.0, 16.5, 12.932432432432432)","(91.0, 240.0, 181.25)","(5.5, 8.4, 8.072727272727272)","(4.4, 5.3, 5.225)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:47.069942,"(5.5, 6.6, 6.219047619047619)","(5.0, 8.8, 8.309090909090909)","(3.0, 3.5, 3.3583333333333334)","(11.0, 16.5, 12.932432432432432)","(91.0, 230.0, 142.85714285714286)","(5.5, 8.4, 8.072727272727272)","(4.4, 5.3, 5.225)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:48.189435,"(5.5, 6.6, 6.219047619047619)","(5.0, 8.8, 8.309090909090909)","(3.0, 3.5, 3.3583333333333334)","(11.0, 16.5, 12.932432432432432)","(91.0, 220.0, 142.85714285714286)","(5.5, 8.4, 8.072727272727272)","(4.4, 5.3, 5.225)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:49.308589,"(5.5, 6.6, 6.219047619047619)","(5.0, 8.8, 8.309090909090909)","(3.0, 3.5, 3.3583333333333334)","(11.0, 16.5, 12.932432432432432)","(91.0, 220.0, 142.85714285714286)","(5.5, 8.4, 8.072727272727272)","(4.4, 5.3, 5.173684210526316)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:50.426024,"(5.5, 6.6, 6.219047619047619)","(5.0, 8.8, 8.309090909090909)","(3.0, 3.5, 3.3583333333333334)","(11.0, 16.5, 12.932432432432432)","(91.0, 220.0, 142.85714285714286)","(5.5, 8.4, 8.072727272727272)","(4.4, 5.3, 5.173684210526316)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:51.502832,"(5.5, 6.6, 6.219047619047619)","(5.0, 8.8, 8.309090909090909)","(3.0, 3.5, 3.3583333333333334)","(11.0, 16.5, 12.932432432432432)","(91.0, 220.0, 142.85714285714286)","(5.5, 8.4, 8.072727272727272)","(4.4, 5.3, 5.173684210526316)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:52.637732,"(5.5, 6.6, 6.219047619047619)","(5.0, 8.8, 8.309090909090909)","(3.0, 3.5, 3.3583333333333334)","(11.0, 16.5, 12.932432432432432)","(91.0, 220.0, 142.85714285714286)","(5.5, 8.4, 7.92)","(4.4, 5.3, 5.173684210526316)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:53.794789,"(5.5, 6.6, 6.219047619047619)","(5.0, 8.8, 8.309090909090909)","(3.0, 3.5, 3.3583333333333334)","(11.0, 16.5, 12.932432432432432)","(91.0, 220.0, 142.85714285714286)","(5.5, 8.4, 8.072727272727272)","(4.4, 5.3, 5.20625)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:54.925327,"(5.5, 6.6, 6.219047619047619)","(5.5, 8.8, 8.309090909090909)","(3.0, 3.5, 3.3583333333333334)","(11.0, 16.5, 12.932432432432432)","(91.0, 220.0, 142.85714285714286)","(5.5, 8.4, 8.072727272727272)","(4.4, 5.3, 5.20625)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:55.988015,"(5.5, 6.6, 6.219047619047619)","(5.5, 8.8, 8.309090909090909)","(3.0, 3.5, 3.3583333333333334)","(11.0, 16.5, 12.932432432432432)","(91.0, 220.0, 142.85714285714286)","(5.5, 8.4, 8.072727272727272)","(4.4, 5.3, 5.20625)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:57.109331,"(5.5, 6.6, 6.219047619047619)","(5.5, 8.8, 8.309090909090909)","(3.0, 3.5, 3.3583333333333334)","(11.0, 16.5, 12.932432432432432)","(91.0, 220.0, 142.85714285714286)","(5.5, 8.4, 8.072727272727272)","(4.4, 5.3, 5.173684210526316)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:35:58.189936,"(5.5, 6.6, 6.219047619047619)","(5.5, 8.8, 8.309090909090909)","(3.0, 3.5, 3.3583333333333334)","(11.0, 16.5, 13.0)","(91.0, 220.0, 142.85714285714286)","(5.5, 8.4, 8.466666666666667)","(4.4, 5.3, 5.081818181818182)","(17.0, 34.0, 26.5)"
11-01-2023 13:35:59.313431,"(5.5, 6.6, 6.219047619047619)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.5, 3.3636363636363638)","(11.0, 16.5, 13.0)","(91.0, 220.0, 142.85714285714286)","(5.5, 8.6, 8.314285714285713)","(4.4, 5.3, 5.081818181818182)","(17.0, 34.0, 26.5)"
11-01-2023 13:36:00.523059,"(5.5, 6.6, 6.219047619047619)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.5, 3.3636363636363638)","(11.0, 16.5, 13.0)","(91.0, 220.0, 142.85714285714286)","(5.5, 8.6, 8.4)","(4.4, 5.3, 5.081818181818182)","(17.0, 34.0, 26.5)"
11-01-2023 13:36:01.716182,"(5.5, 6.6, 6.219047619047619)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.5, 3.301315789473684)","(11.0, 16.5, 13.117647058823529)","(91.0, 220.0, 142.85714285714286)","(5.5, 8.6, 8.4)","(4.4, 5.3, 5.03)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:36:02.901800,"(5.5, 6.6, 6.219047619047619)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.4, 3.3014492753623186)","(11.0, 16.0, 13.117647058823529)","(91.0, 220.0, 142.85714285714286)","(5.5, 8.8, 8.5)","(4.4, 5.3, 5.03)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:36:04.131319,"(5.5, 6.6, 6.219047619047619)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.4, 3.2542253521126763)","(11.0, 16.0, 13.117647058823529)","(91.0, 220.0, 142.85714285714286)","(5.5, 8.8, 8.5)","(4.4, 5.3, 5.03)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:36:05.326405,"(5.5, 6.6, 6.219047619047619)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.4, 3.2542253521126763)","(11.0, 16.0, 12.88888888888889)","(91.0, 220.0, 142.85714285714286)","(5.5, 8.8, 8.5)","(4.4, 5.3, 5.03)","(17.0, 34.0, 27.79310344827586)"
11-01-2023 13:36:06.493450,"(5.5, 6.6, 6.219047619047619)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.4, 3.2542253521126763)","(11.0, 16.0, 12.783783783783784)","(91.0, 220.0, 142.85714285714286)","(5.5, 8.8, 8.5)","(4.4, 5.3, 5.03)","(17.0, 34.0, 26.5)"
11-01-2023 13:36:07.651091,"(5.5, 6.6, 6.219047619047619)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.4, 3.2542253521126763)","(11.0, 16.0, 12.666666666666666)","(91.0, 220.0, 142.85714285714286)","(5.5, 8.8, 8.285714285714286)","(4.4, 5.3, 5.03)","(17.0, 34.0, 26.5)"
11-01-2023 13:36:08.841243,"(5.5, 6.6, 6.219047619047619)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.4, 3.2542253521126763)","(11.0, 13.5, 12.666666666666666)","(91.0, 220.0, 130.55555555555554)","(5.5, 8.8, 8.4)","(4.4, 5.3, 5.03)","(17.0, 34.0, 26.5)"
11-01-2023 13:36:10.050601,"(5.5, 6.6, 6.233333333333333)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.4, 3.2545454545454544)","(11.0, 13.5, 12.375)","(91.0, 210.0, 130.55555555555554)","(5.5, 9.6, 8.6)","(4.4, 5.3, 5.03)","(17.0, 34.0, 26.5)"
11-01-2023 13:36:11.284048,"(5.5, 6.6, 6.233333333333333)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.4, 3.2375000000000003)","(11.0, 13.5, 12.25)","(91.0, 210.0, 130.55555555555554)","(5.5, 9.6, 8.6)","(4.4, 5.3, 5.125)","(17.0, 34.0, 27.571428571428573)"
11-01-2023 13:36:12.461865,"(5.5, 6.6, 6.233333333333333)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.35, 3.2642857142857142)","(11.0, 13.5, 11.978260869565217)","(91.0, 210.0, 130.55555555555554)","(5.5, 9.6, 8.6)","(4.4, 5.3, 5.113636363636363)","(17.0, 34.0, 27.571428571428573)"
11-01-2023 13:36:13.676278,"(5.5, 6.6, 6.233333333333333)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.35, 3.2642857142857142)","(11.0, 13.5, 11.978260869565217)","(91.0, 210.0, 130.55555555555554)","(5.5, 9.6, 9.1)","(4.4, 5.4, 5.112)","(17.0, 34.0, 27.571428571428573)"
11-01-2023 13:36:15.050028,"(5.5, 6.6, 6.233333333333333)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.35, 3.2642857142857142)","(11.0, 13.5, 11.978260869565217)","(91.0, 210.0, 130.55555555555554)","(5.5, 9.6, 9.1)","(4.4, 5.4, 5.112)","(17.0, 34.0, 27.571428571428573)"
11-01-2023 13:36:16.478715,"(5.5, 6.6, 6.233333333333333)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.35, 3.350769230769231)","(11.0, 13.5, 11.978260869565217)","(91.0, 210.0, 130.55555555555554)","(5.5, 9.6, 9.1)","(4.4, 5.4, 5.113636363636363)","(17.0, 34.0, 27.571428571428573)"
11-01-2023 13:36:17.735188,"(5.5, 6.6, 6.233333333333333)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.4, 3.252307692307692)","(11.0, 13.5, 11.948979591836734)","(91.0, 210.0, 130.55555555555554)","(5.5, 9.6, 9.1)","(4.4, 5.4, 5.113636363636363)","(17.0, 34.0, 27.571428571428573)"
11-01-2023 13:36:18.903152,"(5.5, 6.6, 6.233333333333333)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.4, 3.26)","(11.0, 13.5, 11.978260869565217)","(91.0, 210.0, 130.55555555555554)","(5.5, 9.6, 9.1)","(4.4, 5.4, 5.113636363636363)","(17.0, 34.0, 27.571428571428573)"
11-01-2023 13:36:20.094694,"(5.5, 6.6, 6.233333333333333)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.35, 3.245)","(11.0, 13.5, 11.978260869565217)","(91.0, 210.0, 130.55555555555554)","(5.5, 9.6, 8.933333333333334)","(4.4, 5.4, 5.113636363636363)","(17.0, 34.0, 27.571428571428573)"
11-01-2023 13:36:21.249179,"(5.5, 6.6, 6.233333333333333)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.35, 3.242857142857143)","(11.0, 13.5, 11.978260869565217)","(91.0, 210.0, 130.55555555555554)","(5.5, 9.6, 9.1)","(4.4, 5.4, 5.113636363636363)","(17.0, 34.0, 27.571428571428573)"
11-01-2023 13:36:22.426682,"(5.5, 6.6, 6.233333333333333)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.35, 3.245)","(11.0, 13.5, 11.978260869565217)","(91.0, 210.0, 130.55555555555554)","(5.5, 9.6, 9.1)","(4.4, 5.4, 5.113636363636363)","(17.0, 34.0, 27.571428571428573)"
11-01-2023 13:36:23.640646,"(5.5, 6.6, 6.233333333333333)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.35, 3.245)","(11.0, 13.5, 11.978260869565217)","(91.0, 210.0, 130.55555555555554)","(5.5, 9.6, 9.1)","(4.4, 5.4, 5.113636363636363)","(17.0, 34.0, 27.571428571428573)"
11-01-2023 13:36:24.845008,"(5.5, 6.6, 6.233333333333333)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.35, 3.245)","(11.0, 13.5, 11.978260869565217)","(91.0, 210.0, 130.55555555555554)","(5.5, 9.6, 9.1)","(4.4, 5.4, 5.113636363636363)","(17.0, 34.0, 27.571428571428573)"
11-01-2023 13:36:26.111769,"(5.5, 6.6, 6.233333333333333)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.35, 3.245)","(11.0, 13.5, 11.978260869565217)","(91.0, 210.0, 130.55555555555554)","(5.5, 9.6, 9.1)","(4.4, 5.4, 5.113636363636363)","(17.0, 34.0, 27.571428571428573)"
11-01-2023 13:36:27.273139,"(5.5, 6.6, 6.233333333333333)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.35, 3.332051282051282)","(11.0, 13.5, 11.857142857142858)","(91.0, 210.0, 130.55555555555554)","(5.5, 9.6, 9.1)","(4.4, 5.4, 5.113636363636363)","(17.0, 34.0, 27.571428571428573)"
11-01-2023 13:36:28.495677,"(5.5, 6.6, 6.233333333333333)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.35, 3.3414285714285716)","(11.0, 13.0, 11.631578947368421)","(91.0, 210.0, 130.55555555555554)","(5.5, 9.6, 9.1)","(4.4, 5.4, 5.113636363636363)","(17.0, 34.0, 27.571428571428573)"
11-01-2023 13:36:29.645517,"(5.5, 6.6, 6.233333333333333)","(5.5, 8.8, 8.338461538461537)","(3.0, 3.35, 3.3414285714285716)","(11.0, 13.0, 11.413793103448276)","(91.0, 210.0, 130.55555555555554)","(5.5, 9.6, 8.7)","(4.4, 5.4, 5.113636363636363)","(17.0, 34.0, 27.571428571428573)"
