,Chips In,Guru Bart,Bank Heist,Velocity Kayla,Zip Stream,Erskin Boy,Tokyo Chief,Ring Me
11-01-2023 20:31:26.819459,"(4.4, 6.2, 6.026315789473684)","(12.0, 13.0, 12.428571428571429)","(5.5, 9.0, 8.428571428571429)","(11.0, 17.0, 16.727272727272727)","(4.8, 6.6, 6.126315789473684)","(101.0, 830.0, 545.0)","(71.0, 110.0, 104.0)","(2.2, 2.46, 2.4389473684210525)"
11-01-2023 20:31:28.003343,"(4.4, 6.0, 5.935714285714286)","(12.0, 13.0, 12.428571428571429)","(5.5, 9.0, 8.428571428571429)","(11.0, 17.0, 16.727272727272727)","(4.8, 6.6, 6.126315789473684)","(101.0, 830.0, 545.0)","(71.0, 110.0, 104.0)","(2.2, 2.46, 2.4389473684210525)"
11-01-2023 20:31:29.177562,"(4.4, 6.0, 5.935714285714286)","(12.0, 13.0, 12.428571428571429)","(5.5, 9.0, 8.428571428571429)","(11.0, 17.0, 16.727272727272727)","(4.8, 6.6, 6.126315789473684)","(101.0, 830.0, 573.3333333333333)","(71.0, 110.0, 104.0)","(2.2, 2.46, 2.393529411764706)"
11-01-2023 20:31:30.316281,"(4.4, 6.2, 6.042857142857143)","(12.0, 13.0, 12.666666666666666)","(5.5, 9.0, 8.49090909090909)","(11.0, 17.0, 16.727272727272727)","(4.8, 6.6, 6.126315789473684)","(101.0, 730.0, 500.0)","(71.0, 110.0, 104.0)","(2.2, 2.42, 2.400714285714286)"
11-01-2023 20:31:31.399439,"(4.4, 6.2, 6.042857142857143)","(12.0, 13.0, 12.571428571428571)","(5.5, 9.0, 8.466666666666667)","(11.0, 17.0, 16.727272727272727)","(4.8, 6.6, 6.126315789473684)","(101.0, 730.0, 500.0)","(71.0, 110.0, 104.0)","(2.2, 2.42, 2.400714285714286)"
11-01-2023 20:31:32.758929,"(4.4, 6.2, 6.042857142857143)","(12.0, 13.0, 12.571428571428571)","(5.5, 9.0, 8.657142857142857)","(11.0, 17.0, 16.727272727272727)","(4.8, 6.6, 6.126315789473684)","(101.0, 730.0, 500.0)","(71.0, 110.0, 104.0)","(2.2, 2.42, 2.3965217391304345)"
11-01-2023 20:31:33.889045,"(4.4, 6.2, 6.042857142857143)","(12.0, 13.0, 12.666666666666666)","(5.5, 9.0, 8.466666666666667)","(11.0, 17.0, 16.727272727272727)","(4.8, 6.6, 6.126315789473684)","(101.0, 730.0, 500.0)","(71.0, 110.0, 104.0)","(2.2, 2.42, 2.3965217391304345)"
11-01-2023 20:31:34.987635,"(4.4, 6.2, 6.042857142857143)","(12.0, 13.0, 12.571428571428571)","(5.5, 9.0, 8.466666666666667)","(11.0, 17.0, 16.727272727272727)","(4.8, 6.6, 6.126315789473684)","(101.0, 730.0, 500.0)","(71.0, 110.0, 104.0)","(2.2, 2.42, 2.3965217391304345)"
11-01-2023 20:31:36.181640,"(4.4, 6.2, 5.99375)","(12.0, 13.0, 12.1)","(5.5, 9.0, 8.657142857142857)","(11.0, 17.0, 16.727272727272727)","(4.8, 6.6, 6.126315789473684)","(101.0, 730.0, 500.0)","(71.0, 110.0, 104.0)","(2.2, 2.42, 2.3965217391304345)"
11-01-2023 20:31:37.337052,"(4.4, 6.2, 5.99375)","(12.0, 13.0, 12.25)","(5.5, 9.0, 8.657142857142857)","(11.0, 17.0, 16.727272727272727)","(4.8, 6.6, 6.428571428571429)","(101.0, 730.0, 505.0)","(71.0, 110.0, 104.0)","(2.2, 2.42, 2.3899999999999997)"
11-01-2023 20:31:38.543814,"(4.4, 6.2, 6.0625)","(12.0, 13.0, 12.5)","(5.5, 9.0, 8.428571428571429)","(11.0, 17.0, 16.727272727272727)","(4.8, 6.6, 6.423529411764706)","(101.0, 730.0, 505.0)","(71.0, 110.0, 104.0)","(2.15, 2.42, 2.3899999999999997)"
11-01-2023 20:31:39.830092,"(4.4, 6.2, 6.0625)","(12.0, 13.0, 12.538461538461538)","(5.5, 9.0, 8.377777777777776)","(11.0, 17.0, 16.727272727272727)","(4.8, 6.6, 6.418181818181819)","(101.0, 730.0, 505.0)","(71.0, 110.0, 104.0)","(2.15, 2.42, 2.3899999999999997)"
11-01-2023 20:31:41.091908,"(4.4, 6.2, 6.0625)","(12.0, 13.0, 12.538461538461538)","(5.5, 9.0, 8.377777777777776)","(11.0, 17.0, 16.727272727272727)","(4.8, 6.6, 6.418181818181819)","(101.0, 730.0, 505.0)","(71.0, 110.0, 104.0)","(2.15, 2.42, 2.3899999999999997)"
11-01-2023 20:31:42.654056,"(4.4, 6.2, 6.0625)","(12.0, 13.0, 12.555555555555555)","(5.5, 9.0, 8.377777777777776)","(11.0, 17.0, 16.727272727272727)","(4.8, 6.6, 6.4125000000000005)","(101.0, 730.0, 505.0)","(71.0, 110.0, 104.0)","(2.15, 2.42, 2.378461538461538)"
11-01-2023 20:31:44.131787,"(4.4, 6.2, 6.0625)","(12.0, 13.0, 12.333333333333334)","(5.5, 9.0, 8.428571428571429)","(11.0, 17.0, 16.727272727272727)","(4.8, 6.6, 6.075)","(101.0, 730.0, 636.0)","(71.0, 110.0, 104.0)","(2.15, 2.42, 2.402)"
11-01-2023 20:31:45.539295,"(4.4, 6.2, 5.99375)","(12.0, 13.0, 12.857142857142858)","(5.5, 9.0, 8.533333333333333)","(11.0, 17.0, 16.727272727272727)","(4.8, 6.6, 6.048648648648649)","(101.0, 730.0, 560.0)","(71.0, 110.0, 104.0)","(2.15, 2.42, 2.446153846153846)"
11-01-2023 20:31:46.772844,"(4.4, 6.2, 6.004347826086957)","(12.0, 14.0, 13.25)","(5.5, 9.0, 8.533333333333333)","(11.0, 17.0, 16.727272727272727)","(4.8, 6.6, 6.048648648648649)","(101.0, 830.0, 560.0)","(71.0, 110.0, 104.0)","(2.15, 2.46, 2.455263157894737)"
11-01-2023 20:31:48.060180,"(4.4, 6.2, 6.033333333333333)","(12.0, 14.0, 13.11111111111111)","(5.5, 9.0, 8.514285714285714)","(11.0, 17.0, 15.5)","(4.8, 6.6, 6.048648648648649)","(101.0, 830.0, 560.0)","(71.0, 110.0, 104.0)","(2.15, 2.46, 2.4545454545454546)"
11-01-2023 20:31:49.404373,"(4.4, 6.2, 6.033333333333333)","(12.0, 14.0, 13.166666666666666)","(5.5, 9.0, 8.514285714285714)","(11.0, 17.5, 15.5)","(4.8, 6.6, 6.048648648648649)","(101.0, 830.0, 565.0)","(71.0, 110.0, 100.0)","(2.15, 2.46, 2.4545454545454546)"
11-01-2023 20:31:50.805971,"(4.4, 6.2, 6.033333333333333)","(12.0, 14.0, 13.166666666666666)","(5.5, 9.0, 8.514285714285714)","(11.0, 17.5, 14.875)","(4.8, 6.6, 6.048648648648649)","(101.0, 830.0, 565.0)","(71.0, 110.0, 100.0)","(2.15, 2.46, 2.4545454545454546)"
11-01-2023 20:31:52.161214,"(4.4, 6.2, 6.033333333333333)","(12.0, 14.0, 13.166666666666666)","(5.5, 9.0, 8.514285714285714)","(11.0, 17.5, 14.875)","(4.8, 6.6, 6.116666666666666)","(101.0, 830.0, 565.0)","(71.0, 110.0, 100.0)","(2.15, 2.46, 2.454705882352941)"
11-01-2023 20:31:53.896245,"(4.4, 6.2, 6.0125)","(12.0, 14.0, 13.88888888888889)","(5.5, 9.0, 8.533333333333333)","(11.0, 17.5, 16.166666666666668)","(4.8, 6.6, 6.048648648648649)","(101.0, 830.0, 515.0)","(71.0, 110.0, 100.0)","(2.15, 2.46, 2.4344444444444444)"
11-01-2023 20:31:55.496047,"(4.4, 6.2, 6.033333333333333)","(12.0, 14.0, 13.88888888888889)","(5.5, 9.0, 8.514285714285714)","(11.0, 17.0, 16.166666666666668)","(4.8, 6.6, 6.063157894736842)","(101.0, 730.0, 525.0)","(61.0, 110.0, 100.0)","(2.15, 2.44, 2.4341176470588235)"
11-01-2023 20:31:56.866152,"(4.4, 6.2, 6.033333333333333)","(12.0, 14.0, 13.88888888888889)","(5.5, 9.0, 8.514285714285714)","(11.0, 17.0, 16.166666666666668)","(4.8, 6.6, 6.063157894736842)","(101.0, 730.0, 593.3333333333333)","(61.0, 110.0, 100.0)","(2.15, 2.44, 2.4341176470588235)"
11-01-2023 20:31:58.296484,"(4.4, 6.2, 6.033333333333333)","(12.0, 14.0, 13.88888888888889)","(5.5, 9.0, 8.514285714285714)","(11.0, 17.0, 16.166666666666668)","(4.8, 6.6, 6.125581395348837)","(101.0, 730.0, 525.0)","(61.0, 110.0, 100.0)","(2.15, 2.44, 2.4299999999999997)"
11-01-2023 20:31:59.606478,"(4.4, 6.2, 6.033333333333333)","(12.0, 14.0, 13.88888888888889)","(5.5, 9.0, 8.514285714285714)","(11.0, 17.0, 15.0)","(4.8, 6.6, 6.125581395348837)","(101.0, 730.0, 525.0)","(61.0, 110.0, 100.0)","(2.15, 2.48, 2.4254545454545453)"
11-01-2023 20:32:00.926503,"(4.4, 6.2, 6.0375)","(12.0, 14.0, 13.88888888888889)","(5.5, 9.0, 8.514285714285714)","(11.0, 17.0, 15.448275862068966)","(4.8, 6.6, 6.125581395348837)","(101.0, 730.0, 530.0)","(61.0, 110.0, 100.0)","(2.15, 2.48, 2.4254545454545453)"
11-01-2023 20:32:02.166332,"(4.4, 6.2, 6.030434782608696)","(12.0, 14.0, 13.88888888888889)","(5.5, 9.0, 8.533333333333333)","(11.0, 17.0, 15.645833333333334)","(4.8, 6.6, 6.125581395348837)","(101.0, 730.0, 530.0)","(61.0, 110.0, 100.0)","(2.15, 2.48, 2.4254545454545453)"
11-01-2023 20:32:03.273073,"(4.4, 6.2, 6.030434782608696)","(11.0, 14.0, 13.88888888888889)","(5.5, 9.0, 8.533333333333333)","(11.0, 17.0, 15.645833333333334)","(4.8, 6.6, 6.125581395348837)","(101.0, 730.0, 530.0)","(61.0, 110.0, 100.0)","(2.15, 2.48, 2.4254545454545453)"
11-01-2023 20:32:04.303184,"(4.4, 6.2, 6.030434782608696)","(11.0, 14.0, 13.88888888888889)","(5.5, 9.0, 8.533333333333333)","(11.0, 17.0, 15.645833333333334)","(4.8, 6.6, 6.054545454545455)","(101.0, 730.0, 411.6666666666667)","(61.0, 110.0, 100.0)","(2.15, 2.48, 2.4299999999999997)"
11-01-2023 20:32:05.367198,"(4.4, 6.2, 6.0375)","(11.0, 14.0, 13.88888888888889)","(5.5, 9.0, 8.533333333333333)","(11.0, 17.0, 15.375)","(4.8, 6.4, 6.054545454545455)","(101.0, 820.0, 530.0)","(61.0, 110.0, 100.0)","(2.15, 2.44, 2.4299999999999997)"
11-01-2023 20:32:06.577895,"(4.4, 6.2, 6.0375)","(11.0, 14.0, 13.8)","(5.5, 9.0, 8.600000000000001)","(11.0, 17.0, 15.375)","(4.8, 6.4, 6.054545454545455)","(101.0, 730.0, 530.0)","(61.0, 110.0, 98.75)","(2.15, 2.48, 2.46)"
11-01-2023 20:32:07.811286,"(4.4, 6.2, 6.0375)","(11.0, 14.0, 13.8)","(5.5, 8.8, 8.733333333333334)","(11.0, 17.0, 15.375)","(4.8, 6.4, 6.054545454545455)","(101.0, 730.0, 530.0)","(61.0, 110.0, 95.0)","(2.15, 2.48, 2.4935135135135136)"
11-01-2023 20:32:09.080691,"(4.4, 6.2, 6.0375)","(11.0, 14.0, 13.8)","(5.5, 8.8, 8.733333333333334)","(11.0, 17.0, 15.375)","(4.8, 6.4, 6.054545454545455)","(101.0, 730.0, 250.0)","(61.0, 110.0, 95.0)","(2.15, 2.5, 2.4935135135135136)"
11-01-2023 20:32:10.391808,"(4.4, 6.2, 6.035294117647059)","(11.0, 14.0, 13.8)","(5.5, 8.8, 8.733333333333334)","(11.0, 17.0, 15.375)","(4.8, 6.4, 6.070588235294117)","(101.0, 310.0, 273.3333333333333)","(61.0, 110.0, 95.0)","(2.15, 2.5, 2.5031578947368422)"
11-01-2023 20:32:11.647419,"(4.4, 6.2, 6.025)","(11.0, 14.0, 13.8)","(5.5, 8.8, 8.733333333333334)","(11.0, 17.0, 15.375)","(4.8, 6.4, 6.070588235294117)","(101.0, 300.0, 273.3333333333333)","(61.0, 110.0, 95.0)","(2.15, 2.52, 2.48)"
11-01-2023 20:32:12.874223,"(4.4, 6.2, 6.025)","(11.0, 14.0, 13.8)","(5.5, 8.8, 8.733333333333334)","(11.0, 17.0, 15.375)","(4.8, 6.4, 6.070588235294117)","(101.0, 300.0, 273.3333333333333)","(61.0, 110.0, 95.0)","(2.15, 2.5, 2.48)"
11-01-2023 20:32:14.175060,"(4.4, 6.2, 6.025)","(11.0, 14.0, 13.8)","(5.5, 8.8, 8.733333333333334)","(11.0, 17.0, 15.375)","(4.8, 6.4, 6.070588235294117)","(101.0, 300.0, 253.33333333333334)","(61.0, 110.0, 91.0)","(2.15, 2.5, 2.4787096774193547)"
11-01-2023 20:32:15.432173,"(4.6, 6.2, 6.013333333333334)","(11.0, 14.0, 13.8)","(6.0, 8.8, 8.733333333333334)","(11.0, 17.0, 15.375)","(4.8, 6.4, 6.070588235294117)","(101.0, 300.0, 253.33333333333334)","(71.0, 100.0, 91.0)","(2.1, 2.48, 2.478823529411765)"
11-01-2023 20:32:16.665367,"(4.6, 6.2, 6.013333333333334)","(11.0, 14.0, 13.8)","(6.0, 8.8, 8.733333333333334)","(11.0, 17.0, 15.375)","(4.8, 6.4, 6.070588235294117)","(101.0, 300.0, 253.33333333333334)","(71.0, 100.0, 91.0)","(2.1, 2.48, 2.4699999999999998)"
11-01-2023 20:32:17.922980,"(4.6, 6.2, 6.013333333333334)","(11.0, 14.0, 13.8)","(6.0, 8.8, 8.733333333333334)","(11.0, 17.0, 15.375)","(4.8, 6.4, 6.070588235294117)","(101.0, 300.0, 253.33333333333334)","(71.0, 100.0, 91.0)","(2.1, 2.48, 2.478823529411765)"
11-01-2023 20:32:19.047184,"(4.6, 6.2, 6.013333333333334)","(11.0, 14.0, 13.8)","(6.0, 8.8, 8.733333333333334)","(11.0, 17.0, 15.375)","(4.8, 6.4, 6.046153846153846)","(101.0, 300.0, 253.33333333333334)","(71.0, 100.0, 91.0)","(2.1, 2.48, 2.466666666666667)"
11-01-2023 20:32:20.092400,"(4.6, 6.2, 6.013333333333334)","(11.0, 14.0, 13.8)","(6.0, 8.8, 8.569230769230769)","(11.0, 17.0, 15.375)","(4.8, 6.4, 6.046153846153846)","(101.0, 300.0, 253.33333333333334)","(71.0, 100.0, 91.0)","(2.1, 2.52, 2.475121951219512)"
11-01-2023 20:32:21.183937,"(4.6, 6.2, 6.013333333333334)","(11.0, 14.0, 13.8)","(6.0, 8.8, 8.569230769230769)","(11.0, 17.0, 15.375)","(4.8, 6.4, 6.046153846153846)","(101.0, 300.0, 253.33333333333334)","(71.0, 100.0, 91.0)","(2.1, 2.48, 2.4633333333333334)"
11-01-2023 20:32:22.139061,"(4.6, 6.2, 6.013333333333334)","(11.0, 14.0, 13.8)","(6.0, 8.8, 8.466666666666667)","(11.0, 17.0, 15.375)","(4.8, 6.4, 6.046153846153846)","(101.0, 300.0, 253.33333333333334)","(71.0, 100.0, 88.75)","(2.1, 2.48, 2.4633333333333334)"
11-01-2023 20:32:23.298925,"(4.6, 6.0, 5.94)","(11.0, 14.0, 13.8)","(6.0, 8.8, 8.569230769230769)","(11.0, 17.0, 15.375)","(4.8, 6.4, 6.046153846153846)","(101.0, 300.0, 253.33333333333334)","(71.0, 100.0, 88.75)","(2.1, 2.48, 2.4633333333333334)"
11-01-2023 20:32:24.462755,"(4.6, 6.0, 5.94)","(11.0, 14.0, 13.714285714285714)","(6.0, 8.8, 8.466666666666667)","(11.0, 17.0, 15.375)","(4.8, 6.4, 6.046153846153846)","(101.0, 300.0, 273.3333333333333)","(71.0, 100.0, 88.75)","(2.1, 2.48, 2.4633333333333334)"
11-01-2023 20:32:25.605568,"(4.6, 6.0, 5.94)","(11.0, 14.0, 13.714285714285714)","(6.0, 8.8, 8.733333333333334)","(11.0, 17.0, 15.375)","(4.8, 6.4, 6.046153846153846)","(101.0, 300.0, 253.33333333333334)","(71.0, 100.0, 88.75)","(2.1, 2.48, 2.4633333333333334)"
11-01-2023 20:32:26.788904,"(4.6, 6.0, 5.935714285714286)","(11.0, 14.0, 13.714285714285714)","(6.0, 8.8, 8.733333333333334)","(11.0, 17.0, 15.375)","(4.8, 6.4, 6.046153846153846)","(101.0, 300.0, 253.33333333333334)","(71.0, 100.0, 88.75)","(2.1, 2.48, 2.4633333333333334)"
11-01-2023 20:32:27.976613,"(4.6, 6.0, 5.871428571428571)","(11.0, 14.0, 13.714285714285714)","(6.0, 8.8, 8.733333333333334)","(11.0, 17.0, 15.375)","(4.8, 6.4, 6.046153846153846)","(101.0, 300.0, 253.33333333333334)","(71.0, 100.0, 88.75)","(2.1, 2.48, 2.4633333333333334)"
11-01-2023 20:32:29.178334,"(4.6, 6.0, 5.871428571428571)","(11.0, 14.0, 13.714285714285714)","(6.0, 8.8, 8.733333333333334)","(11.0, 17.0, 15.375)","(4.8, 6.4, 6.046153846153846)","(101.0, 300.0, 253.33333333333334)","(71.0, 100.0, 88.75)","(2.1, 2.48, 2.4633333333333334)"
11-01-2023 20:32:30.365077,"(4.6, 6.0, 5.871428571428571)","(11.0, 14.0, 13.714285714285714)","(6.0, 8.8, 8.733333333333334)","(11.0, 17.0, 15.375)","(4.8, 6.4, 6.046153846153846)","(101.0, 300.0, 253.33333333333334)","(71.0, 100.0, 88.75)","(2.1, 2.48, 2.48)"
11-01-2023 20:32:31.603106,"(4.6, 6.0, 5.871428571428571)","(11.0, 14.0, 13.714285714285714)","(6.0, 8.8, 8.733333333333334)","(11.0, 17.0, 15.375)","(4.8, 6.4, 6.046153846153846)","(101.0, 300.0, 253.33333333333334)","(71.0, 100.0, 94.54545454545455)","(2.1, 2.5, 2.5)"
11-01-2023 20:32:32.836695,"(4.6, 6.0, 5.871428571428571)","(11.0, 14.0, 13.227272727272727)","(6.0, 8.8, 8.600000000000001)","(11.0, 17.0, 15.375)","(4.8, 6.4, 6.044444444444444)","(101.0, 300.0, 260.0)","(71.0, 100.0, 88.0)","(2.1, 2.54, 2.4985185185185186)"
11-01-2023 20:32:34.060776,"(4.6, 6.0, 5.818181818181818)","(11.0, 15.0, 13.875)","(6.0, 8.8, 8.733333333333334)","(11.0, 17.0, 15.375)","(4.8, 6.4, 6.044444444444444)","(101.0, 300.0, 260.0)","(71.0, 100.0, 88.0)","(2.1, 2.5, 2.496)"
11-01-2023 20:32:35.278981,"(4.6, 6.0, 5.818181818181818)","(11.0, 15.0, 13.833333333333334)","(6.0, 8.8, 8.504761904761905)","(11.0, 17.0, 15.375)","(4.8, 6.4, 6.12)","(101.0, 300.0, 260.0)","(71.0, 100.0, 88.0)","(2.1, 2.5, 2.48)"
11-01-2023 20:32:36.467650,"(4.6, 6.0, 5.82)","(11.0, 15.0, 14.015625)","(6.0, 9.0, 8.527272727272727)","(11.0, 17.0, 15.2)","(4.8, 6.2, 6.072727272727273)","(101.0, 300.0, 260.0)","(71.0, 100.0, 88.0)","(2.1, 2.5, 2.468888888888889)"
11-01-2023 20:32:37.770512,"(4.6, 6.0, 5.82)","(11.0, 15.0, 13.96875)","(6.0, 9.0, 8.527272727272727)","(11.0, 17.0, 15.2)","(4.8, 6.2, 6.133333333333334)","(101.0, 300.0, 260.0)","(71.0, 100.0, 88.57142857142857)","(2.1, 2.54, 2.468888888888889)"
11-01-2023 20:32:38.974687,"(4.6, 6.0, 5.82)","(11.0, 15.0, 13.821428571428571)","(6.0, 9.0, 8.714285714285714)","(11.0, 17.0, 15.2)","(4.8, 6.2, 6.133333333333334)","(101.0, 300.0, 260.0)","(71.0, 95.0, 87.5)","(2.1, 2.54, 2.4699999999999998)"
11-01-2023 20:32:40.157903,"(4.6, 6.0, 5.82)","(11.0, 15.0, 13.821428571428571)","(6.0, 9.0, 8.714285714285714)","(11.0, 17.0, 15.2)","(4.8, 6.2, 6.133333333333334)","(101.0, 300.0, 260.0)","(71.0, 95.0, 86.81818181818181)","(2.1, 2.52, 2.4699999999999998)"
11-01-2023 20:32:41.337608,"(4.6, 6.0, 5.82)","(11.0, 15.0, 13.821428571428571)","(6.0, 9.0, 8.527272727272727)","(11.0, 17.0, 15.2)","(4.8, 6.2, 6.071428571428572)","(101.0, 300.0, 260.0)","(71.0, 95.0, 86.81818181818181)","(2.1, 2.52, 2.48)"
11-01-2023 20:32:42.559943,"(4.6, 6.0, 5.85)","(11.0, 15.0, 14.043478260869565)","(6.0, 9.0, 8.5)","(11.0, 17.0, 15.2)","(4.8, 6.2, 6.15)","(101.0, 300.0, 260.0)","(71.0, 95.0, 86.81818181818181)","(2.1, 2.5, 2.48)"
11-01-2023 20:32:43.731762,"(4.6, 6.0, 5.85)","(11.0, 15.0, 14.043478260869565)","(6.0, 9.0, 8.5)","(11.0, 17.0, 15.2)","(4.8, 6.2, 6.0875)","(101.0, 300.0, 253.33333333333334)","(71.0, 95.0, 85.35714285714286)","(2.1, 2.5, 2.48)"
11-01-2023 20:32:44.874140,"(4.6, 6.0, 5.85)","(11.0, 15.0, 14.043478260869565)","(6.0, 9.0, 8.5)","(11.0, 17.0, 15.2)","(4.8, 6.2, 6.036363636363637)","(101.0, 300.0, 266.6666666666667)","(71.0, 95.0, 85.35714285714286)","(2.1, 2.5, 2.4657142857142857)"
11-01-2023 20:32:46.014817,"(4.6, 6.0, 5.85)","(11.0, 15.0, 14.043478260869565)","(6.0, 9.0, 8.625)","(11.0, 17.0, 15.2)","(4.8, 6.2, 6.076923076923077)","(101.0, 300.0, 266.6666666666667)","(71.0, 95.0, 85.35714285714286)","(2.1, 2.5, 2.4810526315789474)"
11-01-2023 20:32:47.070890,"(4.6, 6.0, 5.846153846153846)","(11.0, 15.0, 14.043478260869565)","(6.0, 9.0, 8.785714285714286)","(11.0, 17.0, 15.2)","(4.8, 6.4, 6.076923076923077)","(101.0, 300.0, 266.6666666666667)","(71.0, 95.0, 87.5)","(2.1, 2.5, 2.4709090909090907)"
11-01-2023 20:32:48.165341,"(4.6, 6.0, 5.833333333333333)","(11.0, 14.5, 14.4375)","(6.0, 9.0, 8.76)","(11.0, 17.0, 14.75)","(4.8, 6.4, 6.163636363636364)","(101.0, 300.0, 277.14285714285717)","(71.0, 95.0, 87.5)","(2.1, 2.5, 2.4771428571428573)"
11-01-2023 20:32:49.253118,"(4.6, 6.0, 5.833333333333333)","(11.0, 14.5, 14.416666666666666)","(6.0, 9.0, 8.657142857142857)","(11.0, 17.0, 14.708333333333334)","(4.8, 6.4, 6.133333333333334)","(101.0, 300.0, 253.33333333333334)","(71.0, 95.0, 87.5)","(2.1, 2.5, 2.4633333333333334)"
11-01-2023 20:32:50.432256,"(4.6, 6.0, 5.833333333333333)","(11.0, 14.5, 14.0)","(6.0, 9.2, 8.63225806451613)","(11.0, 17.0, 14.75)","(4.8, 6.2, 6.171428571428572)","(101.0, 300.0, 253.33333333333334)","(71.0, 95.0, 84.61538461538461)","(2.1, 2.48, 2.4741176470588235)"
11-01-2023 20:32:51.601838,"(4.6, 6.0, 5.833333333333333)","(11.0, 15.0, 14.416666666666666)","(6.0, 9.2, 8.571428571428571)","(11.0, 17.0, 14.75)","(4.8, 6.2, 6.171428571428572)","(101.0, 300.0, 253.33333333333334)","(71.0, 95.0, 84.61538461538461)","(2.1, 2.48, 2.4741176470588235)"
11-01-2023 20:32:52.827196,"(4.6, 6.0, 5.833333333333333)","(11.0, 14.5, 14.4375)","(6.0, 9.2, 8.571428571428571)","(11.0, 17.0, 14.75)","(4.8, 6.2, 6.171428571428572)","(101.0, 300.0, 253.33333333333334)","(71.0, 95.0, 84.61538461538461)","(2.1, 2.48, 2.4747368421052633)"
11-01-2023 20:32:54.071629,"(4.6, 6.0, 5.846153846153846)","(11.0, 14.5, 14.181818181818182)","(6.0, 9.2, 8.571428571428571)","(11.0, 17.0, 14.75)","(4.8, 6.2, 6.171428571428572)","(101.0, 300.0, 253.33333333333334)","(71.0, 95.0, 86.0)","(2.1, 2.48, 2.4747368421052633)"
11-01-2023 20:32:55.340435,"(4.6, 6.0, 5.846153846153846)","(11.0, 15.0, 14.181818181818182)","(6.0, 9.2, 8.58)","(11.0, 17.0, 15.363636363636363)","(4.8, 6.2, 6.126315789473685)","(101.0, 300.0, 253.33333333333334)","(71.0, 95.0, 84.0)","(2.1, 2.48, 2.495)"
11-01-2023 20:32:56.542725,"(4.6, 6.0, 5.833333333333333)","(11.0, 15.0, 14.238095238095237)","(6.0, 9.0, 8.700000000000001)","(11.0, 17.0, 15.363636363636363)","(4.8, 6.4, 6.126315789473685)","(101.0, 300.0, 253.33333333333334)","(71.0, 90.0, 84.0)","(2.1, 2.5, 2.4907692307692306)"
11-01-2023 20:32:57.750232,"(4.6, 6.0, 5.846153846153846)","(11.0, 15.0, 14.238095238095237)","(6.0, 8.8, 8.700000000000001)","(11.0, 17.0, 15.363636363636363)","(4.8, 6.4, 6.163636363636364)","(101.0, 300.0, 253.33333333333334)","(71.0, 90.0, 84.0)","(2.1, 2.5, 2.4747368421052633)"
11-01-2023 20:32:58.878599,"(4.6, 6.0, 5.914285714285715)","(11.0, 15.0, 14.238095238095237)","(6.0, 8.4, 8.3)","(11.0, 17.0, 15.363636363636363)","(4.8, 6.4, 6.163636363636364)","(101.0, 300.0, 253.33333333333334)","(71.0, 90.0, 84.0)","(2.1, 2.48, 2.4747368421052633)"
11-01-2023 20:33:00.048875,"(4.6, 6.0, 5.914285714285715)","(11.0, 15.0, 14.238095238095237)","(6.0, 8.4, 8.3)","(11.0, 17.0, 15.363636363636363)","(4.8, 6.4, 6.163636363636364)","(101.0, 300.0, 253.33333333333334)","(71.0, 90.0, 84.0)","(2.1, 2.48, 2.4747368421052633)"
11-01-2023 20:33:01.246149,"(4.6, 6.0, 5.914285714285715)","(11.0, 15.0, 14.238095238095237)","(6.0, 8.4, 8.057142857142857)","(11.0, 17.0, 15.852941176470589)","(4.8, 6.4, 6.257142857142857)","(101.0, 300.0, 253.33333333333334)","(71.0, 90.0, 84.0)","(2.1, 2.48, 2.494285714285714)"
11-01-2023 20:33:02.463296,"(4.6, 6.0, 5.914285714285715)","(11.0, 15.0, 14.833333333333334)","(6.0, 8.4, 7.95)","(11.0, 17.0, 15.852941176470589)","(4.8, 6.4, 6.2)","(101.0, 300.0, 253.33333333333334)","(71.0, 90.0, 84.0)","(2.1, 2.5, 2.491)"
11-01-2023 20:33:03.652039,"(4.6, 6.0, 5.914285714285715)","(11.0, 14.5, 14.375)","(6.0, 8.4, 7.95)","(11.0, 17.0, 15.772727272727273)","(4.8, 6.4, 6.2)","(101.0, 300.0, 281.42857142857144)","(71.0, 90.0, 85.0)","(2.1, 2.5, 2.4928)"
11-01-2023 20:33:04.764199,"(4.6, 6.0, 5.908333333333333)","(11.0, 15.0, 14.285714285714286)","(6.0, 8.4, 7.95483870967742)","(11.0, 17.0, 16.65)","(4.8, 6.4, 6.444444444444445)","(101.0, 310.0, 283.3333333333333)","(71.0, 90.0, 85.83333333333333)","(2.1, 2.5, 2.5672727272727274)"
11-01-2023 20:33:06.047703,"(4.6, 6.2, 6.1466666666666665)","(11.0, 12.0, 13.666666666666666)","(6.0, 7.0, 6.610045662100457)","(11.0, 17.0, 17.166666666666668)","(4.8, 6.6, 6.3090909090909095)","(101.0, 310.0, 283.3333333333333)","(71.0, 90.0, 109.33333333333333)","(2.1, 2.58, 2.55)"
11-01-2023 20:33:07.250085,"(4.6, 6.4, 6.114285714285715)","(11.0, 14.0, 13.666666666666666)","(6.0, 7.0, 6.616179775280899)","(11.0, 19.0, 16.55)","(4.8, 6.4, 6.247058823529412)","(101.0, 310.0, 283.3333333333333)","(71.0, 120.0, 95.71428571428572)","(2.1, 2.6, 2.5700000000000003)"
