,Rockin Charmer,Miss Daphne,Iamnopet,Rakareplay Nz,Rockinthecity,Officially Shady,Miyagi Boy
14-12-2022 13:41:35.325883,"(31.0, 60.0, 56.0)","(31.0, 60.0, 53.6)","(7.5, 12.5, 11.25)","(6.0, 99999, 99990)","(3.9, 4.7, 5.213333333333333)","(20.0, 32.0, 28.333333333333332)","(1.65, 2.22, 2.186153846153846)"
14-12-2022 13:41:36.570729,"(31.0, 60.0, 56.0)","(31.0, 60.0, 53.6)","(7.5, 12.0, 10.285714285714286)","(6.0, 99999, 99990)","(3.9, 5.3, 5.137499999999999)","(20.0, 32.0, 28.333333333333332)","(1.65, 2.22, 2.186153846153846)"
14-12-2022 13:41:37.826988,"(31.0, 60.0, 56.0)","(31.0, 60.0, 53.6)","(7.5, 12.0, 10.75)","(6.0, 99999, 99990)","(3.9, 5.3, 4.957142857142857)","(20.0, 32.0, 28.333333333333332)","(1.65, 2.22, 2.186153846153846)"
14-12-2022 13:41:39.032850,"(31.0, 60.0, 56.0)","(31.0, 60.0, 53.6)","(7.5, 11.5, 10.75)","(6.0, 99999, 99990)","(3.9, 5.3, 4.75)","(20.0, 32.0, 28.333333333333332)","(1.65, 2.22, 2.186153846153846)"
14-12-2022 13:41:40.283607,"(31.0, 60.0, 56.0)","(31.0, 60.0, 53.6)","(7.5, 11.5, 10.75)","(6.0, 99999, 99990)","(3.9, 5.3, 4.75)","(20.0, 32.0, 28.333333333333332)","(1.65, 2.22, 2.186153846153846)"
14-12-2022 13:41:41.503818,"(31.0, 60.0, 56.0)","(31.0, 60.0, 53.6)","(7.5, 11.5, 10.75)","(6.0, 99999, 99990)","(3.9, 5.3, 4.75)","(20.0, 32.0, 28.333333333333332)","(1.65, 2.22, 2.186153846153846)"
14-12-2022 13:41:42.809775,"(31.0, 60.0, 56.0)","(31.0, 60.0, 53.6)","(7.5, 11.5, 10.75)","(6.0, 99999, 99990)","(3.9, 5.3, 4.75)","(20.0, 32.0, 28.333333333333332)","(1.65, 2.16, 2.146666666666667)"
14-12-2022 13:41:44.081718,"(31.0, 60.0, 56.0)","(31.0, 60.0, 53.6)","(7.5, 11.5, 10.75)","(6.0, 99999, 99990)","(3.9, 5.3, 4.949999999999999)","(20.0, 32.0, 28.333333333333332)","(1.65, 2.16, 2.146666666666667)"
14-12-2022 13:41:45.279604,"(31.0, 60.0, 56.0)","(31.0, 60.0, 53.6)","(7.5, 11.5, 10.75)","(6.0, 99999, 99990)","(3.9, 5.3, 4.949999999999999)","(20.0, 32.0, 28.333333333333332)","(1.65, 2.16, 2.146666666666667)"
14-12-2022 13:41:46.631592,"(31.0, 60.0, 56.0)","(31.0, 60.0, 53.6)","(7.5, 11.5, 10.75)","(6.0, 99999, 99990)","(3.9, 5.3, 4.949999999999999)","(20.0, 32.0, 28.333333333333332)","(1.65, 2.16, 2.1493333333333333)"
14-12-2022 13:41:48.028137,"(31.0, 60.0, 56.0)","(31.0, 60.0, 53.6)","(7.5, 11.5, 10.75)","(6.0, 99999, 99990)","(3.9, 5.3, 4.949999999999999)","(20.0, 32.0, 28.333333333333332)","(1.65, 2.16, 2.1472727272727274)"
14-12-2022 13:41:49.390721,"(31.0, 60.0, 56.0)","(31.0, 60.0, 53.6)","(7.5, 11.5, 10.75)","(6.0, 99999, 99990)","(3.9, 5.3, 4.72)","(20.0, 32.0, 28.333333333333332)","(1.65, 2.16, 2.1133333333333333)"
14-12-2022 13:41:50.626238,"(31.0, 60.0, 56.0)","(31.0, 60.0, 53.6)","(7.5, 11.5, 10.75)","(6.0, 99999, 99990)","(3.9, 5.2, 4.666666666666666)","(20.0, 32.0, 28.333333333333332)","(1.65, 2.16, 2.1133333333333333)"
14-12-2022 13:41:52.117014,"(31.0, 60.0, 56.0)","(31.0, 60.0, 53.6)","(7.5, 11.5, 10.75)","(6.0, 99999, 99990)","(3.9, 5.2, 5.022222222222222)","(20.0, 32.0, 28.333333333333332)","(1.65, 2.16, 2.1)"
14-12-2022 13:41:53.367542,"(31.0, 60.0, 56.0)","(31.0, 60.0, 53.6)","(7.5, 11.5, 10.75)","(6.0, 99999, 99990)","(3.9, 5.2, 5.022222222222222)","(20.0, 32.0, 28.333333333333332)","(1.65, 2.16, 2.115)"
14-12-2022 13:41:54.563181,"(31.0, 60.0, 56.0)","(31.0, 60.0, 53.6)","(7.5, 11.5, 10.75)","(6.0, 99999, 99990)","(3.9, 4.5, 4.08)","(20.0, 32.0, 28.333333333333332)","(1.65, 2.16, 2.1644444444444444)"
14-12-2022 13:41:55.737360,"(31.0, 60.0, 56.0)","(31.0, 60.0, 53.6)","(7.5, 11.5, 10.75)","(6.0, 99999, 99990)","(3.9, 4.4, 4.08)","(20.0, 32.0, 28.333333333333332)","(1.65, 2.18, 2.2905263157894735)"
14-12-2022 13:41:57.163288,"(31.0, 60.0, 56.0)","(31.0, 60.0, 53.6)","(7.5, 11.5, 10.75)","(6.0, 99999, 99990)","(3.9, 4.4, 4.276923076923077)","(20.0, 32.0, 28.333333333333332)","(1.65, 2.32, 2.1714285714285713)"
14-12-2022 13:41:58.553994,"(31.0, 60.0, 56.0)","(31.0, 60.0, 53.6)","(7.5, 11.5, 10.75)","(6.0, 99999, 99990)","(3.9, 4.4, 4.305882352941177)","(20.0, 32.0, 28.333333333333332)","(1.65, 2.32, 2.242222222222222)"
14-12-2022 13:41:59.916279,"(31.0, 60.0, 56.0)","(31.0, 60.0, 53.6)","(7.5, 11.5, 10.75)","(6.0, 99999, 99990)","(3.9, 4.4, 4.305882352941177)","(20.0, 32.0, 28.333333333333332)","(1.65, 2.3, 2.242222222222222)"
14-12-2022 13:42:01.031326,"(31.0, 60.0, 56.0)","(31.0, 60.0, 53.6)","(7.5, 11.5, 10.75)","(6.0, 99999, 99990)","(3.9, 4.4, 4.305882352941177)","(20.0, 32.0, 28.333333333333332)","(1.65, 2.3, 2.242222222222222)"
14-12-2022 13:42:02.381371,"(31.0, 60.0, 56.0)","(31.0, 60.0, 53.6)","(7.0, 11.5, 10.75)","(5.5, 99999, 99990)","(4.0, 4.4, 4.305882352941177)","(21.0, 32.0, 28.333333333333332)","(1.65, 2.3, 2.242222222222222)"
14-12-2022 13:42:03.602349,"(31.0, 60.0, 56.0)","(31.0, 60.0, 53.6)","(7.0, 11.5, 10.75)","(5.5, 99999, 99990)","(4.0, 4.4, 4.305882352941177)","(21.0, 32.0, 28.333333333333332)","(1.65, 2.3, 2.169090909090909)"
14-12-2022 13:42:04.784160,"(31.0, 60.0, 50.4)","(31.0, 60.0, 53.6)","(7.0, 11.5, 8.922222222222222)","(5.5, 99999, 99990)","(4.0, 4.4, 4.305882352941177)","(21.0, 32.0, 28.333333333333332)","(1.65, 2.3, 2.169090909090909)"
14-12-2022 13:42:05.960205,"(31.0, 60.0, 52.0)","(31.0, 60.0, 53.6)","(7.0, 11.5, 8.922222222222222)","(5.5, 99999, 99990)","(4.0, 4.4, 4.305882352941177)","(21.0, 32.0, 28.333333333333332)","(1.65, 2.3, 2.169090909090909)"
14-12-2022 13:42:07.292746,"(31.0, 60.0, 52.0)","(31.0, 60.0, 53.6)","(7.0, 11.5, 8.922222222222222)","(5.5, 99999, 99990)","(4.0, 4.4, 4.208)","(21.0, 32.0, 28.333333333333332)","(1.65, 2.3, 2.18)"
14-12-2022 13:42:08.491877,"(31.0, 60.0, 52.0)","(31.0, 60.0, 53.6)","(7.0, 11.5, 8.922222222222222)","(5.5, 99999, 99990)","(4.0, 4.4, 4.11764705882353)","(21.0, 32.0, 28.333333333333332)","(1.65, 2.3, 2.126153846153846)"
14-12-2022 13:42:09.762887,"(31.0, 60.0, 52.0)","(31.0, 60.0, 53.6)","(7.0, 11.5, 8.922222222222222)","(5.5, 99999, 99990)","(4.0, 4.4, 4.11764705882353)","(21.0, 32.0, 28.333333333333332)","(1.65, 2.2, 2.126153846153846)"
14-12-2022 13:42:11.137056,"(31.0, 60.0, 52.0)","(31.0, 60.0, 53.6)","(7.0, 11.5, 8.922222222222222)","(5.5, 99999, 99990)","(4.0, 4.4, 4.347619047619048)","(21.0, 32.0, 28.333333333333332)","(1.65, 2.2, 2.1529411764705886)"
14-12-2022 13:42:12.518620,"(31.0, 60.0, 52.0)","(31.0, 60.0, 53.6)","(7.0, 11.5, 8.922222222222222)","(6.0, 99999, 99990)","(3.8, 4.4, 4.355)","(20.0, 32.0, 28.333333333333332)","(1.7, 2.2, 2.155555555555556)"
14-12-2022 13:42:13.864897,"(31.0, 60.0, 52.57142857142857)","(31.0, 60.0, 53.6)","(7.0, 11.5, 8.922222222222222)","(6.0, 99999, 99990)","(3.8, 4.4, 4.363157894736842)","(20.0, 32.0, 28.333333333333332)","(1.7, 2.2, 2.155555555555556)"
14-12-2022 13:42:15.060776,"(31.0, 60.0, 52.57142857142857)","(31.0, 60.0, 53.6)","(7.0, 11.5, 9.3)","(6.0, 99999, 99990)","(3.8, 4.4, 4.310714285714286)","(20.0, 32.0, 28.333333333333332)","(1.7, 2.2, 2.155555555555556)"
14-12-2022 13:42:16.215298,"(31.0, 60.0, 52.57142857142857)","(31.0, 60.0, 53.6)","(7.0, 10.0, 9.3)","(6.0, 99999, 99990)","(3.8, 4.5, 4.310714285714286)","(20.0, 32.0, 28.333333333333332)","(1.7, 2.2, 2.283333333333333)"
14-12-2022 13:42:17.581608,"(31.0, 60.0, 52.57142857142857)","(31.0, 60.0, 53.6)","(7.0, 10.0, 9.3)","(6.0, 99999, 99990)","(3.8, 4.5, 4.3094117647058825)","(20.0, 32.0, 28.333333333333332)","(1.7, 2.3, 2.25)"
14-12-2022 13:42:18.734580,"(31.0, 60.0, 52.57142857142857)","(31.0, 60.0, 53.6)","(7.0, 10.0, 9.3)","(6.0, 99999, 99990)","(3.8, 4.5, 4.310714285714286)","(20.0, 32.0, 28.333333333333332)","(1.7, 2.3, 2.26)"
14-12-2022 13:42:19.876630,"(31.0, 60.0, 52.57142857142857)","(31.0, 60.0, 53.6)","(7.0, 10.0, 9.3)","(6.0, 99999, 99990)","(3.8, 4.5, 4.310714285714286)","(20.0, 32.0, 28.333333333333332)","(1.7, 2.3, 2.26)"
14-12-2022 13:42:21.217989,"(31.0, 60.0, 52.57142857142857)","(31.0, 60.0, 53.6)","(7.0, 10.0, 9.3)","(6.0, 99999, 99990)","(3.8, 4.5, 4.310714285714286)","(20.0, 32.0, 28.333333333333332)","(1.7, 2.3, 2.26)"
14-12-2022 13:42:22.529427,"(31.0, 60.0, 52.57142857142857)","(31.0, 60.0, 53.6)","(7.0, 10.0, 9.3)","(6.0, 99999, 99990)","(3.8, 4.5, 4.310714285714286)","(20.0, 32.0, 28.333333333333332)","(1.7, 2.3, 2.2818181818181817)"
14-12-2022 13:42:23.869180,"(31.0, 60.0, 52.57142857142857)","(31.0, 60.0, 53.6)","(7.0, 10.0, 9.3)","(6.0, 99999, 99990)","(3.8, 4.5, 4.310714285714286)","(20.0, 32.0, 28.333333333333332)","(1.7, 2.3, 2.2955555555555556)"
14-12-2022 13:42:25.078215,"(31.0, 60.0, 52.57142857142857)","(31.0, 60.0, 53.6)","(7.0, 10.0, 9.3)","(6.0, 99999, 99990)","(3.8, 4.5, 4.310714285714286)","(20.0, 32.0, 28.333333333333332)","(1.7, 2.3, 2.27)"
14-12-2022 13:42:26.314266,"(31.0, 60.0, 52.57142857142857)","(31.0, 60.0, 53.6)","(7.0, 10.0, 9.3)","(6.0, 99999, 99990)","(3.8, 4.5, 4.310714285714286)","(20.0, 32.0, 28.333333333333332)","(1.7, 2.3, 2.293846153846154)"
14-12-2022 13:42:27.534735,"(31.0, 60.0, 52.57142857142857)","(31.0, 60.0, 53.6)","(7.0, 10.0, 9.4)","(6.0, 99999, 99990)","(3.8, 4.5, 4.461594202898551)","(20.0, 32.0, 27.6)","(1.7, 2.3, 2.28)"
14-12-2022 13:42:28.759663,"(31.0, 60.0, 51.33333333333333)","(31.0, 75.0, 62.6)","(7.0, 11.0, 8.942857142857143)","(6.0, 99999, 99990)","(3.8, 4.5, 4.461594202898551)","(20.0, 32.0, 24.5)","(1.7, 2.3, 2.25)"
14-12-2022 13:42:29.792993,"(31.0, 60.0, 39.42857142857143)","(31.0, 75.0, 59.5)","(7.0, 11.0, 8.942857142857143)","(6.0, 99999, 99990)","(3.8, 4.5, 4.461594202898551)","(20.0, 32.0, 26.0)","(1.7, 2.3, 2.25)"
14-12-2022 13:42:31.150330,"(31.0, 55.0, 39.166666666666664)","(31.0, 70.0, 58.0)","(7.0, 11.0, 9.0)","(6.0, 99999, 99990)","(3.8, 4.5, 4.461594202898551)","(20.0, 30.0, 26.666666666666668)","(1.7, 2.3, 2.108)"
14-12-2022 13:42:32.446121,"(31.0, 55.0, 40.666666666666664)","(31.0, 70.0, 54.4)","(7.0, 11.0, 9.56)","(6.0, 99999, 99990)","(3.8, 4.5, 4.6802197802197805)","(20.0, 29.0, 24.0)","(1.7, 2.18, 2.1425)"
14-12-2022 13:42:33.759212,"(31.0, 50.0, 40.666666666666664)","(31.0, 60.0, 54.4)","(7.0, 11.0, 9.971428571428572)","(6.0, 99999, 99990)","(3.8, 4.7, 4.870588235294118)","(20.0, 29.0, 24.0)","(1.7, 2.18, 2.0816)"
14-12-2022 13:42:34.978691,"(31.0, 48.0, 38.4)","(31.0, 60.0, 50.0)","(7.0, 11.0, 12.6)","(6.0, 99999, 99990)","(3.8, 5.2, 4.71111111111111)","(20.0, 29.0, 26.0)","(1.7, 2.12, 2.1090909090909093)"
14-12-2022 13:42:36.265578,"(31.0, 48.0, 37.5)","(31.0, 60.0, 51.42857142857143)","(7.0, 13.5, 11.246153846153845)","(6.0, 99999, 99990)","(3.8, 5.1, 4.89)","(20.0, 28.0, 26.0)","(1.7, 2.16, 2.1328301886792453)"
14-12-2022 13:42:37.644416,"(31.0, 48.0, 37.5)","(31.0, 60.0, 53.75)","(7.0, 13.0, 10.74)","(6.0, 99999, 99990)","(3.8, 5.1, 4.730769230769231)","(20.0, 28.0, 26.0)","(1.7, 2.16, 2.135294117647059)"
14-12-2022 13:42:38.910766,"(31.0, 48.0, 37.5)","(31.0, 60.0, 53.75)","(7.0, 12.5, 10.74)","(6.0, 99999, 99990)","(3.8, 5.1, 4.730769230769231)","(20.0, 28.0, 26.0)","(1.7, 2.16, 2.135294117647059)"
14-12-2022 13:42:40.137700,"(31.0, 48.0, 37.5)","(31.0, 60.0, 53.75)","(7.0, 12.0, 10.707692307692307)","(6.0, 99999, 99990)","(3.8, 5.1, 4.833333333333334)","(20.0, 28.0, 26.0)","(1.7, 2.16, 2.119591836734694)"
14-12-2022 13:42:41.547468,"(31.0, 48.0, 37.5)","(31.0, 60.0, 53.75)","(7.0, 12.0, 10.352941176470587)","(6.0, 99999, 99990)","(3.8, 4.9, 4.766666666666667)","(20.0, 28.0, 26.0)","(1.7, 2.12, 2.1143283582089554)"
14-12-2022 13:42:43.044240,"(31.0, 48.0, 37.5)","(31.0, 60.0, 53.75)","(7.0, 12.0, 10.707692307692307)","(6.0, 99999, 99990)","(3.8, 4.9, 4.894594594594595)","(20.0, 28.0, 24.0)","(1.7, 2.12, 2.116)"
14-12-2022 13:42:44.714387,"(31.0, 48.0, 37.5)","(31.0, 60.0, 53.75)","(7.0, 12.0, 10.833333333333332)","(6.0, 99999, 99990)","(3.8, 4.9, 4.896739130434783)","(20.0, 29.0, 24.0)","(1.7, 2.12, 2.116)"
14-12-2022 13:42:46.164483,"(31.0, 48.0, 39.09090909090909)","(31.0, 60.0, 53.75)","(7.0, 12.0, 10.833333333333332)","(5.5, 99999, 99990)","(3.8, 4.9, 5.0480769230769225)","(20.0, 29.0, 24.5)","(1.7, 2.12, 2.116)"
14-12-2022 13:42:47.725649,"(31.0, 48.0, 39.09090909090909)","(31.0, 60.0, 53.75)","(7.0, 12.0, 10.35)","(5.5, 99999, 99990)","(3.8, 5.1, 5.0480769230769225)","(20.0, 27.0, 24.0)","(1.7, 2.12, 2.116)"
14-12-2022 13:42:49.128737,"(31.0, 48.0, 39.09090909090909)","(31.0, 60.0, 53.75)","(7.0, 11.5, 10.81)","(5.5, 99999, 99990)","(3.8, 5.1, 5.0480769230769225)","(20.0, 27.0, 24.0)","(1.7, 2.12, 2.085714285714286)"
14-12-2022 13:42:50.459830,"(31.0, 48.0, 39.09090909090909)","(31.0, 60.0, 55.0)","(7.0, 11.5, 10.81)","(5.5, 99999, 99990)","(3.8, 5.1, 4.871428571428571)","(20.0, 27.0, 24.0)","(1.7, 2.12, 2.079090909090909)"
14-12-2022 13:42:51.860388,"(31.0, 48.0, 40.22222222222222)","(31.0, 60.0, 55.0)","(7.0, 11.5, 10.075)","(5.5, 99999, 99990)","(3.8, 5.1, 4.871428571428571)","(20.0, 27.0, 24.0)","(1.7, 2.12, 2.0633333333333335)"
14-12-2022 13:42:53.088694,"(31.0, 48.0, 40.22222222222222)","(41.0, 60.0, 55.0)","(7.5, 11.5, 10.075)","(5.5, 99999, 99990)","(3.9, 5.1, 4.871428571428571)","(20.0, 27.0, 24.0)","(1.7, 2.12, 2.0633333333333335)"
14-12-2022 13:42:54.262903,"(31.0, 48.0, 40.22222222222222)","(41.0, 60.0, 55.0)","(7.5, 11.5, 10.075)","(5.5, 99999, 99990)","(3.9, 5.1, 4.871428571428571)","(20.0, 27.0, 24.0)","(1.7, 2.12, 2.0591044776119403)"
14-12-2022 13:42:55.446142,"(31.0, 48.0, 40.22222222222222)","(41.0, 60.0, 55.0)","(7.5, 11.5, 10.24)","(5.5, 99999, 99990)","(3.9, 5.1, 4.911764705882352)","(20.0, 27.0, 25.125)","(1.7, 2.12, 2.1151960784313726)"
14-12-2022 13:42:56.617542,"(31.0, 48.0, 40.22222222222222)","(41.0, 60.0, 55.0)","(7.5, 11.5, 10.24)","(5.5, 99999, 99990)","(3.9, 5.1, 4.865853658536585)","(20.0, 27.0, 25.125)","(1.7, 2.12, 2.1151960784313726)"
14-12-2022 13:42:57.748198,"(31.0, 48.0, 40.22222222222222)","(41.0, 60.0, 56.666666666666664)","(7.5, 11.5, 10.24)","(5.5, 99999, 99990)","(3.9, 5.1, 4.865853658536585)","(20.0, 27.0, 24.75)","(1.7, 2.12, 2.1151960784313726)"
14-12-2022 13:42:58.896538,"(31.0, 48.0, 43.0)","(41.0, 60.0, 56.666666666666664)","(7.5, 11.5, 10.58125)","(5.5, 99999, 99990)","(3.9, 5.1, 4.865853658536585)","(20.0, 27.0, 24.75)","(1.7, 2.12, 2.1391758241758243)"
14-12-2022 13:43:00.203004,"(31.0, 48.0, 43.0)","(41.0, 60.0, 56.666666666666664)","(7.5, 11.5, 10.58125)","(5.5, 99999, 99990)","(3.9, 5.1, 4.858695652173913)","(20.0, 27.0, 24.75)","(1.7, 2.14, 2.1502676399026766)"
14-12-2022 13:43:01.505779,"(31.0, 48.0, 43.0)","(41.0, 60.0, 56.666666666666664)","(7.5, 11.5, 10.58125)","(5.5, 99999, 99990)","(4.0, 5.1, 4.858695652173913)","(20.0, 27.0, 24.75)","(1.7, 2.16, 2.1644705882352944)"
14-12-2022 13:43:02.791129,"(31.0, 48.0, 43.0)","(41.0, 70.0, 60.90909090909091)","(7.5, 11.5, 10.45)","(5.5, 99999, 99990)","(4.0, 5.1, 4.865853658536585)","(20.0, 27.0, 24.75)","(1.7, 2.18, 2.163606557377049)"
14-12-2022 13:43:04.003599,"(31.0, 48.0, 43.0)","(41.0, 75.0, 71.66666666666667)","(7.5, 11.5, 10.012500000000001)","(5.5, 99999, 99990)","(4.0, 5.1, 4.859999999999999)","(20.0, 27.0, 24.75)","(1.7, 2.18, 2.1220588235294118)"
14-12-2022 13:43:05.245876,"(31.0, 48.0, 40.22222222222222)","(41.0, 70.0, 67.77777777777777)","(7.5, 11.5, 10.012500000000001)","(5.5, 99999, 99990)","(4.0, 5.1, 4.859999999999999)","(20.0, 27.0, 24.75)","(1.7, 2.2, 2.175438596491228)"
14-12-2022 13:43:06.633400,"(31.0, 48.0, 40.22222222222222)","(41.0, 70.0, 69.0909090909091)","(7.5, 11.5, 10.012500000000001)","(5.5, 99999, 99990)","(4.0, 5.1, 4.804918032786885)","(20.0, 27.0, 24.75)","(1.7, 2.2, 2.2342857142857144)"
14-12-2022 13:43:07.997693,"(31.0, 48.0, 40.22222222222222)","(41.0, 70.0, 69.0909090909091)","(7.5, 11.5, 9.971428571428572)","(5.5, 99999, 99990)","(4.0, 5.1, 4.794915254237288)","(20.0, 27.0, 24.75)","(1.7, 2.24, 2.295)"
14-12-2022 13:43:09.230077,"(31.0, 48.0, 40.22222222222222)","(41.0, 70.0, 69.0909090909091)","(7.5, 11.0, 10.133333333333333)","(5.5, 99999, 99990)","(4.0, 5.1, 4.815384615384615)","(20.0, 27.0, 24.75)","(1.7, 2.32, 2.273333333333333)"
14-12-2022 13:43:10.268617,"(31.0, 46.0, 43.6)","(41.0, 70.0, 69.0909090909091)","(7.5, 10.5, 10.133333333333333)","(5.5, 99999, 99990)","(4.0, 5.0, 4.815384615384615)","(20.0, 27.0, 24.75)","(1.7, 2.28, 2.268235294117647)"
14-12-2022 13:43:11.406471,"(31.0, 46.0, 38.8)","(41.0, 70.0, 69.0909090909091)","(7.5, 10.5, 10.05)","(5.5, 99999, 99990)","(4.0, 5.0, 4.791304347826086)","(20.0, 27.0, 24.75)","(1.7, 2.28, 2.1800898876404498)"
14-12-2022 13:43:12.561849,"(31.0, 44.0, 42.0)","(41.0, 70.0, 69.0909090909091)","(7.5, 10.5, 10.05)","(5.5, 99999, 99990)","(4.0, 4.8, 4.87027027027027)","(20.0, 27.0, 26.25)","(1.7, 2.2, 2.162627118644068)"
14-12-2022 13:43:13.661141,"(31.0, 44.0, 42.0)","(41.0, 70.0, 69.0909090909091)","(7.5, 10.5, 10.05)","(5.5, 99999, 99990)","(4.0, 5.0, 4.87027027027027)","(20.0, 27.0, 26.25)","(1.7, 2.2, 2.162627118644068)"
14-12-2022 13:43:14.783435,"(31.0, 46.0, 40.0)","(41.0, 70.0, 69.0909090909091)","(7.5, 11.0, 10.066666666666666)","(5.0, 99999, 99990)","(4.0, 5.0, 4.952)","(20.0, 27.0, 26.25)","(1.75, 2.2, 2.1617353579175704)"
14-12-2022 13:43:15.875470,"(31.0, 46.0, 40.0)","(41.0, 70.0, 69.0909090909091)","(7.5, 10.5, 10.05)","(5.0, 99999, 99990)","(4.0, 5.0, 4.935714285714286)","(20.0, 27.0, 26.25)","(1.75, 2.2, 2.1674074074074077)"
14-12-2022 13:43:17.056223,"(31.0, 46.0, 40.0)","(41.0, 75.0, 74.0)","(7.5, 10.5, 10.05)","(5.0, 99999, 99990)","(4.0, 5.0, 4.935714285714286)","(20.0, 27.0, 26.25)","(1.75, 2.2, 2.1849572649572653)"
14-12-2022 13:43:18.240501,"(31.0, 46.0, 40.0)","(41.0, 75.0, 74.0)","(7.5, 11.0, 10.066666666666666)","(5.0, 99999, 99990)","(4.0, 5.0, 4.935714285714286)","(20.0, 27.0, 26.25)","(1.75, 2.2, 2.170126582278481)"
14-12-2022 13:43:19.497136,"(31.0, 46.0, 40.0)","(41.0, 75.0, 74.0)","(7.5, 10.5, 9.75)","(5.0, 99999, 99990)","(4.0, 5.0, 4.895652173913043)","(20.0, 27.0, 26.25)","(1.75, 2.2, 2.171566265060241)"
14-12-2022 13:43:20.686190,"(31.0, 46.0, 40.0)","(41.0, 75.0, 74.0)","(7.5, 10.5, 9.75)","(5.0, 99999, 99990)","(4.0, 5.0, 4.895652173913043)","(20.0, 27.0, 26.25)","(1.75, 2.2, 2.189557522123894)"
14-12-2022 13:43:21.885498,"(31.0, 46.0, 40.0)","(41.0, 75.0, 74.0)","(7.5, 10.5, 10.05)","(5.0, 99999, 99990)","(4.0, 5.0, 4.895652173913043)","(20.0, 27.0, 26.307692307692307)","(1.75, 2.2, 2.189557522123894)"
14-12-2022 13:43:23.084124,"(31.0, 46.0, 40.0)","(41.0, 75.0, 74.0)","(7.5, 10.5, 10.05)","(5.0, 99999, 99990)","(4.0, 5.0, 4.895652173913043)","(20.0, 27.0, 26.307692307692307)","(1.75, 2.2, 2.1877142857142857)"
14-12-2022 13:43:24.296528,"(31.0, 46.0, 42.30769230769231)","(41.0, 75.0, 74.0)","(7.5, 10.5, 10.05)","(5.0, 99999, 99990)","(4.0, 5.0, 4.8352941176470585)","(20.0, 27.0, 26.307692307692307)","(1.75, 2.2, 2.1877142857142857)"
14-12-2022 13:43:25.512966,"(31.0, 46.0, 42.30769230769231)","(41.0, 75.0, 74.0)","(7.5, 10.5, 10.05)","(5.0, 99999, 99990)","(4.0, 5.0, 4.8352941176470585)","(20.0, 27.0, 26.307692307692307)","(1.75, 2.2, 2.1877142857142857)"
14-12-2022 13:43:26.652989,"(31.0, 55.0, 52.900000000000006)","(41.0, 75.0, 74.0)","(7.5, 10.5, 9.263636363636364)","(5.0, 99999, 99990)","(4.0, 5.0, 4.864)","(20.0, 27.0, 26.307692307692307)","(1.75, 2.2, 2.1877142857142857)"
14-12-2022 13:43:27.707420,"(31.0, 55.0, 45.5)","(41.0, 75.0, 74.0)","(7.5, 10.5, 9.263636363636364)","(5.0, 99999, 99990)","(4.0, 5.0, 4.561111111111111)","(20.0, 27.0, 26.307692307692307)","(1.75, 2.2, 2.188709677419355)"
14-12-2022 13:43:28.972859,"(31.0, 50.0, 40.666666666666664)","(41.0, 75.0, 74.5)","(7.5, 10.0, 8.328571428571427)","(5.0, 99999, 99990)","(4.0, 4.6, 4.7437499999999995)","(20.0, 27.0, 32.0)","(1.75, 2.2, 2.195882352941177)"
14-12-2022 13:43:30.168021,"(31.0, 50.0, 44.0)","(41.0, 75.0, 74.5)","(7.5, 10.0, 8.388235294117647)","(5.0, 99999, 99990)","(4.0, 4.8, 4.757894736842105)","(20.0, 36.0, 28.666666666666668)","(1.75, 2.2, 2.1972307692307695)"
14-12-2022 13:43:31.473789,"(31.0, 50.0, 44.0)","(41.0, 75.0, 74.5)","(7.5, 8.8, 9.22857142857143)","(5.0, 99999, 99990)","(4.0, 5.0, 4.826086956521739)","(20.0, 34.0, 29.625)","(1.75, 2.2, 2.1980851063829787)"
14-12-2022 13:43:32.536118,"(26.0, 50.0, 44.0)","(41.0, 130.0, 124.0)","(7.5, 9.8, 9.2)","(4.8, 99999, 99990)","(3.9, 5.0, 4.906976744186046)","(19.0, 34.0, 30.5)","(1.85, 2.2, 2.196949152542373)"
14-12-2022 13:43:33.834872,"(26.0, 55.0, 52.875)","(41.0, 130.0, 121.66666666666667)","(7.5, 9.6, 8.9)","(4.8, 99999, 99990)","(3.9, 5.0, 4.8)","(19.0, 34.0, 30.5)","(1.85, 2.2, 2.196949152542373)"
14-12-2022 13:43:35.026987,"(26.0, 55.0, 52.875)","(41.0, 130.0, 117.5)","(7.5, 9.4, 8.753846153846155)","(4.8, 99999, 99990)","(3.9, 5.0, 4.825)","(19.0, 34.0, 28.75)","(1.85, 2.2, 2.196949152542373)"
14-12-2022 13:43:36.290973,"(26.0, 55.0, 51.25)","(41.0, 130.0, 117.5)","(7.5, 9.4, 8.753846153846155)","(4.8, 99999, 99990)","(3.9, 5.0, 4.863636363636363)","(19.0, 34.0, 28.75)","(1.85, 2.2, 2.196949152542373)"
14-12-2022 13:43:37.550842,"(26.0, 55.0, 51.25)","(41.0, 130.0, 104.0)","(7.5, 9.4, 8.753846153846155)","(4.8, 99999, 99990)","(3.9, 5.0, 4.863636363636363)","(19.0, 34.0, 31.428571428571427)","(1.85, 2.2, 2.196949152542373)"
14-12-2022 13:43:38.777781,"(26.0, 65.0, 61.16666666666667)","(41.0, 120.0, 104.0)","(7.5, 9.4, 8.753846153846155)","(4.8, 99999, 99990)","(3.9, 5.0, 4.721621621621622)","(19.0, 34.0, 31.428571428571427)","(1.85, 2.2, 2.1972307692307695)"
