,Lonely Gemma,Ryders Ambition,Lets Go Yoyo,Chanelle,Clarks A Lark,Homebush Sparkle,Rowdys Monster,Goldstar Vargas
16-12-2022 11:02:38.935948,"(7.5, 15.5, 12.607142857142858)","(18.0, 65.0, 37.57142857142857)","(21.0, 65.0, 61.5)","(10.0, 14.5, 11.95)","(5.0, 5.1, 4.89)","(6.5, 19.5, 18.290909090909093)","(1.95, 2.42, 2.2105882352941175)","(9.0, 55.0, 40.16666666666667)"
16-12-2022 11:02:39.959618,"(7.5, 15.5, 12.607142857142858)","(18.0, 65.0, 37.57142857142857)","(21.0, 65.0, 61.5)","(10.0, 14.5, 11.95)","(5.0, 5.1, 4.89)","(6.5, 19.5, 18.71764705882353)","(1.95, 2.38, 2.17)","(9.0, 55.0, 44.529411764705884)"
16-12-2022 11:02:40.927306,"(7.5, 15.5, 13.368421052631579)","(18.0, 65.0, 37.57142857142857)","(21.0, 65.0, 61.5)","(10.0, 14.5, 11.95)","(5.0, 5.1, 4.89)","(6.5, 19.5, 17.316666666666666)","(1.95, 2.38, 2.14)","(9.0, 55.0, 44.529411764705884)"
16-12-2022 11:02:41.900714,"(7.5, 15.5, 12.5)","(18.0, 65.0, 37.57142857142857)","(21.0, 65.0, 61.5)","(10.0, 14.5, 11.95)","(5.0, 5.1, 4.89)","(6.5, 19.5, 17.316666666666666)","(1.95, 2.38, 2.14)","(9.0, 55.0, 44.529411764705884)"
16-12-2022 11:02:42.949974,"(8.0, 15.5, 12.5)","(18.0, 65.0, 37.57142857142857)","(21.0, 65.0, 61.5)","(10.0, 14.5, 11.95)","(5.0, 5.0, 4.852173913043478)","(6.5, 19.5, 16.275)","(1.95, 2.38, 2.14)","(10.0, 55.0, 44.529411764705884)"
16-12-2022 11:02:43.972955,"(8.0, 15.5, 12.5)","(18.0, 65.0, 37.57142857142857)","(21.0, 65.0, 61.5)","(10.0, 14.5, 11.1)","(5.0, 5.0, 4.852173913043478)","(6.5, 19.5, 18.309090909090912)","(1.95, 2.38, 2.14)","(10.0, 55.0, 51.82142857142857)"
16-12-2022 11:02:44.938251,"(8.0, 15.5, 12.5)","(18.0, 65.0, 37.57142857142857)","(21.0, 65.0, 56.8)","(10.0, 14.5, 11.1)","(5.0, 5.0, 4.852173913043478)","(6.5, 19.5, 18.309090909090912)","(1.95, 2.38, 2.14)","(10.0, 55.0, 51.82142857142857)"
16-12-2022 11:02:45.947994,"(8.0, 15.5, 12.7)","(18.0, 65.0, 37.57142857142857)","(21.0, 65.0, 60.9)","(10.0, 14.5, 11.1)","(5.0, 5.0, 4.852173913043478)","(6.5, 19.5, 18.309090909090912)","(1.95, 2.38, 2.1318367346938776)","(10.0, 55.0, 40.33333333333333)"
16-12-2022 11:02:46.952428,"(8.0, 15.5, 12.7)","(18.0, 65.0, 37.57142857142857)","(21.0, 65.0, 60.9)","(10.0, 14.5, 11.1)","(5.0, 5.0, 4.852173913043478)","(6.5, 19.5, 18.309090909090912)","(1.95, 2.38, 2.1318367346938776)","(10.0, 55.0, 40.33333333333333)"
16-12-2022 11:02:47.966817,"(8.0, 15.5, 12.7)","(18.0, 65.0, 37.57142857142857)","(21.0, 65.0, 60.9)","(10.0, 14.5, 11.4375)","(5.0, 5.0, 4.89375)","(6.5, 19.5, 18.309090909090912)","(1.95, 2.38, 2.1318367346938776)","(10.0, 55.0, 40.33333333333333)"
16-12-2022 11:02:48.997941,"(8.0, 15.5, 12.7)","(18.0, 65.0, 37.57142857142857)","(21.0, 65.0, 60.9)","(10.0, 14.5, 11.4375)","(5.0, 5.0, 5.126470588235295)","(6.5, 19.5, 18.309090909090912)","(1.95, 2.38, 2.1318367346938776)","(10.0, 55.0, 40.33333333333333)"
16-12-2022 11:02:50.053042,"(8.0, 15.5, 13.166666666666666)","(18.0, 65.0, 37.57142857142857)","(21.0, 65.0, 60.9)","(10.0, 14.5, 11.4375)","(5.0, 5.2, 4.996296296296297)","(6.5, 19.5, 18.309090909090912)","(1.95, 2.38, 2.1318367346938776)","(10.0, 55.0, 40.33333333333333)"
16-12-2022 11:02:51.053843,"(8.0, 15.5, 13.166666666666666)","(18.0, 55.0, 20.67741935483871)","(21.0, 65.0, 59.14285714285714)","(10.0, 14.5, 11.0)","(5.0, 5.2, 4.996296296296297)","(6.5, 19.5, 18.309090909090912)","(1.95, 2.38, 2.225)","(10.0, 55.0, 25.666666666666664)"
16-12-2022 11:02:52.088061,"(8.0, 15.5, 13.05)","(18.0, 46.0, 38.75)","(21.0, 65.0, 40.88235294117647)","(10.0, 14.5, 11.142857142857144)","(5.0, 5.2, 4.996296296296297)","(6.5, 19.5, 18.564285714285717)","(1.95, 2.36, 2.21)","(10.0, 55.0, 25.666666666666664)"
16-12-2022 11:02:53.076300,"(8.0, 15.5, 13.05)","(18.0, 46.0, 26.666666666666664)","(21.0, 65.0, 40.88235294117647)","(10.0, 14.5, 10.789473684210527)","(5.0, 5.2, 4.996296296296297)","(6.5, 19.5, 18.564285714285717)","(1.95, 2.36, 2.21)","(10.0, 55.0, 25.666666666666664)"
16-12-2022 11:02:54.068052,"(8.0, 15.5, 13.852941176470589)","(18.0, 46.0, 26.666666666666664)","(21.0, 60.0, 38.5531914893617)","(10.0, 14.5, 10.789473684210527)","(5.0, 5.2, 4.996296296296297)","(6.5, 19.5, 18.564285714285717)","(1.95, 2.36, 2.21)","(10.0, 55.0, 25.666666666666664)"
16-12-2022 11:02:55.107871,"(8.0, 15.5, 13.852941176470589)","(18.0, 46.0, 26.666666666666664)","(21.0, 60.0, 38.5531914893617)","(10.0, 14.5, 10.789473684210527)","(5.0, 5.2, 4.996296296296297)","(6.5, 19.5, 18.954166666666666)","(1.95, 2.36, 2.177857142857143)","(10.0, 55.0, 25.666666666666664)"
16-12-2022 11:02:56.099622,"(8.0, 15.5, 13.605263157894736)","(18.0, 44.0, 20.857142857142858)","(21.0, 60.0, 38.5531914893617)","(10.0, 14.5, 10.789473684210527)","(5.0, 5.2, 4.996296296296297)","(6.5, 19.5, 18.72941176470588)","(1.95, 2.36, 2.177857142857143)","(10.0, 55.0, 25.666666666666664)"
16-12-2022 11:02:57.137269,"(8.0, 15.0, 14.192307692307692)","(18.0, 42.0, 25.333333333333336)","(21.0, 60.0, 38.5531914893617)","(10.0, 14.0, 11.666666666666668)","(5.0, 5.2, 4.996296296296297)","(6.5, 19.5, 18.72941176470588)","(1.95, 2.36, 2.177857142857143)","(10.0, 55.0, 30.142857142857142)"
16-12-2022 11:02:58.107456,"(8.0, 15.0, 13.833333333333334)","(18.0, 42.0, 25.333333333333336)","(21.0, 60.0, 38.5531914893617)","(10.0, 14.0, 11.666666666666668)","(5.0, 5.2, 4.996296296296297)","(6.5, 19.5, 18.72941176470588)","(1.95, 2.36, 2.177857142857143)","(10.0, 55.0, 26.333333333333336)"
16-12-2022 11:02:59.126619,"(8.0, 15.0, 13.833333333333334)","(18.0, 42.0, 25.333333333333336)","(21.0, 60.0, 38.5531914893617)","(10.0, 14.0, 11.666666666666668)","(5.0, 5.2, 4.996296296296297)","(6.5, 19.5, 18.72941176470588)","(1.95, 2.36, 2.177857142857143)","(10.0, 55.0, 26.333333333333336)"
16-12-2022 11:03:00.135094,"(8.0, 15.0, 13.833333333333334)","(18.0, 42.0, 25.333333333333336)","(21.0, 60.0, 38.5531914893617)","(10.0, 14.0, 11.666666666666668)","(5.0, 5.2, 4.996296296296297)","(6.5, 19.5, 18.72941176470588)","(1.95, 2.36, 2.177857142857143)","(10.0, 55.0, 26.333333333333336)"
16-12-2022 11:03:01.154905,"(8.0, 15.0, 13.833333333333334)","(18.0, 42.0, 25.333333333333336)","(21.0, 60.0, 38.5531914893617)","(10.0, 14.0, 11.666666666666668)","(5.0, 5.2, 4.996296296296297)","(6.5, 19.5, 18.72941176470588)","(1.95, 2.36, 2.177857142857143)","(10.0, 55.0, 26.333333333333336)"
16-12-2022 11:03:02.186269,"(8.0, 15.0, 13.833333333333334)","(18.0, 42.0, 25.333333333333336)","(21.0, 60.0, 38.5531914893617)","(10.0, 14.0, 11.666666666666668)","(5.0, 5.2, 4.996296296296297)","(6.5, 19.5, 18.72941176470588)","(1.95, 2.36, 2.177857142857143)","(10.0, 55.0, 26.333333333333336)"
16-12-2022 11:03:03.263256,"(8.0, 15.0, 13.833333333333334)","(18.0, 40.0, 20.285714285714285)","(21.0, 50.0, 32.857142857142854)","(10.0, 14.0, 11.48)","(5.0, 5.2, 5.9)","(6.5, 19.5, 18.72941176470588)","(1.95, 2.36, 2.177857142857143)","(10.0, 55.0, 26.333333333333336)"
16-12-2022 11:03:04.278245,"(8.0, 15.0, 13.833333333333334)","(18.0, 38.0, 27.5)","(21.0, 50.0, 36.666666666666664)","(10.0, 14.0, 11.48)","(5.0, 6.0, 7.128571428571428)","(6.5, 19.5, 18.564285714285717)","(1.95, 2.36, 2.177857142857143)","(10.0, 55.0, 26.333333333333336)"
16-12-2022 11:03:05.278351,"(8.0, 15.0, 13.5)","(18.0, 38.0, 27.5)","(21.0, 50.0, 42.0)","(10.0, 14.0, 11.48)","(5.0, 8.2, 7.128571428571428)","(6.5, 19.5, 18.564285714285717)","(1.95, 2.36, 2.177857142857143)","(10.0, 55.0, 26.333333333333336)"
16-12-2022 11:03:06.259225,"(8.0, 15.0, 14.0)","(18.0, 38.0, 27.5)","(21.0, 50.0, 42.0)","(10.0, 14.0, 11.8)","(5.0, 8.2, 7.128571428571428)","(6.5, 19.5, 18.564285714285717)","(1.95, 2.36, 2.177857142857143)","(10.0, 55.0, 26.333333333333336)"
16-12-2022 11:03:07.203700,"(8.0, 15.0, 14.0)","(18.0, 38.0, 18.75)","(21.0, 50.0, 34.0)","(10.0, 14.0, 11.8)","(5.0, 8.2, 7.128571428571428)","(6.5, 19.5, 18.564285714285717)","(1.95, 2.36, 2.26)","(10.0, 55.0, 26.333333333333336)"
16-12-2022 11:03:08.304723,"(8.0, 15.0, 14.0)","(18.0, 36.0, 21.75)","(21.0, 50.0, 46.30769230769231)","(10.0, 14.0, 11.8)","(5.0, 7.4, 6.723076923076923)","(6.5, 19.5, 18.564285714285717)","(1.95, 2.36, 2.26)","(10.0, 55.0, 26.333333333333336)"
16-12-2022 11:03:09.301100,"(8.0, 15.0, 14.0)","(18.0, 34.0, 25.5)","(21.0, 50.0, 46.30769230769231)","(10.0, 14.0, 11.8)","(5.0, 7.4, 6.723076923076923)","(6.5, 19.5, 18.564285714285717)","(1.95, 2.36, 2.26)","(10.0, 55.0, 26.333333333333336)"
16-12-2022 11:03:10.335577,"(8.0, 15.0, 14.0)","(18.0, 34.0, 22.666666666666668)","(21.0, 50.0, 46.30769230769231)","(10.0, 13.5, 10.976470588235294)","(5.0, 7.4, 6.723076923076923)","(6.5, 19.5, 18.564285714285717)","(1.95, 2.36, 2.227213114754098)","(10.0, 55.0, 44.25)"
16-12-2022 11:03:11.325330,"(8.0, 15.0, 14.0)","(18.0, 34.0, 22.666666666666668)","(21.0, 50.0, 46.30769230769231)","(10.0, 13.5, 10.976470588235294)","(5.0, 7.4, 6.723076923076923)","(6.5, 19.5, 18.564285714285717)","(1.95, 2.36, 2.227213114754098)","(10.0, 55.0, 30.714285714285715)"
16-12-2022 11:03:12.332863,"(8.0, 15.0, 14.0)","(18.0, 34.0, 22.666666666666668)","(21.0, 50.0, 46.30769230769231)","(10.0, 13.5, 10.83157894736842)","(5.0, 7.4, 6.723076923076923)","(6.5, 19.5, 18.564285714285717)","(1.95, 2.36, 2.0820689655172413)","(10.0, 55.0, 38.0)"
16-12-2022 11:03:13.321874,"(8.0, 15.0, 14.0)","(18.0, 34.0, 22.666666666666668)","(21.0, 50.0, 46.30769230769231)","(10.0, 13.5, 10.83157894736842)","(5.0, 7.4, 6.723076923076923)","(6.5, 19.5, 18.564285714285717)","(1.95, 2.22, 2.0765022421524666)","(10.0, 55.0, 38.0)"
16-12-2022 11:03:14.313910,"(8.0, 15.0, 14.0)","(18.0, 34.0, 22.666666666666668)","(21.0, 50.0, 46.30769230769231)","(10.0, 13.5, 10.83157894736842)","(5.0, 7.4, 6.614285714285715)","(6.5, 19.5, 18.564285714285717)","(1.95, 2.22, 2.0765022421524666)","(10.0, 55.0, 38.0)"
16-12-2022 11:03:15.263284,"(8.0, 15.0, 14.0)","(18.0, 34.0, 22.666666666666668)","(21.0, 50.0, 46.30769230769231)","(10.0, 13.5, 10.976470588235294)","(5.0, 8.2, 7.128571428571428)","(6.5, 19.5, 18.564285714285717)","(1.95, 2.22, 2.0765022421524666)","(10.0, 55.0, 38.0)"
16-12-2022 11:03:16.312453,"(8.0, 15.0, 14.0)","(18.0, 34.0, 22.666666666666668)","(21.0, 50.0, 46.30769230769231)","(10.0, 13.5, 10.976470588235294)","(5.0, 8.2, 7.128571428571428)","(6.5, 19.5, 18.564285714285717)","(1.95, 2.22, 2.051223628691983)","(10.0, 55.0, 38.0)"
16-12-2022 11:03:17.311173,"(8.0, 15.0, 14.0)","(18.0, 34.0, 22.666666666666668)","(21.0, 50.0, 46.30769230769231)","(10.0, 13.5, 10.976470588235294)","(5.0, 8.2, 7.128571428571428)","(6.5, 19.5, 18.564285714285717)","(1.95, 2.22, 2.134827586206897)","(10.0, 55.0, 38.0)"
16-12-2022 11:03:18.282233,"(8.0, 15.0, 14.0)","(18.0, 34.0, 22.666666666666668)","(21.0, 50.0, 46.30769230769231)","(10.0, 13.5, 10.976470588235294)","(5.0, 8.2, 7.128571428571428)","(6.5, 19.5, 18.564285714285717)","(1.95, 2.2, 2.134827586206897)","(10.0, 55.0, 38.0)"
16-12-2022 11:03:19.330745,"(8.5, 15.0, 14.0)","(18.0, 34.0, 22.666666666666668)","(21.0, 50.0, 46.30769230769231)","(10.0, 13.5, 10.83157894736842)","(4.8, 8.2, 7.128571428571428)","(6.5, 19.5, 18.564285714285717)","(2.0, 2.2, 2.134827586206897)","(10.0, 55.0, 43.66666666666667)"
16-12-2022 11:03:20.379559,"(8.5, 15.0, 14.0)","(18.0, 34.0, 18.307692307692307)","(21.0, 50.0, 46.30769230769231)","(10.0, 13.5, 10.83157894736842)","(4.8, 8.2, 6.533333333333333)","(6.5, 19.5, 18.564285714285717)","(2.0, 2.2, 2.148695652173913)","(10.0, 55.0, 45.0)"
16-12-2022 11:03:21.431818,"(8.5, 15.0, 14.0)","(18.0, 34.0, 18.0)","(21.0, 50.0, 43.42857142857143)","(10.0, 13.5, 10.83157894736842)","(4.8, 8.2, 6.533333333333333)","(6.5, 19.5, 18.309090909090912)","(2.0, 2.18, 2.1408163265306124)","(10.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:22.475050,"(8.5, 15.0, 14.0)","(18.0, 34.0, 18.0)","(21.0, 50.0, 39.0)","(10.0, 13.5, 10.838095238095237)","(4.8, 8.2, 6.533333333333333)","(6.5, 19.5, 18.309090909090912)","(2.0, 2.18, 2.1408163265306124)","(10.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:23.491638,"(8.5, 15.0, 14.0)","(18.0, 34.0, 18.0)","(21.0, 50.0, 39.0)","(10.0, 13.5, 10.838095238095237)","(4.8, 8.2, 6.533333333333333)","(6.5, 19.5, 18.309090909090912)","(2.0, 2.18, 2.1408163265306124)","(10.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:24.509309,"(8.5, 15.0, 14.0)","(18.0, 34.0, 18.0)","(21.0, 50.0, 39.0)","(10.0, 13.5, 10.838095238095237)","(4.8, 8.2, 6.533333333333333)","(6.5, 19.5, 18.309090909090912)","(2.0, 2.18, 2.148)","(10.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:25.492709,"(8.5, 15.0, 14.0)","(18.0, 34.0, 18.0)","(21.0, 50.0, 39.0)","(10.0, 13.5, 10.838095238095237)","(4.8, 8.2, 6.533333333333333)","(6.5, 19.5, 18.309090909090912)","(2.0, 2.18, 2.148)","(10.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:26.506912,"(8.5, 15.0, 14.0)","(18.0, 34.0, 18.0)","(21.0, 50.0, 39.0)","(10.0, 13.5, 10.838095238095237)","(4.8, 8.2, 6.533333333333333)","(6.5, 19.5, 18.309090909090912)","(2.0, 2.18, 2.148)","(10.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:27.505094,"(8.5, 15.0, 14.0)","(18.0, 34.0, 18.0)","(21.0, 50.0, 39.0)","(10.0, 13.5, 10.838095238095237)","(4.8, 8.2, 6.533333333333333)","(6.5, 19.5, 18.309090909090912)","(2.0, 2.18, 2.148)","(10.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:28.603879,"(8.5, 15.0, 14.0)","(18.0, 34.0, 18.0)","(21.0, 50.0, 45.111111111111114)","(10.0, 13.5, 10.838095238095237)","(4.8, 8.2, 6.533333333333333)","(6.5, 19.5, 18.309090909090912)","(2.0, 2.18, 2.035483870967742)","(10.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:29.654607,"(9.0, 15.0, 14.0)","(19.0, 34.0, 18.0)","(26.0, 50.0, 46.33333333333333)","(10.0, 13.5, 10.838095238095237)","(5.0, 8.2, 6.533333333333333)","(6.5, 19.5, 18.309090909090912)","(1.95, 2.1, 2.035483870967742)","(10.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:30.725652,"(9.0, 15.0, 14.0)","(19.0, 34.0, 18.0)","(26.0, 50.0, 46.33333333333333)","(10.0, 13.5, 10.838095238095237)","(5.0, 8.2, 6.533333333333333)","(6.5, 19.5, 18.309090909090912)","(1.95, 2.1, 2.052)","(10.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:31.758691,"(9.0, 15.0, 14.0625)","(19.0, 34.0, 18.0)","(26.0, 50.0, 42.666666666666664)","(10.0, 13.5, 10.838095238095237)","(5.0, 8.2, 6.533333333333333)","(6.5, 19.5, 18.309090909090912)","(1.95, 2.1, 2.0424)","(10.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:32.806576,"(9.0, 17.5, 15.666666666666666)","(19.0, 34.0, 18.307692307692307)","(26.0, 50.0, 42.666666666666664)","(10.0, 13.5, 11.35)","(5.0, 8.2, 6.533333333333333)","(6.5, 19.5, 18.309090909090912)","(1.95, 2.1, 2.0424)","(10.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:33.843692,"(9.0, 17.0, 15.125)","(19.0, 34.0, 18.307692307692307)","(26.0, 50.0, 42.666666666666664)","(10.0, 13.5, 11.35)","(5.0, 8.2, 6.533333333333333)","(6.5, 19.5, 18.309090909090912)","(1.95, 2.1, 2.0424)","(10.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:34.894690,"(9.0, 16.5, 15.75)","(19.0, 34.0, 18.307692307692307)","(26.0, 50.0, 42.666666666666664)","(10.0, 13.5, 11.35)","(5.0, 8.2, 7.410526315789474)","(6.5, 19.5, 18.309090909090912)","(1.95, 2.1, 2.0424)","(10.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:36.020950,"(9.0, 16.5, 15.0)","(19.0, 30.0, 23.5)","(26.0, 50.0, 46.33333333333333)","(10.0, 13.5, 11.35)","(5.0, 8.2, 6.387499999999999)","(6.5, 19.5, 18.309090909090912)","(1.95, 2.1, 2.0424)","(10.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:37.133855,"(9.0, 16.5, 14.647058823529411)","(19.0, 30.0, 18.625)","(26.0, 50.0, 43.714285714285715)","(10.0, 13.5, 9.86153846153846)","(5.0, 8.2, 6.266666666666667)","(6.5, 19.5, 18.564285714285717)","(1.95, 2.1, 2.0424)","(10.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:38.239991,"(9.0, 16.5, 14.647058823529411)","(19.0, 30.0, 18.0)","(26.0, 50.0, 43.714285714285715)","(10.0, 13.5, 10.03076923076923)","(5.0, 8.2, 6.266666666666667)","(6.5, 19.5, 18.930434782608693)","(1.95, 2.1, 2.0424)","(10.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:39.320897,"(9.0, 16.5, 14.647058823529411)","(19.0, 30.0, 18.0)","(26.0, 50.0, 40.22222222222222)","(10.0, 13.5, 10.03076923076923)","(5.0, 8.2, 6.266666666666667)","(6.5, 19.5, 18.930434782608693)","(1.95, 2.1, 2.0741176470588236)","(10.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:40.403205,"(9.0, 16.5, 14.647058823529411)","(19.0, 28.0, 22.5)","(26.0, 50.0, 40.22222222222222)","(10.0, 13.5, 10.03076923076923)","(5.0, 8.2, 6.266666666666667)","(6.5, 19.5, 18.930434782608693)","(1.95, 2.1, 2.1342857142857143)","(10.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:41.460170,"(9.0, 16.5, 14.647058823529411)","(19.0, 28.0, 20.666666666666668)","(26.0, 50.0, 40.22222222222222)","(10.0, 13.5, 10.03076923076923)","(5.0, 8.2, 6.266666666666667)","(6.5, 19.5, 18.930434782608693)","(1.95, 2.18, 2.1822857142857144)","(10.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:42.468170,"(9.0, 16.5, 15.0)","(19.0, 28.0, 20.666666666666668)","(26.0, 50.0, 40.22222222222222)","(10.0, 13.5, 10.03076923076923)","(5.0, 8.2, 6.266666666666667)","(6.5, 19.5, 18.930434782608693)","(1.95, 2.34, 2.257142857142857)","(10.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:43.593488,"(9.0, 16.5, 14.647058823529411)","(19.0, 28.0, 18.375)","(26.0, 50.0, 40.22222222222222)","(10.0, 13.5, 11.245000000000001)","(5.0, 8.2, 5.982352941176471)","(6.5, 19.5, 18.845)","(1.95, 2.32, 2.236666666666667)","(10.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:44.707096,"(9.0, 16.5, 14.647058823529411)","(19.0, 28.0, 17.916666666666668)","(26.0, 50.0, 40.22222222222222)","(10.0, 13.5, 10.81875)","(5.0, 8.2, 5.982352941176471)","(6.5, 19.5, 18.72941176470588)","(1.95, 2.32, 2.236666666666667)","(10.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:45.855079,"(9.0, 16.5, 14.647058823529411)","(19.0, 28.0, 17.916666666666668)","(26.0, 50.0, 40.22222222222222)","(10.0, 13.5, 10.447826086956521)","(5.0, 8.2, 5.982352941176471)","(6.5, 19.5, 18.72941176470588)","(1.95, 2.32, 2.236666666666667)","(10.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:46.960005,"(9.0, 16.5, 14.647058823529411)","(19.0, 28.0, 17.916666666666668)","(26.0, 50.0, 40.22222222222222)","(10.0, 13.5, 10.447826086956521)","(5.0, 8.2, 6.3)","(6.5, 19.5, 18.72941176470588)","(1.95, 2.32, 2.236666666666667)","(10.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:48.017441,"(9.0, 16.5, 14.647058823529411)","(18.0, 28.0, 17.916666666666668)","(26.0, 50.0, 40.22222222222222)","(10.0, 13.5, 11.725)","(5.0, 7.8, 5.5777777777777775)","(6.5, 19.5, 18.72941176470588)","(1.95, 2.32, 2.236666666666667)","(11.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:49.034269,"(9.0, 16.5, 14.647058823529411)","(18.0, 28.0, 17.916666666666668)","(26.0, 50.0, 40.22222222222222)","(10.0, 13.0, 11.0)","(5.0, 7.8, 5.55)","(6.5, 19.5, 18.72941176470588)","(1.95, 2.32, 2.235384615384615)","(11.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:50.021916,"(9.0, 16.5, 14.045454545454545)","(18.0, 28.0, 17.916666666666668)","(26.0, 50.0, 35.857142857142854)","(10.0, 13.0, 10.409090909090908)","(5.0, 7.8, 5.55)","(6.5, 19.5, 16.275)","(1.95, 2.3, 2.235384615384615)","(11.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:50.997416,"(9.0, 15.5, 14.692307692307692)","(18.0, 28.0, 17.916666666666668)","(26.0, 50.0, 37.166666666666664)","(10.0, 13.0, 10.409090909090908)","(5.0, 7.8, 5.55)","(6.5, 19.5, 16.275)","(1.95, 2.3, 2.235384615384615)","(11.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:51.993018,"(9.0, 15.5, 14.692307692307692)","(18.0, 28.0, 17.916666666666668)","(26.0, 50.0, 37.166666666666664)","(10.0, 13.0, 10.409090909090908)","(5.0, 7.8, 5.55)","(6.5, 19.5, 17.383333333333333)","(1.95, 2.3, 2.213846153846154)","(11.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:53.163492,"(9.0, 15.5, 14.333333333333334)","(18.0, 28.0, 17.846153846153847)","(26.0, 50.0, 37.166666666666664)","(10.0, 13.0, 10.409090909090908)","(5.0, 7.8, 5.55)","(6.5, 19.5, 17.383333333333333)","(1.95, 2.3, 2.213846153846154)","(11.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:54.286095,"(9.0, 15.5, 14.333333333333334)","(18.0, 28.0, 17.846153846153847)","(26.0, 50.0, 43.714285714285715)","(10.0, 13.0, 10.409090909090908)","(5.0, 7.8, 5.55)","(6.5, 19.5, 17.383333333333333)","(1.95, 2.3, 2.2199999999999998)","(11.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:55.290656,"(9.0, 15.5, 14.333333333333334)","(18.0, 28.0, 17.846153846153847)","(26.0, 50.0, 43.714285714285715)","(10.0, 13.0, 10.409090909090908)","(5.0, 7.8, 5.55)","(6.5, 19.5, 18.345454545454544)","(1.95, 2.3, 2.2199999999999998)","(11.0, 55.0, 49.333333333333336)"
16-12-2022 11:03:56.355717,"(9.0, 15.5, 14.333333333333334)","(18.0, 28.0, 17.846153846153847)","(26.0, 50.0, 36.46153846153846)","(10.0, 13.0, 11.675)","(5.0, 7.8, 5.55)","(6.5, 19.5, 18.345454545454544)","(1.95, 2.3, 2.283157894736842)","(11.0, 55.0, 53.666666666666664)"
16-12-2022 11:03:57.348603,"(9.0, 15.5, 14.333333333333334)","(18.0, 28.0, 17.846153846153847)","(26.0, 50.0, 36.46153846153846)","(10.0, 12.5, 11.675)","(5.0, 7.8, 5.55)","(6.5, 19.5, 18.345454545454544)","(1.95, 2.3, 2.283157894736842)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:03:58.377415,"(9.0, 15.5, 14.333333333333334)","(18.0, 28.0, 19.6)","(26.0, 50.0, 36.46153846153846)","(10.0, 12.5, 11.675)","(5.0, 7.8, 5.55)","(6.5, 19.5, 18.345454545454544)","(1.95, 2.3, 2.283157894736842)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:03:59.475294,"(9.0, 17.0, 16.166666666666668)","(18.0, 28.0, 21.57142857142857)","(26.0, 50.0, 36.46153846153846)","(10.0, 12.5, 10.967857142857142)","(5.0, 7.8, 5.55)","(6.5, 19.5, 18.345454545454544)","(1.95, 2.3, 2.283157894736842)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:04:00.550079,"(9.0, 17.0, 16.166666666666668)","(18.0, 27.0, 21.57142857142857)","(26.0, 50.0, 36.46153846153846)","(10.0, 12.5, 10.967857142857142)","(5.0, 7.8, 6.066666666666666)","(6.5, 19.5, 18.70625)","(1.95, 2.3, 2.283157894736842)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:04:01.602067,"(9.0, 17.0, 15.571428571428571)","(18.0, 26.0, 23.875)","(26.0, 50.0, 36.46153846153846)","(10.0, 12.5, 10.967857142857142)","(5.0, 7.6, 6.2)","(6.5, 19.5, 18.70625)","(1.95, 2.3, 2.283157894736842)","(11.0, 60.0, 53.666666666666664)"
16-12-2022 11:04:02.616748,"(9.0, 17.0, 14.631578947368421)","(18.0, 26.0, 21.75)","(26.0, 50.0, 36.46153846153846)","(10.0, 12.5, 10.967857142857142)","(5.0, 8.0, 6.2)","(6.5, 19.5, 18.70625)","(1.95, 2.3, 2.2784615384615385)","(11.0, 60.0, 53.666666666666664)"
