,Saganaki Kid,Trenzalore,Dewana Burger,Trending Zari,Dirt Farmer,Darnum Diva,Osprey Athena
04-01-2023 13:30:19.994819,"(18.0, 55.0, 38.75)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.101176470588235)"
04-01-2023 13:30:21.093794,"(18.0, 55.0, 38.75)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.101176470588235)"
04-01-2023 13:30:22.085559,"(18.0, 55.0, 38.75)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.101176470588235)"
04-01-2023 13:30:23.165518,"(18.0, 55.0, 38.75)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.101176470588235)"
04-01-2023 13:30:24.210134,"(18.0, 55.0, 38.75)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.101176470588235)"
04-01-2023 13:30:25.249762,"(18.0, 55.0, 38.75)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.101176470588235)"
04-01-2023 13:30:26.262159,"(18.0, 55.0, 38.75)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.101176470588235)"
04-01-2023 13:30:27.279491,"(18.0, 55.0, 38.75)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.101176470588235)"
04-01-2023 13:30:28.247298,"(18.0, 55.0, 38.75)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.101176470588235)"
04-01-2023 13:30:29.228306,"(18.0, 55.0, 38.75)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.101176470588235)"
04-01-2023 13:30:30.186815,"(18.0, 55.0, 33.611111111111114)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.0778947368421052)"
04-01-2023 13:30:31.178649,"(18.0, 55.0, 33.611111111111114)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.0164705882352942)"
04-01-2023 13:30:32.147586,"(18.0, 55.0, 33.611111111111114)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.0164705882352942)"
04-01-2023 13:30:33.114933,"(18.0, 55.0, 33.611111111111114)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.111578947368421)"
04-01-2023 13:30:34.127507,"(18.0, 55.0, 33.611111111111114)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.0164705882352942)"
04-01-2023 13:30:35.150065,"(18.0, 55.0, 33.611111111111114)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.0164705882352942)"
04-01-2023 13:30:36.151026,"(18.0, 55.0, 33.611111111111114)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:30:37.134195,"(18.0, 55.0, 33.611111111111114)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:30:38.213743,"(18.0, 55.0, 33.611111111111114)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:30:39.214662,"(18.0, 55.0, 33.611111111111114)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:30:40.183540,"(18.0, 55.0, 33.611111111111114)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:30:41.113280,"(18.0, 55.0, 33.611111111111114)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:30:42.051165,"(18.0, 55.0, 33.611111111111114)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:30:42.997256,"(18.0, 55.0, 33.611111111111114)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:30:44.024905,"(18.0, 55.0, 33.611111111111114)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:30:45.022404,"(18.0, 55.0, 33.611111111111114)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:30:46.063830,"(18.0, 55.0, 33.611111111111114)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:30:47.224781,"(18.0, 55.0, 33.611111111111114)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:30:48.269376,"(18.0, 55.0, 33.611111111111114)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:30:49.317893,"(18.0, 55.0, 33.611111111111114)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:30:50.317096,"(18.0, 55.0, 33.611111111111114)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:30:51.280049,"(18.0, 55.0, 33.611111111111114)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:30:52.260029,"(18.0, 55.0, 33.611111111111114)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:30:53.268432,"(18.0, 55.0, 33.611111111111114)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 36.388888888888886)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:30:54.228991,"(18.0, 55.0, 33.611111111111114)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 60.0, 38.611111111111114)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:30:55.216598,"(18.0, 60.0, 35.83333333333333)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 65.0, 38.611111111111114)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:30:56.262534,"(18.0, 60.0, 35.83333333333333)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 65.0, 38.611111111111114)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:30:57.315552,"(18.0, 60.0, 35.83333333333333)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 65.0, 38.611111111111114)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:30:58.376207,"(18.0, 60.0, 35.83333333333333)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 65.0, 38.611111111111114)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:30:59.451512,"(18.0, 60.0, 35.83333333333333)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 65.0, 38.611111111111114)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:00.539482,"(18.0, 60.0, 35.83333333333333)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 65.0, 38.611111111111114)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:01.612394,"(18.0, 60.0, 35.83333333333333)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 65.0, 38.611111111111114)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:02.561538,"(18.0, 60.0, 35.83333333333333)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 65.0, 38.611111111111114)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:03.609807,"(18.0, 60.0, 35.83333333333333)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 65.0, 38.611111111111114)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:04.583651,"(18.0, 60.0, 35.83333333333333)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 65.0, 38.611111111111114)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:05.528977,"(18.0, 60.0, 35.83333333333333)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 65.0, 38.611111111111114)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:06.558263,"(18.0, 60.0, 35.83333333333333)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 65.0, 38.611111111111114)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:07.508122,"(18.0, 60.0, 35.83333333333333)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 65.0, 38.611111111111114)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:08.484353,"(18.0, 60.0, 35.83333333333333)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 65.0, 38.611111111111114)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:09.475834,"(18.0, 60.0, 35.83333333333333)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 65.0, 38.611111111111114)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:10.695224,"(18.0, 60.0, 35.83333333333333)","(51.0, 410.0, 241.8181818181818)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 65.0, 38.611111111111114)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:11.674460,"(18.0, 60.0, 35.83333333333333)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 65.0, 38.611111111111114)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:12.738236,"(18.0, 60.0, 35.83333333333333)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 65.0, 38.611111111111114)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:13.772044,"(18.0, 60.0, 35.83333333333333)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 65.0, 38.611111111111114)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:14.686094,"(18.0, 60.0, 35.83333333333333)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 65.0, 38.611111111111114)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:15.647482,"(18.0, 60.0, 35.83333333333333)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 65.0, 38.611111111111114)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:16.624957,"(18.0, 60.0, 35.83333333333333)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 65.0, 38.611111111111114)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:17.636276,"(18.0, 60.0, 35.83333333333333)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 65.0, 38.611111111111114)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:18.613302,"(18.0, 60.0, 35.83333333333333)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 65.0, 38.611111111111114)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:19.552448,"(18.0, 60.0, 35.83333333333333)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 12.245454545454546)","(19.0, 65.0, 38.611111111111114)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:20.517199,"(18.0, 60.0, 35.83333333333333)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 9.868421052631579)","(19.0, 65.0, 50.15625)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:21.448706,"(18.0, 60.0, 47.205882352941174)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 9.868421052631579)","(19.0, 65.0, 50.15625)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:22.394227,"(18.0, 60.0, 47.205882352941174)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 9.868421052631579)","(19.0, 65.0, 50.15625)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:23.352448,"(18.0, 60.0, 47.205882352941174)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 9.868421052631579)","(19.0, 65.0, 50.15625)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:24.308947,"(18.0, 60.0, 47.205882352941174)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 9.868421052631579)","(19.0, 65.0, 50.15625)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:25.263956,"(18.0, 60.0, 47.205882352941174)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 9.868421052631579)","(19.0, 65.0, 50.15625)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:26.314149,"(18.0, 60.0, 47.205882352941174)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 9.868421052631579)","(19.0, 65.0, 50.15625)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:27.352853,"(18.0, 60.0, 47.205882352941174)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 9.868421052631579)","(19.0, 65.0, 50.15625)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:28.394914,"(18.0, 60.0, 47.205882352941174)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 9.868421052631579)","(19.0, 65.0, 50.15625)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:29.374888,"(18.0, 60.0, 47.205882352941174)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 9.868421052631579)","(19.0, 65.0, 50.15625)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:30.366465,"(18.0, 60.0, 47.205882352941174)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 9.868421052631579)","(19.0, 65.0, 50.15625)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:31.332663,"(18.0, 60.0, 47.205882352941174)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 9.868421052631579)","(19.0, 65.0, 50.15625)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:32.323024,"(18.0, 60.0, 47.205882352941174)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 9.868421052631579)","(19.0, 65.0, 50.15625)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:33.325494,"(18.0, 60.0, 47.205882352941174)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 9.868421052631579)","(19.0, 65.0, 50.15625)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:34.328584,"(18.0, 60.0, 47.205882352941174)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 9.868421052631579)","(19.0, 65.0, 45.208333333333336)","(1.85, 2.76, 2.158095238095238)"
04-01-2023 13:31:35.316041,"(18.0, 60.0, 41.875)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 9.868421052631579)","(19.0, 65.0, 45.208333333333336)","(1.85, 2.76, 1.9788235294117646)"
04-01-2023 13:31:36.313803,"(18.0, 60.0, 41.875)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 9.868421052631579)","(19.0, 65.0, 45.208333333333336)","(1.85, 2.76, 1.9788235294117646)"
04-01-2023 13:31:37.309120,"(18.0, 60.0, 41.875)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 9.868421052631579)","(19.0, 65.0, 45.208333333333336)","(1.85, 2.76, 2.1276190476190475)"
04-01-2023 13:31:38.296560,"(18.0, 60.0, 41.875)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 9.868421052631579)","(19.0, 65.0, 45.208333333333336)","(1.85, 2.76, 2.1276190476190475)"
04-01-2023 13:31:39.251134,"(18.0, 60.0, 41.875)","(51.0, 390.0, 230.9090909090909)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.5, 11.523076923076923)","(19.0, 65.0, 30.818181818181817)","(1.85, 2.76, 2.1104347826086958)"
04-01-2023 13:31:40.218017,"(18.0, 60.0, 40.666666666666664)","(51.0, 380.0, 186.85714285714286)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.0, 11.523076923076923)","(19.0, 65.0, 30.818181818181817)","(1.85, 2.76, 2.1104347826086958)"
04-01-2023 13:31:41.140664,"(18.0, 60.0, 40.666666666666664)","(51.0, 380.0, 186.85714285714286)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.0, 11.523076923076923)","(19.0, 65.0, 30.818181818181817)","(1.85, 2.76, 2.1104347826086958)"
04-01-2023 13:31:42.116584,"(18.0, 60.0, 40.666666666666664)","(51.0, 380.0, 186.85714285714286)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.0, 11.523076923076923)","(19.0, 65.0, 30.818181818181817)","(1.85, 2.76, 2.1104347826086958)"
04-01-2023 13:31:43.099779,"(18.0, 60.0, 44.869565217391305)","(51.0, 380.0, 186.85714285714286)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.0, 11.523076923076923)","(19.0, 65.0, 30.818181818181817)","(1.85, 2.76, 2.1104347826086958)"
04-01-2023 13:31:44.157182,"(18.0, 60.0, 44.869565217391305)","(51.0, 380.0, 186.85714285714286)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.3225)","(7.0, 13.0, 11.523076923076923)","(19.0, 65.0, 30.818181818181817)","(1.85, 2.76, 2.1104347826086958)"
04-01-2023 13:31:45.189459,"(18.0, 60.0, 44.869565217391305)","(51.0, 380.0, 186.85714285714286)","(4.2, 7.6, 5.272727272727273)","(3.8, 7.0, 4.7)","(7.0, 13.0, 11.523076923076923)","(19.0, 65.0, 30.818181818181817)","(1.85, 2.76, 2.1104347826086958)"
04-01-2023 13:31:46.234291,"(18.0, 60.0, 44.869565217391305)","(51.0, 380.0, 186.85714285714286)","(4.2, 7.6, 5.272727272727273)","(3.8, 6.4, 4.7)","(7.0, 13.0, 11.523076923076923)","(19.0, 65.0, 30.818181818181817)","(1.85, 2.76, 2.1104347826086958)"
04-01-2023 13:31:47.264354,"(18.0, 60.0, 44.869565217391305)","(51.0, 380.0, 186.85714285714286)","(4.2, 7.6, 5.073684210526316)","(3.8, 6.4, 4.766666666666667)","(7.0, 13.0, 10.342857142857143)","(19.0, 65.0, 31.181818181818183)","(1.85, 2.76, 2.412857142857143)"
04-01-2023 13:31:48.281512,"(18.0, 60.0, 44.869565217391305)","(51.0, 380.0, 186.85714285714286)","(4.2, 7.6, 5.073684210526316)","(3.8, 6.4, 4.766666666666667)","(7.0, 13.0, 9.4)","(19.0, 65.0, 31.181818181818183)","(1.85, 2.76, 2.436)"
04-01-2023 13:31:49.251300,"(18.0, 60.0, 44.869565217391305)","(51.0, 380.0, 186.85714285714286)","(4.2, 7.6, 5.418181818181818)","(3.8, 6.4, 4.766666666666667)","(7.0, 13.0, 9.4)","(19.0, 65.0, 31.181818181818183)","(1.85, 2.76, 2.002105263157895)"
