,Duly Noted,Jumbo Ozaki,Dustin Diesel,Boys Night Out,Flying Zinger,Lauries Gem,Eve And Jan,Lees Bonus
10-01-2023 19:22:29.572161,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:22:30.697274,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:22:31.855154,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:22:33.045891,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:22:34.156086,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:22:35.200748,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:22:36.270484,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:22:37.324371,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:22:38.413251,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:22:39.572002,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:22:40.656770,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:22:41.736073,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:22:42.806860,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:22:43.940482,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:22:45.125013,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:22:46.303144,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:22:47.549698,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:22:48.722180,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:22:49.892501,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:22:51.006883,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:22:52.134960,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:22:53.205846,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:22:54.328661,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:22:55.482463,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:22:56.621126,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:22:57.721130,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:22:58.782060,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:22:59.736193,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:00.778126,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:01.828352,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:02.825246,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:03.903944,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:05.088647,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:06.307225,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:07.512335,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:08.686360,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:09.846267,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:11.017076,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:12.246888,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:13.368654,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:14.532129,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:15.696232,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:16.838585,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:17.944378,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:18.997126,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:20.160313,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:21.312714,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:22.478192,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:23.647850,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:24.672794,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:25.785045,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:26.840973,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:27.964973,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:29.039693,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:30.156394,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:31.356050,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:32.594869,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:33.765193,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:34.961292,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:36.127422,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 32.0)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 202.5)"
10-01-2023 19:23:37.361874,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:23:38.577204,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:23:39.789261,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:23:40.998650,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:23:42.193026,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:23:43.371248,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:23:44.563379,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:23:45.760942,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:23:46.965485,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:23:48.166909,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:23:49.348218,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:23:50.580124,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:23:51.738197,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:23:52.908513,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:23:54.071767,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:23:55.161578,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:23:56.343486,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:23:57.515502,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:23:58.784741,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:23:59.980266,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:24:01.175096,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:24:02.281201,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:24:03.359483,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:24:04.528745,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
10-01-2023 19:24:05.715026,"(4.2, 9.8, 4.815384615384616)","(4.8, 7.8, 6.591666666666667)","(3.9, 8.0, 6.044827586206897)","(15.0, 36.0, 33.4375)","(3.2, 4.5, 3.5)","(5.0, 11.5, 5.409090909090909)","(91.0, 650.0, 539.0)","(61.0, 440.0, 291.9230769230769)"
