,Osprey Phantom,Gondola,Molly Irish,Flora Colossus,Impress Us,Catch Me Nero
06-01-2023 13:33:12.699047,"(2.9, 3.35, 3.1289473684210525)","(2.05, 2.6, 2.55)","(8.5, 18.5, 15.125)","(41.0, 50.0, 42.0)","(5.5, 9.8, 7.633333333333334)","(10.0, 11.0, 10.545454545454545)"
06-01-2023 13:33:13.723278,"(2.9, 3.35, 3.125)","(2.05, 2.6, 2.575)","(8.5, 18.5, 15.125)","(41.0, 50.0, 42.0)","(5.5, 9.8, 8.50909090909091)","(10.0, 11.0, 10.545454545454545)"
06-01-2023 13:33:14.863327,"(2.9, 3.35, 3.125)","(2.05, 2.6, 2.575)","(8.5, 18.5, 15.125)","(41.0, 50.0, 42.0)","(5.5, 9.6, 7.766666666666667)","(10.0, 11.0, 10.545454545454545)"
06-01-2023 13:33:15.793118,"(2.9, 3.35, 3.0875)","(2.05, 2.6, 2.575)","(8.5, 18.5, 15.125)","(41.0, 50.0, 42.0)","(5.5, 9.6, 7.766666666666667)","(10.0, 11.0, 10.545454545454545)"
06-01-2023 13:33:16.649601,"(2.9, 3.35, 3.125)","(2.05, 2.6, 2.575)","(8.5, 18.5, 15.125)","(41.0, 50.0, 42.0)","(5.5, 9.6, 7.766666666666667)","(10.0, 11.0, 10.545454545454545)"
06-01-2023 13:33:17.791029,"(2.9, 3.35, 3.125)","(2.05, 2.6, 2.575)","(8.5, 18.5, 15.125)","(41.0, 50.0, 42.0)","(5.5, 9.6, 8.683333333333334)","(10.0, 11.0, 10.461538461538462)"
06-01-2023 13:33:18.858087,"(2.9, 3.35, 3.125)","(2.05, 2.6, 2.575)","(8.5, 18.5, 15.125)","(41.0, 50.0, 42.0)","(5.5, 9.6, 8.683333333333334)","(10.0, 11.0, 10.461538461538462)"
06-01-2023 13:33:19.730932,"(2.9, 3.35, 3.125)","(2.05, 2.6, 2.575)","(8.5, 18.5, 15.125)","(41.0, 50.0, 42.0)","(5.5, 9.6, 8.683333333333334)","(10.0, 11.0, 10.461538461538462)"
06-01-2023 13:33:20.671380,"(2.9, 3.35, 3.125)","(2.05, 2.6, 2.575)","(8.5, 18.5, 15.125)","(41.0, 50.0, 42.0)","(5.5, 9.6, 9.141666666666666)","(10.0, 11.0, 9.583333333333334)"
06-01-2023 13:33:21.559371,"(2.9, 3.35, 3.125)","(2.05, 2.6, 2.575)","(8.5, 18.5, 15.125)","(41.0, 50.0, 42.0)","(5.5, 9.8, 9.3)","(10.0, 10.5, 9.8125)"
06-01-2023 13:33:22.426392,"(2.9, 3.35, 3.125)","(2.05, 2.6, 2.575)","(8.5, 18.5, 15.125)","(41.0, 50.0, 42.0)","(5.5, 9.8, 8.972413793103449)","(10.0, 10.5, 9.625)"
06-01-2023 13:33:23.363553,"(2.9, 3.35, 3.125)","(2.05, 2.6, 2.575)","(8.5, 18.5, 15.125)","(41.0, 50.0, 42.0)","(5.5, 9.8, 8.972413793103449)","(10.0, 10.0, 9.625)"
06-01-2023 13:33:24.307649,"(2.9, 3.35, 3.125)","(2.05, 2.6, 2.575)","(8.5, 18.5, 15.125)","(41.0, 50.0, 42.0)","(5.5, 9.8, 8.972413793103449)","(10.0, 10.0, 9.625)"
06-01-2023 13:33:25.141247,"(2.9, 3.35, 3.125)","(2.05, 2.6, 2.5166666666666666)","(8.5, 18.5, 15.125)","(41.0, 50.0, 42.0)","(5.5, 9.8, 8.972413793103449)","(10.0, 10.0, 9.625)"
06-01-2023 13:33:26.012484,"(2.9, 3.35, 3.094117647058823)","(2.05, 2.6, 2.5166666666666666)","(8.5, 18.5, 15.125)","(41.0, 50.0, 42.0)","(5.5, 9.8, 8.972413793103449)","(10.0, 10.0, 9.625)"
06-01-2023 13:33:26.927810,"(2.9, 3.35, 3.094117647058823)","(2.05, 2.6, 2.5166666666666666)","(8.5, 17.0, 15.5)","(41.0, 50.0, 42.0)","(5.5, 9.8, 9.3)","(10.0, 10.0, 9.625)"
06-01-2023 13:33:27.856340,"(2.9, 3.35, 3.094117647058823)","(2.05, 2.6, 2.5166666666666666)","(8.5, 17.0, 15.5)","(41.0, 50.0, 42.0)","(5.5, 9.8, 9.141666666666666)","(10.0, 10.0, 9.466666666666667)"
06-01-2023 13:33:28.863948,"(2.9, 3.35, 3.125)","(2.05, 2.6, 2.56)","(8.5, 17.0, 15.5)","(41.0, 50.0, 42.0)","(5.5, 9.6, 9.141666666666666)","(10.0, 9.8, 9.466666666666667)"
06-01-2023 13:33:29.803540,"(2.9, 3.35, 3.125)","(2.05, 2.6, 2.56)","(8.5, 17.0, 15.5)","(41.0, 50.0, 42.0)","(5.5, 9.6, 9.141666666666666)","(10.0, 9.8, 9.466666666666667)"
06-01-2023 13:33:30.681398,"(2.9, 3.35, 3.125)","(2.05, 2.6, 2.54)","(8.5, 17.0, 15.5)","(41.0, 50.0, 42.0)","(5.5, 9.6, 9.141666666666666)","(10.0, 9.8, 9.466666666666667)"
06-01-2023 13:33:31.770582,"(2.9, 3.35, 3.094117647058823)","(2.05, 2.6, 2.54375)","(8.5, 17.0, 15.5)","(41.0, 50.0, 42.0)","(5.5, 9.6, 9.141666666666666)","(10.0, 9.8, 9.466666666666667)"
06-01-2023 13:33:32.690101,"(2.9, 3.35, 3.094117647058823)","(2.05, 2.6, 2.54375)","(8.5, 17.0, 15.5)","(41.0, 50.0, 42.0)","(5.5, 9.6, 9.141666666666666)","(10.0, 9.8, 9.466666666666667)"
06-01-2023 13:33:33.617321,"(2.9, 3.35, 3.094117647058823)","(2.05, 2.6, 2.54375)","(8.5, 17.0, 15.5)","(41.0, 50.0, 42.0)","(5.5, 9.6, 9.870000000000001)","(10.0, 9.8, 9.555555555555555)"
06-01-2023 13:33:34.651536,"(2.9, 3.35, 3.094117647058823)","(2.05, 2.7, 2.6977272727272728)","(8.5, 17.0, 15.5)","(41.0, 50.0, 42.0)","(5.5, 10.0, 9.3)","(10.0, 10.0, 9.466666666666667)"
06-01-2023 13:33:35.657158,"(2.9, 3.35, 3.094117647058823)","(2.05, 2.72, 2.7173333333333334)","(8.5, 17.0, 15.5)","(41.0, 50.0, 42.0)","(5.5, 9.8, 9.3)","(10.0, 9.8, 9.466666666666667)"
06-01-2023 13:33:36.653467,"(2.9, 3.35, 3.094117647058823)","(2.05, 2.72, 2.7173333333333334)","(8.5, 17.0, 15.5)","(41.0, 50.0, 42.0)","(5.5, 9.8, 9.390476190476189)","(10.0, 9.8, 9.466666666666667)"
06-01-2023 13:33:37.676260,"(2.9, 3.3, 3.128125)","(2.05, 2.72, 2.7175000000000002)","(8.5, 17.0, 15.5)","(41.0, 50.0, 42.0)","(5.5, 9.6, 9.390476190476189)","(10.0, 9.8, 9.466666666666667)"
06-01-2023 13:33:38.577268,"(2.9, 3.3, 3.123529411764706)","(2.05, 2.72, 2.6900000000000004)","(8.5, 17.0, 15.5)","(41.0, 50.0, 42.0)","(5.5, 9.6, 9.390476190476189)","(10.0, 9.8, 9.466666666666667)"
06-01-2023 13:33:39.484557,"(2.9, 3.3, 3.123529411764706)","(2.05, 2.72, 2.710666666666667)","(8.5, 17.0, 15.5)","(41.0, 50.0, 42.0)","(5.5, 9.6, 9.390476190476189)","(10.0, 9.8, 9.466666666666667)"
06-01-2023 13:33:40.490576,"(2.9, 3.3, 3.123529411764706)","(2.05, 2.72, 2.7072727272727275)","(8.5, 17.0, 15.5)","(41.0, 50.0, 42.0)","(5.5, 9.6, 9.390476190476189)","(10.0, 9.8, 9.514285714285714)"
06-01-2023 13:33:41.467827,"(2.9, 3.3, 3.123529411764706)","(2.05, 2.72, 2.7060000000000004)","(8.5, 17.0, 15.166666666666666)","(41.0, 50.0, 42.0)","(5.5, 9.6, 8.983333333333334)","(10.0, 9.8, 9.589473684210526)"
06-01-2023 13:33:42.418390,"(2.9, 3.3, 3.123529411764706)","(2.05, 2.72, 2.7060000000000004)","(8.5, 17.5, 15.166666666666666)","(41.0, 50.0, 42.0)","(5.5, 9.4, 8.983333333333334)","(10.0, 9.8, 9.589473684210526)"
06-01-2023 13:33:43.504005,"(2.9, 3.3, 3.123529411764706)","(2.05, 2.72, 2.67)","(8.5, 17.5, 16.625)","(41.0, 50.0, 42.0)","(5.5, 9.4, 8.983333333333334)","(10.0, 9.8, 9.589473684210526)"
06-01-2023 13:33:44.439785,"(2.9, 3.3, 3.123529411764706)","(2.05, 2.72, 2.67)","(8.5, 17.5, 16.625)","(41.0, 50.0, 42.0)","(5.5, 9.4, 8.983333333333334)","(10.0, 9.8, 9.589473684210526)"
06-01-2023 13:33:45.590444,"(2.9, 3.3, 3.123529411764706)","(2.05, 2.78, 2.76)","(8.5, 17.5, 16.5)","(41.0, 50.0, 42.0)","(5.5, 9.4, 8.983333333333334)","(10.0, 9.8, 9.589473684210526)"
06-01-2023 13:33:46.811179,"(2.9, 3.3, 3.123529411764706)","(2.05, 2.78, 2.76)","(8.5, 17.5, 16.5)","(41.0, 50.0, 42.0)","(5.5, 9.4, 8.983333333333334)","(10.0, 9.8, 9.589473684210526)"
06-01-2023 13:33:47.804461,"(2.9, 3.3, 3.123529411764706)","(2.05, 2.78, 2.76)","(8.5, 17.5, 16.5)","(41.0, 50.0, 42.0)","(5.5, 9.4, 9.209523809523809)","(10.0, 9.8, 9.7)"
06-01-2023 13:33:48.702469,"(2.9, 3.3, 3.123529411764706)","(2.05, 2.78, 2.76)","(8.5, 17.5, 16.0)","(41.0, 50.0, 42.0)","(5.5, 10.0, 9.752380952380953)","(10.0, 10.0, 9.736842105263158)"
06-01-2023 13:33:49.654196,"(2.9, 3.25, 3.126923076923077)","(2.05, 2.78, 2.76)","(8.5, 17.5, 16.0)","(41.0, 50.0, 42.0)","(5.5, 9.8, 9.3)","(10.0, 9.8, 9.662068965517243)"
06-01-2023 13:33:50.595959,"(2.9, 3.25, 3.142857142857143)","(2.05, 2.78, 2.76)","(8.5, 17.5, 16.0)","(41.0, 50.0, 42.0)","(5.5, 9.8, 8.972413793103449)","(10.0, 9.8, 9.662068965517243)"
06-01-2023 13:33:51.564056,"(2.9, 3.25, 3.1214285714285714)","(2.05, 2.78, 2.76)","(8.5, 17.5, 16.0)","(41.0, 50.0, 42.0)","(5.5, 9.8, 8.972413793103449)","(10.0, 9.8, 9.662068965517243)"
06-01-2023 13:33:52.521764,"(2.9, 3.2, 3.1)","(2.05, 2.86, 2.76)","(8.5, 17.5, 16.5)","(41.0, 50.0, 42.0)","(5.5, 9.8, 8.972413793103449)","(10.0, 9.8, 9.64)"
06-01-2023 13:33:53.407437,"(2.9, 3.2, 3.1)","(2.05, 2.86, 2.76)","(8.5, 18.0, 16.857142857142858)","(41.0, 50.0, 42.0)","(5.5, 9.8, 8.972413793103449)","(10.0, 10.0, 9.77142857142857)"
06-01-2023 13:33:54.301274,"(2.9, 3.2, 3.1)","(2.05, 2.86, 2.76)","(8.5, 18.0, 16.857142857142858)","(41.0, 50.0, 42.0)","(5.5, 9.8, 8.972413793103449)","(10.0, 10.0, 9.8)"
06-01-2023 13:33:55.281690,"(2.9, 3.2, 3.0636363636363635)","(2.05, 2.86, 2.76)","(8.5, 18.0, 16.857142857142858)","(41.0, 50.0, 42.0)","(5.5, 9.8, 9.141666666666666)","(10.0, 9.8, 9.65)"
06-01-2023 13:33:56.383707,"(2.9, 3.2, 3.0428571428571427)","(2.05, 2.86, 2.76)","(8.5, 18.0, 16.857142857142858)","(41.0, 50.0, 42.0)","(5.5, 9.6, 9.141666666666666)","(10.0, 9.8, 9.65)"
06-01-2023 13:33:57.407765,"(2.9, 3.2, 3.1)","(2.05, 2.86, 2.76)","(8.5, 18.0, 16.857142857142858)","(41.0, 50.0, 42.0)","(5.5, 9.6, 9.141666666666666)","(10.0, 9.8, 9.65)"
06-01-2023 13:33:58.406870,"(2.9, 3.2, 3.1)","(2.05, 2.86, 2.76)","(8.5, 18.0, 16.857142857142858)","(41.0, 50.0, 42.0)","(5.5, 9.6, 9.141666666666666)","(10.0, 9.8, 9.65)"
06-01-2023 13:33:59.353567,"(2.9, 3.2, 3.0636363636363635)","(2.05, 2.86, 2.76)","(8.5, 18.0, 16.857142857142858)","(41.0, 50.0, 42.0)","(5.5, 9.6, 9.141666666666666)","(10.0, 9.8, 9.65)"
06-01-2023 13:34:00.296947,"(2.9, 3.2, 3.0636363636363635)","(2.05, 2.86, 2.76)","(8.5, 18.0, 16.857142857142858)","(41.0, 50.0, 42.0)","(5.5, 9.6, 9.141666666666666)","(10.0, 9.8, 9.65)"
06-01-2023 13:34:01.302822,"(2.9, 3.2, 3.0533333333333332)","(2.05, 2.86, 2.76)","(8.5, 17.0, 16.142857142857142)","(41.0, 50.0, 42.0)","(5.5, 9.6, 9.141666666666666)","(10.0, 10.5, 9.571428571428571)"
06-01-2023 13:34:02.311385,"(2.9, 3.2, 3.0533333333333332)","(2.05, 2.86, 2.76)","(8.5, 17.0, 16.142857142857142)","(41.0, 50.0, 39.333333333333336)","(5.5, 9.6, 9.386206896551725)","(10.0, 10.0, 9.50909090909091)"
06-01-2023 13:34:03.185954,"(2.9, 3.2, 3.035)","(2.05, 2.86, 2.73)","(8.5, 18.0, 16.125)","(41.0, 50.0, 40.4)","(5.5, 9.8, 9.386206896551725)","(10.0, 10.0, 9.571428571428571)"
06-01-2023 13:34:04.106548,"(2.9, 3.2, 3.035)","(2.05, 2.86, 2.7963636363636364)","(8.5, 18.0, 16.857142857142858)","(41.0, 50.0, 40.4)","(5.5, 9.8, 9.386206896551725)","(10.0, 10.0, 9.50909090909091)"
06-01-2023 13:34:05.176397,"(2.9, 3.2, 3.035)","(2.05, 2.86, 2.752307692307692)","(8.5, 18.0, 16.857142857142858)","(41.0, 50.0, 46.16)","(5.5, 9.8, 9.4)","(10.0, 10.0, 9.571428571428571)"
06-01-2023 13:34:06.187450,"(2.9, 3.2, 3.035)","(2.05, 2.86, 2.752307692307692)","(8.5, 18.0, 16.857142857142858)","(41.0, 50.0, 46.16)","(5.5, 9.8, 9.114285714285714)","(10.0, 10.0, 9.571428571428571)"
06-01-2023 13:34:07.103251,"(2.9, 3.2, 3.035)","(2.05, 2.86, 2.752307692307692)","(8.5, 18.0, 16.25)","(41.0, 50.0, 46.16)","(5.5, 9.8, 9.114285714285714)","(10.0, 10.0, 9.571428571428571)"
06-01-2023 13:34:08.023120,"(2.9, 3.2, 3.035)","(2.05, 2.86, 2.6978947368421053)","(8.5, 18.0, 16.25)","(41.0, 50.0, 46.16)","(5.5, 9.8, 8.8)","(10.0, 10.0, 10.574074074074074)"
06-01-2023 13:34:09.049439,"(2.9, 3.2, 2.99375)","(2.05, 2.86, 2.6033333333333335)","(8.5, 18.0, 17.416666666666668)","(41.0, 50.0, 46.16)","(5.5, 9.8, 8.371428571428572)","(10.0, 11.5, 9.73076923076923)"
06-01-2023 13:34:10.085205,"(2.9, 3.2, 3.0)","(2.05, 2.86, 2.673)","(8.5, 18.0, 17.416666666666668)","(41.0, 50.0, 46.16)","(5.5, 9.8, 8.85)","(10.0, 11.5, 10.0625)"
06-01-2023 13:34:11.044104,"(2.9, 3.2, 3.0)","(2.05, 2.84, 2.7546666666666666)","(8.5, 18.0, 17.416666666666668)","(41.0, 50.0, 46.16)","(5.5, 9.6, 8.85)","(10.0, 11.5, 10.0625)"
06-01-2023 13:34:12.011007,"(2.9, 3.2, 3.0)","(2.05, 2.84, 2.7546666666666666)","(9.0, 18.0, 17.416666666666668)","(31.0, 50.0, 46.16)","(5.5, 9.6, 8.314285714285713)","(9.0, 11.5, 9.73076923076923)"
06-01-2023 13:34:12.955467,"(2.9, 3.2, 3.0)","(2.05, 2.84, 2.7546666666666666)","(9.0, 18.0, 17.416666666666668)","(31.0, 50.0, 46.16)","(5.5, 9.6, 8.85)","(9.0, 11.5, 9.875)"
06-01-2023 13:34:13.972050,"(2.9, 3.15, 3.0233333333333334)","(2.05, 2.82, 2.712307692307692)","(9.0, 18.0, 17.416666666666668)","(31.0, 50.0, 40.4)","(5.5, 9.6, 9.070588235294117)","(9.0, 11.0, 9.615384615384615)"
06-01-2023 13:34:14.945646,"(2.9, 3.15, 3.0007142857142854)","(2.05, 2.82, 2.7266666666666666)","(9.0, 18.0, 17.416666666666668)","(31.0, 50.0, 40.4)","(5.5, 9.6, 8.457142857142857)","(9.0, 11.0, 9.875)"
06-01-2023 13:34:15.878141,"(2.9, 3.15, 3.0007142857142854)","(2.05, 2.82, 2.5816666666666666)","(9.0, 18.0, 17.416666666666668)","(31.0, 50.0, 40.4)","(5.5, 9.6, 9.028571428571428)","(9.0, 11.0, 9.875)"
06-01-2023 13:34:16.793281,"(2.9, 3.15, 3.0007142857142854)","(2.05, 2.8, 2.6758620689655173)","(9.0, 18.0, 17.416666666666668)","(31.0, 50.0, 40.4)","(5.5, 9.6, 9.028571428571428)","(9.0, 11.0, 9.363636363636363)"
06-01-2023 13:34:17.696494,"(2.9, 3.15, 3.0007142857142854)","(2.05, 2.8, 2.6719999999999997)","(9.0, 18.0, 17.416666666666668)","(31.0, 50.0, 40.4)","(5.5, 9.8, 9.05)","(9.0, 11.0, 9.5)"
06-01-2023 13:34:18.648501,"(2.9, 3.15, 3.0007142857142854)","(2.05, 2.8, 2.6719999999999997)","(9.0, 18.5, 17.357142857142858)","(31.0, 50.0, 40.4)","(5.5, 9.8, 9.05)","(9.0, 11.0, 9.363636363636363)"
06-01-2023 13:34:19.639357,"(2.9, 3.15, 3.0007142857142854)","(2.05, 2.8, 2.6719999999999997)","(9.0, 18.5, 17.357142857142858)","(31.0, 50.0, 40.4)","(5.5, 9.8, 9.05)","(9.0, 11.0, 9.5)"
06-01-2023 13:34:20.637782,"(2.9, 3.15, 3.061153846153846)","(2.05, 2.78, 2.6919999999999997)","(9.0, 18.5, 17.357142857142858)","(31.0, 50.0, 40.4)","(5.5, 9.8, 9.05)","(9.0, 11.0, 9.363636363636363)"
06-01-2023 13:34:21.575338,"(2.9, 3.15, 3.028421052631579)","(2.05, 2.78, 2.6919999999999997)","(9.0, 18.5, 17.357142857142858)","(31.0, 50.0, 40.4)","(5.5, 9.8, 9.05)","(9.0, 11.0, 9.5)"
06-01-2023 13:34:22.475878,"(2.9, 3.15, 3.028421052631579)","(2.05, 2.76, 2.6999999999999997)","(9.0, 18.5, 17.357142857142858)","(31.0, 50.0, 40.4)","(5.5, 9.8, 9.05)","(9.0, 11.0, 9.5)"
06-01-2023 13:34:23.414456,"(2.9, 3.15, 3.028421052631579)","(2.05, 2.76, 2.6999999999999997)","(9.0, 18.5, 17.357142857142858)","(31.0, 50.0, 40.4)","(5.5, 9.8, 9.326315789473684)","(9.0, 11.0, 9.5)"
06-01-2023 13:34:24.426163,"(2.9, 3.1, 3.0300000000000002)","(2.05, 2.76, 2.6448)","(9.0, 19.0, 18.25)","(31.0, 50.0, 40.4)","(5.5, 9.8, 9.178947368421053)","(9.0, 11.0, 9.5)"
06-01-2023 13:34:25.411215,"(2.9, 3.1, 3.0733333333333333)","(2.05, 2.76, 2.6533333333333333)","(9.0, 17.0, 16.375)","(31.0, 50.0, 37.2)","(5.5, 9.6, 9.178947368421053)","(9.0, 11.0, 9.363636363636363)"
06-01-2023 13:34:26.414597,"(2.9, 3.1, 3.05)","(2.05, 2.74, 2.684)","(9.0, 17.0, 16.375)","(31.0, 50.0, 37.2)","(5.5, 9.6, 9.178947368421053)","(9.0, 11.0, 9.3125)"
06-01-2023 13:34:27.452672,"(2.9, 3.1, 3.05)","(2.05, 2.74, 2.6933333333333334)","(9.0, 17.0, 16.375)","(31.0, 50.0, 37.2)","(5.5, 9.6, 9.178947368421053)","(9.0, 11.0, 9.299999999999999)"
06-01-2023 13:34:28.360526,"(2.9, 3.0, 2.9699999999999998)","(2.05, 2.74, 2.6933333333333334)","(9.0, 17.0, 16.375)","(31.0, 50.0, 37.2)","(5.5, 9.6, 9.178947368421053)","(9.0, 10.5, 9.299999999999999)"
06-01-2023 13:34:29.292235,"(2.9, 3.05, 3.01625)","(2.05, 2.74, 2.6933333333333334)","(9.0, 17.0, 16.375)","(31.0, 50.0, 37.2)","(5.5, 9.6, 9.178947368421053)","(9.0, 10.5, 9.286666666666665)"
06-01-2023 13:34:30.285558,"(2.9, 3.05, 3.024285714285714)","(2.05, 2.74, 2.6933333333333334)","(9.0, 17.0, 16.423076923076923)","(31.0, 50.0, 37.2)","(5.5, 9.6, 9.05)","(9.0, 10.5, 9.286666666666665)"
06-01-2023 13:34:31.259233,"(2.9, 3.1, 3.083529411764706)","(2.05, 2.74, 2.702666666666667)","(9.0, 17.0, 16.423076923076923)","(31.0, 50.0, 37.04761904761905)","(5.5, 9.8, 9.178947368421053)","(9.0, 10.5, 9.286666666666665)"
06-01-2023 13:34:32.131905,"(2.9, 3.1, 3.083529411764706)","(2.05, 2.74, 2.702666666666667)","(9.0, 17.0, 16.423076923076923)","(31.0, 50.0, 37.04761904761905)","(5.5, 9.6, 9.178947368421053)","(9.0, 10.5, 9.286666666666665)"
06-01-2023 13:34:33.104790,"(2.9, 3.1, 3.083529411764706)","(2.05, 2.76, 2.7333333333333334)","(9.0, 17.0, 15.58695652173913)","(31.0, 48.0, 40.0)","(5.5, 9.6, 8.746666666666666)","(9.0, 10.5, 9.251999999999999)"
06-01-2023 13:34:34.196036,"(2.9, 3.1, 3.083529411764706)","(2.05, 2.76, 2.7333333333333334)","(9.0, 17.0, 15.970588235294118)","(31.0, 48.0, 37.0)","(5.5, 9.6, 8.746666666666666)","(9.0, 10.5, 9.272727272727272)"
06-01-2023 13:34:35.224129,"(2.9, 3.1, 3.083529411764706)","(2.05, 2.76, 2.749333333333333)","(9.0, 17.0, 15.970588235294118)","(31.0, 48.0, 37.0)","(5.5, 9.6, 9.0)","(9.0, 10.0, 9.314285714285713)"
06-01-2023 13:34:36.111527,"(2.9, 3.1, 3.083529411764706)","(2.05, 2.76, 2.749333333333333)","(9.0, 17.0, 15.75)","(31.0, 48.0, 37.0)","(5.5, 9.6, 9.0)","(9.0, 10.0, 9.314285714285713)"
06-01-2023 13:34:37.107041,"(2.9, 3.1, 3.083529411764706)","(2.05, 2.76, 2.749333333333333)","(9.0, 17.0, 15.75)","(31.0, 48.0, 37.0)","(5.5, 9.4, 9.05)","(9.0, 10.0, 9.266666666666666)"
06-01-2023 13:34:38.147186,"(2.9, 3.1, 3.083529411764706)","(2.05, 2.78, 2.768)","(9.0, 17.0, 15.69047619047619)","(31.0, 48.0, 37.0)","(5.5, 9.4, 8.9)","(8.5, 10.0, 9.266666666666666)"
06-01-2023 13:34:39.152359,"(2.9, 3.1, 3.083529411764706)","(2.05, 2.78, 2.7199999999999998)","(9.0, 17.0, 15.6875)","(31.0, 48.0, 35.75)","(5.5, 9.4, 9.15)","(8.5, 10.0, 9.266666666666666)"
06-01-2023 13:34:40.061275,"(2.9, 3.1, 3.083529411764706)","(2.05, 2.78, 2.7199999999999998)","(9.0, 17.0, 15.970588235294118)","(31.0, 48.0, 35.75)","(5.5, 9.4, 9.15)","(8.5, 10.0, 9.236363636363636)"
06-01-2023 13:34:40.961076,"(2.9, 3.1, 3.0844444444444443)","(2.05, 2.78, 2.7227272727272727)","(9.0, 17.0, 15.970588235294118)","(31.0, 48.0, 35.75)","(5.5, 9.4, 9.15)","(8.5, 10.0, 9.299999999999999)"
06-01-2023 13:34:41.922665,"(2.9, 3.1, 3.0844444444444443)","(2.05, 2.78, 2.696428571428571)","(9.0, 17.0, 15.970588235294118)","(31.0, 48.0, 35.75)","(5.5, 9.4, 9.15)","(8.5, 9.8, 9.299999999999999)"
06-01-2023 13:34:42.934080,"(2.9, 3.1, 3.0844444444444443)","(2.05, 2.78, 2.696428571428571)","(9.0, 17.0, 15.970588235294118)","(31.0, 48.0, 35.75)","(5.5, 9.4, 8.93076923076923)","(8.5, 9.8, 9.254545454545454)"
06-01-2023 13:34:43.833106,"(2.9, 3.1, 3.0844444444444443)","(2.05, 2.78, 2.696428571428571)","(9.0, 17.0, 15.970588235294118)","(31.0, 48.0, 35.75)","(5.5, 9.2, 8.991666666666665)","(8.5, 9.8, 9.299999999999999)"
06-01-2023 13:34:44.713338,"(2.9, 3.1, 3.0844444444444443)","(2.05, 2.78, 2.696428571428571)","(9.0, 17.0, 15.970588235294118)","(31.0, 48.0, 35.75)","(5.5, 9.2, 8.991666666666665)","(8.5, 9.8, 9.228571428571428)"
06-01-2023 13:34:45.669958,"(2.9, 3.1, 3.0844444444444443)","(2.05, 2.78, 2.696428571428571)","(9.0, 17.0, 15.970588235294118)","(31.0, 48.0, 37.5)","(5.5, 9.2, 8.92222222222222)","(8.5, 9.8, 9.228571428571428)"
06-01-2023 13:34:46.679108,"(2.9, 3.1, 3.0844444444444443)","(2.05, 2.78, 2.696428571428571)","(9.0, 17.0, 15.970588235294118)","(31.0, 48.0, 37.86206896551724)","(5.5, 9.2, 8.92222222222222)","(8.5, 9.8, 9.228571428571428)"
06-01-2023 13:34:47.591937,"(2.9, 3.1, 3.0844444444444443)","(2.05, 2.78, 2.696428571428571)","(9.0, 17.0, 15.970588235294118)","(31.0, 48.0, 37.86206896551724)","(5.5, 9.2, 8.92222222222222)","(8.5, 9.8, 9.237499999999999)"
06-01-2023 13:34:48.607501,"(2.9, 3.1, 3.0844444444444443)","(2.05, 2.78, 2.696428571428571)","(9.0, 17.0, 15.970588235294118)","(31.0, 48.0, 37.86206896551724)","(5.5, 9.2, 8.92222222222222)","(8.5, 9.8, 9.214285714285714)"
06-01-2023 13:34:49.571119,"(2.9, 3.1, 3.0844444444444443)","(2.05, 2.78, 2.6895652173913045)","(9.0, 17.0, 15.970588235294118)","(31.0, 48.0, 37.86206896551724)","(5.5, 9.2, 8.777777777777777)","(8.5, 9.6, 9.125)"
06-01-2023 13:34:50.507809,"(2.9, 3.1, 3.0844444444444443)","(2.05, 2.78, 2.6806896551724138)","(9.0, 17.0, 15.970588235294118)","(31.0, 48.0, 37.86206896551724)","(5.5, 9.0, 8.777777777777777)","(8.5, 9.6, 9.125)"
06-01-2023 13:34:51.459390,"(2.9, 3.1, 3.0844444444444443)","(2.05, 2.78, 2.6806896551724138)","(9.0, 17.0, 15.970588235294118)","(31.0, 48.0, 37.86206896551724)","(5.5, 9.0, 8.777777777777777)","(8.5, 9.6, 9.125)"
06-01-2023 13:34:52.446330,"(2.9, 3.1, 3.085)","(2.05, 2.78, 2.705625)","(9.0, 17.0, 15.970588235294118)","(31.0, 48.0, 37.86206896551724)","(5.5, 9.0, 8.777777777777777)","(8.5, 9.6, 9.125)"
06-01-2023 13:34:53.445256,"(2.9, 3.1, 3.085)","(2.05, 2.78, 2.707878787878788)","(9.0, 17.0, 15.970588235294118)","(31.0, 48.0, 37.86206896551724)","(5.5, 9.0, 8.777777777777777)","(8.5, 9.6, 9.125)"
06-01-2023 13:34:54.429868,"(2.9, 3.1, 3.085)","(2.05, 2.78, 2.707878787878788)","(9.0, 17.0, 15.970588235294118)","(31.0, 48.0, 37.86206896551724)","(5.5, 9.0, 8.533333333333333)","(8.5, 9.6, 9.047619047619047)"
06-01-2023 13:34:55.359072,"(2.9, 3.1, 3.04)","(2.05, 2.78, 2.7119999999999997)","(9.0, 17.0, 15.970588235294118)","(31.0, 48.0, 37.86206896551724)","(5.5, 9.0, 8.299999999999999)","(8.5, 9.2, 9.022222222222222)"
06-01-2023 13:34:56.265974,"(2.9, 3.2, 3.08)","(2.05, 2.78, 2.707878787878788)","(9.0, 17.0, 15.928571428571429)","(31.0, 40.0, 36.666666666666664)","(5.5, 9.0, 8.6)","(8.5, 9.2, 9.022222222222222)"
06-01-2023 13:34:57.159195,"(2.9, 3.2, 3.1045454545454545)","(2.05, 2.7, 2.644)","(9.0, 17.0, 16.333333333333332)","(31.0, 40.0, 36.666666666666664)","(5.5, 9.0, 8.34)","(8.5, 9.2, 9.55)"
