,Dallas Gold,Herzen,Poseidon Wrath,Whitaker,Hardcore Folklore,Uncle Frank,Dried Pepper,Stans Miracle Man,Unified Assets
16-12-2022 10:45:58.884896,"(26.0, 150.0, 125.4)","(11.0, 15.0, 14.416666666666666)","(21.0, 60.0, 50.0)","(13.0, 17.5, 16.5)","(6.0, 7.6, 7.371428571428571)","(3.2, 3.6, 3.5214285714285714)","(2.7, 3.25, 3.209090909090909)","(8.0, 12.0, 11.363636363636363)","(41.0, 130.0, 97.5)"
16-12-2022 10:46:00.013118,"(26.0, 150.0, 125.4)","(11.0, 15.0, 14.416666666666666)","(21.0, 60.0, 50.0)","(13.0, 17.5, 16.5)","(6.0, 7.6, 7.371428571428571)","(3.2, 3.6, 3.5214285714285714)","(2.7, 3.25, 3.2153846153846155)","(8.0, 12.0, 11.363636363636363)","(41.0, 130.0, 97.5)"
16-12-2022 10:46:01.157266,"(26.0, 150.0, 125.4)","(11.0, 15.0, 14.363636363636363)","(21.0, 60.0, 50.0)","(13.0, 17.5, 16.8)","(6.0, 7.6, 7.435294117647059)","(3.2, 3.6, 3.5127906976744185)","(2.7, 3.25, 3.1625)","(8.0, 12.0, 11.846153846153847)","(41.0, 130.0, 97.5)"
16-12-2022 10:46:02.369705,"(26.0, 140.0, 127.44444444444444)","(11.0, 15.0, 14.588235294117647)","(21.0, 60.0, 50.0)","(13.0, 20.0, 17.725)","(6.0, 7.6, 7.435294117647059)","(3.2, 3.6, 3.50625)","(2.7, 3.2, 3.1612903225806455)","(8.0, 12.0, 11.333333333333334)","(41.0, 130.0, 101.66666666666666)"
16-12-2022 10:46:03.581752,"(26.0, 140.0, 117.4)","(11.0, 15.0, 14.588235294117647)","(21.0, 55.0, 44.666666666666664)","(13.0, 20.0, 17.375)","(6.0, 7.6, 7.492307692307692)","(3.2, 3.6, 3.5100000000000002)","(2.7, 3.2, 3.1208333333333336)","(8.0, 11.5, 11.1875)","(41.0, 120.0, 82.5)"
16-12-2022 10:46:04.719517,"(26.0, 140.0, 107.71428571428571)","(11.0, 15.0, 14.588235294117647)","(26.0, 50.0, 44.666666666666664)","(13.0, 19.0, 17.375)","(6.0, 7.6, 7.492307692307692)","(3.2, 3.6, 3.5100000000000002)","(2.7, 3.2, 3.1208333333333336)","(8.0, 11.5, 11.1875)","(41.0, 100.0, 82.5)"
16-12-2022 10:46:05.893900,"(26.0, 140.0, 107.71428571428571)","(11.0, 15.0, 14.588235294117647)","(26.0, 50.0, 44.666666666666664)","(13.0, 19.0, 17.375)","(6.0, 7.6, 7.492307692307692)","(3.2, 3.6, 3.5100000000000002)","(2.7, 3.2, 3.1208333333333336)","(8.0, 11.5, 11.1875)","(41.0, 100.0, 82.5)"
16-12-2022 10:46:07.135329,"(26.0, 140.0, 107.71428571428571)","(11.0, 15.0, 14.588235294117647)","(26.0, 50.0, 44.666666666666664)","(13.0, 19.0, 17.642857142857142)","(6.0, 7.6, 7.365217391304348)","(3.2, 3.6, 3.5451219512195125)","(2.7, 3.2, 3.1136363636363638)","(8.0, 11.5, 11.1875)","(41.0, 100.0, 82.5)"
16-12-2022 10:46:08.362613,"(26.0, 140.0, 65.33333333333334)","(11.0, 15.0, 14.588235294117647)","(26.0, 50.0, 44.666666666666664)","(13.0, 18.5, 17.642857142857142)","(6.0, 7.4, 7.352941176470589)","(3.2, 3.6, 3.5451219512195125)","(2.7, 3.2, 3.1166666666666667)","(8.0, 11.5, 11.1875)","(41.0, 100.0, 85.0)"
16-12-2022 10:46:09.599878,"(26.0, 130.0, 79.0)","(11.0, 15.0, 14.588235294117647)","(26.0, 50.0, 44.666666666666664)","(13.0, 18.5, 17.642857142857142)","(6.0, 7.4, 7.366666666666667)","(3.2, 3.6, 3.5451219512195125)","(2.7, 3.2, 3.1365384615384615)","(8.0, 11.5, 11.1875)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:10.741570,"(26.0, 130.0, 79.0)","(11.0, 15.0, 14.681818181818182)","(26.0, 50.0, 44.666666666666664)","(13.0, 18.5, 17.642857142857142)","(6.0, 7.4, 7.375)","(3.2, 3.6, 3.535714285714286)","(2.7, 3.2, 3.1365384615384615)","(8.0, 11.5, 11.1875)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:11.945962,"(26.0, 130.0, 79.0)","(11.0, 15.0, 14.681818181818182)","(26.0, 50.0, 44.666666666666664)","(13.0, 18.5, 17.642857142857142)","(6.0, 7.4, 7.386666666666667)","(3.2, 3.6, 3.535714285714286)","(2.7, 3.2, 3.1611764705882353)","(8.0, 11.5, 11.1875)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:13.171532,"(26.0, 130.0, 120.63636363636363)","(11.0, 15.0, 14.708333333333334)","(26.0, 50.0, 44.666666666666664)","(13.0, 18.5, 17.75)","(6.0, 7.4, 7.55)","(3.2, 3.6, 3.5166666666666666)","(2.7, 3.2, 3.125)","(8.0, 11.5, 11.225)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:14.347828,"(26.0, 130.0, 121.41666666666667)","(11.0, 15.0, 14.708333333333334)","(26.0, 50.0, 46.0)","(13.0, 18.5, 17.681818181818183)","(6.0, 7.6, 7.558620689655172)","(3.2, 3.6, 3.5166666666666666)","(2.7, 3.3, 3.145)","(8.0, 11.5, 11.321428571428571)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:15.524807,"(26.0, 130.0, 121.41666666666667)","(11.0, 15.0, 14.708333333333334)","(26.0, 50.0, 46.0)","(13.0, 18.5, 17.681818181818183)","(6.0, 7.6, 7.285714285714286)","(3.2, 3.6, 3.54)","(2.7, 3.25, 3.1829787234042555)","(8.0, 11.5, 11.321428571428571)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:16.690984,"(26.0, 130.0, 121.41666666666667)","(11.0, 15.0, 14.708333333333334)","(26.0, 50.0, 46.0)","(13.0, 18.5, 17.807692307692307)","(6.0, 7.6, 6.9714285714285715)","(3.2, 3.6, 3.54)","(2.7, 3.25, 3.1829787234042555)","(8.0, 11.5, 11.321428571428571)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:17.940061,"(26.0, 130.0, 81.0)","(11.0, 15.0, 14.708333333333334)","(26.0, 70.0, 68.23529411764706)","(13.0, 18.5, 18.071428571428573)","(6.0, 7.4, 7.086956521739131)","(3.2, 3.6, 3.5364406779661017)","(2.7, 3.25, 3.2243902439024392)","(8.0, 12.0, 11.529411764705882)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:19.078139,"(26.0, 130.0, 81.0)","(11.0, 15.0, 14.708333333333334)","(26.0, 70.0, 68.23529411764706)","(13.0, 18.5, 18.5)","(6.0, 7.4, 6.983333333333333)","(3.2, 3.6, 3.5166666666666666)","(2.7, 3.25, 3.229220779220779)","(8.5, 12.0, 11.428571428571429)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:20.203773,"(26.0, 130.0, 81.0)","(11.0, 15.0, 14.681818181818182)","(26.0, 70.0, 66.47058823529412)","(13.0, 19.5, 18.5)","(6.0, 7.4, 6.927272727272727)","(3.2, 3.6, 3.54)","(2.7, 3.25, 3.2294871794871796)","(8.5, 12.0, 11.529411764705882)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:21.448814,"(26.0, 130.0, 81.0)","(11.0, 15.0, 14.708333333333334)","(26.0, 70.0, 66.66666666666667)","(13.0, 19.5, 18.75)","(6.0, 7.2, 6.8769230769230765)","(3.2, 3.6, 3.54)","(2.7, 3.25, 3.2294871794871796)","(8.5, 12.0, 11.529411764705882)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:22.701174,"(26.0, 120.0, 99.33333333333334)","(11.0, 15.0, 14.708333333333334)","(26.0, 65.0, 58.18181818181819)","(13.0, 19.5, 19.125)","(6.0, 7.2, 6.834782608695652)","(3.2, 3.6, 3.54)","(2.7, 3.25, 3.231578947368421)","(8.5, 12.0, 11.529411764705882)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:23.835111,"(26.0, 110.0, 70.0)","(11.0, 15.0, 14.708333333333334)","(26.0, 65.0, 58.18181818181819)","(13.0, 19.5, 19.125)","(6.0, 7.2, 6.9375)","(3.2, 3.6, 3.525)","(2.7, 3.25, 3.218888888888889)","(8.5, 12.0, 10.880952380952381)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:24.928224,"(26.0, 110.0, 81.66666666666666)","(11.0, 15.0, 14.708333333333334)","(26.0, 65.0, 57.5)","(13.0, 19.5, 19.125)","(6.0, 7.2, 7.022222222222222)","(3.2, 3.6, 3.525)","(2.7, 3.25, 3.220212765957447)","(8.5, 11.5, 11.018518518518519)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:25.982204,"(26.0, 110.0, 67.5)","(11.0, 15.0, 14.708333333333334)","(26.0, 60.0, 57.5)","(13.0, 19.5, 18.818181818181817)","(6.0, 7.2, 6.741176470588235)","(3.2, 3.6, 3.525)","(2.7, 3.25, 3.220833333333333)","(8.5, 11.5, 11.136363636363637)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:27.090598,"(26.0, 110.0, 81.33333333333334)","(11.0, 15.0, 14.708333333333334)","(26.0, 55.0, 51.66666666666667)","(13.0, 20.0, 18.818181818181817)","(6.0, 7.2, 6.741176470588235)","(3.2, 3.6, 3.53125)","(2.7, 3.25, 3.220833333333333)","(8.5, 11.5, 11.136363636363637)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:28.281936,"(26.0, 110.0, 81.33333333333334)","(11.0, 15.0, 14.708333333333334)","(26.0, 55.0, 51.66666666666667)","(13.0, 20.0, 18.818181818181817)","(6.0, 7.2, 6.741176470588235)","(3.2, 3.6, 3.53125)","(2.7, 3.25, 3.22741935483871)","(8.5, 11.5, 11.018518518518519)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:29.405644,"(26.0, 110.0, 81.33333333333334)","(11.0, 15.0, 14.708333333333334)","(26.0, 55.0, 51.66666666666667)","(13.0, 20.0, 18.7)","(6.0, 7.2, 6.675)","(3.2, 3.6, 3.53125)","(2.7, 3.25, 3.2325)","(8.5, 11.5, 11.018518518518519)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:30.573443,"(26.0, 110.0, 73.14285714285714)","(11.0, 15.0, 14.708333333333334)","(26.0, 55.0, 51.25)","(13.0, 20.0, 18.7)","(6.0, 7.2, 6.733333333333333)","(3.2, 3.6, 3.5153846153846153)","(2.7, 3.25, 3.2421875)","(8.5, 11.5, 11.018518518518519)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:31.762584,"(26.0, 110.0, 47.75)","(11.0, 15.0, 14.708333333333334)","(26.0, 55.0, 44.6)","(13.0, 20.0, 18.7)","(6.0, 7.0, 6.8315789473684205)","(3.2, 3.6, 3.4766666666666666)","(2.7, 3.25, 3.263793103448276)","(8.5, 11.5, 11.203703703703704)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:33.031952,"(26.0, 110.0, 59.6)","(11.0, 15.0, 14.708333333333334)","(26.0, 50.0, 43.6)","(13.0, 20.0, 18.7)","(6.0, 7.0, 6.783333333333333)","(3.2, 3.55, 3.496153846153846)","(2.7, 3.3, 3.288095238095238)","(8.5, 11.5, 11.203703703703704)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:34.281748,"(26.0, 110.0, 85.42857142857143)","(11.0, 15.0, 14.708333333333334)","(26.0, 50.0, 46.0)","(13.0, 20.0, 19.28125)","(6.0, 7.0, 6.694117647058823)","(3.2, 3.6, 3.5794117647058825)","(2.7, 3.3, 3.2043859649122806)","(8.5, 11.5, 11.09375)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:35.589190,"(26.0, 110.0, 85.71428571428571)","(11.0, 15.0, 14.708333333333334)","(26.0, 50.0, 46.0)","(13.0, 21.0, 19.28125)","(6.0, 7.0, 6.699999999999999)","(3.2, 3.65, 3.5966666666666667)","(2.7, 3.25, 3.1924657534246577)","(8.5, 11.5, 11.09375)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:36.780061,"(26.0, 110.0, 95.83333333333333)","(11.0, 15.0, 14.708333333333334)","(26.0, 50.0, 46.0)","(13.0, 21.0, 19.28125)","(6.0, 7.0, 6.791304347826086)","(3.2, 3.65, 3.5966666666666667)","(2.7, 3.25, 3.1310344827586207)","(8.5, 11.5, 11.203703703703704)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:37.961499,"(26.0, 110.0, 89.5)","(11.0, 15.0, 14.708333333333334)","(26.0, 50.0, 48.666666666666664)","(13.0, 21.0, 19.058823529411764)","(6.0, 7.0, 6.791304347826086)","(3.2, 3.65, 3.5966666666666667)","(2.7, 3.25, 3.1793103448275866)","(8.5, 11.5, 11.203703703703704)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:39.290346,"(26.0, 110.0, 89.5)","(11.0, 15.0, 14.708333333333334)","(26.0, 50.0, 44.666666666666664)","(13.0, 21.0, 19.533333333333335)","(6.0, 7.0, 6.742857142857143)","(3.2, 3.65, 3.6)","(2.7, 3.2, 3.1410714285714287)","(8.5, 11.5, 11.203703703703704)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:40.484438,"(26.0, 110.0, 99.75)","(11.0, 15.0, 14.708333333333334)","(26.0, 50.0, 44.666666666666664)","(13.0, 21.0, 19.0)","(6.0, 7.0, 6.7894736842105265)","(3.2, 3.65, 3.5818181818181816)","(2.7, 3.2, 3.152857142857143)","(8.5, 11.5, 11.203703703703704)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:41.663220,"(26.0, 110.0, 99.75)","(11.0, 15.0, 14.708333333333334)","(26.0, 50.0, 44.666666666666664)","(13.0, 19.0, 18.642857142857142)","(6.0, 7.2, 6.766666666666667)","(3.2, 3.65, 3.5884615384615386)","(2.7, 3.2, 3.24)","(8.5, 11.5, 10.833333333333334)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:42.868184,"(26.0, 110.0, 99.75)","(11.0, 15.0, 14.708333333333334)","(26.0, 50.0, 46.0)","(13.0, 19.0, 18.583333333333332)","(6.0, 7.2, 6.766666666666667)","(3.2, 3.65, 3.5884615384615386)","(2.7, 3.25, 3.2866666666666666)","(8.5, 11.5, 10.833333333333334)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:44.202557,"(26.0, 110.0, 99.75)","(11.0, 15.0, 14.708333333333334)","(26.0, 50.0, 46.0)","(13.0, 19.0, 18.583333333333332)","(6.0, 7.2, 6.948387096774193)","(3.2, 3.65, 3.5088235294117647)","(2.7, 3.35, 3.2464285714285714)","(8.5, 11.5, 10.722222222222221)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:45.389266,"(26.0, 110.0, 106.84615384615384)","(11.0, 15.0, 14.708333333333334)","(26.0, 50.0, 45.0)","(13.0, 19.0, 18.375)","(6.0, 7.2, 6.91764705882353)","(3.2, 3.65, 3.522727272727273)","(2.7, 3.35, 3.274731182795699)","(8.5, 11.5, 10.785714285714286)","(41.0, 95.0, 85.0)"
16-12-2022 10:46:46.572748,"(26.0, 95.0, 73.33333333333334)","(11.0, 15.0, 14.708333333333334)","(26.0, 46.0, 45.0)","(14.0, 19.0, 18.375)","(6.0, 7.2, 6.91764705882353)","(3.2, 3.65, 3.522727272727273)","(2.7, 3.35, 3.2725352112676056)","(8.5, 11.0, 10.785714285714286)","(41.0, 95.0, 113.75)"
16-12-2022 10:46:47.790115,"(26.0, 95.0, 63.5)","(11.0, 15.0, 14.708333333333334)","(26.0, 46.0, 44.0)","(14.0, 19.0, 18.285714285714285)","(6.0, 7.2, 6.909090909090909)","(3.2, 3.65, 3.635)","(2.7, 3.3, 3.254794520547945)","(8.5, 11.0, 10.785714285714286)","(41.0, 130.0, 108.33333333333334)"
16-12-2022 10:46:48.994932,"(26.0, 95.0, 63.5)","(11.0, 15.0, 14.708333333333334)","(26.0, 46.0, 44.0)","(14.0, 19.0, 18.444444444444443)","(6.0, 7.2, 6.87741935483871)","(3.2, 3.65, 3.577272727272727)","(2.7, 3.3, 3.2541666666666664)","(8.5, 11.0, 10.884615384615385)","(41.0, 130.0, 108.33333333333334)"
16-12-2022 10:46:50.114454,"(26.0, 95.0, 53.0)","(11.0, 15.0, 14.708333333333334)","(26.0, 46.0, 44.0)","(14.0, 19.0, 18.444444444444443)","(6.0, 7.2, 6.644444444444444)","(3.2, 3.65, 3.577272727272727)","(2.7, 3.3, 3.292857142857143)","(8.5, 11.0, 10.884615384615385)","(41.0, 130.0, 108.33333333333334)"
16-12-2022 10:46:51.195503,"(26.0, 95.0, 53.0)","(11.0, 15.0, 14.708333333333334)","(26.0, 46.0, 44.0)","(14.0, 19.0, 18.444444444444443)","(6.0, 7.2, 6.644444444444444)","(3.2, 3.65, 3.577272727272727)","(2.7, 3.35, 3.3233333333333333)","(8.5, 11.0, 10.884615384615385)","(41.0, 130.0, 108.33333333333334)"
16-12-2022 10:46:52.338246,"(26.0, 55.0, 43.5)","(11.0, 15.0, 14.708333333333334)","(26.0, 46.0, 42.4)","(14.0, 19.0, 18.545454545454547)","(6.0, 7.2, 6.648)","(3.2, 3.65, 3.577272727272727)","(2.7, 3.35, 3.3233333333333333)","(8.5, 11.0, 10.884615384615385)","(41.0, 130.0, 108.33333333333334)"
16-12-2022 10:46:53.636374,"(26.0, 55.0, 43.5)","(11.0, 15.0, 14.772727272727273)","(26.0, 46.0, 42.4)","(14.0, 19.0, 18.666666666666668)","(6.0, 7.2, 6.857142857142857)","(3.2, 3.65, 3.5205882352941176)","(2.7, 3.35, 3.3120000000000003)","(8.5, 11.0, 10.833333333333334)","(41.0, 130.0, 108.33333333333334)"
16-12-2022 10:46:54.772763,"(26.0, 55.0, 43.5)","(11.0, 15.0, 14.782608695652174)","(26.0, 46.0, 42.4)","(14.0, 19.0, 18.666666666666668)","(6.0, 7.2, 6.857142857142857)","(3.2, 3.65, 3.498)","(2.7, 3.35, 3.3141509433962266)","(8.5, 11.0, 10.833333333333334)","(41.0, 130.0, 113.75)"
16-12-2022 10:46:56.046067,"(26.0, 55.0, 43.5)","(11.0, 15.0, 14.523809523809524)","(26.0, 46.0, 43.2)","(14.0, 19.0, 18.166666666666668)","(6.0, 7.2, 6.953846153846154)","(3.2, 3.65, 3.5282608695652176)","(2.7, 3.35, 3.330952380952381)","(8.5, 11.0, 10.916666666666666)","(41.0, 130.0, 113.75)"
16-12-2022 10:46:57.329091,"(26.0, 55.0, 43.5)","(11.0, 15.0, 14.38888888888889)","(26.0, 44.0, 43.2)","(14.0, 19.0, 17.5)","(6.0, 7.2, 6.953846153846154)","(3.2, 3.6, 3.542105263157895)","(2.7, 3.35, 3.327777777777778)","(8.5, 11.0, 10.944444444444445)","(41.0, 130.0, 98.75)"
16-12-2022 10:46:58.665410,"(26.0, 55.0, 43.5)","(11.0, 15.0, 14.38888888888889)","(26.0, 44.0, 43.2)","(14.0, 19.0, 17.875)","(6.0, 7.2, 6.962962962962963)","(3.2, 3.6, 3.5476190476190474)","(2.8, 3.35, 3.3392857142857144)","(8.5, 11.0, 10.944444444444445)","(41.0, 110.0, 98.75)"
16-12-2022 10:46:59.923518,"(26.0, 55.0, 43.5)","(11.0, 15.0, 14.583333333333334)","(26.0, 44.0, 43.2)","(14.0, 19.0, 18.775)","(6.0, 7.2, 6.976)","(3.2, 3.6, 3.538392857142857)","(2.8, 3.35, 3.3125)","(8.5, 11.0, 10.428571428571429)","(41.0, 110.0, 98.75)"
16-12-2022 10:47:01.146530,"(26.0, 55.0, 43.5)","(11.0, 15.0, 14.642857142857142)","(26.0, 44.0, 43.0)","(14.0, 19.0, 18.75925925925926)","(6.0, 7.2, 6.969230769230769)","(3.2, 3.65, 3.572222222222222)","(2.8, 3.35, 3.325)","(8.5, 11.0, 10.461538461538462)","(41.0, 110.0, 92.5)"
16-12-2022 10:47:02.374314,"(26.0, 55.0, 43.5)","(11.0, 15.0, 14.761904761904763)","(26.0, 46.0, 42.57142857142857)","(14.0, 19.5, 18.75925925925926)","(6.0, 7.2, 6.969230769230769)","(3.2, 3.65, 3.6025423728813557)","(2.8, 3.35, 3.325)","(8.5, 11.0, 10.419354838709678)","(41.0, 120.0, 98.0)"
16-12-2022 10:47:03.611848,"(26.0, 55.0, 43.5)","(11.0, 15.0, 14.761904761904763)","(26.0, 46.0, 41.63636363636363)","(14.0, 19.5, 18.75)","(6.0, 7.2, 7.044444444444444)","(3.2, 3.65, 3.6136363636363638)","(2.8, 3.35, 3.325)","(8.5, 11.0, 10.64)","(41.0, 120.0, 95.0)"
16-12-2022 10:47:04.732994,"(26.0, 55.0, 52.90909090909091)","(11.0, 15.0, 14.761904761904763)","(26.0, 46.0, 41.63636363636363)","(14.0, 19.5, 18.75)","(6.0, 7.2, 7.044444444444444)","(3.2, 3.65, 3.55625)","(2.8, 3.35, 3.325)","(8.5, 11.0, 10.64)","(41.0, 120.0, 95.0)"
16-12-2022 10:47:05.890057,"(26.0, 55.0, 53.083333333333336)","(11.0, 15.0, 14.6875)","(26.0, 46.0, 41.63636363636363)","(14.0, 19.5, 18.75)","(6.0, 7.2, 6.933333333333334)","(3.2, 3.65, 3.55625)","(2.8, 3.35, 3.325)","(8.5, 11.0, 10.64)","(41.0, 120.0, 95.0)"
16-12-2022 10:47:07.037829,"(26.0, 55.0, 52.7)","(11.0, 15.0, 14.6875)","(26.0, 46.0, 41.63636363636363)","(14.0, 19.5, 19.083333333333332)","(6.0, 7.2, 6.640000000000001)","(3.2, 3.65, 3.575)","(2.8, 3.35, 3.325)","(8.5, 11.0, 10.64)","(41.0, 120.0, 95.0)"
16-12-2022 10:47:08.477901,"(26.0, 55.0, 52.7)","(10.0, 15.0, 14.807692307692308)","(26.0, 46.0, 41.63636363636363)","(14.0, 19.5, 19.083333333333332)","(5.5, 7.2, 6.625)","(3.2, 3.65, 3.575)","(2.8, 3.35, 3.325)","(8.0, 11.0, 10.64)","(31.0, 120.0, 95.0)"
16-12-2022 10:47:09.578081,"(26.0, 55.0, 52.7)","(10.0, 15.0, 14.807692307692308)","(26.0, 46.0, 41.63636363636363)","(14.0, 19.5, 19.083333333333332)","(5.5, 7.0, 6.469230769230769)","(3.2, 3.65, 3.5405405405405403)","(2.8, 3.35, 3.325)","(8.0, 11.0, 10.64)","(31.0, 120.0, 95.0)"
16-12-2022 10:47:10.662333,"(26.0, 55.0, 48.0)","(10.0, 15.0, 14.772727272727273)","(26.0, 46.0, 38.0)","(14.0, 19.5, 19.083333333333332)","(5.5, 7.0, 6.469230769230769)","(3.2, 3.65, 3.6323529411764706)","(2.8, 3.35, 3.315)","(8.0, 11.0, 10.64)","(31.0, 120.0, 95.0)"
16-12-2022 10:47:11.827931,"(26.0, 65.0, 61.33333333333333)","(10.0, 15.0, 14.772727272727273)","(26.0, 46.0, 38.0)","(14.0, 19.0, 18.22222222222222)","(5.5, 7.0, 6.469230769230769)","(3.2, 3.65, 3.6323529411764706)","(2.8, 3.4, 3.315)","(8.0, 11.0, 10.64)","(31.0, 120.0, 95.0)"
16-12-2022 10:47:13.119706,"(26.0, 65.0, 54.66666666666667)","(10.0, 15.0, 14.772727272727273)","(26.0, 46.0, 38.0)","(14.0, 19.0, 16.166666666666668)","(5.5, 7.0, 6.469230769230769)","(3.2, 3.65, 3.623529411764706)","(2.8, 3.4, 3.315)","(8.0, 11.0, 10.64)","(31.0, 120.0, 95.0)"
16-12-2022 10:47:14.453015,"(26.0, 65.0, 58.8)","(10.0, 15.0, 14.772727272727273)","(26.0, 46.0, 41.63636363636363)","(14.0, 17.5, 16.166666666666668)","(5.5, 7.0, 6.7)","(3.2, 3.65, 3.623529411764706)","(2.8, 3.4, 3.315)","(8.0, 11.0, 10.64)","(31.0, 120.0, 108.88888888888889)"
16-12-2022 10:47:15.754732,"(26.0, 65.0, 62.61538461538461)","(10.0, 15.0, 14.772727272727273)","(26.0, 46.0, 41.63636363636363)","(14.0, 17.5, 16.125)","(5.5, 7.0, 6.866666666666667)","(3.2, 3.65, 3.623529411764706)","(2.8, 3.4, 3.3049999999999997)","(8.0, 11.0, 10.64)","(31.0, 120.0, 108.88888888888889)"
16-12-2022 10:47:17.172810,"(26.0, 65.0, 62.61538461538461)","(10.0, 15.0, 14.772727272727273)","(26.0, 46.0, 43.33333333333333)","(14.0, 17.5, 15.0)","(5.5, 7.0, 6.866666666666667)","(3.2, 3.65, 3.6280487804878048)","(2.8, 3.4, 3.3049999999999997)","(8.0, 11.0, 10.64)","(31.0, 120.0, 96.92307692307692)"
16-12-2022 10:47:18.660766,"(26.0, 65.0, 62.61538461538461)","(10.0, 15.0, 14.772727272727273)","(26.0, 46.0, 43.33333333333333)","(14.0, 17.5, 14.852941176470589)","(5.5, 7.0, 6.866666666666667)","(3.2, 3.65, 3.6662162162162164)","(2.8, 3.4, 3.31578947368421)","(8.0, 11.0, 10.64)","(31.0, 120.0, 81.42857142857143)"
16-12-2022 10:47:19.898516,"(26.0, 65.0, 60.85714285714286)","(10.0, 15.0, 14.772727272727273)","(26.0, 46.0, 43.1764705882353)","(14.0, 17.5, 15.214285714285714)","(5.5, 7.0, 6.623529411764706)","(3.2, 3.7, 3.6961538461538463)","(2.8, 3.4, 3.31578947368421)","(8.0, 11.0, 10.64)","(31.0, 120.0, 81.42857142857143)"
16-12-2022 10:47:21.175509,"(26.0, 65.0, 62.099999999999994)","(10.0, 15.0, 14.772727272727273)","(26.0, 46.0, 43.1764705882353)","(14.0, 17.0, 15.214285714285714)","(5.5, 7.0, 6.531707317073171)","(3.2, 3.7, 3.6961538461538463)","(2.8, 3.4, 3.31578947368421)","(8.0, 11.0, 10.64)","(31.0, 120.0, 81.42857142857143)"
16-12-2022 10:47:22.523720,"(26.0, 65.0, 62.099999999999994)","(10.0, 15.0, 14.772727272727273)","(26.0, 46.0, 43.1764705882353)","(14.0, 17.0, 15.214285714285714)","(5.5, 7.0, 6.76)","(3.2, 3.7, 3.6961538461538463)","(2.8, 3.4, 3.3529411764705883)","(8.0, 11.0, 10.64)","(31.0, 120.0, 81.42857142857143)"
16-12-2022 10:47:23.767420,"(26.0, 65.0, 62.099999999999994)","(10.0, 15.0, 14.772727272727273)","(26.0, 46.0, 43.1764705882353)","(13.0, 17.0, 15.214285714285714)","(5.5, 6.8, 6.76)","(3.2, 3.7, 3.692857142857143)","(2.9, 3.4, 3.2955357142857142)","(8.0, 11.0, 10.88888888888889)","(41.0, 120.0, 102.3529411764706)"
16-12-2022 10:47:25.179925,"(26.0, 65.0, 63.964285714285715)","(10.0, 15.0, 14.772727272727273)","(26.0, 46.0, 39.333333333333336)","(13.0, 17.0, 15.214285714285714)","(5.5, 6.8, 6.7749999999999995)","(3.2, 3.7, 3.692857142857143)","(2.9, 3.4, 3.310714285714286)","(8.0, 11.0, 10.88888888888889)","(41.0, 120.0, 86.25)"
16-12-2022 10:47:26.466058,"(26.0, 65.0, 63.964285714285715)","(10.0, 15.0, 14.894736842105264)","(26.0, 46.0, 39.333333333333336)","(13.0, 17.0, 15.958333333333334)","(5.5, 6.8, 6.859999999999999)","(3.2, 3.7, 3.566666666666667)","(2.9, 3.35, 3.2670454545454546)","(8.0, 11.0, 10.266666666666667)","(41.0, 120.0, 86.25)"
16-12-2022 10:47:27.753441,"(26.0, 65.0, 65.42857142857143)","(10.0, 15.5, 15.214285714285714)","(26.0, 46.0, 42.666666666666664)","(13.0, 17.0, 15.88888888888889)","(5.5, 7.0, 6.925)","(3.2, 3.7, 3.5681818181818183)","(2.9, 3.4, 3.2670454545454546)","(8.0, 10.5, 10.266666666666667)","(41.0, 120.0, 100.76923076923077)"
