,Mon Bel Ange,Rocknroll Da Gama,Quick Step Nz,Purple Shades,Ashlee Nitro,Illbewatching,My Ultimate Clippa,Press Statement,Bettor Getta Lover
12-01-2023 17:02:46.366470,"(14.0, 30.0, 27.0)","(4.6, 6.2, 6.027906976744186)","(2.2, 99999, 99990)","(21.0, 26.0, 24.153846153846153)","(3.6, 5.3, 5.107142857142857)","(31.0, 55.0, 46.333333333333336)","(8.0, 12.5, 11.125)","(19.0, 27.0, 22.833333333333332)","(71.0, 170.0, 146.66666666666666)"
12-01-2023 17:02:47.635720,"(14.0, 30.0, 27.0)","(4.6, 6.2, 6.027906976744186)","(2.2, 99999, 99990)","(21.0, 26.0, 24.666666666666668)","(3.6, 5.3, 5.107142857142857)","(31.0, 55.0, 45.25)","(8.0, 12.5, 11.125)","(19.0, 27.0, 24.0)","(71.0, 170.0, 146.66666666666666)"
12-01-2023 17:02:48.896054,"(14.0, 30.0, 27.0)","(4.6, 6.2, 6.027906976744186)","(2.2, 99999, 99990)","(21.0, 26.0, 24.666666666666668)","(3.6, 5.3, 5.107142857142857)","(31.0, 55.0, 46.333333333333336)","(8.0, 12.5, 11.142857142857142)","(19.0, 26.0, 24.0)","(71.0, 170.0, 146.66666666666666)"
12-01-2023 17:02:50.275060,"(14.0, 30.0, 27.0)","(4.6, 6.2, 6.027906976744186)","(2.2, 99999, 99990)","(21.0, 26.0, 24.5)","(3.6, 5.3, 5.107142857142857)","(31.0, 55.0, 46.333333333333336)","(8.0, 12.0, 11.1)","(19.0, 26.0, 24.0)","(71.0, 170.0, 146.66666666666666)"
12-01-2023 17:02:51.533761,"(14.0, 30.0, 27.0)","(4.6, 6.2, 6.027906976744186)","(2.2, 99999, 99990)","(21.0, 27.0, 24.5)","(3.6, 5.3, 5.107142857142857)","(31.0, 55.0, 46.333333333333336)","(8.0, 12.0, 11.1)","(19.0, 26.0, 24.0)","(71.0, 170.0, 135.0)"
12-01-2023 17:02:52.754885,"(14.0, 30.0, 27.0)","(4.6, 6.2, 6.027906976744186)","(2.2, 99999, 99990)","(21.0, 27.0, 24.5)","(3.6, 5.3, 5.107142857142857)","(31.0, 55.0, 46.333333333333336)","(8.0, 12.0, 11.1)","(19.0, 26.0, 24.0)","(71.0, 170.0, 135.0)"
12-01-2023 17:02:53.857538,"(14.0, 30.0, 27.0)","(4.6, 6.2, 6.027906976744186)","(2.2, 99999, 99990)","(21.0, 27.0, 24.5)","(3.6, 5.3, 5.107142857142857)","(31.0, 55.0, 45.25)","(8.0, 12.0, 11.25)","(19.0, 26.0, 24.0)","(71.0, 170.0, 158.33333333333331)"
12-01-2023 17:02:55.040786,"(14.0, 30.0, 27.0)","(4.6, 6.2, 6.027906976744186)","(2.2, 99999, 99990)","(21.0, 27.0, 24.529411764705884)","(3.6, 5.3, 5.107142857142857)","(31.0, 55.0, 46.333333333333336)","(8.0, 12.0, 11.25)","(19.0, 26.0, 24.0)","(71.0, 170.0, 138.88888888888889)"
12-01-2023 17:02:56.307394,"(14.0, 30.0, 27.0)","(4.6, 6.2, 6.027906976744186)","(2.2, 99999, 99990)","(21.0, 27.0, 24.9)","(3.8, 5.3, 5.107142857142857)","(31.0, 55.0, 46.333333333333336)","(8.0, 12.0, 11.25)","(17.0, 26.0, 24.0)","(71.0, 170.0, 126.92307692307693)"
12-01-2023 17:02:57.561100,"(16.0, 30.0, 27.0)","(4.6, 6.2, 6.027906976744186)","(2.2, 99999, 99990)","(21.0, 27.0, 24.9)","(3.8, 5.3, 5.13125)","(31.0, 55.0, 46.333333333333336)","(8.0, 12.0, 11.25)","(17.0, 26.0, 24.0)","(71.0, 170.0, 126.92307692307693)"
12-01-2023 17:02:58.813919,"(16.0, 30.0, 27.0)","(4.6, 6.2, 6.027906976744186)","(2.2, 99999, 99990)","(21.0, 27.0, 24.666666666666668)","(3.8, 5.3, 5.13125)","(31.0, 55.0, 58.75)","(8.0, 12.0, 11.25)","(17.0, 26.0, 24.0)","(71.0, 170.0, 142.85714285714286)"
12-01-2023 17:03:00.012621,"(16.0, 30.0, 27.0)","(4.6, 6.2, 6.027906976744186)","(2.2, 99999, 99990)","(21.0, 27.0, 24.666666666666668)","(3.8, 5.3, 5.13125)","(31.0, 65.0, 52.0)","(8.0, 12.0, 11.25)","(17.0, 26.0, 24.0)","(71.0, 160.0, 130.0)"
12-01-2023 17:03:01.251944,"(16.0, 30.0, 29.0)","(4.6, 6.2, 6.01025641025641)","(2.2, 99999, 99990)","(21.0, 27.0, 24.565217391304348)","(3.8, 5.3, 5.075)","(31.0, 60.0, 55.0)","(8.0, 12.0, 11.25)","(17.0, 26.0, 24.0)","(71.0, 160.0, 141.66666666666669)"
12-01-2023 17:03:02.488772,"(16.0, 30.0, 26.81818181818182)","(4.6, 6.2, 6.01025641025641)","(2.2, 99999, 99990)","(21.0, 27.0, 24.352941176470587)","(3.8, 5.3, 5.133333333333334)","(31.0, 60.0, 48.0)","(8.0, 12.0, 11.25)","(17.0, 26.0, 22.0)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:03:03.736842,"(16.0, 30.0, 26.81818181818182)","(4.6, 6.2, 6.01025641025641)","(2.2, 99999, 99990)","(21.0, 27.0, 24.375)","(3.8, 5.2, 5.133333333333334)","(31.0, 60.0, 48.0)","(8.0, 12.0, 11.1875)","(17.0, 27.0, 21.642857142857142)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:03:05.021494,"(16.0, 30.0, 23.333333333333332)","(4.6, 6.2, 6.01025641025641)","(2.2, 99999, 99990)","(21.0, 27.0, 24.529411764705884)","(3.8, 5.2, 5.133333333333334)","(31.0, 60.0, 48.0)","(8.0, 12.5, 11.1)","(17.0, 27.0, 21.642857142857142)","(71.0, 150.0, 122.72727272727273)"
12-01-2023 17:03:06.338346,"(16.0, 30.0, 24.555555555555557)","(4.6, 6.2, 6.01025641025641)","(2.2, 99999, 99990)","(21.0, 27.0, 24.529411764705884)","(3.8, 5.2, 5.133333333333334)","(31.0, 60.0, 51.0)","(8.0, 12.5, 11.125)","(17.0, 27.0, 21.642857142857142)","(71.0, 150.0, 122.72727272727273)"
12-01-2023 17:03:07.629106,"(16.0, 30.0, 23.77777777777778)","(4.6, 6.0, 5.95)","(2.2, 99999, 99990)","(21.0, 27.0, 24.529411764705884)","(3.8, 5.2, 5.133333333333334)","(31.0, 60.0, 51.0)","(8.0, 12.5, 11.125)","(17.0, 27.0, 21.642857142857142)","(71.0, 150.0, 122.72727272727273)"
12-01-2023 17:03:08.845598,"(16.0, 30.0, 24.666666666666668)","(4.6, 6.0, 5.95)","(2.2, 99999, 99990)","(21.0, 27.0, 24.529411764705884)","(3.8, 5.2, 5.133333333333334)","(31.0, 60.0, 48.0)","(8.0, 12.5, 11.125)","(17.0, 27.0, 21.642857142857142)","(71.0, 150.0, 122.72727272727273)"
12-01-2023 17:03:09.999525,"(16.0, 30.0, 24.666666666666668)","(4.6, 6.0, 5.966666666666667)","(2.2, 99999, 99990)","(21.0, 27.0, 24.666666666666668)","(3.8, 5.2, 5.133333333333334)","(31.0, 60.0, 48.0)","(8.0, 12.5, 11.125)","(17.0, 27.0, 21.642857142857142)","(71.0, 150.0, 122.72727272727273)"
12-01-2023 17:03:11.305550,"(16.0, 30.0, 24.666666666666668)","(4.6, 6.0, 5.883333333333334)","(2.2, 99999, 99990)","(21.0, 27.0, 24.375)","(3.8, 5.2, 5.133333333333334)","(31.0, 60.0, 48.0)","(8.0, 12.5, 11.142857142857142)","(17.0, 27.0, 21.642857142857142)","(71.0, 150.0, 122.72727272727273)"
12-01-2023 17:03:12.540979,"(16.0, 30.0, 24.666666666666668)","(4.6, 5.9, 5.883333333333334)","(2.2, 99999, 99990)","(21.0, 27.0, 24.666666666666668)","(3.8, 5.2, 5.075)","(31.0, 60.0, 48.0)","(8.0, 12.0, 11.1)","(17.0, 27.0, 21.642857142857142)","(71.0, 150.0, 122.72727272727273)"
12-01-2023 17:03:13.839649,"(16.0, 30.0, 24.666666666666668)","(4.6, 5.9, 5.883333333333334)","(2.2, 99999, 99990)","(21.0, 27.0, 24.428571428571427)","(3.8, 5.2, 5.083333333333333)","(31.0, 60.0, 48.0)","(8.0, 12.0, 11.142857142857142)","(17.0, 27.0, 27.833333333333336)","(71.0, 150.0, 135.71428571428572)"
12-01-2023 17:03:15.141513,"(16.0, 30.0, 24.666666666666668)","(4.6, 5.9, 5.883333333333334)","(2.2, 99999, 99990)","(21.0, 27.0, 25.625)","(3.8, 5.1, 5.069999999999999)","(31.0, 60.0, 48.0)","(8.0, 12.0, 11.142857142857142)","(17.0, 32.0, 27.833333333333336)","(71.0, 150.0, 122.72727272727273)"
12-01-2023 17:03:16.357061,"(16.0, 30.0, 24.666666666666668)","(4.6, 5.9, 5.883333333333334)","(2.2, 99999, 99990)","(21.0, 26.0, 25.625)","(3.8, 5.1, 5.069999999999999)","(31.0, 60.0, 55.5)","(8.0, 12.0, 11.142857142857142)","(17.0, 32.0, 27.833333333333336)","(71.0, 150.0, 122.72727272727273)"
12-01-2023 17:03:17.598698,"(16.0, 30.0, 24.666666666666668)","(4.6, 5.9, 5.883333333333334)","(2.2, 99999, 99990)","(21.0, 26.0, 25.625)","(3.8, 5.1, 5.04)","(31.0, 60.0, 54.85714285714286)","(8.0, 12.0, 11.125)","(17.0, 32.0, 28.0)","(71.0, 150.0, 122.72727272727273)"
12-01-2023 17:03:19.031024,"(16.0, 30.0, 24.666666666666668)","(4.6, 5.9, 5.942857142857143)","(2.2, 99999, 99990)","(21.0, 26.0, 25.625)","(3.8, 5.1, 4.928571428571429)","(31.0, 60.0, 49.333333333333336)","(8.0, 12.5, 11.1)","(17.0, 32.0, 27.6)","(71.0, 150.0, 122.72727272727273)"
12-01-2023 17:03:20.461224,"(16.0, 30.0, 24.666666666666668)","(4.6, 6.0, 5.883333333333334)","(2.2, 99999, 99990)","(21.0, 26.0, 25.625)","(3.8, 5.1, 4.949999999999999)","(31.0, 60.0, 49.333333333333336)","(8.0, 12.5, 11.1)","(17.0, 29.0, 26.0)","(71.0, 150.0, 122.72727272727273)"
12-01-2023 17:03:21.814794,"(16.0, 30.0, 24.666666666666668)","(4.6, 5.9, 5.883333333333334)","(2.2, 99999, 99990)","(21.0, 26.0, 23.954545454545453)","(3.8, 5.1, 4.949999999999999)","(31.0, 60.0, 49.333333333333336)","(8.0, 12.5, 11.1)","(17.0, 29.0, 26.0)","(71.0, 150.0, 122.72727272727273)"
12-01-2023 17:03:23.250009,"(16.0, 30.0, 24.666666666666668)","(4.6, 5.9, 5.883333333333334)","(2.2, 99999, 99990)","(21.0, 26.0, 23.954545454545453)","(3.8, 5.1, 4.888888888888888)","(31.0, 60.0, 48.0)","(8.0, 12.5, 11.272727272727273)","(17.0, 29.0, 26.0)","(71.0, 150.0, 122.72727272727273)"
12-01-2023 17:03:24.630245,"(16.0, 30.0, 24.666666666666668)","(4.6, 5.9, 5.883333333333334)","(2.2, 99999, 99990)","(20.0, 26.0, 24.263157894736842)","(3.8, 5.2, 4.949999999999999)","(31.0, 60.0, 48.0)","(8.5, 12.0, 11.157894736842106)","(17.0, 29.0, 26.0)","(71.0, 150.0, 122.72727272727273)"
12-01-2023 17:03:25.913591,"(16.0, 30.0, 24.666666666666668)","(4.6, 5.9, 5.883333333333334)","(2.2, 99999, 99990)","(20.0, 26.0, 24.263157894736842)","(3.8, 5.1, 4.949999999999999)","(31.0, 60.0, 48.0)","(8.5, 12.0, 11.157894736842106)","(17.0, 29.0, 26.0)","(71.0, 150.0, 122.72727272727273)"
12-01-2023 17:03:27.094528,"(16.0, 30.0, 24.666666666666668)","(4.6, 5.9, 5.883333333333334)","(2.2, 99999, 99990)","(20.0, 26.0, 24.043478260869566)","(3.8, 5.1, 5.0249999999999995)","(31.0, 60.0, 48.0)","(8.5, 12.0, 11.2)","(17.0, 29.0, 26.0)","(71.0, 150.0, 122.72727272727273)"
12-01-2023 17:03:28.293218,"(16.0, 30.0, 24.666666666666668)","(4.6, 6.0, 5.95)","(2.2, 99999, 99990)","(20.0, 26.0, 24.043478260869566)","(3.8, 5.1, 5.05)","(31.0, 60.0, 48.0)","(8.5, 12.0, 10.933333333333334)","(17.0, 29.0, 25.428571428571427)","(71.0, 150.0, 135.71428571428572)"
12-01-2023 17:03:29.650052,"(16.0, 30.0, 24.666666666666668)","(4.6, 6.0, 5.95)","(2.2, 99999, 99990)","(20.0, 26.0, 24.533333333333335)","(3.8, 5.2, 5.05)","(31.0, 60.0, 48.0)","(8.5, 12.0, 10.933333333333334)","(17.0, 28.0, 25.0)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:03:30.935385,"(16.0, 30.0, 24.666666666666668)","(4.6, 6.0, 5.942857142857143)","(2.2, 99999, 99990)","(20.0, 26.0, 24.533333333333335)","(3.8, 5.2, 5.05)","(31.0, 60.0, 48.0)","(8.5, 12.0, 10.727272727272727)","(17.0, 28.0, 25.0)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:03:32.267598,"(16.0, 30.0, 24.666666666666668)","(4.6, 6.0, 5.95)","(2.2, 99999, 99990)","(20.0, 26.0, 24.533333333333335)","(3.8, 5.2, 5.05)","(31.0, 60.0, 48.0)","(8.5, 12.0, 10.727272727272727)","(17.0, 28.0, 26.166666666666668)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:03:33.646099,"(16.0, 30.0, 24.666666666666668)","(4.6, 6.0, 5.95)","(2.2, 99999, 99990)","(20.0, 26.0, 24.533333333333335)","(3.8, 5.2, 5.0)","(31.0, 60.0, 55.42857142857143)","(8.5, 12.0, 10.75)","(17.0, 27.0, 26.166666666666668)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:03:34.897130,"(16.0, 30.0, 24.666666666666668)","(4.6, 6.0, 5.914285714285715)","(2.2, 99999, 99990)","(20.0, 26.0, 24.533333333333335)","(3.8, 5.2, 5.0)","(31.0, 60.0, 55.42857142857143)","(8.5, 11.5, 10.75)","(17.0, 27.0, 26.166666666666668)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:03:36.057892,"(16.0, 30.0, 24.666666666666668)","(4.6, 6.0, 5.914285714285715)","(2.2, 99999, 99990)","(20.0, 26.0, 24.533333333333335)","(3.8, 5.2, 5.010526315789473)","(31.0, 60.0, 55.42857142857143)","(8.5, 11.5, 10.75)","(17.0, 27.0, 26.166666666666668)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:03:37.281902,"(16.0, 30.0, 24.666666666666668)","(4.6, 6.0, 5.914285714285715)","(2.2, 99999, 99990)","(20.0, 26.0, 24.533333333333335)","(3.8, 5.2, 5.010526315789473)","(31.0, 60.0, 55.42857142857143)","(8.5, 11.5, 10.75)","(17.0, 27.0, 26.166666666666668)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:03:38.439162,"(16.0, 30.0, 24.666666666666668)","(4.6, 6.0, 5.914285714285715)","(2.2, 99999, 99990)","(20.0, 26.0, 24.533333333333335)","(3.8, 5.2, 5.0)","(31.0, 60.0, 56.0)","(8.5, 11.5, 10.75)","(17.0, 27.0, 26.166666666666668)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:03:39.640871,"(16.0, 30.0, 24.666666666666668)","(4.6, 6.0, 5.914285714285715)","(2.2, 99999, 99990)","(20.0, 26.0, 24.533333333333335)","(3.8, 5.2, 5.0)","(31.0, 60.0, 49.333333333333336)","(8.5, 11.5, 10.75)","(17.0, 27.0, 26.166666666666668)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:03:40.961631,"(16.0, 30.0, 24.666666666666668)","(4.6, 6.0, 5.914285714285715)","(2.2, 99999, 99990)","(20.0, 26.0, 24.533333333333335)","(3.8, 5.2, 5.0)","(31.0, 60.0, 49.333333333333336)","(8.5, 11.5, 10.75)","(17.0, 27.0, 26.166666666666668)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:03:42.210273,"(16.0, 30.0, 24.666666666666668)","(4.6, 6.0, 5.914285714285715)","(2.2, 99999, 99990)","(20.0, 26.0, 24.533333333333335)","(3.8, 5.2, 5.0)","(31.0, 60.0, 49.333333333333336)","(8.5, 11.5, 10.75)","(17.0, 27.0, 26.166666666666668)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:03:43.396657,"(16.0, 30.0, 24.666666666666668)","(4.6, 6.0, 5.914285714285715)","(2.2, 99999, 99990)","(20.0, 26.0, 24.533333333333335)","(3.8, 5.2, 4.872727272727273)","(31.0, 60.0, 49.333333333333336)","(8.5, 11.5, 10.75)","(17.0, 27.0, 26.166666666666668)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:03:44.602311,"(16.0, 30.0, 27.22222222222222)","(4.6, 6.0, 5.914285714285715)","(2.2, 99999, 99990)","(20.0, 26.0, 24.533333333333335)","(3.8, 5.2, 4.872727272727273)","(31.0, 60.0, 49.333333333333336)","(8.5, 11.5, 10.75)","(17.0, 27.0, 26.166666666666668)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:03:45.911169,"(16.0, 30.0, 27.5)","(4.6, 6.0, 5.914285714285715)","(2.2, 99999, 99990)","(20.0, 26.0, 24.533333333333335)","(3.8, 5.2, 4.872727272727273)","(31.0, 60.0, 49.333333333333336)","(8.5, 11.5, 10.75)","(17.0, 27.0, 26.166666666666668)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:03:47.231001,"(16.0, 30.0, 27.5)","(4.6, 6.0, 5.914285714285715)","(2.2, 99999, 99990)","(20.0, 26.0, 24.533333333333335)","(3.8, 5.2, 5.02)","(31.0, 60.0, 49.333333333333336)","(8.5, 11.5, 10.75)","(17.0, 27.0, 26.166666666666668)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:03:48.540961,"(16.0, 30.0, 27.5)","(4.6, 6.0, 5.914285714285715)","(2.2, 99999, 99990)","(20.0, 26.0, 24.533333333333335)","(3.8, 5.2, 5.02)","(31.0, 60.0, 49.333333333333336)","(8.5, 11.5, 10.576923076923077)","(17.0, 27.0, 26.166666666666668)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:03:49.829906,"(16.0, 30.0, 27.5)","(4.6, 6.0, 5.85)","(2.2, 99999, 99990)","(20.0, 26.0, 23.46153846153846)","(3.8, 5.2, 5.02)","(31.0, 60.0, 49.333333333333336)","(8.5, 11.5, 10.5)","(17.0, 27.0, 26.166666666666668)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:03:51.126666,"(16.0, 30.0, 27.5)","(4.6, 6.0, 5.85)","(2.2, 99999, 99990)","(20.0, 26.0, 23.352941176470587)","(3.8, 5.2, 5.02)","(31.0, 60.0, 57.66666666666667)","(8.5, 11.5, 10.5)","(17.0, 27.0, 26.166666666666668)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:03:52.270591,"(16.0, 30.0, 27.5)","(4.6, 6.0, 5.833333333333333)","(2.2, 99999, 99990)","(20.0, 26.0, 23.857142857142858)","(3.8, 5.2, 5.02)","(31.0, 60.0, 57.875)","(8.5, 11.5, 10.5)","(17.0, 27.0, 26.166666666666668)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:03:53.515647,"(16.0, 30.0, 27.5)","(4.6, 6.0, 5.833333333333333)","(2.2, 99999, 99990)","(20.0, 26.0, 23.857142857142858)","(3.8, 5.2, 5.02)","(31.0, 65.0, 57.875)","(8.5, 11.5, 10.461538461538462)","(17.0, 27.0, 26.166666666666668)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:03:54.824794,"(16.0, 30.0, 27.5)","(4.6, 6.0, 5.833333333333333)","(2.2, 99999, 99990)","(20.0, 26.0, 24.0)","(3.8, 5.2, 5.036363636363636)","(31.0, 65.0, 58.0)","(8.5, 11.5, 10.461538461538462)","(17.0, 27.0, 26.166666666666668)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:03:56.139632,"(16.0, 30.0, 27.5)","(4.6, 6.0, 5.833333333333333)","(2.2, 99999, 99990)","(20.0, 26.0, 23.352941176470587)","(3.8, 5.2, 5.036363636363636)","(31.0, 65.0, 58.0)","(8.5, 11.5, 10.461538461538462)","(17.0, 27.0, 26.166666666666668)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:03:57.453684,"(16.0, 30.0, 27.5)","(4.6, 6.0, 5.833333333333333)","(2.2, 99999, 99990)","(20.0, 26.0, 23.31578947368421)","(3.8, 5.2, 5.0285714285714285)","(31.0, 65.0, 50.75)","(8.5, 11.5, 10.461538461538462)","(17.0, 27.0, 26.166666666666668)","(71.0, 150.0, 125.0)"
12-01-2023 17:03:58.737567,"(16.0, 30.0, 28.714285714285715)","(4.6, 6.0, 5.85)","(2.2, 99999, 99990)","(20.0, 26.0, 22.6)","(3.8, 5.2, 5.0285714285714285)","(31.0, 65.0, 57.714285714285715)","(8.5, 11.5, 10.461538461538462)","(17.0, 27.0, 26.166666666666668)","(71.0, 150.0, 125.0)"
12-01-2023 17:04:00.011960,"(16.0, 30.0, 28.714285714285715)","(4.6, 6.0, 5.85)","(2.2, 99999, 99990)","(20.0, 26.0, 23.31578947368421)","(3.8, 5.2, 5.036363636363636)","(31.0, 60.0, 57.714285714285715)","(8.5, 11.5, 10.461538461538462)","(17.0, 27.0, 26.166666666666668)","(71.0, 150.0, 125.0)"
12-01-2023 17:04:01.344690,"(16.0, 30.0, 28.714285714285715)","(4.6, 6.0, 5.914285714285715)","(2.2, 99999, 99990)","(20.0, 26.0, 23.31578947368421)","(3.8, 5.2, 5.036363636363636)","(31.0, 60.0, 57.714285714285715)","(8.5, 11.5, 10.461538461538462)","(17.0, 27.0, 26.166666666666668)","(71.0, 150.0, 125.0)"
12-01-2023 17:04:02.693676,"(16.0, 30.0, 28.714285714285715)","(4.6, 6.0, 5.85)","(2.2, 99999, 99990)","(20.0, 26.0, 23.352941176470587)","(3.8, 5.2, 4.988235294117647)","(31.0, 60.0, 53.0)","(8.5, 11.5, 10.928571428571429)","(17.0, 27.0, 24.0)","(71.0, 150.0, 133.33333333333334)"
12-01-2023 17:04:04.085579,"(16.0, 30.0, 26.0)","(4.6, 6.0, 5.92)","(2.2, 99999, 99990)","(20.0, 26.0, 23.1875)","(3.8, 5.2, 5.0736842105263165)","(31.0, 60.0, 53.0)","(8.5, 11.5, 10.966666666666667)","(17.0, 28.0, 24.0)","(71.0, 150.0, 133.33333333333334)"
12-01-2023 17:04:05.388320,"(16.0, 29.0, 25.57142857142857)","(4.6, 6.0, 5.9714285714285715)","(2.2, 99999, 99990)","(20.0, 26.0, 23.1875)","(3.8, 5.2, 5.0736842105263165)","(31.0, 60.0, 53.0)","(8.5, 11.5, 10.966666666666667)","(17.0, 28.0, 24.0)","(71.0, 150.0, 133.33333333333334)"
12-01-2023 17:04:06.575475,"(16.0, 29.0, 25.57142857142857)","(4.6, 6.0, 5.9714285714285715)","(2.2, 99999, 99990)","(20.0, 26.0, 23.1875)","(3.8, 5.2, 5.0736842105263165)","(31.0, 60.0, 53.0)","(8.5, 11.5, 10.966666666666667)","(17.0, 28.0, 24.0)","(71.0, 150.0, 133.33333333333334)"
12-01-2023 17:04:07.880431,"(16.0, 29.0, 25.57142857142857)","(4.6, 6.0, 5.9714285714285715)","(2.2, 99999, 99990)","(20.0, 26.0, 23.1875)","(3.8, 5.2, 5.0736842105263165)","(31.0, 60.0, 53.0)","(8.5, 11.5, 10.966666666666667)","(17.0, 28.0, 24.0)","(71.0, 150.0, 133.33333333333334)"
12-01-2023 17:04:09.170155,"(16.0, 29.0, 25.57142857142857)","(4.6, 6.0, 5.9714285714285715)","(2.2, 99999, 99990)","(20.0, 26.0, 23.666666666666668)","(3.8, 5.2, 5.0736842105263165)","(31.0, 60.0, 53.0)","(8.5, 11.5, 10.966666666666667)","(17.0, 28.0, 24.0)","(71.0, 150.0, 133.33333333333334)"
12-01-2023 17:04:10.480539,"(17.0, 29.0, 25.57142857142857)","(4.6, 6.0, 5.9714285714285715)","(2.15, 99999, 99990)","(20.0, 25.0, 23.666666666666668)","(3.9, 5.2, 5.0736842105263165)","(31.0, 60.0, 53.0)","(8.5, 11.5, 10.966666666666667)","(18.0, 28.0, 24.0)","(71.0, 150.0, 133.33333333333334)"
12-01-2023 17:04:11.854992,"(17.0, 29.0, 25.57142857142857)","(4.6, 6.0, 5.9714285714285715)","(2.15, 99999, 99990)","(20.0, 25.0, 20.57894736842105)","(3.9, 5.2, 5.291025641025641)","(31.0, 60.0, 53.0)","(8.5, 11.5, 11.53125)","(18.0, 28.0, 25.0)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:04:13.288493,"(17.0, 29.0, 26.0)","(4.6, 6.2, 5.8830188679245285)","(2.15, 99999, 99990)","(20.0, 21.0, 20.57894736842105)","(3.9, 5.3, 5.5972027972027965)","(31.0, 60.0, 53.0)","(8.5, 12.0, 11.386363636363637)","(18.0, 28.0, 25.0)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:04:14.621007,"(17.0, 28.0, 25.5)","(4.6, 6.2, 5.857142857142857)","(2.15, 99999, 99990)","(20.0, 21.0, 20.4375)","(3.9, 5.6, 5.4125)","(31.0, 60.0, 53.0)","(8.5, 12.0, 11.386363636363637)","(18.0, 28.0, 25.0)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:04:15.869057,"(17.0, 28.0, 25.5)","(4.6, 6.2, 5.857142857142857)","(2.15, 99999, 99990)","(20.0, 21.0, 20.41176470588235)","(3.9, 5.6, 5.4799999999999995)","(31.0, 60.0, 53.0)","(8.5, 12.0, 11.289473684210526)","(18.0, 28.0, 25.0)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:04:17.114027,"(17.0, 25.0, 23.4)","(4.6, 6.2, 5.816666666666666)","(2.15, 99999, 99990)","(20.0, 21.0, 19.4375)","(3.9, 5.6, 5.4799999999999995)","(31.0, 60.0, 53.0)","(8.5, 12.0, 11.15625)","(18.0, 28.0, 25.0)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:04:18.418744,"(17.0, 25.0, 23.5)","(4.6, 6.2, 5.816666666666666)","(2.15, 99999, 99990)","(20.0, 21.0, 19.214285714285715)","(3.9, 5.6, 5.545454545454545)","(31.0, 60.0, 54.5)","(8.5, 12.0, 11.115384615384615)","(18.0, 28.0, 25.0)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:04:19.764149,"(17.0, 25.0, 22.285714285714285)","(4.6, 6.2, 5.816666666666666)","(2.15, 99999, 99990)","(19.0, 21.0, 19.214285714285715)","(4.0, 5.6, 5.545454545454545)","(31.0, 60.0, 37.0)","(8.5, 12.5, 11.115384615384615)","(18.0, 28.0, 25.0)","(71.0, 150.0, 141.66666666666669)"
12-01-2023 17:04:21.109995,"(17.0, 25.0, 22.285714285714285)","(4.6, 6.2, 5.816666666666666)","(2.15, 99999, 99990)","(19.0, 21.0, 19.88888888888889)","(4.0, 5.6, 5.569999999999999)","(31.0, 40.0, 37.42857142857143)","(8.5, 12.5, 11.23076923076923)","(18.0, 28.0, 25.0)","(71.0, 150.0, 142.0)"
12-01-2023 17:04:22.482122,"(17.0, 25.0, 22.285714285714285)","(4.6, 5.7, 5.615384615384615)","(2.15, 99999, 99990)","(19.0, 21.0, 19.666666666666668)","(4.0, 5.6, 5.566666666666666)","(31.0, 40.0, 36.4)","(8.5, 12.5, 11.722222222222221)","(18.0, 28.0, 23.923076923076923)","(71.0, 150.0, 142.0)"
