,Queen Of Strathfield Nz,Aldebaran Tess Nz,Aldebaran Revani Usa,Rave On Hall,On Advice,Sunny Gee,Caligula Nz,Drop The Hammer,Royal Glenferrie
07-01-2023 19:09:38.767676,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 21.0, 16.28)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.0, 11.36)","(41.0, 180.0, 107.0)"
07-01-2023 19:09:40.123589,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 21.0, 16.28)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.0, 11.36)","(41.0, 180.0, 107.0)"
07-01-2023 19:09:41.392774,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 21.0, 16.28)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.0, 11.36)","(41.0, 180.0, 107.0)"
07-01-2023 19:09:42.677258,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 21.0, 16.28)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.0, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:09:43.989074,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 21.0, 16.28)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:09:45.343077,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 21.0, 16.28)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:09:46.830499,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 21.0, 16.28)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:09:48.271261,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 21.0, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:09:49.868195,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:09:51.432479,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:09:52.989866,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:09:54.337891,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:09:55.805621,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:09:57.139798,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:09:58.408676,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:09:59.575966,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:00.863280,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:02.132290,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:03.418340,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:04.692661,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:06.100885,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:07.487034,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:08.848908,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:10.051262,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:11.331036,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:12.638808,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:13.921113,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:15.057349,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:16.242986,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:17.361025,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:18.529523,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:19.764711,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:21.000318,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:22.270887,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:23.502194,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:24.703439,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:26.198353,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:27.515873,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:28.768253,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:30.155944,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:31.473666,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:33.122675,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:34.628839,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:35.916526,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:37.343567,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:38.640081,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:40.073833,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:41.547320,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:42.997234,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 36.647058823529406)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:44.377331,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:45.793231,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:47.184932,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:48.545217,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:49.824077,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 14.78)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 12.55)","(41.0, 180.0, 107.0)"
07-01-2023 19:10:51.212325,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 16.80909090909091)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 15.7)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:10:52.443228,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 16.80909090909091)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 15.7)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:10:53.785298,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 16.80909090909091)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 15.7)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:10:55.024257,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 16.80909090909091)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 15.7)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:10:56.161774,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 16.80909090909091)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 15.7)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:10:57.324769,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 16.80909090909091)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 15.7)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:10:58.576477,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 16.80909090909091)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 15.7)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:10:59.902040,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 16.80909090909091)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 15.7)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:11:01.359703,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 16.80909090909091)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 15.7)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:11:02.852696,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 16.80909090909091)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 15.7)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:11:04.090935,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 16.80909090909091)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 15.7)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:11:05.322731,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 16.80909090909091)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 15.7)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:11:06.517949,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 16.80909090909091)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 15.7)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:11:07.821580,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 16.64)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 15.52)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:11:09.104916,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 16.80909090909091)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 15.7)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:11:10.398300,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 16.80909090909091)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 15.7)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:11:11.739137,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 16.80909090909091)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 15.7)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:11:13.119405,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 16.80909090909091)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 15.7)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:11:14.462893,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.5, 16.4)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 12.649999999999999)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:11:15.976339,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 16.4)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 12.649999999999999)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:11:17.454022,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 16.4)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 12.649999999999999)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:11:18.890119,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 16.4)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 12.649999999999999)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:11:20.545090,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 16.4)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 12.649999999999999)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:11:22.132332,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 16.4)","(10.0, 18.5, 15.72857142857143)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 12.649999999999999)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:11:23.522767,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 16.853333333333335)","(10.0, 18.5, 15.333333333333332)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 15.075)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:11:24.803455,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 16.853333333333335)","(10.0, 18.5, 15.333333333333332)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 15.075)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:11:26.144539,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 16.853333333333335)","(10.0, 18.5, 15.333333333333332)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 15.075)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:11:27.523653,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 16.853333333333335)","(10.0, 18.5, 15.333333333333332)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 15.075)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:11:28.879049,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 16.853333333333335)","(10.0, 18.5, 15.333333333333332)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 15.075)","(41.0, 180.0, 77.14285714285714)"
07-01-2023 19:11:30.250860,"(31.0, 99999, 99990)","(4.0, 99999, 99990)","(6.5, 99999, 99990)","(9.0, 18.0, 12.4)","(10.0, 18.5, 15.333333333333332)","(21.0, 55.0, 41.07142857142857)","(2.25, 99999, 99990)","(9.0, 17.5, 11.166666666666666)","(41.0, 180.0, 77.14285714285714)"
