,Regal Aura,Armarockstar,You Fly With Me Nz,Lorinda Kate,Beyond The Sea,Libba Racy,Terror In Texas,Caribbean Lily Nz
11-01-2023 19:11:48.098138,"(6.5, 8.6, 7.945454545454545)","(5.0, 8.8, 8.5)","(13.0, 99999, 99990)","(101.0, 430.0, 280.0)","(2.6, 2.92, 2.908148148148148)","(41.0, 65.0, 63.25)","(4.4, 5.2, 5.066666666666666)","(4.8, 99999, 99990)"
11-01-2023 19:11:49.187328,"(6.5, 8.6, 8.070588235294117)","(5.0, 9.2, 8.7)","(13.0, 99999, 99990)","(101.0, 420.0, 280.0)","(2.6, 2.92, 2.909333333333333)","(41.0, 65.0, 63.25)","(4.4, 5.2, 5.066666666666666)","(4.8, 99999, 99990)"
11-01-2023 19:11:50.332182,"(6.5, 8.6, 8.070588235294117)","(5.0, 9.2, 8.7)","(13.0, 99999, 99990)","(101.0, 420.0, 280.0)","(2.6, 2.92, 2.909333333333333)","(41.0, 65.0, 61.2)","(4.4, 5.2, 5.066666666666666)","(4.8, 99999, 99990)"
11-01-2023 19:11:51.503149,"(6.5, 8.4, 8.16)","(5.0, 9.2, 8.933333333333334)","(13.0, 99999, 99990)","(101.0, 420.0, 280.0)","(2.6, 2.92, 2.909333333333333)","(41.0, 65.0, 61.2)","(4.4, 5.2, 5.066666666666666)","(4.8, 99999, 99990)"
11-01-2023 19:11:52.599603,"(6.5, 8.4, 8.057142857142857)","(5.0, 9.2, 8.933333333333334)","(13.0, 99999, 99990)","(101.0, 420.0, 280.0)","(2.6, 2.92, 2.909333333333333)","(41.0, 65.0, 62.888888888888886)","(4.4, 5.2, 5.166666666666666)","(4.8, 99999, 99990)"
11-01-2023 19:11:53.703559,"(6.5, 8.4, 8.057142857142857)","(5.0, 9.4, 9.200000000000001)","(13.0, 99999, 99990)","(101.0, 420.0, 280.0)","(2.6, 2.92, 2.908148148148148)","(41.0, 65.0, 62.888888888888886)","(4.4, 5.3, 5.166666666666666)","(4.8, 99999, 99990)"
11-01-2023 19:11:54.774315,"(6.5, 8.4, 8.057142857142857)","(5.0, 9.2, 8.933333333333334)","(13.0, 99999, 99990)","(101.0, 420.0, 280.0)","(2.6, 2.92, 2.908148148148148)","(41.0, 65.0, 62.888888888888886)","(4.4, 5.3, 5.166666666666666)","(4.8, 99999, 99990)"
11-01-2023 19:11:55.829479,"(6.5, 8.4, 8.057142857142857)","(5.0, 9.2, 8.933333333333334)","(13.0, 99999, 99990)","(101.0, 420.0, 280.0)","(2.6, 2.92, 2.908148148148148)","(41.0, 65.0, 62.888888888888886)","(4.4, 5.3, 5.166666666666666)","(4.8, 99999, 99990)"
11-01-2023 19:11:56.899812,"(6.5, 8.4, 8.057142857142857)","(5.0, 9.2, 8.933333333333334)","(13.0, 99999, 99990)","(101.0, 420.0, 280.0)","(2.6, 2.92, 2.908148148148148)","(41.0, 65.0, 62.888888888888886)","(4.4, 5.3, 5.166666666666666)","(4.8, 99999, 99990)"
11-01-2023 19:11:57.890859,"(6.5, 8.4, 7.866666666666666)","(5.0, 9.2, 8.933333333333334)","(13.0, 99999, 99990)","(101.0, 420.0, 280.0)","(2.6, 2.92, 2.908148148148148)","(41.0, 65.0, 62.888888888888886)","(4.4, 5.3, 5.166666666666666)","(4.8, 99999, 99990)"
11-01-2023 19:11:58.940559,"(6.5, 8.4, 7.866666666666666)","(5.0, 9.4, 9.28888888888889)","(13.0, 99999, 99990)","(101.0, 420.0, 280.0)","(2.6, 2.92, 2.913469387755102)","(41.0, 65.0, 62.888888888888886)","(4.4, 5.3, 4.983333333333333)","(4.8, 99999, 99990)"
11-01-2023 19:12:00.073170,"(6.5, 8.4, 7.866666666666666)","(5.0, 9.4, 9.28888888888889)","(13.0, 99999, 99990)","(101.0, 420.0, 280.0)","(2.6, 2.92, 2.913469387755102)","(41.0, 65.0, 62.285714285714285)","(4.4, 5.3, 4.983333333333333)","(4.8, 99999, 99990)"
11-01-2023 19:12:01.122859,"(6.5, 8.4, 7.8133333333333335)","(5.0, 9.2, 9.0)","(13.0, 99999, 99990)","(101.0, 420.0, 280.0)","(2.6, 2.92, 2.913469387755102)","(41.0, 65.0, 61.2)","(4.4, 5.3, 4.983333333333333)","(4.8, 99999, 99990)"
11-01-2023 19:12:02.134256,"(6.5, 8.4, 7.8133333333333335)","(5.0, 9.2, 8.933333333333334)","(13.0, 99999, 99990)","(101.0, 420.0, 280.0)","(2.6, 2.92, 2.913469387755102)","(41.0, 65.0, 61.2)","(4.4, 5.3, 4.983333333333333)","(4.8, 99999, 99990)"
11-01-2023 19:12:03.173044,"(6.5, 8.4, 7.8133333333333335)","(5.0, 9.2, 8.933333333333334)","(13.0, 99999, 99990)","(101.0, 420.0, 280.0)","(2.6, 2.92, 2.913469387755102)","(41.0, 65.0, 61.2)","(4.4, 5.3, 4.983333333333333)","(4.8, 99999, 99990)"
11-01-2023 19:12:04.229511,"(6.5, 8.4, 7.8133333333333335)","(5.0, 9.2, 8.933333333333334)","(13.0, 99999, 99990)","(101.0, 420.0, 280.0)","(2.6, 2.92, 2.9139622641509435)","(41.0, 65.0, 59.333333333333336)","(4.4, 5.3, 4.983333333333333)","(4.8, 99999, 99990)"
11-01-2023 19:12:05.387501,"(6.5, 8.4, 7.8133333333333335)","(5.0, 9.2, 8.933333333333334)","(13.0, 99999, 99990)","(101.0, 420.0, 280.0)","(2.6, 2.92, 2.9139622641509435)","(41.0, 65.0, 59.333333333333336)","(4.4, 5.3, 4.983333333333333)","(4.8, 99999, 99990)"
11-01-2023 19:12:06.463845,"(6.5, 8.4, 7.8133333333333335)","(5.0, 9.2, 8.933333333333334)","(13.0, 99999, 99990)","(101.0, 420.0, 280.0)","(2.6, 2.92, 2.9139622641509435)","(41.0, 65.0, 59.333333333333336)","(4.4, 5.3, 4.983333333333333)","(4.8, 99999, 99990)"
11-01-2023 19:12:07.530039,"(6.5, 8.2, 7.88)","(5.0, 9.4, 9.200000000000001)","(13.0, 99999, 99990)","(101.0, 420.0, 280.0)","(2.6, 2.92, 2.9139622641509435)","(41.0, 65.0, 59.333333333333336)","(4.4, 5.3, 4.983333333333333)","(4.8, 99999, 99990)"
11-01-2023 19:12:08.596572,"(6.5, 8.2, 7.88)","(5.0, 9.4, 9.200000000000001)","(13.0, 99999, 99990)","(101.0, 420.0, 280.0)","(2.6, 2.92, 2.9139622641509435)","(41.0, 65.0, 61.5)","(4.4, 5.3, 4.983333333333333)","(4.8, 99999, 99990)"
11-01-2023 19:12:09.725176,"(6.5, 8.2, 7.58)","(5.0, 9.4, 9.133333333333333)","(13.0, 99999, 99990)","(101.0, 420.0, 280.0)","(2.6, 2.92, 2.9139622641509435)","(41.0, 65.0, 61.5)","(4.6, 5.3, 4.983333333333333)","(5.0, 99999, 99990)"
11-01-2023 19:12:10.855500,"(6.5, 8.2, 7.8352941176470585)","(5.0, 9.4, 9.133333333333333)","(13.0, 99999, 99990)","(101.0, 420.0, 280.0)","(2.6, 2.92, 2.9139622641509435)","(41.0, 65.0, 59.333333333333336)","(4.6, 5.3, 4.983333333333333)","(5.0, 99999, 99990)"
11-01-2023 19:12:12.007103,"(6.5, 8.2, 7.8352941176470585)","(5.0, 9.4, 9.133333333333333)","(13.0, 99999, 99990)","(101.0, 420.0, 280.0)","(2.6, 2.92, 2.9139622641509435)","(41.0, 65.0, 59.333333333333336)","(4.6, 5.3, 4.983333333333333)","(5.0, 99999, 99990)"
11-01-2023 19:12:13.120411,"(6.5, 8.2, 7.828571428571428)","(5.0, 9.4, 9.133333333333333)","(13.0, 99999, 99990)","(101.0, 420.0, 280.0)","(2.6, 2.92, 2.9139622641509435)","(41.0, 65.0, 59.333333333333336)","(4.6, 5.3, 4.983333333333333)","(5.0, 99999, 99990)"
11-01-2023 19:12:14.273456,"(6.5, 8.2, 7.828571428571428)","(5.0, 9.4, 9.133333333333333)","(13.0, 99999, 99990)","(101.0, 420.0, 316.6666666666667)","(2.6, 2.92, 2.9139622641509435)","(41.0, 65.0, 59.333333333333336)","(4.6, 5.3, 4.983333333333333)","(5.0, 99999, 99990)"
11-01-2023 19:12:15.388568,"(6.5, 8.2, 7.971428571428571)","(5.0, 9.4, 9.133333333333333)","(13.0, 99999, 99990)","(101.0, 530.0, 285.0)","(2.6, 2.92, 2.9139622641509435)","(41.0, 65.0, 58.666666666666664)","(4.6, 5.3, 4.983333333333333)","(5.0, 99999, 99990)"
11-01-2023 19:12:16.545162,"(6.5, 8.2, 7.875)","(5.0, 9.4, 9.133333333333333)","(13.0, 99999, 99990)","(101.0, 510.0, 303.3333333333333)","(2.6, 2.92, 2.9139622641509435)","(41.0, 65.0, 58.666666666666664)","(4.6, 5.3, 4.983333333333333)","(5.0, 99999, 99990)"
11-01-2023 19:12:17.671920,"(6.5, 8.2, 7.875)","(5.0, 9.4, 9.133333333333333)","(13.0, 99999, 99990)","(101.0, 490.0, 303.3333333333333)","(2.6, 2.92, 2.9139622641509435)","(41.0, 65.0, 59.333333333333336)","(4.6, 5.3, 4.983333333333333)","(5.0, 99999, 99990)"
11-01-2023 19:12:18.737193,"(6.5, 8.2, 7.875)","(5.0, 9.4, 9.133333333333333)","(13.0, 99999, 99990)","(101.0, 490.0, 277.5)","(2.6, 2.92, 2.9139622641509435)","(41.0, 65.0, 63.333333333333336)","(4.6, 5.3, 4.983333333333333)","(5.0, 99999, 99990)"
11-01-2023 19:12:19.853258,"(6.5, 8.2, 7.875)","(5.0, 9.4, 9.133333333333333)","(13.0, 99999, 99990)","(101.0, 480.0, 296.6666666666667)","(2.6, 2.92, 2.9139622641509435)","(41.0, 65.0, 63.333333333333336)","(4.6, 5.3, 4.983333333333333)","(5.0, 99999, 99990)"
11-01-2023 19:12:21.004017,"(6.5, 8.2, 7.875)","(5.0, 9.4, 9.133333333333333)","(13.0, 99999, 99990)","(101.0, 470.0, 293.3333333333333)","(2.6, 2.92, 2.914285714285714)","(41.0, 65.0, 63.333333333333336)","(4.6, 5.3, 5.166666666666666)","(5.0, 99999, 99990)"
11-01-2023 19:12:22.086274,"(6.5, 8.2, 7.875)","(5.0, 9.4, 9.133333333333333)","(13.0, 99999, 99990)","(101.0, 460.0, 270.0)","(2.6, 2.92, 2.914285714285714)","(41.0, 65.0, 63.333333333333336)","(4.6, 5.3, 5.166666666666666)","(5.0, 99999, 99990)"
11-01-2023 19:12:23.216709,"(6.5, 8.2, 7.875)","(5.0, 9.4, 9.372413793103448)","(13.0, 99999, 99990)","(101.0, 450.0, 270.0)","(2.6, 2.92, 2.914285714285714)","(41.0, 65.0, 63.333333333333336)","(4.6, 5.3, 5.166666666666666)","(5.0, 99999, 99990)"
11-01-2023 19:12:24.413183,"(6.5, 8.2, 7.875)","(5.0, 9.4, 9.375757575757577)","(13.0, 99999, 99990)","(101.0, 450.0, 270.0)","(2.6, 2.92, 2.914285714285714)","(41.0, 65.0, 67.5)","(4.6, 5.3, 5.166666666666666)","(5.0, 99999, 99990)"
11-01-2023 19:12:25.504296,"(6.5, 8.2, 7.875)","(5.0, 9.4, 9.375757575757577)","(13.0, 99999, 99990)","(101.0, 450.0, 270.0)","(2.6, 2.92, 2.914285714285714)","(41.0, 70.0, 67.5)","(4.6, 5.3, 5.166666666666666)","(5.0, 99999, 99990)"
11-01-2023 19:12:26.794473,"(6.5, 8.2, 7.875)","(5.0, 9.4, 9.375757575757577)","(13.0, 99999, 99990)","(101.0, 450.0, 270.0)","(2.6, 2.92, 2.914285714285714)","(41.0, 70.0, 67.5)","(4.6, 5.3, 5.166666666666666)","(5.0, 99999, 99990)"
11-01-2023 19:12:28.063892,"(6.5, 8.2, 7.875)","(5.0, 9.4, 9.375757575757577)","(13.0, 99999, 99990)","(101.0, 450.0, 270.0)","(2.6, 2.92, 2.914285714285714)","(41.0, 70.0, 67.5)","(4.6, 5.3, 5.166666666666666)","(5.0, 99999, 99990)"
11-01-2023 19:12:29.180940,"(6.5, 8.2, 7.875)","(5.0, 9.4, 9.375757575757577)","(13.0, 99999, 99990)","(101.0, 450.0, 270.0)","(2.6, 2.92, 2.914285714285714)","(41.0, 70.0, 67.5)","(4.6, 5.3, 5.166666666666666)","(5.0, 99999, 99990)"
11-01-2023 19:12:30.387945,"(6.5, 8.2, 7.875)","(5.0, 9.4, 9.375757575757577)","(13.0, 99999, 99990)","(101.0, 450.0, 286.6666666666667)","(2.6, 2.92, 2.914285714285714)","(41.0, 70.0, 67.5)","(4.6, 5.3, 5.231034482758621)","(5.0, 99999, 99990)"
11-01-2023 19:12:31.603021,"(6.5, 8.2, 7.875)","(5.0, 9.4, 9.375757575757577)","(13.0, 99999, 99990)","(101.0, 440.0, 283.3333333333333)","(2.6, 2.92, 2.914285714285714)","(41.0, 70.0, 67.5)","(4.6, 5.3, 5.231034482758621)","(5.0, 99999, 99990)"
11-01-2023 19:12:32.681893,"(6.5, 8.2, 7.875)","(5.0, 9.4, 9.375757575757577)","(13.0, 99999, 99990)","(101.0, 430.0, 280.0)","(2.6, 2.92, 2.914285714285714)","(41.0, 70.0, 67.5)","(4.6, 5.3, 5.1)","(5.0, 99999, 99990)"
11-01-2023 19:12:33.769884,"(6.5, 8.2, 7.875)","(5.0, 9.4, 9.374193548387098)","(13.0, 99999, 99990)","(101.0, 420.0, 280.0)","(2.6, 2.92, 2.914285714285714)","(41.0, 70.0, 67.5)","(4.6, 5.3, 5.1)","(5.0, 99999, 99990)"
11-01-2023 19:12:34.808982,"(6.5, 8.2, 7.875)","(5.0, 9.4, 9.374193548387098)","(13.0, 99999, 99990)","(101.0, 420.0, 276.6666666666667)","(2.6, 2.92, 2.873333333333333)","(41.0, 70.0, 67.5)","(4.6, 5.3, 5.1)","(5.0, 99999, 99990)"
11-01-2023 19:12:35.839166,"(6.5, 8.2, 7.875)","(5.0, 9.4, 9.374193548387098)","(13.0, 99999, 99990)","(101.0, 410.0, 276.6666666666667)","(2.6, 2.92, 2.873333333333333)","(41.0, 70.0, 67.5)","(4.6, 5.3, 5.1)","(5.0, 99999, 99990)"
11-01-2023 19:12:36.856035,"(6.5, 8.2, 7.875)","(5.0, 9.4, 9.374193548387098)","(13.0, 99999, 99990)","(101.0, 410.0, 273.3333333333333)","(2.6, 2.92, 2.9115151515151516)","(41.0, 70.0, 67.5)","(4.6, 5.3, 5.193333333333333)","(5.0, 99999, 99990)"
11-01-2023 19:12:37.878459,"(6.5, 8.2, 7.875)","(5.0, 9.4, 9.377777777777778)","(13.0, 99999, 99990)","(101.0, 400.0, 273.3333333333333)","(2.6, 2.92, 2.9115151515151516)","(41.0, 70.0, 67.5)","(4.6, 5.3, 5.193333333333333)","(5.0, 99999, 99990)"
11-01-2023 19:12:38.898760,"(6.5, 8.2, 7.875)","(5.0, 9.4, 9.377777777777778)","(13.0, 99999, 99990)","(101.0, 400.0, 273.3333333333333)","(2.6, 2.92, 2.9115151515151516)","(41.0, 70.0, 67.5)","(4.6, 5.3, 5.193333333333333)","(5.0, 99999, 99990)"
11-01-2023 19:12:39.956162,"(6.5, 8.2, 7.875)","(5.0, 9.4, 9.377777777777778)","(13.0, 99999, 99990)","(101.0, 400.0, 273.3333333333333)","(2.6, 2.92, 2.9115151515151516)","(41.0, 70.0, 67.5)","(4.6, 5.3, 5.193333333333333)","(5.0, 99999, 99990)"
11-01-2023 19:12:41.010831,"(6.5, 8.2, 7.875)","(5.0, 9.4, 9.377777777777778)","(13.0, 99999, 99990)","(101.0, 400.0, 273.3333333333333)","(2.6, 2.92, 2.893333333333333)","(41.0, 70.0, 67.5)","(4.6, 5.3, 5.193333333333333)","(5.0, 99999, 99990)"
11-01-2023 19:12:42.214800,"(6.5, 8.2, 7.875)","(5.0, 9.4, 9.377777777777778)","(13.0, 99999, 99990)","(101.0, 400.0, 273.3333333333333)","(2.6, 2.92, 2.828)","(41.0, 70.0, 67.5)","(4.6, 5.3, 5.193333333333333)","(5.0, 99999, 99990)"
11-01-2023 19:12:43.272083,"(6.5, 8.2, 7.875)","(5.0, 9.4, 9.377777777777778)","(13.0, 99999, 99990)","(101.0, 400.0, 273.3333333333333)","(2.6, 2.84, 2.828)","(41.0, 70.0, 68.33333333333333)","(4.6, 5.3, 5.193333333333333)","(5.0, 99999, 99990)"
11-01-2023 19:12:44.288531,"(6.5, 8.2, 7.875)","(5.0, 9.4, 9.280000000000001)","(13.0, 99999, 99990)","(101.0, 400.0, 340.0)","(2.6, 2.84, 2.8345454545454545)","(41.0, 70.0, 68.33333333333333)","(4.6, 5.3, 5.193333333333333)","(5.0, 99999, 99990)"
11-01-2023 19:12:45.373292,"(6.0, 8.2, 7.875)","(5.0, 9.4, 9.280000000000001)","(13.0, 99999, 99990)","(101.0, 400.0, 340.0)","(2.6, 2.84, 2.8345454545454545)","(41.0, 70.0, 68.33333333333333)","(4.6, 5.3, 5.193333333333333)","(5.0, 99999, 99990)"
11-01-2023 19:12:46.629878,"(6.0, 8.2, 7.859999999999999)","(5.0, 9.4, 9.380645161290323)","(13.0, 99999, 99990)","(101.0, 400.0, 340.0)","(2.6, 2.84, 2.8345454545454545)","(41.0, 70.0, 68.33333333333333)","(4.6, 5.3, 5.193333333333333)","(5.0, 99999, 99990)"
11-01-2023 19:12:47.843202,"(6.0, 8.2, 7.859999999999999)","(5.0, 9.4, 9.380645161290323)","(13.0, 99999, 99990)","(101.0, 400.0, 340.0)","(2.6, 2.84, 2.8345454545454545)","(41.0, 70.0, 68.33333333333333)","(4.6, 5.3, 5.193333333333333)","(5.0, 99999, 99990)"
11-01-2023 19:12:48.957925,"(6.0, 8.2, 7.859999999999999)","(5.0, 9.4, 9.380645161290323)","(13.0, 99999, 99990)","(101.0, 400.0, 346.6666666666667)","(2.6, 2.84, 2.8345454545454545)","(41.0, 70.0, 72.5)","(4.6, 5.3, 5.2)","(5.0, 99999, 99990)"
11-01-2023 19:12:50.112805,"(6.0, 8.2, 7.859999999999999)","(5.0, 9.4, 9.380645161290323)","(13.0, 99999, 99990)","(101.0, 410.0, 346.6666666666667)","(2.6, 2.84, 2.782784810126582)","(41.0, 75.0, 72.5)","(4.6, 5.3, 5.2)","(5.0, 99999, 99990)"
11-01-2023 19:12:51.174589,"(6.0, 8.2, 7.859999999999999)","(5.0, 9.4, 9.380645161290323)","(13.0, 99999, 99990)","(101.0, 410.0, 346.6666666666667)","(2.6, 2.8, 2.781111111111111)","(41.0, 75.0, 72.5)","(4.6, 5.3, 5.2)","(5.0, 99999, 99990)"
11-01-2023 19:12:52.182550,"(6.0, 8.2, 7.859999999999999)","(5.0, 9.4, 9.380645161290323)","(13.0, 99999, 99990)","(101.0, 410.0, 346.6666666666667)","(2.6, 2.8, 2.7041666666666666)","(41.0, 75.0, 72.5)","(4.6, 5.3, 5.166666666666667)","(5.0, 99999, 99990)"
11-01-2023 19:12:53.157441,"(6.0, 8.2, 7.859999999999999)","(5.0, 9.4, 9.382352941176471)","(13.0, 99999, 99990)","(101.0, 410.0, 346.6666666666667)","(2.6, 2.8, 2.7041666666666666)","(41.0, 75.0, 72.5)","(4.6, 5.3, 5.166666666666667)","(5.0, 99999, 99990)"
11-01-2023 19:12:54.149163,"(6.0, 8.2, 7.859999999999999)","(5.0, 9.4, 9.382352941176471)","(13.0, 99999, 99990)","(101.0, 410.0, 346.6666666666667)","(2.6, 2.8, 2.733225806451613)","(41.0, 75.0, 72.5)","(4.6, 5.3, 5.166666666666667)","(5.0, 99999, 99990)"
11-01-2023 19:12:55.140423,"(6.0, 8.2, 7.736363636363636)","(5.0, 9.4, 9.382352941176471)","(13.0, 99999, 99990)","(101.0, 390.0, 295.55555555555554)","(2.6, 2.8, 2.733225806451613)","(41.0, 75.0, 72.5)","(4.6, 5.3, 5.166666666666667)","(5.0, 99999, 99990)"
11-01-2023 19:12:56.442804,"(6.0, 8.6, 8.37142857142857)","(5.0, 9.4, 9.382352941176471)","(13.0, 99999, 99990)","(101.0, 380.0, 332.0)","(2.6, 2.8, 2.7298305084745764)","(41.0, 75.0, 72.5)","(4.6, 5.3, 5.166666666666667)","(5.0, 99999, 99990)"
11-01-2023 19:12:57.479754,"(6.0, 8.6, 8.333333333333332)","(5.0, 9.4, 9.382352941176471)","(13.0, 99999, 99990)","(101.0, 360.0, 306.6666666666667)","(2.6, 2.8, 2.7298305084745764)","(41.0, 75.0, 72.5)","(4.6, 5.3, 5.1875)","(5.0, 99999, 99990)"
11-01-2023 19:12:58.671672,"(6.0, 8.6, 8.333333333333332)","(5.0, 9.4, 9.382352941176471)","(13.0, 99999, 99990)","(101.0, 350.0, 300.0)","(2.6, 2.8, 2.7298305084745764)","(41.0, 75.0, 72.5)","(4.6, 5.3, 5.1875)","(5.0, 99999, 99990)"
11-01-2023 19:12:59.840005,"(6.0, 8.6, 8.333333333333332)","(5.0, 9.4, 9.382352941176471)","(13.0, 99999, 99990)","(101.0, 340.0, 300.0)","(2.6, 2.8, 2.728595041322314)","(41.0, 75.0, 72.14285714285714)","(4.6, 5.3, 5.259090909090909)","(5.0, 99999, 99990)"
11-01-2023 19:13:00.961134,"(6.0, 8.6, 8.333333333333332)","(5.0, 9.4, 9.382352941176471)","(13.0, 99999, 99990)","(101.0, 340.0, 300.0)","(2.6, 2.8, 2.7281967213114755)","(41.0, 75.0, 72.14285714285714)","(4.6, 5.3, 5.259090909090909)","(5.0, 99999, 99990)"
11-01-2023 19:13:02.062722,"(6.0, 8.6, 8.333333333333332)","(5.0, 9.4, 9.382352941176471)","(13.0, 99999, 99990)","(101.0, 340.0, 300.0)","(2.6, 2.8, 2.7281967213114755)","(41.0, 75.0, 72.14285714285714)","(4.6, 5.3, 5.259090909090909)","(5.0, 99999, 99990)"
11-01-2023 19:13:03.120297,"(6.0, 8.6, 8.333333333333332)","(5.0, 9.4, 9.382352941176471)","(13.0, 99999, 99990)","(101.0, 340.0, 300.0)","(2.6, 2.8, 2.729624060150376)","(41.0, 75.0, 72.14285714285714)","(4.6, 5.3, 5.1875)","(5.0, 99999, 99990)"
11-01-2023 19:13:04.129771,"(6.0, 8.6, 8.333333333333332)","(5.0, 9.4, 9.382352941176471)","(13.0, 99999, 99990)","(101.0, 340.0, 300.0)","(2.6, 2.8, 2.729624060150376)","(41.0, 75.0, 72.14285714285714)","(4.6, 5.3, 5.1875)","(5.0, 99999, 99990)"
11-01-2023 19:13:05.118246,"(6.0, 8.6, 8.333333333333332)","(5.0, 9.4, 9.382352941176471)","(13.0, 99999, 99990)","(101.0, 340.0, 300.0)","(2.6, 2.8, 2.729624060150376)","(41.0, 75.0, 72.14285714285714)","(4.6, 5.3, 5.1875)","(5.0, 99999, 99990)"
11-01-2023 19:13:06.131622,"(6.0, 8.6, 8.333333333333332)","(5.0, 9.4, 9.382352941176471)","(13.0, 99999, 99990)","(101.0, 330.0, 293.3333333333333)","(2.6, 2.8, 2.729624060150376)","(41.0, 75.0, 72.14285714285714)","(4.6, 5.3, 5.1875)","(5.0, 99999, 99990)"
11-01-2023 19:13:07.207981,"(6.0, 8.6, 8.333333333333332)","(5.0, 9.4, 9.384615384615385)","(13.0, 99999, 99990)","(101.0, 330.0, 293.3333333333333)","(2.6, 2.72, 2.694025974025974)","(41.0, 75.0, 72.14285714285714)","(4.6, 5.4, 5.300000000000001)","(5.0, 99999, 99990)"
11-01-2023 19:13:08.396500,"(6.0, 8.6, 8.415384615384616)","(5.0, 9.4, 9.384615384615385)","(13.0, 99999, 99990)","(101.0, 320.0, 286.6666666666667)","(2.6, 2.72, 2.694025974025974)","(41.0, 75.0, 72.14285714285714)","(4.6, 5.4, 5.214285714285714)","(5.0, 99999, 99990)"
11-01-2023 19:13:09.526823,"(6.0, 8.6, 8.415384615384616)","(5.0, 9.4, 9.384615384615385)","(13.0, 99999, 99990)","(101.0, 320.0, 286.6666666666667)","(2.6, 2.72, 2.694025974025974)","(41.0, 75.0, 72.14285714285714)","(4.6, 5.4, 5.214285714285714)","(5.0, 99999, 99990)"
11-01-2023 19:13:10.559891,"(6.0, 8.6, 8.415384615384616)","(5.0, 9.4, 9.387755102040817)","(13.0, 99999, 99990)","(101.0, 320.0, 286.6666666666667)","(2.6, 2.72, 2.687012987012987)","(41.0, 75.0, 72.14285714285714)","(4.6, 5.4, 5.3187500000000005)","(5.0, 99999, 99990)"
11-01-2023 19:13:11.667387,"(6.0, 8.6, 8.415384615384616)","(5.0, 9.4, 9.387755102040817)","(13.0, 99999, 99990)","(101.0, 320.0, 286.6666666666667)","(2.6, 2.7, 2.686842105263158)","(41.0, 75.0, 72.14285714285714)","(4.6, 5.4, 5.350476190476191)","(5.0, 99999, 99990)"
11-01-2023 19:13:12.743638,"(6.0, 8.6, 8.51578947368421)","(5.0, 9.4, 9.387755102040817)","(13.0, 99999, 99990)","(101.0, 320.0, 286.6666666666667)","(2.6, 2.7, 2.686842105263158)","(41.0, 75.0, 72.14285714285714)","(4.6, 5.4, 5.589473684210526)","(5.0, 99999, 99990)"
11-01-2023 19:13:13.799902,"(6.0, 8.6, 8.37142857142857)","(5.5, 9.4, 9.387755102040817)","(13.0, 99999, 99990)","(101.0, 320.0, 286.6666666666667)","(2.4, 2.7, 2.669387755102041)","(41.0, 75.0, 72.14285714285714)","(4.4, 5.6, 5.589473684210526)","(5.5, 99999, 99990)"
11-01-2023 19:13:14.894145,"(6.0, 8.6, 8.386666666666667)","(5.5, 9.4, 9.387755102040817)","(13.0, 99999, 99990)","(101.0, 320.0, 286.6666666666667)","(2.4, 2.7, 2.610666666666667)","(41.0, 75.0, 72.14285714285714)","(4.4, 5.6, 5.575609756097561)","(5.5, 99999, 99990)"
11-01-2023 19:13:16.135148,"(6.0, 8.6, 8.386666666666667)","(5.5, 9.4, 9.343396226415095)","(13.0, 99999, 99990)","(101.0, 320.0, 286.6666666666667)","(2.4, 2.68, 2.580740740740741)","(41.0, 75.0, 72.14285714285714)","(4.4, 5.6, 5.575609756097561)","(5.5, 99999, 99990)"
11-01-2023 19:13:17.538576,"(6.0, 8.6, 8.386666666666667)","(5.5, 9.4, 9.338775510204082)","(12.0, 99999, 99990)","(101.0, 320.0, 286.6666666666667)","(2.4, 2.68, 2.6151851851851853)","(41.0, 75.0, 72.14285714285714)","(4.4, 5.6, 5.575609756097561)","(5.5, 99999, 99990)"
11-01-2023 19:13:18.547668,"(6.0, 8.6, 8.386666666666667)","(5.5, 9.4, 9.338775510204082)","(12.0, 99999, 99990)","(101.0, 320.0, 286.6666666666667)","(2.4, 2.68, 2.6151851851851853)","(41.0, 75.0, 72.14285714285714)","(4.4, 5.6, 5.575609756097561)","(5.5, 99999, 99990)"
11-01-2023 19:13:19.600541,"(6.0, 8.6, 8.386666666666667)","(5.5, 9.4, 9.331818181818182)","(12.0, 99999, 99990)","(101.0, 320.0, 286.6666666666667)","(2.4, 2.68, 2.6151851851851853)","(41.0, 75.0, 72.14285714285714)","(4.4, 5.6, 5.78125)","(5.5, 99999, 99990)"
11-01-2023 19:13:20.818811,"(6.0, 8.6, 8.422222222222222)","(5.5, 9.4, 9.331818181818182)","(12.0, 99999, 99990)","(101.0, 320.0, 286.6666666666667)","(2.4, 2.68, 2.6151851851851853)","(41.0, 75.0, 72.14285714285714)","(4.4, 5.8, 5.78125)","(5.5, 99999, 99990)"
11-01-2023 19:13:22.246285,"(6.0, 8.6, 8.422222222222222)","(5.5, 9.4, 9.331818181818182)","(12.0, 99999, 99990)","(101.0, 320.0, 286.6666666666667)","(2.4, 2.68, 2.6541463414634148)","(41.0, 75.0, 72.14285714285714)","(4.4, 5.8, 5.7749999999999995)","(5.5, 99999, 99990)"
