,Jeffs Rookie,Sally Souvlaki,Secret Racer,Lovely Romeo,Maggie Pearl,Kasumi Berry,Botticelli,Olive Bale
09-01-2023 10:54:28.581777,"(19.0, 75.0, 43.888888888888886)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.58823529411765)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:54:29.830983,"(19.0, 75.0, 43.888888888888886)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.58823529411765)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:54:31.002110,"(19.0, 75.0, 43.888888888888886)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.58823529411765)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:54:32.162776,"(19.0, 75.0, 43.888888888888886)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.58823529411765)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:54:33.375188,"(19.0, 75.0, 43.888888888888886)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.58823529411765)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:54:34.542837,"(19.0, 75.0, 43.888888888888886)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.58823529411765)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:54:35.658219,"(19.0, 75.0, 43.888888888888886)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.58823529411765)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:54:36.837606,"(19.0, 75.0, 43.888888888888886)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.58823529411765)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:54:38.003521,"(19.0, 75.0, 43.888888888888886)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.58823529411765)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:54:39.131470,"(19.0, 75.0, 43.888888888888886)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.58823529411765)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:54:40.231768,"(19.0, 75.0, 43.888888888888886)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.58823529411765)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:54:41.279107,"(19.0, 75.0, 43.888888888888886)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.58823529411765)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:54:42.387745,"(19.0, 75.0, 49.77272727272727)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.58823529411765)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:54:43.470722,"(19.0, 75.0, 49.77272727272727)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.58823529411765)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:54:44.647086,"(19.0, 75.0, 49.77272727272727)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.58823529411765)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:54:45.964791,"(19.0, 75.0, 49.77272727272727)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.58823529411765)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:54:47.196638,"(19.0, 75.0, 49.77272727272727)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.58823529411765)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:54:48.408016,"(19.0, 75.0, 49.77272727272727)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.58823529411765)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:54:49.800821,"(19.0, 75.0, 49.77272727272727)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.58823529411765)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:54:51.145150,"(19.0, 75.0, 49.77272727272727)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.58823529411765)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:54:52.403183,"(19.0, 75.0, 49.31818181818182)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.58823529411765)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:54:53.596578,"(19.0, 75.0, 49.31818181818182)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 22.333333333333336)","(11.0, 32.0, 24.58823529411765)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:54:54.748432,"(19.0, 75.0, 57.34375)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 22.333333333333336)","(11.0, 32.0, 24.58823529411765)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:54:55.897874,"(19.0, 75.0, 57.34375)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 22.333333333333336)","(11.0, 32.0, 24.58823529411765)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:54:56.987647,"(19.0, 75.0, 57.34375)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 22.333333333333336)","(11.0, 32.0, 24.58823529411765)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:54:58.080131,"(19.0, 75.0, 57.34375)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 22.333333333333336)","(11.0, 32.0, 24.58823529411765)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:54:59.169174,"(19.0, 75.0, 57.34375)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 22.333333333333336)","(11.0, 32.0, 24.58823529411765)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:00.339425,"(19.0, 75.0, 57.34375)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 22.333333333333336)","(11.0, 32.0, 25.4375)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:01.464721,"(19.0, 75.0, 57.34375)","(5.0, 9.4, 5.128571428571428)","(21.0, 65.0, 36.875)","(14.0, 34.0, 22.333333333333336)","(11.0, 32.0, 25.4375)","(15.0, 50.0, 35.625)","(1.45, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:02.644081,"(21.0, 75.0, 57.34375)","(4.4, 9.4, 5.128571428571428)","(26.0, 65.0, 36.875)","(15.0, 34.0, 24.227272727272727)","(11.0, 32.0, 25.4375)","(17.0, 50.0, 35.625)","(1.5, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:03.828160,"(21.0, 75.0, 57.34375)","(4.4, 9.4, 5.128571428571428)","(26.0, 65.0, 36.875)","(15.0, 34.0, 24.227272727272727)","(11.0, 32.0, 25.4375)","(17.0, 50.0, 35.625)","(1.5, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:04.959234,"(21.0, 75.0, 57.34375)","(4.4, 9.4, 5.128571428571428)","(26.0, 65.0, 36.875)","(15.0, 34.0, 24.227272727272727)","(11.0, 32.0, 25.4375)","(17.0, 50.0, 35.625)","(1.5, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:06.123032,"(21.0, 75.0, 57.34375)","(4.4, 9.4, 5.128571428571428)","(26.0, 65.0, 36.875)","(15.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.678571428571427)","(17.0, 50.0, 35.625)","(1.5, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:07.273994,"(21.0, 75.0, 57.34375)","(4.4, 9.4, 5.128571428571428)","(26.0, 65.0, 36.875)","(15.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.678571428571427)","(17.0, 50.0, 35.625)","(1.5, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:08.427060,"(21.0, 75.0, 57.34375)","(4.4, 9.4, 5.128571428571428)","(26.0, 65.0, 36.875)","(15.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.678571428571427)","(17.0, 50.0, 35.625)","(1.5, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:09.569761,"(21.0, 75.0, 57.34375)","(4.4, 9.4, 5.128571428571428)","(26.0, 65.0, 36.875)","(15.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.678571428571427)","(17.0, 50.0, 35.625)","(1.5, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:10.700942,"(21.0, 75.0, 57.34375)","(4.4, 9.4, 5.128571428571428)","(26.0, 65.0, 36.875)","(15.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.678571428571427)","(17.0, 50.0, 35.625)","(1.5, 2.28, 1.6033333333333335)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:11.828376,"(21.0, 75.0, 57.34375)","(4.4, 9.4, 5.128571428571428)","(26.0, 65.0, 36.875)","(15.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.678571428571427)","(17.0, 50.0, 35.625)","(1.5, 2.28, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:12.946179,"(21.0, 75.0, 57.34375)","(4.4, 9.4, 5.128571428571428)","(26.0, 65.0, 36.875)","(15.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.678571428571427)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:14.067247,"(21.0, 75.0, 57.34375)","(4.4, 9.4, 5.128571428571428)","(26.0, 65.0, 36.875)","(15.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.678571428571427)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:15.230236,"(21.0, 75.0, 57.34375)","(4.4, 9.4, 5.128571428571428)","(26.0, 65.0, 36.875)","(15.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.678571428571427)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:16.371477,"(21.0, 75.0, 57.34375)","(4.4, 9.4, 5.128571428571428)","(26.0, 65.0, 36.875)","(15.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.678571428571427)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:17.528056,"(21.0, 75.0, 57.34375)","(4.4, 9.4, 5.128571428571428)","(26.0, 65.0, 36.875)","(15.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.678571428571427)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:18.664054,"(21.0, 75.0, 57.34375)","(4.4, 9.4, 5.128571428571428)","(26.0, 65.0, 36.875)","(15.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.678571428571427)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:19.756414,"(21.0, 75.0, 57.34375)","(4.4, 9.4, 5.128571428571428)","(26.0, 65.0, 36.875)","(15.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.678571428571427)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:20.864420,"(21.0, 75.0, 57.34375)","(4.4, 9.4, 5.128571428571428)","(26.0, 65.0, 36.875)","(15.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.678571428571427)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:22.005983,"(21.0, 75.0, 49.54545454545455)","(4.4, 9.4, 5.128571428571428)","(26.0, 65.0, 36.875)","(15.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.678571428571427)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:23.155014,"(21.0, 75.0, 49.54545454545455)","(4.4, 9.4, 5.128571428571428)","(26.0, 65.0, 36.875)","(15.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.678571428571427)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:24.282862,"(21.0, 75.0, 49.54545454545455)","(4.4, 9.4, 5.128571428571428)","(26.0, 65.0, 40.625)","(15.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.678571428571427)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:25.380504,"(21.0, 75.0, 49.54545454545455)","(4.4, 9.4, 5.128571428571428)","(26.0, 75.0, 40.625)","(15.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.678571428571427)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:26.453944,"(21.0, 75.0, 49.54545454545455)","(4.4, 9.4, 5.128571428571428)","(26.0, 75.0, 40.625)","(15.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.678571428571427)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:27.528952,"(21.0, 75.0, 49.54545454545455)","(4.4, 9.4, 5.128571428571428)","(26.0, 75.0, 40.625)","(15.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.678571428571427)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:28.639805,"(21.0, 75.0, 49.54545454545455)","(4.4, 9.4, 5.128571428571428)","(26.0, 75.0, 40.625)","(15.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.678571428571427)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:29.742344,"(21.0, 75.0, 49.54545454545455)","(4.4, 9.4, 5.128571428571428)","(26.0, 75.0, 40.625)","(15.0, 34.0, 24.227272727272727)","(11.0, 32.0, 24.678571428571427)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:30.828478,"(21.0, 75.0, 49.54545454545455)","(4.4, 9.4, 5.035714285714286)","(26.0, 75.0, 49.54545454545455)","(15.0, 34.0, 24.416666666666668)","(11.0, 32.0, 24.678571428571427)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:31.892676,"(21.0, 75.0, 49.54545454545455)","(4.4, 9.4, 5.035714285714286)","(26.0, 75.0, 48.63636363636363)","(15.0, 34.0, 24.416666666666668)","(11.0, 32.0, 24.678571428571427)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:32.854949,"(21.0, 75.0, 49.54545454545455)","(4.4, 9.4, 5.035714285714286)","(26.0, 75.0, 40.625)","(15.0, 36.0, 25.318181818181817)","(11.0, 32.0, 24.678571428571427)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:33.843717,"(21.0, 75.0, 49.54545454545455)","(4.4, 9.4, 5.035714285714286)","(26.0, 75.0, 40.625)","(15.0, 36.0, 25.318181818181817)","(11.0, 32.0, 25.333333333333332)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:34.902620,"(21.0, 75.0, 49.54545454545455)","(4.4, 9.4, 5.035714285714286)","(26.0, 75.0, 40.625)","(15.0, 36.0, 25.318181818181817)","(11.0, 32.0, 25.333333333333332)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:35.907907,"(21.0, 75.0, 49.54545454545455)","(4.4, 9.4, 5.035714285714286)","(26.0, 75.0, 40.625)","(15.0, 36.0, 25.318181818181817)","(11.0, 32.0, 25.333333333333332)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:36.957915,"(21.0, 75.0, 49.54545454545455)","(4.4, 9.4, 5.035714285714286)","(26.0, 75.0, 40.625)","(15.0, 36.0, 25.318181818181817)","(11.0, 32.0, 25.333333333333332)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:38.020867,"(21.0, 75.0, 49.54545454545455)","(4.4, 9.4, 5.035714285714286)","(26.0, 75.0, 40.625)","(15.0, 36.0, 25.318181818181817)","(11.0, 32.0, 25.333333333333332)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:39.069052,"(21.0, 75.0, 49.54545454545455)","(4.4, 9.4, 5.035714285714286)","(26.0, 75.0, 40.625)","(15.0, 36.0, 25.318181818181817)","(11.0, 32.0, 25.333333333333332)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:40.139526,"(21.0, 85.0, 55.0)","(4.4, 9.4, 5.035714285714286)","(26.0, 75.0, 40.625)","(15.0, 36.0, 25.318181818181817)","(11.0, 32.0, 25.333333333333332)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:41.228443,"(21.0, 85.0, 55.0)","(4.4, 9.4, 5.035714285714286)","(26.0, 75.0, 40.625)","(15.0, 36.0, 25.318181818181817)","(11.0, 32.0, 25.4375)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:42.317499,"(21.0, 85.0, 55.0)","(4.4, 9.4, 5.035714285714286)","(26.0, 75.0, 40.625)","(15.0, 36.0, 25.318181818181817)","(11.0, 32.0, 25.4375)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:43.373059,"(21.0, 85.0, 55.0)","(4.4, 9.4, 5.035714285714286)","(26.0, 75.0, 40.625)","(15.0, 36.0, 25.318181818181817)","(11.0, 32.0, 25.4375)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:44.421180,"(21.0, 85.0, 55.0)","(4.4, 9.4, 5.035714285714286)","(26.0, 75.0, 40.625)","(15.0, 36.0, 25.318181818181817)","(11.0, 32.0, 25.4375)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:45.512265,"(21.0, 85.0, 55.0)","(4.4, 9.4, 5.035714285714286)","(26.0, 75.0, 40.625)","(15.0, 36.0, 27.5)","(11.0, 32.0, 25.4375)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:46.596404,"(21.0, 85.0, 55.0)","(4.4, 9.4, 4.942857142857142)","(26.0, 75.0, 40.625)","(15.0, 40.0, 27.5)","(11.0, 32.0, 25.4375)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:47.662817,"(21.0, 85.0, 55.0)","(4.4, 9.4, 4.942857142857142)","(26.0, 75.0, 40.625)","(15.0, 40.0, 27.5)","(11.0, 32.0, 25.4375)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:48.681329,"(21.0, 85.0, 55.0)","(4.4, 9.4, 4.942857142857142)","(26.0, 75.0, 40.625)","(15.0, 40.0, 27.5)","(11.0, 32.0, 25.4375)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:49.748849,"(21.0, 85.0, 55.0)","(4.4, 9.4, 4.942857142857142)","(26.0, 75.0, 40.625)","(15.0, 40.0, 27.5)","(11.0, 32.0, 25.4375)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:50.810313,"(21.0, 85.0, 55.0)","(4.4, 9.4, 4.942857142857142)","(26.0, 75.0, 40.625)","(15.0, 40.0, 27.5)","(11.0, 32.0, 25.4375)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:51.843876,"(21.0, 85.0, 55.0)","(4.4, 9.4, 4.942857142857142)","(26.0, 75.0, 40.625)","(15.0, 40.0, 27.5)","(11.0, 32.0, 25.4375)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.700000000000001)"
09-01-2023 10:55:52.890792,"(21.0, 85.0, 55.0)","(4.4, 9.4, 5.861111111111111)","(26.0, 75.0, 40.625)","(15.0, 40.0, 27.5)","(11.0, 32.0, 25.4375)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 16.5, 8.842857142857143)"
09-01-2023 10:55:53.944322,"(21.0, 85.0, 55.0)","(4.4, 9.4, 5.78888888888889)","(26.0, 85.0, 44.375)","(15.0, 40.0, 27.5)","(11.0, 32.0, 25.4375)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 17.5, 8.842857142857143)"
09-01-2023 10:55:54.958985,"(21.0, 85.0, 55.0)","(4.4, 9.4, 4.85)","(26.0, 85.0, 44.375)","(15.0, 40.0, 27.5)","(11.0, 32.0, 25.4375)","(17.0, 50.0, 35.625)","(1.5, 1.62, 1.5825)","(7.5, 17.5, 8.842857142857143)"
09-01-2023 10:55:56.073735,"(21.0, 85.0, 55.0)","(4.4, 9.4, 4.85)","(26.0, 85.0, 44.375)","(15.0, 40.0, 27.5)","(11.0, 32.0, 25.4375)","(17.0, 50.0, 34.54545454545455)","(1.5, 1.62, 1.5825)","(7.5, 17.5, 8.842857142857143)"
09-01-2023 10:55:57.083933,"(21.0, 85.0, 55.0)","(4.4, 9.4, 4.85)","(26.0, 85.0, 44.375)","(15.0, 40.0, 27.5)","(11.0, 32.0, 25.4375)","(17.0, 50.0, 34.54545454545455)","(1.5, 1.62, 1.5825)","(7.5, 17.5, 8.842857142857143)"
09-01-2023 10:55:58.122796,"(21.0, 85.0, 55.0)","(4.4, 9.4, 4.85)","(26.0, 85.0, 44.375)","(15.0, 40.0, 27.5)","(11.0, 32.0, 25.4375)","(17.0, 50.0, 34.54545454545455)","(1.5, 1.62, 1.5825)","(7.5, 17.5, 8.842857142857143)"
09-01-2023 10:55:59.140440,"(21.0, 85.0, 55.0)","(4.4, 9.4, 4.85)","(26.0, 85.0, 44.375)","(15.0, 40.0, 27.5)","(11.0, 32.0, 25.4375)","(17.0, 50.0, 34.54545454545455)","(1.5, 1.62, 1.5825)","(7.5, 17.5, 8.842857142857143)"
09-01-2023 10:56:00.125345,"(21.0, 85.0, 55.0)","(4.0, 9.4, 4.85)","(31.0, 85.0, 44.375)","(16.0, 40.0, 27.5)","(12.0, 32.0, 25.4375)","(18.0, 50.0, 34.54545454545455)","(1.5, 1.62, 1.5825)","(8.0, 17.5, 8.842857142857143)"
09-01-2023 10:56:01.135917,"(21.0, 85.0, 55.0)","(4.0, 9.4, 4.85)","(31.0, 85.0, 44.375)","(16.0, 40.0, 27.5)","(12.0, 32.0, 25.4375)","(18.0, 50.0, 40.55555555555556)","(1.5, 1.62, 1.5825)","(8.0, 17.5, 8.842857142857143)"
