,Ethical Dilemma,Our Little Ted,Rebel Factor,Coronation Keith,Jaja Chaboogie,Gee Gee Queen Bee,Majestic Diamond
07-12-2022 18:48:09.625686,"(14.0, 32.0, 31.0)","(19.0, 34.0, 33.0)","(1.65, 1.74, 1.7335576923076923)","(6.5, 11.5, 11.363636363636363)","(14.0, 23.0, 21.25)","(19.0, 44.0, 42.18181818181818)","(4.4, 4.8, 4.746268656716418)"
07-12-2022 18:48:11.065645,"(14.0, 32.0, 30.22222222222222)","(19.0, 34.0, 33.7037037037037)","(1.65, 1.74, 1.73675)","(6.5, 11.5, 11.031746031746032)","(14.0, 23.0, 22.9)","(19.0, 44.0, 42.4)","(4.4, 4.8, 4.68448275862069)"
07-12-2022 18:48:12.378606,"(14.0, 36.0, 33.53846153846154)","(19.0, 34.0, 33.7037037037037)","(1.65, 1.74, 1.7376470588235293)","(6.5, 12.0, 11.375)","(14.0, 23.0, 23.09090909090909)","(19.0, 44.0, 42.4)","(4.4, 4.7, 4.710810810810811)"
07-12-2022 18:48:13.720182,"(14.0, 36.0, 33.86666666666667)","(19.0, 34.0, 33.44827586206897)","(1.6, 1.74, 1.7422222222222221)","(6.5, 11.5, 11.369565217391305)","(14.0, 24.0, 23.3)","(19.0, 44.0, 42.54545454545455)","(4.4, 4.8, 4.670588235294117)"
07-12-2022 18:48:15.110727,"(14.0, 36.0, 34.6)","(19.0, 34.0, 33.36)","(1.6, 1.75, 1.7557894736842106)","(6.5, 11.5, 11.35)","(14.0, 24.0, 22.285714285714285)","(19.0, 44.0, 42.666666666666664)","(4.4, 4.8, 4.59076923076923)"
07-12-2022 18:48:16.520415,"(14.0, 36.0, 35.1764705882353)","(19.0, 34.0, 33.111111111111114)","(1.6, 1.77, 1.7615384615384615)","(6.5, 11.5, 11.35)","(14.0, 24.0, 22.285714285714285)","(19.0, 44.0, 42.666666666666664)","(4.4, 4.6, 4.59076923076923)"
07-12-2022 18:48:17.854393,"(14.0, 36.0, 35.666666666666664)","(19.0, 34.0, 33.0)","(1.6, 1.78, 1.7478021978021978)","(6.5, 11.5, 11.092105263157896)","(14.0, 24.0, 23.0)","(19.0, 44.0, 42.666666666666664)","(4.4, 4.6, 4.664179104477612)"
07-12-2022 18:48:19.151378,"(14.0, 40.0, 36.53333333333333)","(19.0, 34.0, 33.0)","(1.6, 1.76, 1.751055900621118)","(6.5, 12.0, 11.090909090909092)","(14.0, 24.0, 23.0)","(19.0, 44.0, 42.666666666666664)","(4.4, 4.7, 4.566666666666666)"
07-12-2022 18:48:20.460647,"(14.0, 40.0, 38.0)","(19.0, 34.0, 33.57142857142857)","(1.6, 1.76, 1.753394495412844)","(6.5, 12.0, 11.090909090909092)","(14.0, 24.0, 23.0)","(19.0, 44.0, 42.5)","(4.4, 4.6, 4.566666666666666)"
07-12-2022 18:48:21.772395,"(14.0, 40.0, 38.0)","(19.0, 34.0, 33.61290322580645)","(1.6, 1.76, 1.7534246575342465)","(6.5, 12.0, 11.090909090909092)","(14.0, 24.0, 22.5)","(19.0, 44.0, 42.5)","(4.4, 4.6, 4.566666666666666)"
07-12-2022 18:48:23.068464,"(14.0, 40.0, 39.38461538461539)","(19.0, 34.0, 33.57142857142857)","(1.6, 1.76, 1.753542600896861)","(6.5, 12.0, 11.090909090909092)","(14.0, 24.0, 22.5)","(19.0, 44.0, 42.5)","(4.4, 4.6, 4.55)"
07-12-2022 18:48:24.392592,"(14.0, 40.0, 39.714285714285715)","(19.0, 34.0, 33.57142857142857)","(1.6, 1.76, 1.7477272727272728)","(6.5, 12.0, 11.156626506024097)","(14.0, 24.0, 22.5)","(19.0, 44.0, 42.666666666666664)","(4.4, 4.6, 4.41849710982659)"
07-12-2022 18:48:25.713256,"(14.0, 40.0, 39.733333333333334)","(19.0, 34.0, 33.61290322580645)","(1.6, 1.76, 1.754375)","(6.5, 12.0, 11.113924050632912)","(14.0, 24.0, 23.53846153846154)","(19.0, 44.0, 42.666666666666664)","(4.4, 4.5, 4.421768707482993)"
07-12-2022 18:48:27.064805,"(14.0, 40.0, 39.733333333333334)","(19.0, 34.0, 33.61290322580645)","(1.6, 1.76, 1.7556626506024096)","(6.5, 12.0, 11.113924050632912)","(14.0, 24.0, 23.53846153846154)","(19.0, 44.0, 42.666666666666664)","(4.4, 4.5, 4.421768707482993)"
07-12-2022 18:48:28.416203,"(14.0, 40.0, 39.733333333333334)","(19.0, 34.0, 33.142857142857146)","(1.6, 1.76, 1.744)","(6.5, 12.0, 11.113924050632912)","(14.0, 24.0, 23.625)","(19.0, 44.0, 42.666666666666664)","(4.4, 4.5, 4.421768707482993)"
07-12-2022 18:48:29.786273,"(14.0, 40.0, 39.733333333333334)","(19.0, 34.0, 33.142857142857146)","(1.6, 1.76, 1.754)","(6.5, 12.0, 11.135802469135802)","(14.0, 24.0, 23.625)","(19.0, 44.0, 42.666666666666664)","(4.4, 4.5, 4.343421052631578)"
07-12-2022 18:48:31.087659,"(14.0, 40.0, 39.733333333333334)","(19.0, 34.0, 33.63636363636363)","(1.6, 1.76, 1.754)","(6.5, 12.0, 11.135802469135802)","(14.0, 24.0, 23.625)","(19.0, 44.0, 42.666666666666664)","(4.4, 4.5, 4.347435897435897)"
07-12-2022 18:48:32.431221,"(14.0, 40.0, 39.733333333333334)","(19.0, 34.0, 33.25)","(1.6, 1.76, 1.7575)","(6.5, 12.0, 11.125)","(14.0, 24.0, 23.625)","(19.0, 44.0, 42.666666666666664)","(4.4, 4.5, 4.332394366197183)"
07-12-2022 18:48:33.724630,"(14.0, 40.0, 39.625)","(19.0, 36.0, 33.25)","(1.6, 1.76, 1.7575)","(6.5, 12.0, 11.146341463414634)","(14.0, 24.0, 23.625)","(19.0, 44.0, 42.666666666666664)","(4.4, 4.5, 4.323076923076923)"
07-12-2022 18:48:35.149648,"(14.0, 40.0, 39.733333333333334)","(19.0, 36.0, 34.35294117647059)","(1.6, 1.76, 1.7538461538461538)","(6.5, 12.0, 11.17283950617284)","(14.0, 24.0, 23.392857142857142)","(19.0, 44.0, 43.0)","(4.4, 4.5, 4.334090909090909)"
07-12-2022 18:48:36.583922,"(14.0, 40.0, 39.733333333333334)","(19.0, 36.0, 34.35294117647059)","(1.6, 1.76, 1.7421951219512195)","(6.5, 12.0, 11.151898734177216)","(14.0, 25.0, 23.21875)","(19.0, 44.0, 43.5)","(4.4, 4.5, 4.321951219512195)"
07-12-2022 18:48:37.963390,"(14.0, 40.0, 38.0)","(19.0, 36.0, 34.44444444444444)","(1.6, 1.77, 1.7650000000000001)","(6.5, 12.0, 11.202380952380953)","(14.0, 25.0, 23.272727272727273)","(19.0, 44.0, 43.5)","(4.4, 4.5, 4.337142857142857)"
07-12-2022 18:48:39.185355,"(14.0, 38.0, 37.09090909090909)","(19.0, 36.0, 34.44444444444444)","(1.6, 1.77, 1.76)","(6.5, 12.0, 11.182926829268293)","(14.0, 25.0, 23.125)","(19.0, 44.0, 43.55555555555556)","(4.4, 4.4, 4.35)"
07-12-2022 18:48:40.350063,"(14.0, 38.0, 37.09090909090909)","(19.0, 36.0, 34.44444444444444)","(1.6, 1.78, 1.7679487179487179)","(6.5, 12.0, 11.258620689655173)","(14.0, 25.0, 24.066666666666666)","(19.0, 44.0, 43.55555555555556)","(4.4, 4.5, 4.414285714285715)"
07-12-2022 18:48:41.582768,"(14.0, 38.0, 37.09090909090909)","(19.0, 36.0, 34.0)","(1.6, 1.77, 1.7614754098360657)","(6.5, 11.5, 11.266666666666667)","(14.0, 25.0, 24.066666666666666)","(19.0, 44.0, 43.55555555555556)","(4.4, 4.5, 4.414864864864865)"
07-12-2022 18:48:42.883752,"(14.0, 38.0, 37.09090909090909)","(19.0, 36.0, 34.0)","(1.6, 1.77, 1.7544303797468355)","(6.5, 11.5, 11.266666666666667)","(14.0, 25.0, 24.066666666666666)","(19.0, 44.0, 43.55555555555556)","(4.4, 4.5, 4.414864864864865)"
07-12-2022 18:48:44.725691,"(14.0, 40.0, 38.666666666666664)","(19.0, 36.0, 34.0)","(1.6, 1.76, 1.7608536585365853)","(6.5, 11.5, 11.258620689655173)","(14.0, 25.0, 24.066666666666666)","(19.0, 44.0, 43.55555555555556)","(4.4, 4.5, 4.405970149253732)"
07-12-2022 18:48:46.113680,"(14.0, 40.0, 39.2)","(19.0, 36.0, 34.0)","(1.6, 1.77, 1.7623809523809524)","(6.5, 11.5, 11.258620689655173)","(14.0, 25.0, 24.066666666666666)","(19.0, 44.0, 43.55555555555556)","(4.4, 4.5, 4.405970149253732)"
07-12-2022 18:48:47.463453,"(14.0, 40.0, 40.23529411764706)","(19.0, 36.0, 34.0)","(1.6, 1.77, 1.761098901098901)","(6.5, 11.5, 11.258620689655173)","(14.0, 25.0, 24.0625)","(19.0, 44.0, 43.55555555555556)","(4.4, 4.5, 4.348275862068966)"
07-12-2022 18:48:48.778702,"(14.0, 42.0, 39.6)","(19.0, 36.0, 34.0)","(1.6, 1.78, 1.762439024390244)","(6.5, 11.5, 11.258620689655173)","(14.0, 25.0, 24.0625)","(19.0, 44.0, 49.285714285714285)","(4.4, 4.5, 4.329411764705882)"
07-12-2022 18:48:50.157062,"(14.0, 42.0, 39.6)","(19.0, 36.0, 34.0)","(1.6, 1.78, 1.7616666666666667)","(6.5, 11.5, 11.258620689655173)","(14.0, 25.0, 24.0625)","(19.0, 50.0, 48.333333333333336)","(4.4, 4.4, 4.317857142857143)"
07-12-2022 18:48:51.512709,"(14.0, 42.0, 39.6)","(19.0, 36.0, 34.0)","(1.6, 1.78, 1.7616666666666667)","(6.5, 11.5, 11.258620689655173)","(14.0, 25.0, 24.0625)","(19.0, 50.0, 48.285714285714285)","(4.4, 4.4, 4.317857142857143)"
07-12-2022 18:48:52.940022,"(14.0, 42.0, 39.6)","(19.0, 36.0, 34.4)","(1.6, 1.78, 1.7616666666666667)","(6.5, 11.5, 11.258620689655173)","(14.0, 25.0, 24.0625)","(19.0, 50.0, 48.285714285714285)","(4.4, 4.4, 4.317857142857143)"
07-12-2022 18:48:54.646666,"(14.0, 42.0, 39.6)","(19.0, 36.0, 34.4)","(1.6, 1.78, 1.7637037037037038)","(6.5, 11.5, 11.258620689655173)","(14.0, 25.0, 24.0625)","(19.0, 50.0, 48.285714285714285)","(4.4, 4.4, 4.317857142857143)"
07-12-2022 18:48:56.091932,"(14.0, 42.0, 41.30769230769231)","(19.0, 36.0, 34.4)","(1.6, 1.78, 1.7637037037037038)","(6.5, 11.5, 11.258620689655173)","(14.0, 25.0, 24.0625)","(19.0, 50.0, 48.285714285714285)","(4.4, 4.4, 4.3428571428571425)"
07-12-2022 18:48:57.550348,"(14.0, 42.0, 40.666666666666664)","(19.0, 36.0, 34.4)","(1.6, 1.78, 1.7637037037037038)","(7.0, 11.5, 11.258620689655173)","(15.0, 25.0, 24.0625)","(21.0, 50.0, 48.285714285714285)","(4.2, 4.4, 4.3428571428571425)"
07-12-2022 18:48:58.912236,"(16.0, 42.0, 40.666666666666664)","(19.0, 36.0, 34.4)","(1.6, 1.78, 1.7745901639344261)","(7.0, 11.5, 11.258620689655173)","(15.0, 25.0, 24.0625)","(21.0, 50.0, 48.8)","(4.2, 4.4, 4.319354838709677)"
07-12-2022 18:49:00.310897,"(16.0, 42.0, 39.0)","(19.0, 36.0, 34.4)","(1.6, 1.78, 1.7745901639344261)","(7.0, 11.5, 11.23076923076923)","(15.0, 25.0, 23.235294117647058)","(21.0, 60.0, 48.857142857142854)","(4.2, 4.4, 4.330864197530865)"
07-12-2022 18:49:01.552163,"(16.0, 42.0, 39.0)","(19.0, 36.0, 34.4)","(1.6, 1.78, 1.7745901639344261)","(7.0, 11.5, 11.23076923076923)","(15.0, 25.0, 23.235294117647058)","(21.0, 60.0, 51.5)","(4.2, 4.4, 4.3358974358974365)"
07-12-2022 18:49:02.999360,"(16.0, 42.0, 39.0)","(19.0, 36.0, 35.31428571428572)","(1.6, 1.78, 1.77472)","(7.0, 11.5, 11.23076923076923)","(15.0, 25.0, 23.235294117647058)","(21.0, 55.0, 51.5)","(4.2, 4.4, 4.3358974358974365)"
07-12-2022 18:49:04.368185,"(16.0, 42.0, 39.0)","(19.0, 36.0, 35.31428571428572)","(1.6, 1.78, 1.7756578947368422)","(7.0, 11.5, 11.23076923076923)","(15.0, 25.0, 23.235294117647058)","(21.0, 55.0, 51.5)","(4.2, 4.4, 4.272222222222222)"
07-12-2022 18:49:06.250846,"(16.0, 42.0, 41.69230769230769)","(19.0, 36.0, 35.0)","(1.6, 1.78, 1.7770833333333333)","(7.0, 11.5, 11.23076923076923)","(15.0, 24.0, 23.125)","(21.0, 55.0, 54.583333333333336)","(4.2, 4.3, 4.2696969696969695)"
07-12-2022 18:49:07.635777,"(16.0, 42.0, 41.69230769230769)","(19.0, 36.0, 35.0)","(1.6, 1.78, 1.7770833333333333)","(7.0, 11.5, 11.23076923076923)","(15.0, 24.0, 23.043478260869566)","(21.0, 55.0, 54.18604651162791)","(4.2, 4.3, 4.272222222222222)"
07-12-2022 18:49:09.136014,"(16.0, 42.0, 41.69230769230769)","(19.0, 36.0, 35.0)","(1.6, 1.78, 1.7763157894736843)","(7.0, 11.5, 11.23076923076923)","(15.0, 24.0, 23.043478260869566)","(21.0, 60.0, 55.65217391304348)","(4.2, 4.3, 4.267647058823529)"
07-12-2022 18:49:11.303788,"(16.0, 42.0, 41.63636363636363)","(19.0, 36.0, 35.0)","(1.6, 1.78, 1.7764102564102564)","(7.0, 11.5, 11.23076923076923)","(15.0, 24.0, 23.043478260869566)","(21.0, 60.0, 55.65217391304348)","(4.2, 4.4, 4.259375)"
07-12-2022 18:49:12.829585,"(16.0, 42.0, 41.666666666666664)","(19.0, 36.0, 35.0)","(1.6, 1.78, 1.7764102564102564)","(7.0, 11.5, 11.23076923076923)","(15.0, 24.0, 23.043478260869566)","(21.0, 60.0, 56.94444444444444)","(4.2, 4.4, 4.267647058823529)"
07-12-2022 18:49:14.317028,"(17.0, 42.0, 41.666666666666664)","(19.0, 36.0, 35.0)","(1.6, 1.78, 1.7773584905660378)","(7.0, 11.5, 11.25)","(15.0, 24.0, 23.043478260869566)","(21.0, 60.0, 58.18181818181818)","(4.2, 4.4, 4.234615384615385)"
07-12-2022 18:49:15.831311,"(17.0, 42.0, 41.666666666666664)","(19.0, 36.0, 35.294117647058826)","(1.6, 1.78, 1.782156862745098)","(7.0, 11.5, 11.25)","(15.0, 24.0, 23.043478260869566)","(21.0, 60.0, 58.57142857142857)","(4.0, 4.3, 4.222727272727273)"
07-12-2022 18:49:17.223572,"(17.0, 42.0, 41.666666666666664)","(20.0, 36.0, 35.294117647058826)","(1.6, 1.79, 1.782156862745098)","(7.0, 11.5, 11.25)","(15.0, 24.0, 23.043478260869566)","(21.0, 60.0, 57.5)","(4.0, 4.3, 4.222727272727273)"
07-12-2022 18:49:18.800730,"(17.0, 42.0, 41.666666666666664)","(20.0, 36.0, 35.294117647058826)","(1.6, 1.79, 1.7624087591240876)","(7.0, 11.5, 11.25)","(15.0, 24.0, 23.043478260869566)","(21.0, 65.0, 57.35294117647059)","(4.0, 4.3, 4.222727272727273)"
07-12-2022 18:49:20.327060,"(17.0, 42.0, 41.69230769230769)","(20.0, 36.0, 35.5)","(1.6, 1.77, 1.7619424460431654)","(7.0, 11.5, 11.266666666666667)","(15.0, 24.0, 23.043478260869566)","(21.0, 65.0, 61.42857142857143)","(4.0, 4.3, 4.273684210526316)"
07-12-2022 18:49:21.903834,"(17.0, 42.0, 41.69230769230769)","(20.0, 36.0, 35.5)","(1.6, 1.77, 1.7608955223880598)","(7.0, 11.5, 11.266666666666667)","(15.0, 24.0, 23.045454545454547)","(21.0, 65.0, 61.42857142857143)","(4.0, 4.3, 4.273684210526316)"
07-12-2022 18:49:23.324148,"(17.0, 42.0, 41.69230769230769)","(20.0, 36.0, 35.5)","(1.6, 1.77, 1.7454225352112676)","(7.0, 11.5, 11.294117647058824)","(15.0, 24.0, 23.045454545454547)","(21.0, 65.0, 61.42857142857143)","(4.0, 4.3, 4.312941176470588)"
07-12-2022 18:49:24.887171,"(17.0, 42.0, 41.69230769230769)","(20.0, 36.0, 35.02127659574468)","(1.6, 1.75, 1.7450645994832041)","(7.0, 11.5, 11.294117647058824)","(15.0, 24.0, 23.045454545454547)","(21.0, 65.0, 61.42857142857143)","(4.0, 4.4, 4.306756756756757)"
07-12-2022 18:49:26.260489,"(17.0, 42.0, 41.69230769230769)","(20.0, 38.0, 35.02127659574468)","(1.6, 1.75, 1.7451522842639593)","(7.0, 11.5, 11.294117647058824)","(15.0, 24.0, 23.045454545454547)","(21.0, 65.0, 56.37931034482759)","(4.0, 4.4, 4.309259259259259)"
07-12-2022 18:49:27.587832,"(17.0, 42.0, 41.69230769230769)","(20.0, 38.0, 35.02127659574468)","(1.6, 1.75, 1.7451522842639593)","(7.0, 11.5, 11.294117647058824)","(15.0, 24.0, 23.045454545454547)","(21.0, 65.0, 56.37931034482759)","(4.0, 4.4, 4.309259259259259)"
07-12-2022 18:49:28.960672,"(17.0, 42.0, 41.69230769230769)","(20.0, 38.0, 35.02127659574468)","(1.6, 1.75, 1.7352791068580542)","(7.0, 11.5, 11.340909090909092)","(15.0, 24.0, 23.045454545454547)","(21.0, 65.0, 59.166666666666664)","(4.0, 4.4, 4.34731182795699)"
07-12-2022 18:49:30.521673,"(17.0, 42.0, 41.69230769230769)","(20.0, 38.0, 35.705882352941174)","(1.6, 1.74, 1.7352525252525253)","(7.0, 11.5, 11.405405405405405)","(15.0, 24.0, 23.045454545454547)","(21.0, 65.0, 59.166666666666664)","(4.0, 4.4, 4.332876712328767)"
07-12-2022 18:49:31.868600,"(17.0, 42.0, 41.69230769230769)","(20.0, 38.0, 35.705882352941174)","(1.6, 1.74, 1.7352525252525253)","(7.0, 11.5, 11.405405405405405)","(15.0, 24.0, 23.045454545454547)","(21.0, 65.0, 58.84615384615385)","(4.0, 4.4, 4.332876712328767)"
07-12-2022 18:49:33.135372,"(17.0, 42.0, 41.69230769230769)","(20.0, 38.0, 35.73913043478261)","(1.6, 1.74, 1.731177536231884)","(7.0, 11.5, 11.405405405405405)","(15.0, 24.0, 23.08695652173913)","(21.0, 65.0, 58.84615384615385)","(4.0, 4.4, 4.332876712328767)"
07-12-2022 18:49:34.434001,"(17.0, 42.0, 41.69230769230769)","(20.0, 38.0, 35.73913043478261)","(1.6, 1.74, 1.7326178861788617)","(7.0, 11.5, 11.405405405405405)","(15.0, 24.0, 23.08695652173913)","(26.0, 65.0, 58.84615384615385)","(4.0, 4.4, 4.332876712328767)"
07-12-2022 18:49:35.787462,"(18.0, 42.0, 41.42857142857143)","(21.0, 38.0, 35.73913043478261)","(1.6, 1.74, 1.7321428571428572)","(7.0, 11.5, 11.422222222222222)","(15.0, 24.0, 23.074074074074073)","(26.0, 65.0, 58.84615384615385)","(4.0, 4.4, 4.332876712328767)"
07-12-2022 18:49:37.097403,"(18.0, 42.0, 41.42857142857143)","(21.0, 38.0, 35.73913043478261)","(1.6, 1.74, 1.732046783625731)","(7.0, 11.5, 11.372549019607844)","(15.0, 24.0, 23.074074074074073)","(26.0, 65.0, 58.84615384615385)","(3.9, 4.4, 4.349484536082474)"
07-12-2022 18:49:38.457416,"(18.0, 42.0, 41.42857142857143)","(21.0, 38.0, 35.73913043478261)","(1.6, 1.74, 1.732023460410557)","(7.0, 11.5, 11.266666666666667)","(15.0, 24.0, 23.076923076923077)","(26.0, 65.0, 58.84615384615385)","(3.9, 4.4, 4.353535353535354)"
07-12-2022 18:49:39.792948,"(18.0, 42.0, 41.42857142857143)","(21.0, 38.0, 35.79710144927536)","(1.6, 1.74, 1.7325274725274724)","(7.0, 11.5, 11.320512820512821)","(15.0, 24.0, 23.25)","(26.0, 65.0, 61.0)","(3.9, 4.4, 4.354615384615385)"
07-12-2022 18:49:41.068131,"(18.0, 42.0, 41.53846153846154)","(21.0, 38.0, 35.77142857142857)","(1.6, 1.74, 1.7325274725274724)","(7.0, 11.5, 11.352272727272727)","(15.0, 24.0, 23.266666666666666)","(26.0, 65.0, 64.0)","(3.9, 4.4, 4.3528)"
07-12-2022 18:49:42.542320,"(18.0, 42.0, 41.53846153846154)","(21.0, 38.0, 35.77142857142857)","(1.6, 1.74, 1.7502272727272727)","(7.0, 11.5, 11.283333333333333)","(15.0, 24.0, 23.153846153846153)","(26.0, 65.0, 61.0)","(3.9, 4.4, 4.322368421052632)"
07-12-2022 18:49:43.878553,"(18.0, 42.0, 41.53846153846154)","(21.0, 38.0, 35.77142857142857)","(1.6, 1.76, 1.7516504854368933)","(7.0, 11.5, 11.283333333333333)","(15.0, 24.0, 23.153846153846153)","(26.0, 65.0, 64.0)","(3.9, 4.4, 4.3106060606060606)"
07-12-2022 18:49:45.200043,"(18.0, 42.0, 41.53846153846154)","(21.0, 38.0, 35.77142857142857)","(1.6, 1.76, 1.752089552238806)","(7.0, 11.5, 11.25925925925926)","(15.0, 24.0, 23.153846153846153)","(26.0, 65.0, 64.0)","(3.9, 4.4, 4.3106060606060606)"
07-12-2022 18:49:46.607198,"(18.0, 42.0, 41.53846153846154)","(21.0, 38.0, 35.77142857142857)","(1.6, 1.76, 1.752089552238806)","(7.0, 11.5, 11.25925925925926)","(15.0, 24.0, 23.153846153846153)","(26.0, 65.0, 64.0)","(3.9, 4.4, 4.3106060606060606)"
07-12-2022 18:49:49.066566,"(18.0, 42.0, 41.53846153846154)","(21.0, 38.0, 35.5625)","(1.6, 1.76, 1.752089552238806)","(7.0, 11.5, 11.25925925925926)","(15.0, 24.0, 23.2)","(26.0, 65.0, 64.0)","(3.9, 4.4, 4.3106060606060606)"
07-12-2022 18:49:50.562428,"(18.0, 42.0, 41.53846153846154)","(21.0, 38.0, 35.5625)","(1.6, 1.76, 1.742540322580645)","(7.0, 11.5, 11.25925925925926)","(15.0, 24.0, 23.17391304347826)","(26.0, 65.0, 64.0)","(3.9, 4.4, 4.3078125)"
07-12-2022 18:49:52.076782,"(18.0, 42.0, 41.63636363636363)","(21.0, 38.0, 35.696969696969695)","(1.6, 1.75, 1.7415613382899628)","(7.0, 11.5, 11.25925925925926)","(15.0, 24.0, 23.055555555555557)","(26.0, 65.0, 64.0)","(3.9, 4.4, 4.323376623376624)"
07-12-2022 18:49:53.404046,"(18.0, 42.0, 41.63636363636363)","(21.0, 38.0, 36.05128205128205)","(1.6, 1.75, 1.7423050847457626)","(7.0, 11.5, 11.296875)","(15.0, 24.0, 23.15)","(26.0, 65.0, 64.02439024390245)","(3.9, 4.4, 4.3329545454545455)"
07-12-2022 18:49:54.735959,"(18.0, 42.0, 42.76923076923077)","(21.0, 38.0, 36.05128205128205)","(1.6, 1.75, 1.7423050847457626)","(7.0, 11.5, 11.296875)","(15.0, 24.0, 23.15)","(26.0, 65.0, 64.02439024390245)","(3.9, 4.4, 4.3161764705882355)"
07-12-2022 18:49:56.147018,"(18.0, 44.0, 42.857142857142854)","(21.0, 38.0, 36.05128205128205)","(1.6, 1.75, 1.7423050847457626)","(7.0, 11.5, 11.296875)","(15.0, 24.0, 23.15)","(26.0, 65.0, 64.02439024390245)","(3.9, 4.4, 4.3161764705882355)"
07-12-2022 18:49:57.385673,"(18.0, 44.0, 42.857142857142854)","(21.0, 38.0, 36.05)","(1.6, 1.75, 1.7352602739726026)","(7.0, 11.5, 11.296875)","(15.0, 24.0, 23.15)","(26.0, 65.0, 64.02439024390245)","(3.9, 4.4, 4.35)"
07-12-2022 18:49:58.660276,"(18.0, 44.0, 43.111111111111114)","(21.0, 38.0, 36.05)","(1.6, 1.74, 1.7352602739726026)","(7.0, 11.5, 11.296875)","(15.0, 24.0, 23.15)","(26.0, 65.0, 64.02439024390245)","(3.9, 4.4, 4.35)"
07-12-2022 18:49:59.987176,"(18.0, 44.0, 43.111111111111114)","(21.0, 38.0, 36.592592592592595)","(1.6, 1.74, 1.7403501945525293)","(7.0, 11.5, 11.296875)","(15.0, 24.0, 23.02857142857143)","(26.0, 65.0, 64.16666666666667)","(3.9, 4.4, 4.326923076923077)"
07-12-2022 18:50:01.309915,"(18.0, 44.0, 42.333333333333336)","(21.0, 38.0, 36.774193548387096)","(1.6, 1.75, 1.7403501945525293)","(7.0, 11.5, 11.296875)","(15.0, 24.0, 22.88888888888889)","(26.0, 65.0, 64.16666666666667)","(3.9, 4.4, 4.326923076923077)"
07-12-2022 18:50:02.644948,"(18.0, 44.0, 41.89473684210526)","(21.0, 38.0, 36.642857142857146)","(1.6, 1.75, 1.7622043010752688)","(7.0, 11.5, 11.226190476190476)","(15.0, 24.0, 22.88888888888889)","(26.0, 65.0, 64.16666666666667)","(3.9, 4.4, 4.293457943925234)"
07-12-2022 18:50:03.929183,"(18.0, 44.0, 40.666666666666664)","(21.0, 38.0, 36.75409836065574)","(1.6, 1.77, 1.7904545454545455)","(7.0, 11.5, 10.233333333333333)","(15.0, 24.0, 22.94736842105263)","(26.0, 65.0, 64.16666666666667)","(3.9, 4.4, 4.259375)"
07-12-2022 18:50:05.228752,"(18.0, 42.0, 41.42857142857143)","(21.0, 38.0, 36.65714285714286)","(1.6, 1.8, 1.79375)","(7.0, 11.0, 10.222222222222221)","(15.0, 24.0, 22.94736842105263)","(26.0, 65.0, 64.25)","(3.9, 4.3, 4.224137931034483)"
07-12-2022 18:50:07.174726,"(18.0, 44.0, 43.68)","(21.0, 38.0, 36.92)","(1.6, 1.8, 1.794)","(7.0, 10.5, 10.222222222222221)","(15.0, 24.0, 22.94736842105263)","(26.0, 65.0, 62.5)","(3.9, 4.3, 4.2073170731707314)"
07-12-2022 18:50:08.929718,"(18.0, 44.0, 43.63636363636363)","(21.0, 38.0, 36.92)","(1.6, 1.8, 1.7917391304347827)","(7.0, 10.5, 10.1875)","(15.0, 24.0, 22.923076923076923)","(26.0, 65.0, 62.5)","(3.9, 4.3, 4.2073170731707314)"
07-12-2022 18:50:10.749805,"(18.0, 44.0, 43.63636363636363)","(21.0, 38.0, 36.92)","(1.6, 1.8, 1.7942857142857143)","(7.0, 10.5, 10.243589743589743)","(15.0, 24.0, 22.923076923076923)","(26.0, 65.0, 63.148148148148145)","(3.9, 4.3, 4.206)"
07-12-2022 18:50:12.394585,"(18.0, 44.0, 43.63636363636363)","(21.0, 38.0, 36.92)","(1.6, 1.8, 1.786027397260274)","(7.5, 10.5, 10.1875)","(15.0, 24.0, 22.923076923076923)","(26.0, 65.0, 63.148148148148145)","(3.9, 4.3, 4.206)"
07-12-2022 18:50:13.747180,"(18.0, 44.0, 43.63636363636363)","(21.0, 38.0, 36.92)","(1.6, 1.8, 1.786027397260274)","(7.5, 10.5, 10.1875)","(15.0, 24.0, 22.923076923076923)","(26.0, 65.0, 63.148148148148145)","(3.9, 4.3, 4.206)"
07-12-2022 18:50:15.475914,"(19.0, 44.0, 43.63636363636363)","(21.0, 38.0, 36.92)","(1.6, 1.8, 1.786027397260274)","(7.5, 10.5, 10.1875)","(15.0, 24.0, 22.923076923076923)","(26.0, 65.0, 63.148148148148145)","(3.9, 4.3, 4.231746031746032)"
07-12-2022 18:50:16.931696,"(19.0, 44.0, 43.565217391304344)","(21.0, 38.0, 36.92)","(1.6, 1.8, 1.7874074074074073)","(7.5, 10.5, 10.107142857142858)","(15.0, 24.0, 22.923076923076923)","(26.0, 65.0, 69.52380952380952)","(3.9, 4.3, 4.231746031746032)"
07-12-2022 18:50:18.508684,"(19.0, 44.0, 43.642857142857146)","(21.0, 38.0, 36.92)","(1.6, 1.8, 1.7874074074074073)","(7.5, 10.5, 10.107142857142858)","(15.0, 24.0, 22.923076923076923)","(26.0, 70.0, 69.16666666666667)","(3.9, 4.3, 4.227692307692307)"
