,My Defence,Bidgee Babe,Rickingrace,Infinite Hope,Shirley Hall,Shez A Warrior,Movintohellandback,Aliski
09-01-2023 12:13:03.618780,"(2.9, 4.4, 3.7920000000000003)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 5.699999999999999)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:04.882913,"(2.9, 4.4, 3.7920000000000003)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 5.699999999999999)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:06.105063,"(2.9, 4.4, 3.7920000000000003)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 5.699999999999999)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:07.329286,"(2.9, 4.4, 3.7920000000000003)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 5.699999999999999)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:08.514737,"(2.9, 4.4, 3.7920000000000003)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 5.699999999999999)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:09.723577,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 5.699999999999999)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:11.287265,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 5.699999999999999)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:12.631215,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 5.699999999999999)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:13.955215,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 5.699999999999999)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:15.158466,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.533333333333333)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:16.493064,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.533333333333333)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:18.004306,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.533333333333333)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:19.386285,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.533333333333333)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:20.683894,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.533333333333333)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:21.914943,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.533333333333333)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:23.168137,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.533333333333333)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:24.382385,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:25.564408,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:26.759697,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:27.968705,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:29.249516,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:30.490911,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:31.746119,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:32.942676,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:34.113053,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:35.468334,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:36.701756,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:37.837401,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:38.987084,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:40.063093,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:41.118551,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:42.198448,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:43.277192,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:44.441762,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:45.663004,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:46.866087,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:48.055156,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.716666666666666)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:49.258994,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.266666666666667)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.152)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:50.405020,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.266666666666667)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 80.33333333333333)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:51.552542,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.5)","(61.0, 220.0, 86.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:52.718935,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.449999999999999)","(61.0, 220.0, 88.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:53.889473,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 88.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:55.035428,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 88.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:56.154147,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 88.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:57.274074,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 88.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:58.381374,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 88.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 124.0)"
09-01-2023 12:13:59.564168,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 88.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 124.0)"
09-01-2023 12:14:00.717649,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 88.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 124.0)"
09-01-2023 12:14:01.872916,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 88.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 124.0)"
09-01-2023 12:14:03.032496,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 88.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 17.53333333333333)","(26.0, 220.0, 150.16666666666666)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 124.0)"
09-01-2023 12:14:04.168898,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 88.66666666666667)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 150.39999999999998)"
09-01-2023 12:14:05.295500,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 150.39999999999998)"
09-01-2023 12:14:06.481799,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 150.39999999999998)"
09-01-2023 12:14:07.641090,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 150.39999999999998)"
09-01-2023 12:14:08.930994,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 150.39999999999998)"
09-01-2023 12:14:10.194681,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 111.25)"
09-01-2023 12:14:11.328805,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 111.25)"
09-01-2023 12:14:12.763081,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 111.25)"
09-01-2023 12:14:14.019584,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 111.25)"
09-01-2023 12:14:15.246804,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 111.25)"
09-01-2023 12:14:16.275706,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 111.25)"
09-01-2023 12:14:17.358621,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 111.25)"
09-01-2023 12:14:18.559209,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 111.25)"
09-01-2023 12:14:19.718624,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 111.25)"
09-01-2023 12:14:20.862153,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 111.25)"
09-01-2023 12:14:22.000546,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 111.25)"
09-01-2023 12:14:23.186568,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 111.25)"
09-01-2023 12:14:24.408370,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 111.25)"
09-01-2023 12:14:25.556756,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 111.25)"
09-01-2023 12:14:26.757420,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 111.25)"
09-01-2023 12:14:27.902481,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 111.25)"
09-01-2023 12:14:29.057447,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 111.25)"
09-01-2023 12:14:30.223990,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 111.25)"
09-01-2023 12:14:31.418144,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 111.25)"
09-01-2023 12:14:32.634353,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 111.25)"
09-01-2023 12:14:33.838018,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 111.25)"
09-01-2023 12:14:35.036768,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 111.25)"
09-01-2023 12:14:36.216740,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 111.25)"
09-01-2023 12:14:37.419148,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 111.25)"
09-01-2023 12:14:38.602181,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 111.25)"
09-01-2023 12:14:39.863578,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 111.25)"
09-01-2023 12:14:41.017428,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 111.25)"
09-01-2023 12:14:42.151840,"(2.9, 4.4, 3.4133333333333336)","(5.5, 8.2, 7.475)","(61.0, 220.0, 111.25)","(3.5, 6.6, 4.566666666666666)","(12.0, 23.0, 10.7)","(26.0, 220.0, 96.25)","(3.0, 5.0, 4.229090909090909)","(61.0, 220.0, 111.25)"
