,Sorrento Breeze,Katara Love,Say Some Words,Easy Eddie,Mean Pop
06-01-2023 11:47:21.154078,"(4.0, 7.2, 6.860869565217391)","(13.0, 28.0, 23.925925925925927)","(1.3, 1.37, 1.3624528301886794)","(17.0, 60.0, 46.0)","(10.0, 22.0, 21.142857142857142)"
06-01-2023 11:47:22.333859,"(4.0, 7.2, 6.860869565217391)","(13.0, 28.0, 24.0)","(1.3, 1.37, 1.3677966101694916)","(17.0, 60.0, 46.0)","(10.0, 22.0, 21.727272727272727)"
06-01-2023 11:47:23.333967,"(4.0, 7.2, 6.642857142857142)","(13.0, 28.0, 24.0)","(1.3, 1.37, 1.3678512396694216)","(17.0, 60.0, 46.0)","(10.0, 22.0, 21.727272727272727)"
06-01-2023 11:47:24.283976,"(4.0, 7.2, 6.642857142857142)","(13.0, 28.0, 24.0)","(1.3, 1.37, 1.3678512396694216)","(17.0, 60.0, 46.0)","(10.0, 22.0, 21.727272727272727)"
06-01-2023 11:47:25.194717,"(4.0, 7.0, 6.709090909090909)","(13.0, 28.0, 24.0)","(1.3, 1.37, 1.3678512396694216)","(17.0, 60.0, 46.0)","(10.0, 22.0, 21.727272727272727)"
06-01-2023 11:47:26.155124,"(4.0, 7.0, 6.646153846153846)","(13.0, 28.0, 23.96153846153846)","(1.3, 1.37, 1.3683870967741936)","(17.0, 60.0, 45.77777777777778)","(10.0, 22.0, 21.5)"
06-01-2023 11:47:27.125275,"(4.0, 7.0, 6.644444444444444)","(14.0, 28.0, 23.96153846153846)","(1.3, 1.37, 1.3685074626865672)","(17.0, 60.0, 46.0)","(10.0, 22.0, 21.727272727272727)"
06-01-2023 11:47:27.933864,"(4.0, 7.0, 6.466666666666667)","(14.0, 28.0, 24.0)","(1.3, 1.37, 1.3685074626865672)","(17.0, 60.0, 46.0)","(10.0, 22.0, 21.727272727272727)"
06-01-2023 11:47:28.850953,"(4.0, 7.0, 6.659259259259259)","(14.0, 27.0, 26.333333333333332)","(1.3, 1.37, 1.368360655737705)","(17.0, 60.0, 45.77777777777778)","(10.0, 22.0, 21.307692307692307)"
06-01-2023 11:47:29.883866,"(4.0, 7.0, 6.654054054054054)","(14.0, 27.0, 26.333333333333332)","(1.3, 1.37, 1.3682142857142858)","(17.0, 60.0, 45.77777777777778)","(10.0, 22.0, 21.307692307692307)"
06-01-2023 11:47:30.810223,"(4.0, 7.0, 6.654054054054054)","(14.0, 27.0, 25.0)","(1.3, 1.37, 1.3682142857142858)","(17.0, 60.0, 45.77777777777778)","(10.0, 22.0, 21.0625)"
06-01-2023 11:47:31.740164,"(4.0, 6.8, 6.671428571428571)","(14.0, 26.0, 25.76923076923077)","(1.3, 1.37, 1.365609756097561)","(17.0, 60.0, 45.77777777777778)","(10.0, 22.0, 21.0625)"
06-01-2023 11:47:32.723643,"(4.0, 6.8, 6.671428571428571)","(14.0, 26.0, 25.76923076923077)","(1.3, 1.37, 1.365609756097561)","(17.0, 60.0, 46.285714285714285)","(10.0, 22.0, 21.166666666666668)"
06-01-2023 11:47:33.648020,"(4.0, 6.8, 6.671428571428571)","(14.0, 26.0, 25.5)","(1.3, 1.37, 1.365609756097561)","(17.0, 60.0, 46.285714285714285)","(10.0, 22.0, 21.0)"
06-01-2023 11:47:34.540000,"(4.0, 6.8, 6.575)","(14.0, 26.0, 25.5)","(1.3, 1.37, 1.3685185185185187)","(17.0, 60.0, 46.285714285714285)","(10.0, 22.0, 21.0)"
06-01-2023 11:47:35.424636,"(4.0, 7.0, 6.504761904761905)","(14.0, 26.0, 25.5)","(1.3, 1.36, 1.3594594594594596)","(17.0, 70.0, 47.714285714285715)","(10.0, 22.0, 21.0)"
06-01-2023 11:47:36.359115,"(4.0, 7.0, 6.492682926829269)","(14.0, 26.0, 25.5)","(1.3, 1.37, 1.367037037037037)","(17.0, 70.0, 47.5)","(10.0, 22.0, 21.0)"
06-01-2023 11:47:37.476710,"(4.0, 6.8, 6.74)","(14.0, 26.0, 25.5)","(1.3, 1.37, 1.3592753623188407)","(17.0, 65.0, 57.5)","(10.0, 22.0, 21.0)"
06-01-2023 11:47:38.378612,"(4.0, 6.8, 6.72)","(14.0, 26.0, 25.5)","(1.3, 1.36, 1.3592753623188407)","(17.0, 65.0, 53.333333333333336)","(10.0, 22.0, 21.0)"
06-01-2023 11:47:39.502646,"(4.0, 6.8, 6.7)","(14.0, 26.0, 25.5)","(1.3, 1.37, 1.3638095238095238)","(17.0, 65.0, 54.0)","(10.0, 22.0, 21.0)"
06-01-2023 11:47:40.447863,"(4.0, 6.8, 6.7)","(14.0, 26.0, 25.5)","(1.3, 1.37, 1.3582051282051284)","(17.0, 60.0, 52.5)","(10.0, 22.0, 21.0)"
06-01-2023 11:47:41.292924,"(4.0, 6.8, 6.55)","(14.0, 26.0, 24.35)","(1.3, 1.36, 1.3582051282051284)","(17.0, 60.0, 52.5)","(10.0, 22.0, 21.0)"
06-01-2023 11:47:42.193429,"(4.0, 6.6, 6.545454545454545)","(14.0, 26.0, 23.8)","(1.3, 1.38, 1.3620183486238533)","(18.0, 60.0, 51.666666666666664)","(10.0, 23.0, 21.263157894736842)"
06-01-2023 11:47:43.058061,"(4.0, 6.6, 6.542857142857143)","(14.0, 26.0, 23.63157894736842)","(1.3, 1.36, 1.3567619047619048)","(18.0, 60.0, 51.666666666666664)","(10.0, 23.0, 21.8)"
06-01-2023 11:47:43.948993,"(4.0, 6.6, 6.428571428571429)","(14.0, 26.0, 23.63157894736842)","(1.3, 1.36, 1.3505882352941176)","(18.0, 60.0, 50.0)","(10.0, 22.0, 21.8)"
06-01-2023 11:47:44.962575,"(4.0, 6.6, 6.428571428571429)","(14.0, 26.0, 23.63157894736842)","(1.3, 1.36, 1.354848484848485)","(18.0, 60.0, 54.0)","(10.0, 22.0, 21.8)"
06-01-2023 11:47:45.871657,"(4.0, 6.6, 6.428571428571429)","(14.0, 26.0, 23.63157894736842)","(1.3, 1.36, 1.354848484848485)","(18.0, 60.0, 54.0)","(10.0, 22.0, 21.8)"
06-01-2023 11:47:46.973730,"(4.0, 6.6, 6.533333333333333)","(14.0, 26.0, 23.63157894736842)","(1.3, 1.36, 1.3527777777777779)","(18.0, 60.0, 56.0)","(10.0, 22.0, 21.8)"
06-01-2023 11:47:47.969163,"(4.0, 6.6, 6.533333333333333)","(14.0, 26.0, 23.63157894736842)","(1.3, 1.36, 1.3527777777777779)","(18.0, 60.0, 56.0)","(10.0, 22.0, 21.8)"
06-01-2023 11:47:49.080636,"(4.0, 6.6, 6.533333333333333)","(14.0, 26.0, 23.63157894736842)","(1.3, 1.36, 1.3498765432098767)","(18.0, 60.0, 56.0)","(10.0, 22.0, 21.8)"
06-01-2023 11:47:50.006163,"(4.0, 6.6, 6.533333333333333)","(14.0, 26.0, 23.63157894736842)","(1.3, 1.35, 1.3498765432098767)","(18.0, 60.0, 56.0)","(10.0, 22.0, 21.8)"
06-01-2023 11:47:51.068405,"(4.0, 6.6, 6.533333333333333)","(14.0, 26.0, 23.63157894736842)","(1.3, 1.35, 1.3585393258426968)","(18.0, 60.0, 54.666666666666664)","(10.0, 22.0, 21.857142857142858)"
06-01-2023 11:47:52.084459,"(4.0, 6.6, 6.5)","(14.0, 26.0, 23.63157894736842)","(1.3, 1.36, 1.35987012987013)","(18.0, 60.0, 54.666666666666664)","(10.0, 22.0, 21.857142857142858)"
06-01-2023 11:47:52.935390,"(4.0, 6.6, 6.442105263157894)","(14.0, 26.0, 23.63157894736842)","(1.3, 1.36, 1.35987012987013)","(18.0, 60.0, 54.666666666666664)","(10.0, 22.0, 21.857142857142858)"
06-01-2023 11:47:53.822569,"(4.0, 6.6, 6.442105263157894)","(14.0, 26.0, 23.63157894736842)","(1.3, 1.36, 1.35987012987013)","(18.0, 60.0, 54.666666666666664)","(10.0, 22.0, 21.857142857142858)"
06-01-2023 11:47:54.753191,"(4.2, 6.6, 6.442105263157894)","(16.0, 26.0, 23.63157894736842)","(1.3, 1.36, 1.35987012987013)","(18.0, 60.0, 55.0)","(10.0, 22.0, 21.857142857142858)"
06-01-2023 11:47:55.669465,"(4.2, 6.6, 6.410526315789474)","(16.0, 26.0, 23.63157894736842)","(1.3, 1.36, 1.3595833333333334)","(18.0, 60.0, 55.0)","(10.0, 22.0, 21.857142857142858)"
06-01-2023 11:47:56.592465,"(4.2, 6.6, 6.410526315789474)","(16.0, 26.0, 23.63157894736842)","(1.3, 1.36, 1.3595833333333334)","(18.0, 60.0, 55.0)","(10.0, 22.0, 21.0)"
06-01-2023 11:47:57.512759,"(4.2, 6.6, 6.410526315789474)","(16.0, 26.0, 23.63157894736842)","(1.3, 1.36, 1.3595833333333334)","(18.0, 60.0, 55.0)","(10.0, 22.0, 21.0)"
06-01-2023 11:47:58.466450,"(4.2, 6.6, 6.42)","(16.0, 26.0, 23.63157894736842)","(1.3, 1.36, 1.3595833333333334)","(18.0, 60.0, 55.0)","(10.0, 22.0, 20.928571428571427)"
06-01-2023 11:47:59.381268,"(4.2, 6.2, 6.171428571428572)","(16.0, 26.0, 23.75)","(1.3, 1.37, 1.3640740740740742)","(18.0, 60.0, 52.0)","(10.0, 22.0, 20.928571428571427)"
06-01-2023 11:48:00.288224,"(4.2, 6.2, 6.109090909090909)","(16.0, 26.0, 23.75)","(1.3, 1.37, 1.3640740740740742)","(18.0, 60.0, 52.0)","(10.0, 22.0, 20.928571428571427)"
06-01-2023 11:48:01.205811,"(4.2, 6.2, 6.08)","(16.0, 26.0, 24.0)","(1.3, 1.37, 1.3650000000000002)","(18.0, 60.0, 52.0)","(10.0, 22.0, 20.928571428571427)"
06-01-2023 11:48:02.165164,"(4.2, 6.2, 6.0)","(16.0, 26.0, 24.75)","(1.3, 1.37, 1.3650000000000002)","(18.0, 60.0, 53.0)","(10.0, 22.0, 20.928571428571427)"
06-01-2023 11:48:03.113464,"(4.2, 6.0, 5.9714285714285715)","(16.0, 26.0, 24.75)","(1.3, 1.38, 1.3623076923076924)","(18.0, 60.0, 53.0)","(10.0, 22.0, 20.928571428571427)"
06-01-2023 11:48:04.010278,"(4.2, 6.2, 6.023529411764706)","(16.0, 26.0, 24.8)","(1.3, 1.37, 1.3657894736842107)","(18.0, 60.0, 53.0)","(10.0, 22.0, 21.09090909090909)"
06-01-2023 11:48:04.863921,"(4.2, 6.2, 6.023529411764706)","(16.0, 26.0, 24.8)","(1.3, 1.37, 1.3657894736842107)","(18.0, 60.0, 53.0)","(10.0, 22.0, 21.09090909090909)"
06-01-2023 11:48:05.855385,"(4.2, 6.4, 6.175)","(16.0, 26.0, 24.352941176470587)","(1.3, 1.38, 1.3794117647058823)","(18.0, 75.0, 49.625)","(10.0, 18.0, 17.115384615384617)"
06-01-2023 11:48:06.829171,"(4.2, 6.2, 6.050000000000001)","(16.0, 26.0, 24.375)","(1.3, 1.39, 1.3835135135135135)","(18.0, 75.0, 49.625)","(10.0, 17.5, 16.833333333333332)"
06-01-2023 11:48:07.679895,"(4.2, 6.2, 6.0095238095238095)","(16.0, 26.0, 24.352941176470587)","(1.3, 1.4, 1.3862962962962961)","(18.0, 75.0, 49.625)","(10.0, 17.5, 16.833333333333332)"
06-01-2023 11:48:08.591240,"(4.2, 6.2, 6.010526315789473)","(16.0, 26.0, 24.375)","(1.3, 1.4, 1.3869767441860463)","(18.0, 75.0, 46.125)","(10.0, 17.5, 16.86)"
06-01-2023 11:48:09.539227,"(4.2, 6.2, 6.036363636363636)","(16.0, 26.0, 24.470588235294116)","(1.3, 1.38, 1.3793650793650793)","(18.0, 75.0, 62.5)","(10.0, 17.5, 16.833333333333332)"
06-01-2023 11:48:10.543353,"(4.4, 6.4, 6.085714285714285)","(17.0, 26.0, 24.375)","(1.24, 1.38, 1.375)","(21.0, 70.0, 56.0)","(12.0, 17.5, 16.833333333333332)"
06-01-2023 11:48:11.489195,"(4.4, 6.4, 6.1647058823529415)","(17.0, 26.0, 24.31578947368421)","(1.24, 1.38, 1.375)","(21.0, 70.0, 56.0)","(12.0, 17.5, 16.785714285714285)"
06-01-2023 11:48:12.307053,"(4.4, 6.4, 6.1866666666666665)","(17.0, 26.0, 24.31578947368421)","(1.24, 1.38, 1.375)","(21.0, 70.0, 56.0)","(12.0, 17.5, 16.785714285714285)"
06-01-2023 11:48:13.263366,"(4.4, 6.6, 6.276190476190476)","(17.0, 26.0, 24.352941176470587)","(1.24, 1.38, 1.3723076923076922)","(21.0, 70.0, 60.66666666666667)","(12.0, 16.0, 16.9)"
06-01-2023 11:48:14.293742,"(4.4, 6.6, 6.338461538461538)","(17.0, 26.0, 24.352941176470587)","(1.24, 1.38, 1.3751612903225805)","(21.0, 70.0, 65.0)","(12.0, 17.0, 16.735294117647058)"
06-01-2023 11:48:15.277351,"(4.4, 6.6, 6.389473684210526)","(17.0, 26.0, 24.666666666666668)","(1.24, 1.38, 1.3675806451612904)","(21.0, 70.0, 49.2)","(12.0, 17.5, 16.9)"
06-01-2023 11:48:16.173181,"(4.4, 6.6, 6.457142857142857)","(17.0, 26.0, 24.666666666666668)","(1.24, 1.37, 1.3655223880597016)","(21.0, 70.0, 49.2)","(12.0, 17.0, 16.25)"
06-01-2023 11:48:17.002279,"(4.4, 6.6, 6.5)","(17.0, 26.0, 24.666666666666668)","(1.24, 1.37, 1.3654545454545455)","(21.0, 70.0, 52.666666666666664)","(12.0, 16.5, 16.25)"
06-01-2023 11:48:18.022747,"(4.4, 7.0, 6.699999999999999)","(17.0, 26.0, 24.736842105263158)","(1.24, 1.36, 1.358695652173913)","(21.0, 70.0, 46.888888888888886)","(12.0, 16.5, 15.75)"
06-01-2023 11:48:19.013629,"(4.4, 6.8, 6.742857142857143)","(17.0, 26.0, 24.736842105263158)","(1.24, 1.36, 1.3582352941176472)","(21.0, 70.0, 46.888888888888886)","(12.0, 16.5, 15.5)"
06-01-2023 11:48:19.931929,"(4.4, 7.0, 6.6000000000000005)","(17.0, 26.0, 24.736842105263158)","(1.24, 1.36, 1.3582352941176472)","(21.0, 70.0, 46.888888888888886)","(12.0, 16.0, 15.75)"
06-01-2023 11:48:20.849927,"(4.4, 7.0, 6.657142857142857)","(17.0, 22.0, 21.666666666666668)","(1.24, 1.37, 1.3675409836065575)","(21.0, 70.0, 57.0)","(12.0, 16.5, 15.25)"
06-01-2023 11:48:21.779211,"(4.4, 7.0, 6.653333333333333)","(17.0, 23.0, 21.31578947368421)","(1.24, 1.37, 1.3665909090909092)","(21.0, 70.0, 46.888888888888886)","(12.0, 17.0, 16.3)"
06-01-2023 11:48:22.707946,"(4.4, 7.0, 6.694117647058823)","(17.0, 23.0, 21.545454545454547)","(1.26, 1.38, 1.3766666666666667)","(21.0, 70.0, 50.75)","(11.0, 16.5, 15.4)"
06-01-2023 11:48:23.660218,"(4.4, 7.2, 7.0)","(17.0, 23.0, 22.0)","(1.26, 1.37, 1.3605172413793105)","(21.0, 70.0, 51.666666666666664)","(11.0, 17.0, 15.75)"
06-01-2023 11:48:24.623402,"(4.4, 7.2, 6.84)","(17.0, 25.0, 24.555555555555557)","(1.26, 1.37, 1.3562745098039217)","(21.0, 70.0, 51.81818181818182)","(11.0, 16.5, 15.75)"
06-01-2023 11:48:25.569892,"(4.6, 7.2, 6.84)","(17.0, 26.0, 23.22222222222222)","(1.24, 1.37, 1.3562745098039217)","(21.0, 70.0, 52.5)","(11.0, 16.5, 15.75)"
06-01-2023 11:48:26.435741,"(4.6, 7.2, 7.05)","(17.0, 24.0, 22.666666666666668)","(1.24, 1.37, 1.3602083333333335)","(21.0, 70.0, 54.44444444444444)","(11.0, 16.0, 15.75)"
06-01-2023 11:48:27.347486,"(4.6, 7.2, 7.05)","(17.0, 24.0, 22.666666666666668)","(1.24, 1.37, 1.3602083333333335)","(21.0, 70.0, 58.0)","(11.0, 16.5, 16.0)"
06-01-2023 11:48:28.286971,"(4.6, 7.2, 6.96)","(17.0, 24.0, 22.666666666666668)","(1.24, 1.36, 1.3570093457943926)","(21.0, 70.0, 58.0)","(11.0, 16.5, 15.666666666666666)"
06-01-2023 11:48:29.280607,"(4.6, 7.2, 7.090909090909091)","(17.0, 24.0, 22.666666666666668)","(1.24, 1.36, 1.3586206896551725)","(21.0, 70.0, 58.0)","(11.0, 16.0, 16.0)"
06-01-2023 11:48:30.197790,"(4.6, 7.2, 7.133333333333334)","(17.0, 24.0, 22.615384615384617)","(1.24, 1.36, 1.3586206896551725)","(21.0, 70.0, 54.44444444444444)","(11.0, 16.5, 16.0)"
06-01-2023 11:48:31.047295,"(4.6, 7.2, 7.133333333333334)","(17.0, 24.0, 22.285714285714285)","(1.24, 1.36, 1.3586206896551725)","(21.0, 70.0, 54.44444444444444)","(11.0, 16.5, 16.0)"
06-01-2023 11:48:31.956688,"(4.6, 7.2, 7.133333333333334)","(17.0, 24.0, 22.285714285714285)","(1.24, 1.36, 1.3581521739130435)","(21.0, 70.0, 54.44444444444444)","(11.0, 16.5, 16.0)"
06-01-2023 11:48:32.961453,"(4.6, 7.2, 7.133333333333334)","(17.0, 25.0, 23.666666666666668)","(1.24, 1.36, 1.3575000000000002)","(21.0, 70.0, 58.0)","(11.0, 16.5, 15.75)"
06-01-2023 11:48:33.892441,"(4.6, 7.2, 7.133333333333334)","(17.0, 25.0, 24.0)","(1.24, 1.36, 1.3574226804123712)","(21.0, 70.0, 54.44444444444444)","(11.0, 16.5, 15.75)"
06-01-2023 11:48:34.750274,"(4.6, 7.2, 7.133333333333334)","(17.0, 25.0, 24.0)","(1.24, 1.36, 1.3574226804123712)","(21.0, 70.0, 54.44444444444444)","(11.0, 16.5, 15.75)"
06-01-2023 11:48:35.659526,"(4.6, 7.2, 7.133333333333334)","(17.0, 25.0, 24.0)","(1.24, 1.36, 1.3574226804123712)","(21.0, 70.0, 60.0)","(11.0, 16.5, 16.0)"
06-01-2023 11:48:36.626509,"(4.6, 7.2, 7.133333333333334)","(17.0, 25.0, 24.294117647058822)","(1.24, 1.36, 1.3574226804123712)","(21.0, 70.0, 64.0)","(11.0, 16.5, 16.0)"
06-01-2023 11:48:37.580516,"(4.6, 7.2, 7.133333333333334)","(17.0, 25.0, 24.294117647058822)","(1.24, 1.36, 1.3574226804123712)","(21.0, 70.0, 64.0)","(11.0, 16.5, 16.384615384615383)"
06-01-2023 11:48:38.451590,"(4.6, 7.2, 7.133333333333334)","(17.0, 25.0, 24.294117647058822)","(1.24, 1.36, 1.3574226804123712)","(21.0, 70.0, 64.0)","(11.0, 16.5, 16.384615384615383)"
06-01-2023 11:48:39.335306,"(4.6, 7.2, 7.133333333333334)","(17.0, 25.0, 24.0)","(1.24, 1.36, 1.3558333333333334)","(21.0, 70.0, 63.333333333333336)","(11.0, 16.5, 16.384615384615383)"
06-01-2023 11:48:40.309428,"(4.6, 7.2, 7.133333333333334)","(17.0, 25.0, 24.0)","(1.24, 1.36, 1.3558333333333334)","(21.0, 70.0, 59.23076923076923)","(11.0, 16.5, 16.384615384615383)"
06-01-2023 11:48:41.269185,"(4.6, 7.2, 7.133333333333334)","(17.0, 25.0, 24.0)","(1.24, 1.36, 1.356829268292683)","(21.0, 70.0, 63.333333333333336)","(11.0, 16.5, 16.384615384615383)"
06-01-2023 11:48:42.078517,"(4.6, 7.2, 7.133333333333334)","(17.0, 25.0, 24.0)","(1.24, 1.36, 1.356829268292683)","(21.0, 70.0, 63.333333333333336)","(11.0, 16.5, 16.384615384615383)"
06-01-2023 11:48:42.985695,"(4.6, 7.2, 7.133333333333334)","(17.0, 25.0, 23.5)","(1.24, 1.36, 1.3533333333333335)","(21.0, 70.0, 63.333333333333336)","(11.0, 16.5, 16.4)"
06-01-2023 11:48:43.966546,"(4.6, 7.4, 7.008)","(17.0, 25.0, 23.666666666666668)","(1.24, 1.35, 1.3326229508196723)","(21.0, 70.0, 60.0)","(11.0, 16.5, 15.928571428571429)"
06-01-2023 11:48:44.862242,"(4.6, 7.0, 6.99)","(17.0, 25.0, 23.666666666666668)","(1.24, 1.35, 1.341311475409836)","(21.0, 70.0, 60.0)","(11.0, 17.0, 16.285714285714285)"
06-01-2023 11:48:45.964740,"(4.6, 7.0, 6.9875)","(17.0, 25.0, 23.8)","(1.24, 1.35, 1.347)","(21.0, 70.0, 60.0)","(11.0, 17.0, 16.285714285714285)"
06-01-2023 11:48:47.092184,"(4.6, 7.0, 6.9875)","(17.0, 25.0, 23.8)","(1.24, 1.35, 1.3473333333333335)","(21.0, 70.0, 58.23529411764706)","(11.0, 17.0, 16.333333333333332)"
06-01-2023 11:48:48.056303,"(4.6, 7.0, 6.9875)","(17.0, 25.0, 23.8)","(1.24, 1.35, 1.3439285714285716)","(21.0, 70.0, 57.5)","(11.0, 17.0, 15.8)"
06-01-2023 11:48:49.181002,"(4.6, 7.0, 6.828571428571428)","(17.0, 25.0, 23.875)","(1.24, 1.36, 1.3535211267605636)","(21.0, 70.0, 55.55555555555556)","(11.0, 17.0, 15.666666666666666)"
06-01-2023 11:48:50.299555,"(4.6, 7.0, 6.9)","(17.0, 25.0, 23.875)","(1.24, 1.36, 1.353611111111111)","(21.0, 70.0, 56.31578947368421)","(11.0, 17.0, 16.0)"
06-01-2023 11:48:51.285405,"(4.6, 7.0, 6.892307692307692)","(17.0, 25.0, 23.875)","(1.24, 1.36, 1.3542696629213484)","(21.0, 70.0, 59.23076923076923)","(11.0, 16.5, 15.642857142857142)"
06-01-2023 11:48:52.332393,"(4.6, 6.8, 6.783333333333333)","(17.0, 25.0, 24.307692307692307)","(1.24, 1.36, 1.357878787878788)","(21.0, 70.0, 58.8)","(11.0, 16.5, 16.384615384615383)"
06-01-2023 11:48:53.333009,"(4.6, 7.0, 6.836363636363636)","(17.0, 25.0, 24.307692307692307)","(1.24, 1.36, 1.3571739130434783)","(21.0, 70.0, 58.8)","(11.0, 16.5, 16.25)"
06-01-2023 11:48:54.306782,"(4.6, 7.0, 6.871428571428571)","(17.0, 25.0, 23.5)","(1.24, 1.36, 1.3575000000000002)","(21.0, 70.0, 58.8)","(11.0, 16.5, 16.25)"
06-01-2023 11:48:55.263349,"(4.6, 7.0, 6.871428571428571)","(17.0, 25.0, 23.5)","(1.24, 1.36, 1.3573170731707318)","(21.0, 70.0, 58.8)","(11.0, 16.5, 16.25)"
06-01-2023 11:48:56.108784,"(4.6, 7.0, 6.871428571428571)","(17.0, 25.0, 24.4)","(1.24, 1.36, 1.355609756097561)","(21.0, 70.0, 58.8)","(11.0, 16.5, 16.25)"
06-01-2023 11:48:57.016105,"(4.6, 7.0, 6.871428571428571)","(17.0, 25.0, 23.8)","(1.24, 1.36, 1.355609756097561)","(21.0, 70.0, 59.23076923076923)","(11.0, 16.5, 16.25)"
06-01-2023 11:48:58.076935,"(4.6, 7.0, 6.871428571428571)","(17.0, 25.0, 24.0)","(1.24, 1.36, 1.356388888888889)","(21.0, 70.0, 59.23076923076923)","(11.0, 16.5, 16.25)"
06-01-2023 11:48:59.062073,"(4.6, 7.0, 6.871428571428571)","(17.0, 26.0, 24.4)","(1.24, 1.36, 1.3571875)","(21.0, 70.0, 59.23076923076923)","(11.0, 16.5, 16.625)"
06-01-2023 11:48:59.895157,"(4.6, 7.0, 6.871428571428571)","(17.0, 26.0, 24.095238095238095)","(1.24, 1.36, 1.3571875)","(21.0, 70.0, 59.23076923076923)","(11.0, 17.0, 16.625)"
06-01-2023 11:49:00.820710,"(4.6, 6.8, 6.666666666666666)","(17.0, 26.0, 24.666666666666668)","(1.24, 1.37, 1.3636641221374046)","(21.0, 70.0, 58.8)","(11.0, 16.5, 16.25)"
06-01-2023 11:49:01.918215,"(4.6, 6.8, 6.683870967741935)","(17.0, 26.0, 24.666666666666668)","(1.24, 1.37, 1.3569291338582679)","(21.0, 70.0, 58.8)","(11.0, 16.5, 16.25)"
06-01-2023 11:49:02.971110,"(4.6, 6.8, 6.68)","(17.0, 26.0, 24.608695652173914)","(1.24, 1.37, 1.3599354838709679)","(21.0, 70.0, 58.8)","(11.0, 16.5, 16.045454545454547)"
06-01-2023 11:49:03.832665,"(4.6, 6.8, 6.7)","(17.0, 25.0, 24.59090909090909)","(1.24, 1.37, 1.3599354838709679)","(21.0, 70.0, 58.8)","(11.0, 17.0, 16.5)"
06-01-2023 11:49:04.747014,"(4.6, 6.8, 6.7)","(17.0, 25.0, 24.59090909090909)","(1.24, 1.37, 1.3612162162162162)","(21.0, 70.0, 58.8)","(11.0, 17.0, 15.909090909090908)"
06-01-2023 11:49:05.756173,"(4.6, 7.0, 6.808)","(17.0, 25.0, 24.59090909090909)","(1.24, 1.37, 1.358217054263566)","(26.0, 70.0, 58.8)","(11.0, 17.0, 16.25)"
06-01-2023 11:49:06.705797,"(4.6, 7.0, 6.7043478260869565)","(17.0, 25.0, 24.59090909090909)","(1.24, 1.37, 1.358217054263566)","(26.0, 70.0, 58.8)","(11.0, 17.0, 16.0)"
06-01-2023 11:49:07.618187,"(4.6, 6.8, 6.74)","(17.0, 25.0, 24.608695652173914)","(1.24, 1.36, 1.357777777777778)","(26.0, 70.0, 62.22222222222222)","(11.0, 17.0, 16.4)"
06-01-2023 11:49:08.517230,"(4.6, 7.0, 6.608849557522124)","(17.0, 23.0, 22.904761904761905)","(1.24, 1.36, 1.3597368421052634)","(26.0, 65.0, 61.785714285714285)","(11.0, 17.0, 16.25)"
06-01-2023 11:49:09.399826,"(4.6, 7.0, 6.625423728813559)","(17.0, 26.0, 24.956521739130434)","(1.24, 1.36, 1.3582608695652174)","(26.0, 65.0, 56.25)","(11.0, 17.0, 16.675675675675677)"
06-01-2023 11:49:10.370916,"(4.6, 7.0, 6.607111111111111)","(17.0, 26.0, 24.5)","(1.24, 1.37, 1.3567272727272728)","(26.0, 65.0, 51.09090909090909)","(11.0, 17.0, 16.5)"
06-01-2023 11:49:11.335483,"(4.6, 7.0, 6.620600858369098)","(17.0, 26.0, 23.857142857142858)","(1.24, 1.36, 1.3567272727272728)","(26.0, 65.0, 55.357142857142854)","(11.0, 17.0, 16.73404255319149)"
06-01-2023 11:49:12.153947,"(4.6, 7.0, 6.612280701754385)","(17.0, 26.0, 24.42105263157895)","(1.24, 1.36, 1.3567272727272728)","(26.0, 65.0, 55.357142857142854)","(11.0, 17.5, 16.73404255319149)"
06-01-2023 11:49:13.269857,"(4.6, 7.0, 6.617241379310345)","(17.0, 25.0, 23.642857142857142)","(1.24, 1.36, 1.3577707006369428)","(26.0, 65.0, 50.125)","(11.0, 17.5, 16.0)"
06-01-2023 11:49:14.336941,"(4.6, 7.0, 6.607079646017699)","(17.0, 24.0, 23.642857142857142)","(1.24, 1.37, 1.3625)","(26.0, 65.0, 53.0)","(11.0, 17.0, 16.2)"
06-01-2023 11:49:15.380756,"(4.6, 7.0, 6.612227074235808)","(17.0, 24.0, 23.545454545454547)","(1.24, 1.37, 1.3611111111111112)","(26.0, 65.0, 59.0)","(11.0, 16.5, 16.35)"
06-01-2023 11:49:16.464397,"(4.6, 6.8, 6.7043478260869565)","(17.0, 24.0, 23.6875)","(1.24, 1.37, 1.3611111111111112)","(26.0, 65.0, 52.0)","(11.0, 16.5, 16.35)"
06-01-2023 11:49:17.594964,"(4.6, 6.8, 6.677777777777777)","(17.0, 24.0, 23.785714285714285)","(1.24, 1.37, 1.3594565217391306)","(26.0, 60.0, 57.5)","(11.0, 16.5, 16.714285714285715)"
06-01-2023 11:49:18.751911,"(4.6, 6.8, 6.725)","(17.0, 24.0, 23.846153846153847)","(1.24, 1.36, 1.3597368421052634)","(26.0, 65.0, 57.5)","(11.0, 17.0, 16.666666666666668)"
06-01-2023 11:49:19.807278,"(4.6, 6.8, 6.757142857142857)","(17.0, 24.0, 23.6875)","(1.24, 1.36, 1.3610280373831776)","(26.0, 65.0, 55.0)","(11.0, 17.0, 16.428571428571427)"
