,My Girl Mandy,Batman Jujon,Burton,Hollador Daisy,Dollar Bucks,Always Idle,Holme Boy,Kerrie Be,Bling Us Delight
15-12-2022 12:02:21.647747,"(7.0, 9.8, 9.2)","(21.0, 32.0, 28.875)","(4.8, 7.0, 6.466666666666667)","(15.0, 21.0, 20.3125)","(2.5, 3.25, 3.156)","(9.0, 16.5, 16.055555555555557)","(21.0, 28.0, 25.0)","(4.2, 6.4, 6.242857142857143)","(51.0, 85.0, 65.0)"
15-12-2022 12:02:22.856580,"(7.0, 9.8, 9.2)","(21.0, 32.0, 28.875)","(4.8, 7.0, 6.466666666666667)","(15.0, 21.0, 20.3125)","(2.5, 3.25, 3.156)","(9.0, 16.5, 16.055555555555557)","(21.0, 28.0, 25.0)","(4.2, 6.4, 6.242857142857143)","(51.0, 85.0, 65.0)"
15-12-2022 12:02:24.055849,"(7.0, 9.8, 9.2)","(21.0, 32.0, 28.875)","(4.8, 7.0, 6.466666666666667)","(15.0, 21.0, 20.3125)","(2.5, 3.25, 3.156)","(9.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.2, 6.4, 6.242857142857143)","(51.0, 85.0, 65.0)"
15-12-2022 12:02:25.182787,"(7.0, 9.8, 9.2)","(21.0, 32.0, 28.875)","(4.8, 7.0, 6.466666666666667)","(15.0, 21.0, 20.3125)","(2.5, 3.25, 3.156)","(9.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.2, 6.4, 6.242857142857143)","(51.0, 85.0, 65.0)"
15-12-2022 12:02:26.283019,"(7.0, 9.8, 9.2)","(21.0, 32.0, 28.875)","(4.8, 7.0, 6.466666666666667)","(15.0, 21.0, 20.3125)","(2.5, 3.25, 3.156)","(9.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.2, 6.4, 6.242857142857143)","(51.0, 85.0, 65.0)"
15-12-2022 12:02:27.439507,"(7.0, 9.8, 9.2)","(21.0, 32.0, 28.875)","(4.8, 7.0, 6.466666666666667)","(15.0, 21.0, 20.3125)","(2.5, 3.25, 3.156)","(9.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.2, 6.4, 6.242857142857143)","(51.0, 85.0, 65.0)"
15-12-2022 12:02:28.573464,"(7.0, 9.8, 9.2)","(21.0, 32.0, 28.875)","(4.8, 7.0, 6.466666666666667)","(15.0, 21.0, 20.3125)","(2.5, 3.25, 3.156)","(9.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.2, 6.4, 6.242857142857143)","(51.0, 85.0, 65.0)"
15-12-2022 12:02:29.725472,"(7.0, 9.8, 9.2)","(21.0, 32.0, 28.875)","(4.8, 7.0, 6.466666666666667)","(15.0, 21.0, 20.3125)","(2.5, 3.25, 3.156)","(9.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.2, 6.4, 6.242857142857143)","(51.0, 85.0, 65.0)"
15-12-2022 12:02:30.922947,"(7.0, 9.8, 9.2)","(21.0, 32.0, 30.5)","(4.8, 7.0, 6.466666666666667)","(15.0, 21.0, 20.545454545454547)","(2.5, 3.25, 3.156)","(9.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.2, 6.4, 6.242857142857143)","(51.0, 85.0, 65.0)"
15-12-2022 12:02:32.111145,"(7.0, 9.8, 9.2)","(21.0, 32.0, 30.5)","(4.8, 7.0, 6.466666666666667)","(15.0, 21.0, 20.545454545454547)","(2.5, 3.25, 3.156)","(9.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.2, 6.4, 6.242857142857143)","(51.0, 85.0, 65.0)"
15-12-2022 12:02:33.288522,"(7.0, 9.8, 9.2)","(21.0, 32.0, 30.5)","(4.8, 7.0, 6.47741935483871)","(15.0, 21.0, 19.875)","(2.5, 3.25, 3.156)","(9.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.2, 6.4, 6.242857142857143)","(51.0, 85.0, 65.0)"
15-12-2022 12:02:34.449077,"(7.0, 9.8, 9.2)","(21.0, 32.0, 30.5)","(4.8, 7.0, 6.47741935483871)","(15.0, 21.0, 19.875)","(2.5, 3.25, 3.156)","(9.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.2, 6.4, 6.242857142857143)","(51.0, 85.0, 65.0)"
15-12-2022 12:02:35.721748,"(7.0, 9.8, 9.2)","(21.0, 32.0, 30.5)","(4.8, 7.0, 6.47741935483871)","(15.0, 21.0, 19.875)","(2.5, 3.25, 3.156)","(9.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.2, 6.4, 6.242857142857143)","(51.0, 85.0, 65.0)"
15-12-2022 12:02:37.030959,"(7.0, 9.8, 9.2)","(21.0, 32.0, 30.5)","(4.8, 7.0, 6.466666666666667)","(14.0, 21.0, 19.875)","(2.5, 3.25, 3.156)","(10.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.4, 6.4, 6.242857142857143)","(41.0, 85.0, 65.0)"
15-12-2022 12:02:38.304982,"(7.0, 9.8, 9.2)","(21.0, 32.0, 30.5)","(4.8, 7.0, 6.466666666666667)","(14.0, 21.0, 19.875)","(2.5, 3.25, 3.156)","(10.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.4, 6.4, 6.242857142857143)","(41.0, 85.0, 65.0)"
15-12-2022 12:02:39.570011,"(7.0, 9.8, 9.2)","(21.0, 32.0, 25.75)","(4.8, 7.0, 6.466666666666667)","(14.0, 21.0, 19.875)","(2.5, 3.25, 3.156)","(10.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.4, 6.4, 6.242857142857143)","(41.0, 85.0, 65.0)"
15-12-2022 12:02:40.849827,"(7.0, 9.8, 9.2)","(21.0, 32.0, 28.875)","(4.8, 7.0, 6.466666666666667)","(14.0, 21.0, 19.875)","(2.5, 3.25, 3.156)","(10.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.4, 6.4, 6.242857142857143)","(41.0, 85.0, 65.0)"
15-12-2022 12:02:42.189124,"(7.0, 9.8, 9.2)","(21.0, 32.0, 28.875)","(4.8, 7.0, 6.466666666666667)","(14.0, 21.0, 19.875)","(2.5, 3.25, 3.156)","(10.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.4, 6.4, 5.977777777777778)","(41.0, 85.0, 65.0)"
15-12-2022 12:02:43.493900,"(7.0, 9.8, 9.2)","(21.0, 32.0, 28.875)","(4.8, 7.0, 6.466666666666667)","(14.0, 21.0, 19.875)","(2.5, 3.25, 3.156)","(10.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.4, 6.4, 5.822222222222223)","(41.0, 85.0, 65.0)"
15-12-2022 12:02:44.747883,"(7.0, 9.8, 9.2)","(21.0, 32.0, 28.875)","(4.8, 7.0, 6.466666666666667)","(14.0, 21.0, 19.875)","(2.5, 3.25, 3.156)","(10.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.4, 6.2, 5.822222222222223)","(41.0, 85.0, 65.0)"
15-12-2022 12:02:46.014390,"(7.0, 9.8, 9.2)","(21.0, 32.0, 28.875)","(4.8, 7.0, 6.47741935483871)","(14.0, 21.0, 19.875)","(2.5, 3.25, 3.156)","(10.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.4, 6.2, 5.2)","(41.0, 85.0, 65.0)"
15-12-2022 12:02:47.331446,"(7.0, 9.8, 9.2)","(21.0, 32.0, 28.875)","(4.8, 6.8, 6.5600000000000005)","(14.0, 21.0, 19.875)","(2.5, 3.25, 3.156)","(10.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.4, 6.2, 5.2)","(41.0, 85.0, 65.0)"
15-12-2022 12:02:48.593360,"(7.0, 9.8, 9.2)","(21.0, 32.0, 28.875)","(4.8, 6.8, 6.5600000000000005)","(14.0, 21.0, 19.875)","(2.5, 3.25, 3.156)","(10.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.4, 6.2, 5.2)","(41.0, 85.0, 65.0)"
15-12-2022 12:02:49.878210,"(7.0, 9.8, 9.2)","(21.0, 32.0, 28.875)","(4.8, 6.8, 6.5600000000000005)","(14.0, 21.0, 19.875)","(2.5, 3.25, 3.156)","(10.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.4, 6.2, 5.2)","(41.0, 85.0, 65.0)"
15-12-2022 12:02:51.148164,"(7.0, 9.8, 9.2)","(21.0, 32.0, 28.875)","(4.8, 6.8, 6.5600000000000005)","(14.0, 21.0, 19.875)","(2.5, 3.25, 3.156)","(10.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.4, 6.2, 5.2)","(41.0, 85.0, 65.0)"
15-12-2022 12:02:52.470992,"(7.0, 9.8, 9.2)","(21.0, 32.0, 28.875)","(4.8, 6.8, 6.74)","(14.0, 21.0, 19.875)","(2.5, 3.25, 3.156)","(10.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.4, 6.2, 4.733333333333333)","(41.0, 85.0, 65.0)"
15-12-2022 12:02:53.781476,"(7.0, 9.8, 9.2)","(21.0, 32.0, 28.875)","(4.8, 6.8, 6.74)","(14.0, 21.0, 19.875)","(2.5, 3.25, 3.156)","(10.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.4, 6.2, 4.733333333333333)","(41.0, 85.0, 65.0)"
15-12-2022 12:02:55.066952,"(7.0, 9.8, 9.2)","(21.0, 32.0, 28.875)","(4.8, 6.8, 6.74)","(14.0, 21.0, 19.875)","(2.5, 3.25, 3.156)","(10.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.4, 6.2, 4.733333333333333)","(41.0, 85.0, 65.0)"
15-12-2022 12:02:56.358138,"(7.0, 9.8, 9.2)","(21.0, 32.0, 28.875)","(4.8, 6.8, 6.74)","(14.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.156)","(10.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.4, 6.2, 4.733333333333333)","(41.0, 85.0, 61.25)"
15-12-2022 12:02:57.630412,"(7.0, 9.8, 9.533333333333333)","(21.0, 32.0, 28.875)","(4.8, 6.8, 6.74)","(14.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.156)","(10.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.4, 6.2, 5.1)","(41.0, 80.0, 58.333333333333336)"
15-12-2022 12:02:58.987167,"(7.0, 9.8, 9.533333333333333)","(21.0, 32.0, 28.875)","(4.8, 6.8, 6.74)","(14.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.156)","(10.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.4, 6.2, 5.15)","(41.0, 75.0, 60.0)"
15-12-2022 12:03:00.289956,"(7.0, 9.8, 9.600000000000001)","(21.0, 32.0, 30.5)","(4.8, 6.8, 6.74)","(14.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.156)","(10.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.4, 6.2, 5.15)","(41.0, 70.0, 60.0)"
15-12-2022 12:03:01.806364,"(7.0, 9.8, 9.600000000000001)","(21.0, 32.0, 30.5)","(4.8, 6.8, 6.74)","(14.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.156)","(10.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.4, 6.2, 5.15)","(41.0, 70.0, 56.25)"
15-12-2022 12:03:03.240530,"(7.0, 9.8, 9.600000000000001)","(21.0, 32.0, 30.5)","(4.8, 6.8, 6.74)","(14.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.156)","(10.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.4, 6.2, 5.32)","(41.0, 65.0, 53.75)"
15-12-2022 12:03:04.603575,"(7.0, 9.8, 9.533333333333333)","(21.0, 32.0, 30.5)","(4.8, 6.8, 6.74)","(14.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.156)","(10.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.4, 6.2, 5.32)","(41.0, 65.0, 53.333333333333336)"
15-12-2022 12:03:06.065563,"(7.0, 9.8, 9.6)","(21.0, 32.0, 30.5)","(4.8, 6.8, 6.74)","(14.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.156)","(10.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.4, 6.2, 5.32)","(41.0, 60.0, 53.333333333333336)"
15-12-2022 12:03:07.528885,"(7.0, 9.8, 9.600000000000001)","(21.0, 32.0, 25.75)","(4.8, 6.8, 6.74)","(14.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.156)","(10.0, 16.5, 16.055555555555557)","(21.0, 28.0, 27.0)","(4.4, 6.2, 5.32)","(41.0, 60.0, 53.333333333333336)"
15-12-2022 12:03:09.113112,"(7.0, 9.8, 9.6)","(21.0, 32.0, 28.875)","(4.8, 6.8, 6.74)","(14.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.171666666666667)","(10.0, 16.5, 16.136363636363637)","(21.0, 28.0, 25.4)","(4.4, 6.2, 5.05)","(41.0, 60.0, 47.2)"
15-12-2022 12:03:10.621482,"(7.0, 9.8, 9.533333333333333)","(21.0, 32.0, 28.875)","(4.8, 6.8, 6.74)","(14.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.171666666666667)","(10.0, 16.5, 16.136363636363637)","(21.0, 27.0, 24.333333333333332)","(4.4, 6.0, 5.24)","(41.0, 60.0, 47.2)"
15-12-2022 12:03:12.121432,"(7.0, 9.8, 9.533333333333333)","(21.0, 32.0, 28.875)","(5.0, 6.8, 6.74)","(13.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.171666666666667)","(10.0, 16.5, 16.136363636363637)","(20.0, 25.0, 26.11111111111111)","(4.0, 6.0, 5.18)","(31.0, 60.0, 47.2)"
15-12-2022 12:03:13.594321,"(7.0, 9.8, 9.533333333333333)","(21.0, 32.0, 28.875)","(5.0, 6.8, 6.74)","(13.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.171666666666667)","(10.0, 16.5, 16.136363636363637)","(20.0, 27.0, 23.666666666666668)","(4.0, 5.9, 5.119999999999999)","(31.0, 60.0, 47.2)"
15-12-2022 12:03:15.091998,"(7.0, 9.8, 9.533333333333333)","(21.0, 32.0, 28.875)","(5.0, 6.8, 6.74)","(13.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.171666666666667)","(10.0, 16.5, 16.136363636363637)","(20.0, 26.0, 23.666666666666668)","(4.0, 5.8, 5.0600000000000005)","(31.0, 60.0, 47.2)"
15-12-2022 12:03:16.460667,"(7.0, 9.8, 9.533333333333333)","(21.0, 32.0, 28.875)","(5.0, 6.8, 6.74)","(13.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.171666666666667)","(10.0, 16.5, 16.136363636363637)","(20.0, 26.0, 26.11111111111111)","(4.0, 5.7, 5.0600000000000005)","(31.0, 60.0, 47.2)"
15-12-2022 12:03:17.838616,"(7.0, 9.8, 9.533333333333333)","(21.0, 32.0, 28.875)","(5.0, 6.8, 6.74)","(13.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.171666666666667)","(10.0, 16.5, 16.136363636363637)","(20.0, 27.0, 23.8)","(4.0, 5.7, 5.225)","(31.0, 60.0, 47.2)"
15-12-2022 12:03:19.188311,"(7.0, 9.8, 9.533333333333333)","(21.0, 32.0, 28.875)","(5.0, 6.8, 6.74)","(13.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.171666666666667)","(10.0, 16.5, 16.136363636363637)","(20.0, 25.0, 23.8)","(4.0, 5.6, 5.033333333333333)","(31.0, 60.0, 47.2)"
15-12-2022 12:03:20.495423,"(7.0, 9.8, 9.533333333333333)","(21.0, 32.0, 28.875)","(5.0, 6.6, 6.536842105263157)","(13.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.171666666666667)","(10.0, 16.5, 16.136363636363637)","(20.0, 25.0, 23.8)","(4.0, 5.5, 5.033333333333333)","(31.0, 60.0, 47.2)"
15-12-2022 12:03:21.782218,"(7.0, 9.8, 9.533333333333333)","(21.0, 32.0, 28.875)","(5.0, 6.6, 6.536842105263157)","(13.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.171666666666667)","(10.0, 16.5, 16.136363636363637)","(20.0, 25.0, 23.8)","(4.0, 5.5, 5.033333333333333)","(31.0, 60.0, 47.2)"
15-12-2022 12:03:23.159303,"(7.0, 9.8, 9.533333333333333)","(21.0, 32.0, 28.875)","(5.0, 6.6, 6.742857142857143)","(13.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.1857142857142855)","(10.0, 27.0, 22.333333333333336)","(20.0, 25.0, 23.8)","(4.0, 5.5, 4.966666666666667)","(31.0, 60.0, 47.2)"
15-12-2022 12:03:24.517215,"(7.0, 9.8, 9.533333333333333)","(21.0, 32.0, 28.875)","(5.0, 6.8, 6.433333333333333)","(13.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.1857142857142855)","(10.0, 27.0, 23.88888888888889)","(20.0, 25.0, 23.8)","(4.0, 5.4, 4.814285714285714)","(31.0, 60.0, 43.5)"
15-12-2022 12:03:25.768805,"(7.0, 9.8, 9.533333333333333)","(21.0, 32.0, 25.8)","(5.0, 6.6, 6.4875)","(13.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.1857142857142855)","(10.0, 27.0, 23.11111111111111)","(20.0, 25.0, 23.8)","(4.0, 6.6, 5.5)","(31.0, 55.0, 43.5)"
15-12-2022 12:03:27.104218,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 25.8)","(5.0, 6.6, 6.181395348837209)","(13.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.1857142857142855)","(10.0, 26.0, 23.11111111111111)","(20.0, 25.0, 23.8)","(4.0, 6.2, 5.975)","(31.0, 55.0, 43.5)"
15-12-2022 12:03:28.424958,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 25.8)","(5.0, 6.6, 6.181395348837209)","(13.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.1857142857142855)","(10.0, 26.0, 22.333333333333332)","(20.0, 25.0, 23.8)","(4.0, 6.6, 5.766666666666667)","(31.0, 55.0, 46.66666666666667)"
15-12-2022 12:03:29.707777,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 25.8)","(5.0, 6.6, 6.181395348837209)","(13.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.1857142857142855)","(10.0, 25.0, 22.333333333333332)","(20.0, 25.0, 23.8)","(4.0, 6.6, 5.766666666666667)","(31.0, 55.0, 52.45454545454545)"
15-12-2022 12:03:30.990984,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 25.8)","(5.0, 6.6, 6.190243902439025)","(13.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.1857142857142855)","(10.0, 25.0, 22.333333333333332)","(20.0, 25.0, 23.8)","(4.0, 6.6, 5.766666666666667)","(31.0, 55.0, 46.0)"
15-12-2022 12:03:32.250258,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 25.8)","(5.0, 6.6, 6.190243902439025)","(13.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.1857142857142855)","(10.0, 25.0, 23.666666666666664)","(20.0, 25.0, 23.8)","(4.0, 6.6, 5.766666666666667)","(31.0, 55.0, 51.625)"
15-12-2022 12:03:33.671841,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 24.0)","(5.0, 6.6, 6.257142857142857)","(13.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.1857142857142855)","(10.0, 25.0, 23.666666666666664)","(20.0, 25.0, 23.8)","(4.0, 6.6, 5.766666666666667)","(31.0, 55.0, 46.33333333333333)"
15-12-2022 12:03:34.939982,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 24.0)","(5.0, 6.4, 6.2)","(13.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.1857142857142855)","(10.0, 25.0, 23.666666666666664)","(20.0, 25.0, 23.8)","(4.0, 6.6, 5.766666666666667)","(31.0, 55.0, 46.33333333333333)"
15-12-2022 12:03:36.237215,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 25.8)","(5.0, 6.4, 5.965625)","(13.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.1857142857142855)","(10.0, 25.0, 23.666666666666664)","(20.0, 25.0, 23.8)","(4.0, 6.6, 5.766666666666667)","(31.0, 55.0, 46.33333333333333)"
15-12-2022 12:03:37.473849,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 25.8)","(5.0, 6.6, 5.965625)","(13.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.1857142857142855)","(10.0, 25.0, 23.666666666666664)","(20.0, 25.0, 23.8)","(4.0, 6.6, 5.766666666666667)","(31.0, 55.0, 46.33333333333333)"
15-12-2022 12:03:38.746742,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 25.8)","(5.0, 6.6, 6.2)","(13.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.1857142857142855)","(10.0, 25.0, 20.4)","(20.0, 25.0, 23.8)","(4.0, 6.6, 5.766666666666667)","(31.0, 55.0, 45.66666666666667)"
15-12-2022 12:03:39.898796,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 25.8)","(5.0, 6.4, 6.2)","(13.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.1857142857142855)","(10.0, 25.0, 20.4)","(20.0, 25.0, 23.8)","(4.0, 6.6, 5.766666666666667)","(31.0, 55.0, 46.0)"
15-12-2022 12:03:41.132647,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 25.8)","(5.0, 6.4, 6.036363636363637)","(13.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.1857142857142855)","(10.0, 25.0, 20.4)","(20.0, 25.0, 23.8)","(4.0, 6.6, 6.1499999999999995)","(31.0, 55.0, 42.0)"
15-12-2022 12:03:42.388239,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 25.8)","(5.0, 6.4, 6.036363636363637)","(13.0, 21.0, 20.357142857142858)","(2.5, 3.25, 3.1857142857142855)","(10.0, 25.0, 22.444444444444443)","(20.0, 25.0, 23.8)","(4.0, 6.6, 6.1499999999999995)","(31.0, 50.0, 39.5)"
15-12-2022 12:03:43.635266,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 25.8)","(5.0, 6.4, 6.066666666666667)","(13.0, 21.0, 20.357142857142858)","(2.5, 3.25, 2.957894736842105)","(10.0, 25.0, 20.0625)","(20.0, 25.0, 23.8)","(4.0, 6.6, 6.1499999999999995)","(31.0, 50.0, 41.666666666666664)"
15-12-2022 12:03:44.906160,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 25.8)","(5.0, 6.4, 6.066666666666667)","(13.0, 21.0, 20.357142857142858)","(2.5, 3.05, 2.9292307692307693)","(10.0, 21.0, 18.555555555555557)","(20.0, 25.0, 23.8)","(4.0, 6.6, 6.1499999999999995)","(31.0, 48.0, 41.333333333333336)"
15-12-2022 12:03:46.266576,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 25.8)","(5.0, 6.4, 6.066666666666667)","(13.0, 21.0, 19.875)","(2.5, 2.94, 2.9292307692307693)","(10.0, 20.0, 18.555555555555557)","(20.0, 25.0, 23.8)","(4.0, 6.6, 6.1499999999999995)","(31.0, 48.0, 37.5)"
15-12-2022 12:03:47.800419,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 25.8)","(5.0, 6.4, 6.066666666666667)","(13.0, 21.0, 19.875)","(2.5, 2.94, 2.9292307692307693)","(10.0, 20.0, 17.4)","(20.0, 25.0, 23.8)","(4.0, 6.6, 6.1499999999999995)","(31.0, 46.0, 37.5)"
15-12-2022 12:03:49.374814,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 26.5)","(5.0, 6.4, 6.127272727272728)","(14.0, 21.0, 19.875)","(2.5, 2.94, 2.88)","(10.0, 20.0, 15.75)","(20.0, 25.0, 23.8)","(4.0, 6.6, 6.3)","(31.0, 46.0, 42.2)"
15-12-2022 12:03:50.795573,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 26.5)","(5.0, 6.4, 5.992105263157895)","(14.0, 21.0, 19.875)","(2.5, 2.94, 2.9)","(10.0, 19.5, 16.25)","(20.0, 25.0, 22.25)","(4.0, 6.6, 6.375)","(31.0, 46.0, 37.0)"
15-12-2022 12:03:52.287296,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 26.5)","(5.0, 6.6, 5.992105263157895)","(14.0, 21.0, 19.875)","(2.5, 2.94, 2.9)","(10.0, 19.0, 16.25)","(20.0, 25.0, 25.2)","(4.0, 6.6, 5.75)","(31.0, 46.0, 37.0)"
15-12-2022 12:03:53.729696,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 26.5)","(5.0, 6.6, 6.257142857142857)","(14.0, 21.0, 19.875)","(2.5, 2.94, 2.9)","(10.0, 19.0, 16.25)","(20.0, 29.0, 22.6875)","(4.0, 6.6, 5.325)","(31.0, 46.0, 37.0)"
15-12-2022 12:03:55.271466,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 26.5)","(5.0, 6.4, 5.992105263157895)","(14.0, 21.0, 19.875)","(2.5, 2.94, 2.9)","(10.0, 19.0, 16.25)","(20.0, 28.0, 23.75)","(4.0, 6.6, 6.0)","(31.0, 46.0, 41.5)"
15-12-2022 12:03:56.814410,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 26.5)","(5.0, 6.6, 6.257142857142857)","(14.0, 21.0, 20.4375)","(2.5, 2.94, 2.9)","(10.0, 19.0, 16.25)","(20.0, 28.0, 24.0)","(4.0, 6.6, 6.0)","(31.0, 46.0, 41.5)"
15-12-2022 12:03:58.408765,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 26.5)","(5.0, 6.4, 6.257142857142857)","(14.0, 21.0, 20.4375)","(2.5, 2.94, 2.9)","(10.0, 19.0, 17.53333333333333)","(20.0, 27.0, 24.0)","(4.0, 6.6, 5.475)","(31.0, 46.0, 41.5)"
15-12-2022 12:03:59.722734,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 26.5)","(5.0, 6.4, 6.257142857142857)","(14.0, 21.0, 20.4375)","(2.5, 2.94, 2.9)","(10.0, 19.0, 17.53333333333333)","(20.0, 27.0, 24.0)","(4.0, 6.6, 5.475)","(31.0, 46.0, 41.5)"
15-12-2022 12:04:01.117630,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 26.5)","(5.0, 6.4, 6.257142857142857)","(14.0, 21.0, 20.4375)","(2.5, 2.94, 2.936)","(10.0, 19.0, 17.53333333333333)","(20.0, 27.0, 24.0)","(4.0, 6.6, 5.52)","(31.0, 46.0, 42.72727272727273)"
15-12-2022 12:04:02.352474,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 26.5)","(5.0, 6.4, 6.257142857142857)","(14.0, 21.0, 20.4375)","(2.5, 2.94, 2.936)","(10.0, 19.0, 17.53333333333333)","(20.0, 27.0, 24.0)","(4.0, 6.6, 5.52)","(31.0, 46.0, 42.72727272727273)"
15-12-2022 12:04:03.600682,"(7.0, 9.8, 9.533333333333333)","(21.0, 30.0, 26.5)","(5.0, 6.6, 5.992105263157895)","(14.0, 21.0, 20.4375)","(2.5, 3.1, 3.0927272727272728)","(10.0, 19.0, 17.53333333333333)","(20.0, 27.0, 24.0)","(4.0, 6.4, 5.28)","(31.0, 46.0, 43.42857142857143)"
