,White Star Village,Keayang Alex,Well Thats Alright,All Good,Moreartsthanclass,Didshedoit Nz,Be The One,Charisma King,Heart Of Oaklands,Tallaras Shadow,Markleigh Caz,Clarenden Legacy
14-12-2022 19:37:54.047726,"(11.0, 16.5, 14.5)","(3.2, 4.1, 4.0)","(6.5, 7.4, 7.272727272727273)","(101.0, 240.0, 220.0)","(101.0, 300.0, 286.6666666666667)","(13.0, 99999, 99990)","(31.0, 40.0, 37.142857142857146)","(3.2, 3.9, 3.5)","(101.0, 310.0, 298.75)","(41.0, 85.0, 67.28571428571428)","(11.0, 19.0, 16.6)","(7.0, 10.0, 9.399999999999999)"
14-12-2022 19:37:55.623178,"(11.0, 16.5, 14.5)","(3.2, 4.1, 4.0)","(6.5, 7.4, 7.272727272727273)","(101.0, 240.0, 220.0)","(101.0, 300.0, 286.6666666666667)","(13.0, 99999, 99990)","(31.0, 40.0, 36.8)","(3.2, 3.9, 3.5)","(101.0, 310.0, 298.75)","(41.0, 75.0, 67.28571428571428)","(11.0, 19.0, 16.6)","(7.0, 10.0, 9.399999999999999)"
14-12-2022 19:37:57.180234,"(11.0, 16.5, 14.5)","(3.2, 4.1, 4.06)","(6.5, 7.4, 7.272727272727273)","(101.0, 240.0, 220.0)","(101.0, 300.0, 286.6666666666667)","(13.0, 99999, 99990)","(31.0, 40.0, 36.8)","(3.2, 3.9, 3.5)","(101.0, 310.0, 298.75)","(41.0, 75.0, 67.28571428571428)","(11.0, 19.0, 16.6)","(7.0, 10.0, 9.399999999999999)"
14-12-2022 19:37:58.741944,"(11.0, 16.5, 14.5)","(3.2, 4.3, 4.06)","(6.5, 7.4, 7.272727272727273)","(101.0, 240.0, 220.0)","(101.0, 300.0, 286.6666666666667)","(13.0, 99999, 99990)","(31.0, 40.0, 35.6)","(3.2, 3.9, 3.4416666666666664)","(101.0, 310.0, 298.75)","(41.0, 75.0, 67.28571428571428)","(11.0, 19.0, 16.6)","(7.0, 10.0, 9.399999999999999)"
14-12-2022 19:38:00.296834,"(11.0, 16.5, 14.5)","(3.2, 4.3, 4.06)","(6.5, 7.4, 7.272727272727273)","(101.0, 240.0, 220.0)","(101.0, 300.0, 286.6666666666667)","(13.0, 99999, 99990)","(31.0, 40.0, 35.6)","(3.2, 3.9, 3.4416666666666664)","(101.0, 310.0, 298.75)","(41.0, 75.0, 67.28571428571428)","(11.0, 19.0, 16.6)","(7.0, 10.0, 9.399999999999999)"
14-12-2022 19:38:01.790222,"(11.0, 16.5, 14.5)","(3.2, 4.3, 4.06)","(6.5, 7.4, 7.272727272727273)","(101.0, 240.0, 220.0)","(101.0, 300.0, 286.6666666666667)","(13.0, 99999, 99990)","(31.0, 40.0, 35.6)","(3.2, 3.9, 3.4416666666666664)","(101.0, 310.0, 298.75)","(41.0, 75.0, 67.28571428571428)","(11.0, 19.0, 16.6)","(7.0, 10.0, 9.399999999999999)"
14-12-2022 19:38:03.404750,"(11.0, 16.5, 14.5)","(3.2, 4.2, 4.075)","(6.5, 7.4, 7.272727272727273)","(101.0, 240.0, 220.0)","(101.0, 300.0, 286.6666666666667)","(13.0, 99999, 99990)","(31.0, 40.0, 35.6)","(3.2, 3.9, 3.4416666666666664)","(101.0, 310.0, 298.75)","(41.0, 75.0, 65.0)","(11.0, 19.0, 15.666666666666666)","(7.0, 10.0, 9.399999999999999)"
14-12-2022 19:38:04.966002,"(11.0, 16.5, 14.5)","(3.2, 4.2, 4.075)","(6.5, 7.4, 7.314285714285715)","(101.0, 240.0, 220.0)","(101.0, 300.0, 286.6666666666667)","(13.0, 99999, 99990)","(31.0, 40.0, 35.6)","(3.2, 3.9, 3.4416666666666664)","(101.0, 310.0, 298.75)","(41.0, 95.0, 65.0)","(11.0, 19.0, 15.666666666666666)","(7.0, 10.0, 9.399999999999999)"
14-12-2022 19:38:06.486629,"(11.0, 16.5, 14.5)","(3.2, 4.2, 4.075)","(6.5, 7.4, 7.314285714285715)","(101.0, 240.0, 220.0)","(101.0, 300.0, 286.6666666666667)","(13.0, 99999, 99990)","(31.0, 40.0, 35.6)","(3.2, 3.9, 3.4416666666666664)","(101.0, 310.0, 298.75)","(41.0, 95.0, 75.0)","(11.0, 19.0, 15.666666666666666)","(7.0, 10.0, 9.399999999999999)"
14-12-2022 19:38:08.045328,"(11.0, 16.5, 14.5)","(3.2, 4.2, 4.075)","(6.5, 7.4, 7.272727272727273)","(101.0, 240.0, 220.0)","(101.0, 300.0, 286.6666666666667)","(13.0, 99999, 99990)","(31.0, 40.0, 35.6)","(3.2, 3.9, 3.4416666666666664)","(101.0, 310.0, 298.75)","(41.0, 100.0, 75.0)","(11.0, 19.0, 15.666666666666666)","(7.0, 10.0, 9.399999999999999)"
14-12-2022 19:38:09.642483,"(11.0, 16.5, 14.5)","(3.2, 4.2, 4.075)","(6.5, 7.4, 7.272727272727273)","(101.0, 240.0, 220.0)","(101.0, 300.0, 286.6666666666667)","(13.0, 99999, 99990)","(31.0, 40.0, 35.6)","(3.2, 3.9, 3.4416666666666664)","(101.0, 310.0, 298.75)","(41.0, 100.0, 82.0)","(11.0, 19.0, 15.666666666666666)","(7.0, 10.0, 9.399999999999999)"
14-12-2022 19:38:11.215053,"(11.0, 16.5, 14.5)","(3.2, 4.2, 4.075)","(6.5, 7.4, 7.272727272727273)","(101.0, 240.0, 220.0)","(101.0, 300.0, 286.6666666666667)","(13.0, 99999, 99990)","(31.0, 40.0, 35.6)","(3.2, 3.9, 3.4416666666666664)","(101.0, 310.0, 298.75)","(41.0, 100.0, 82.0)","(11.0, 19.0, 15.666666666666666)","(7.0, 10.0, 9.399999999999999)"
14-12-2022 19:38:12.846603,"(11.0, 15.0, 12.75)","(3.2, 4.2, 4.075)","(6.5, 7.4, 7.272727272727273)","(101.0, 240.0, 220.0)","(101.0, 300.0, 286.6666666666667)","(13.0, 99999, 99990)","(31.0, 40.0, 35.6)","(3.2, 3.9, 3.4416666666666664)","(101.0, 310.0, 298.75)","(41.0, 100.0, 90.0)","(11.0, 19.0, 15.666666666666666)","(7.0, 10.0, 9.399999999999999)"
14-12-2022 19:38:14.428238,"(11.0, 15.0, 12.75)","(3.2, 4.2, 4.075)","(6.5, 7.4, 7.272727272727273)","(101.0, 240.0, 220.0)","(101.0, 300.0, 286.6666666666667)","(13.0, 99999, 99990)","(31.0, 40.0, 35.6)","(3.2, 3.9, 3.4416666666666664)","(101.0, 310.0, 298.75)","(41.0, 100.0, 90.0)","(11.0, 19.0, 15.666666666666666)","(6.5, 10.0, 9.399999999999999)"
14-12-2022 19:38:16.005952,"(11.0, 15.0, 12.75)","(3.2, 4.2, 4.075)","(6.5, 7.4, 7.272727272727273)","(101.0, 240.0, 220.0)","(101.0, 300.0, 286.6666666666667)","(13.0, 99999, 99990)","(31.0, 40.0, 35.6)","(3.2, 3.9, 3.4416666666666664)","(101.0, 310.0, 298.75)","(41.0, 100.0, 83.33333333333333)","(11.0, 19.0, 16.5)","(6.5, 10.0, 9.399999999999999)"
14-12-2022 19:38:17.519697,"(11.0, 15.0, 12.75)","(3.2, 4.2, 4.075)","(6.5, 7.4, 7.272727272727273)","(101.0, 240.0, 220.0)","(101.0, 300.0, 286.6666666666667)","(13.0, 99999, 99990)","(31.0, 40.0, 35.6)","(3.2, 3.9, 3.4416666666666664)","(101.0, 310.0, 298.75)","(41.0, 100.0, 83.33333333333333)","(11.0, 19.0, 16.5)","(6.5, 10.0, 9.399999999999999)"
14-12-2022 19:38:19.055575,"(11.0, 15.0, 12.75)","(3.2, 4.2, 4.075)","(6.5, 7.4, 7.272727272727273)","(101.0, 240.0, 220.0)","(101.0, 300.0, 286.6666666666667)","(13.0, 99999, 99990)","(31.0, 40.0, 35.6)","(3.2, 3.9, 3.4416666666666664)","(101.0, 310.0, 298.75)","(41.0, 100.0, 83.33333333333333)","(11.0, 19.0, 17.75)","(6.5, 10.0, 9.399999999999999)"
14-12-2022 19:38:20.584760,"(11.0, 15.0, 12.75)","(3.2, 4.2, 4.075)","(6.5, 7.4, 7.272727272727273)","(101.0, 240.0, 220.0)","(101.0, 300.0, 286.6666666666667)","(13.0, 99999, 99990)","(31.0, 40.0, 35.6)","(3.2, 3.9, 3.8375)","(101.0, 310.0, 298.75)","(41.0, 100.0, 83.33333333333333)","(11.0, 19.0, 17.75)","(6.5, 10.0, 9.399999999999999)"
14-12-2022 19:38:22.141463,"(11.0, 15.0, 12.75)","(3.2, 4.2, 4.075)","(6.5, 7.4, 7.2043478260869565)","(101.0, 240.0, 220.0)","(101.0, 300.0, 286.6666666666667)","(13.0, 99999, 99990)","(31.0, 40.0, 35.6)","(3.2, 3.9, 3.6)","(101.0, 310.0, 298.75)","(41.0, 100.0, 83.33333333333333)","(11.0, 19.0, 17.75)","(6.5, 10.0, 9.399999999999999)"
14-12-2022 19:38:23.663682,"(11.0, 15.0, 12.75)","(3.2, 4.2, 4.075)","(6.5, 7.0, 6.8125)","(101.0, 240.0, 220.0)","(101.0, 300.0, 286.6666666666667)","(13.0, 99999, 99990)","(31.0, 40.0, 36.8)","(3.2, 3.9, 3.7399999999999998)","(101.0, 310.0, 298.75)","(41.0, 100.0, 83.33333333333333)","(11.0, 19.0, 17.75)","(6.5, 10.0, 9.399999999999999)"
14-12-2022 19:38:25.188561,"(11.0, 15.0, 12.75)","(3.2, 4.2, 4.075)","(6.5, 7.0, 6.8125)","(101.0, 240.0, 220.0)","(101.0, 300.0, 286.6666666666667)","(13.0, 99999, 99990)","(31.0, 42.0, 33.714285714285715)","(3.2, 3.9, 3.6666666666666665)","(101.0, 310.0, 298.75)","(41.0, 100.0, 83.33333333333333)","(11.0, 19.0, 17.75)","(6.5, 10.0, 9.399999999999999)"
14-12-2022 19:38:26.754123,"(11.0, 15.0, 12.75)","(3.2, 4.3, 4.06)","(6.5, 7.0, 6.814285714285714)","(101.0, 240.0, 220.0)","(101.0, 300.0, 286.6666666666667)","(13.0, 99999, 99990)","(31.0, 40.0, 34.4)","(3.2, 3.9, 3.6666666666666665)","(101.0, 310.0, 298.75)","(41.0, 100.0, 83.33333333333333)","(11.0, 19.0, 17.75)","(6.5, 10.0, 9.399999999999999)"
14-12-2022 19:38:28.304452,"(11.0, 15.0, 12.75)","(3.2, 4.3, 4.06)","(6.5, 7.0, 6.814285714285714)","(101.0, 240.0, 220.0)","(101.0, 300.0, 286.6666666666667)","(13.0, 99999, 99990)","(31.0, 38.0, 34.4)","(3.2, 3.9, 3.6666666666666665)","(101.0, 310.0, 293.6363636363636)","(41.0, 100.0, 83.33333333333333)","(11.0, 19.0, 17.75)","(6.5, 10.0, 9.399999999999999)"
14-12-2022 19:38:29.788033,"(11.0, 15.0, 12.75)","(3.2, 4.4, 4.2250000000000005)","(6.5, 7.0, 6.814285714285714)","(101.0, 240.0, 220.0)","(101.0, 310.0, 307.5)","(13.0, 99999, 99990)","(31.0, 38.0, 43.5)","(3.2, 3.9, 3.7249999999999996)","(101.0, 310.0, 293.6363636363636)","(41.0, 100.0, 83.33333333333333)","(11.0, 19.0, 17.75)","(6.5, 10.0, 9.399999999999999)"
14-12-2022 19:38:31.266202,"(11.0, 15.0, 12.75)","(3.2, 4.2, 4.075)","(6.5, 7.0, 6.814285714285714)","(101.0, 240.0, 220.0)","(101.0, 310.0, 307.5)","(13.0, 99999, 99990)","(31.0, 44.0, 36.5)","(3.2, 3.9, 3.7249999999999996)","(101.0, 310.0, 293.6363636363636)","(41.0, 100.0, 86.66666666666667)","(11.0, 19.0, 16.75)","(6.5, 10.0, 9.314285714285713)"
14-12-2022 19:38:32.861761,"(11.0, 15.0, 12.75)","(3.2, 4.2, 4.075)","(6.5, 7.0, 6.814285714285714)","(101.0, 240.0, 220.0)","(101.0, 310.0, 307.5)","(13.0, 99999, 99990)","(31.0, 44.0, 40.5)","(3.2, 3.9, 3.8125)","(101.0, 310.0, 293.6363636363636)","(41.0, 110.0, 80.625)","(11.0, 19.5, 16.75)","(6.5, 10.0, 9.314285714285713)"
14-12-2022 19:38:34.536719,"(11.0, 15.0, 12.75)","(3.2, 4.2, 3.9000000000000004)","(6.5, 7.0, 6.814285714285714)","(101.0, 240.0, 220.0)","(101.0, 310.0, 307.5)","(13.0, 99999, 99990)","(31.0, 44.0, 40.5)","(3.2, 3.9, 3.6333333333333333)","(101.0, 310.0, 293.6363636363636)","(41.0, 120.0, 80.625)","(11.0, 19.5, 16.75)","(6.5, 10.0, 9.459999999999999)"
14-12-2022 19:38:36.128384,"(11.0, 15.0, 12.75)","(3.2, 4.2, 3.9000000000000004)","(6.5, 7.0, 6.814285714285714)","(101.0, 240.0, 220.0)","(101.0, 310.0, 307.5)","(13.0, 99999, 99990)","(31.0, 44.0, 40.5)","(3.2, 3.9, 4.425)","(101.0, 310.0, 293.6363636363636)","(41.0, 120.0, 97.5)","(11.0, 19.5, 16.75)","(6.5, 10.5, 9.459999999999999)"
14-12-2022 19:38:37.627959,"(11.0, 15.0, 12.576923076923077)","(3.2, 4.2, 3.9000000000000004)","(6.5, 7.0, 6.814285714285714)","(101.0, 240.0, 220.0)","(101.0, 310.0, 307.5)","(13.0, 99999, 99990)","(31.0, 42.0, 39.0)","(3.2, 4.6, 4.425)","(101.0, 310.0, 293.6363636363636)","(41.0, 120.0, 97.5)","(11.0, 19.5, 16.75)","(6.5, 10.5, 9.459999999999999)"
14-12-2022 19:38:39.206051,"(11.0, 15.0, 12.576923076923077)","(3.2, 4.2, 3.9000000000000004)","(6.5, 7.0, 6.814285714285714)","(101.0, 240.0, 220.0)","(101.0, 310.0, 307.5)","(13.0, 99999, 99990)","(31.0, 42.0, 39.0)","(3.2, 4.6, 4.425)","(101.0, 310.0, 293.6363636363636)","(41.0, 120.0, 97.5)","(11.0, 19.5, 15.0)","(6.5, 10.5, 9.459999999999999)"
14-12-2022 19:38:40.952797,"(11.0, 14.5, 12.4)","(3.2, 4.2, 3.9000000000000004)","(6.5, 7.0, 6.814285714285714)","(101.0, 240.0, 220.0)","(101.0, 310.0, 307.5)","(13.0, 99999, 99990)","(31.0, 40.0, 35.6)","(3.2, 4.6, 4.238888888888889)","(101.0, 310.0, 293.6363636363636)","(41.0, 120.0, 92.5)","(11.0, 19.0, 16.8)","(6.5, 10.5, 9.459999999999999)"
14-12-2022 19:38:42.521423,"(11.0, 14.5, 13.375)","(3.2, 4.2, 3.9000000000000004)","(6.5, 7.0, 6.542857142857143)","(101.0, 240.0, 220.0)","(101.0, 310.0, 307.5)","(12.0, 99999, 99990)","(31.0, 40.0, 35.6)","(3.3, 4.6, 4.367857142857143)","(101.0, 310.0, 293.6363636363636)","(41.0, 110.0, 88.88888888888889)","(11.0, 19.0, 16.8)","(6.0, 10.5, 9.459999999999999)"
14-12-2022 19:38:44.128008,"(11.0, 14.5, 13.428571428571429)","(3.2, 4.2, 3.9000000000000004)","(6.5, 6.6, 6.542857142857143)","(101.0, 240.0, 220.0)","(101.0, 310.0, 307.5)","(12.0, 99999, 99990)","(31.0, 40.0, 35.6)","(3.3, 4.6, 4.233333333333333)","(101.0, 310.0, 293.6363636363636)","(41.0, 120.0, 92.77777777777777)","(11.0, 19.0, 17.5)","(6.0, 10.5, 9.459999999999999)"
14-12-2022 19:38:45.670004,"(11.0, 14.5, 13.428571428571429)","(3.2, 4.2, 3.9000000000000004)","(6.5, 6.6, 6.530666666666667)","(101.0, 240.0, 220.0)","(101.0, 310.0, 316.6666666666667)","(12.0, 99999, 99990)","(31.0, 40.0, 35.6)","(3.3, 4.5, 4.185714285714286)","(101.0, 310.0, 293.6363636363636)","(41.0, 120.0, 102.5)","(11.0, 18.5, 17.555555555555557)","(6.0, 10.5, 9.416666666666666)"
14-12-2022 19:38:47.204984,"(11.0, 14.5, 13.5625)","(3.2, 4.2, 3.8000000000000003)","(6.5, 6.6, 6.530666666666667)","(101.0, 240.0, 220.0)","(101.0, 340.0, 362.0)","(12.0, 99999, 99990)","(31.0, 40.0, 35.6)","(3.3, 4.4, 4.263636363636364)","(101.0, 310.0, 225.0)","(41.0, 120.0, 102.5)","(11.0, 18.0, 17.5)","(6.0, 10.5, 9.416666666666666)"
14-12-2022 19:38:48.690787,"(11.0, 14.5, 13.5625)","(3.2, 4.2, 3.8000000000000003)","(6.5, 7.0, 6.726315789473684)","(101.0, 240.0, 220.0)","(101.0, 380.0, 362.0)","(12.0, 99999, 99990)","(31.0, 40.0, 35.6)","(3.3, 4.4, 4.12)","(101.0, 310.0, 225.0)","(41.0, 120.0, 102.5)","(11.0, 18.0, 17.5)","(6.0, 10.5, 9.33)"
14-12-2022 19:38:50.202620,"(11.0, 14.0, 12.5)","(3.2, 4.2, 3.8000000000000003)","(6.5, 7.0, 6.726315789473684)","(101.0, 240.0, 220.0)","(101.0, 370.0, 363.3333333333333)","(12.0, 99999, 99990)","(31.0, 40.0, 35.6)","(3.3, 4.4, 4.2250000000000005)","(101.0, 310.0, 225.0)","(41.0, 120.0, 102.5)","(11.0, 18.0, 16.666666666666668)","(6.0, 10.5, 9.416666666666666)"
14-12-2022 19:38:51.747797,"(11.0, 14.5, 13.8)","(3.2, 3.95, 3.7750000000000004)","(6.5, 7.0, 6.726315789473684)","(101.0, 240.0, 220.0)","(101.0, 370.0, 387.5)","(12.0, 99999, 99990)","(31.0, 40.0, 35.6)","(3.3, 4.4, 3.9)","(101.0, 310.0, 225.0)","(41.0, 120.0, 108.33333333333333)","(11.0, 18.0, 16.666666666666668)","(6.0, 10.5, 9.416666666666666)"
14-12-2022 19:38:53.230006,"(11.0, 14.5, 12.5)","(3.2, 3.95, 3.7750000000000004)","(6.5, 7.0, 6.726315789473684)","(101.0, 240.0, 220.0)","(101.0, 410.0, 387.5)","(12.0, 99999, 99990)","(31.0, 40.0, 35.6)","(3.3, 4.3, 3.9)","(101.0, 310.0, 225.0)","(41.0, 120.0, 108.33333333333333)","(11.0, 18.0, 16.666666666666668)","(6.0, 10.5, 9.416666666666666)"
14-12-2022 19:38:54.686271,"(11.0, 14.5, 12.5)","(3.2, 3.95, 3.7750000000000004)","(6.5, 7.0, 6.726315789473684)","(101.0, 240.0, 237.5)","(101.0, 410.0, 438.8888888888889)","(12.0, 99999, 99990)","(31.0, 40.0, 35.6)","(3.3, 4.3, 3.7800000000000002)","(101.0, 310.0, 225.0)","(41.0, 120.0, 108.33333333333333)","(11.0, 18.0, 16.666666666666668)","(6.0, 10.5, 9.459999999999999)"
14-12-2022 19:38:56.328902,"(11.0, 14.0, 12.666666666666666)","(3.2, 3.95, 3.7750000000000004)","(6.5, 7.0, 6.74)","(101.0, 250.0, 225.0)","(101.0, 510.0, 475.0)","(12.0, 99999, 99990)","(31.0, 40.0, 36.8)","(3.3, 4.1, 3.944444444444444)","(101.0, 310.0, 225.0)","(41.0, 120.0, 108.33333333333333)","(11.0, 18.0, 16.666666666666668)","(6.0, 10.5, 9.459999999999999)"
14-12-2022 19:38:57.969990,"(11.0, 13.5, 12.833333333333334)","(3.2, 3.95, 3.9071428571428575)","(6.0, 7.0, 6.942857142857143)","(101.0, 250.0, 225.0)","(101.0, 500.0, 475.0)","(13.0, 99999, 99990)","(31.0, 42.0, 37.666666666666664)","(3.3, 4.1, 3.944444444444444)","(101.0, 310.0, 225.0)","(51.0, 120.0, 108.33333333333333)","(11.0, 18.0, 16.25)","(6.5, 10.5, 9.166666666666666)"
14-12-2022 19:38:59.618173,"(11.0, 13.5, 12.75)","(3.2, 3.95, 3.757142857142857)","(6.0, 7.0, 7.180952380952381)","(101.0, 250.0, 225.0)","(101.0, 500.0, 462.5)","(13.0, 99999, 99990)","(31.0, 42.0, 40.54545454545455)","(3.3, 4.1, 3.9833333333333334)","(101.0, 310.0, 276.66666666666663)","(51.0, 120.0, 105.0)","(11.0, 18.0, 16.25)","(6.5, 10.5, 9.5)"
14-12-2022 19:39:01.238589,"(11.0, 13.5, 12.75)","(3.2, 3.9, 3.775)","(6.0, 7.2, 7.174193548387096)","(101.0, 250.0, 225.0)","(101.0, 500.0, 434.0)","(13.0, 99999, 99990)","(31.0, 42.0, 39.14285714285714)","(3.3, 4.0, 3.96)","(101.0, 550.0, 273.33333333333337)","(51.0, 120.0, 105.0)","(11.0, 18.0, 17.214285714285715)","(6.5, 10.5, 9.5)"
14-12-2022 19:39:02.761134,"(11.0, 13.0, 12.25)","(3.2, 3.9, 3.9019999999999997)","(6.0, 7.2, 6.699999999999999)","(101.0, 250.0, 222.0)","(101.0, 490.0, 434.0)","(13.0, 99999, 99990)","(31.0, 46.0, 39.14285714285714)","(3.3, 4.0, 3.9833333333333334)","(101.0, 540.0, 442.5)","(51.0, 120.0, 130.71428571428572)","(11.0, 18.5, 17.863636363636363)","(6.5, 10.5, 9.766666666666667)"
14-12-2022 19:39:04.402574,"(11.0, 12.5, 12.0)","(3.2, 4.1, 4.029999999999999)","(6.0, 7.2, 6.699999999999999)","(101.0, 250.0, 227.0)","(101.0, 490.0, 434.0)","(13.0, 99999, 99990)","(31.0, 46.0, 39.4)","(3.3, 4.0, 3.653018867924528)","(101.0, 540.0, 435.0)","(51.0, 140.0, 123.75)","(11.0, 18.5, 16.5)","(6.5, 10.5, 9.78)"
14-12-2022 19:39:05.850093,"(11.0, 13.0, 12.722222222222221)","(3.2, 4.1, 3.95)","(6.0, 7.2, 6.675)","(101.0, 240.0, 207.27272727272725)","(101.0, 490.0, 382.3076923076923)","(13.0, 99999, 99990)","(31.0, 46.0, 39.4)","(3.3, 3.75, 3.551809954751131)","(101.0, 530.0, 435.0)","(51.0, 140.0, 105.0)","(11.0, 18.5, 17.346153846153847)","(6.5, 10.5, 10.685714285714285)"
14-12-2022 19:39:07.262380,"(11.0, 13.0, 12.181818181818182)","(3.2, 4.0, 3.95)","(6.0, 7.2, 6.68)","(101.0, 240.0, 207.27272727272725)","(101.0, 490.0, 382.3076923076923)","(13.0, 99999, 99990)","(31.0, 46.0, 40.54545454545455)","(3.3, 3.75, 3.8727272727272726)","(101.0, 530.0, 435.0)","(51.0, 140.0, 105.0)","(11.0, 19.5, 19.25)","(6.5, 11.5, 10.6)"
14-12-2022 19:39:08.799156,"(11.0, 13.0, 12.375)","(3.2, 3.95, 3.8666666666666667)","(6.0, 7.2, 6.766666666666667)","(101.0, 240.0, 207.27272727272725)","(101.0, 490.0, 382.3076923076923)","(13.0, 99999, 99990)","(31.0, 46.0, 40.54545454545455)","(3.3, 4.0, 3.8727272727272726)","(101.0, 530.0, 435.0)","(51.0, 140.0, 105.0)","(11.0, 20.0, 19.25)","(6.5, 11.0, 10.6)"
14-12-2022 19:39:10.248313,"(11.0, 13.0, 12.375)","(3.2, 3.95, 3.731818181818182)","(6.0, 7.2, 6.766666666666667)","(101.0, 180.0, 160.0)","(101.0, 490.0, 382.3076923076923)","(13.0, 99999, 99990)","(31.0, 46.0, 40.54545454545455)","(3.3, 4.0, 3.8857142857142857)","(101.0, 530.0, 433.33333333333337)","(51.0, 140.0, 123.75)","(11.0, 20.0, 19.307692307692307)","(6.5, 11.5, 10.785714285714286)"
14-12-2022 19:39:11.665738,"(11.0, 14.0, 13.8)","(3.2, 3.9, 3.8588235294117648)","(6.0, 7.0, 6.6499999999999995)","(101.0, 180.0, 155.0)","(101.0, 470.0, 422.0)","(13.0, 99999, 99990)","(31.0, 44.0, 42.57142857142857)","(3.3, 4.0, 3.88)","(101.0, 520.0, 380.0)","(51.0, 140.0, 102.5)","(11.0, 20.0, 19.25)","(6.5, 11.5, 10.590909090909092)"
14-12-2022 19:39:13.144557,"(11.0, 14.0, 13.8)","(3.2, 3.6, 3.578846153846154)","(6.0, 7.0, 6.82)","(101.0, 180.0, 167.5)","(101.0, 460.0, 410.0)","(13.0, 99999, 99990)","(31.0, 44.0, 41.05882352941177)","(3.2, 4.0, 3.8133333333333335)","(101.0, 510.0, 456.0)","(51.0, 130.0, 107.5)","(11.0, 24.0, 23.142857142857142)","(6.5, 11.5, 11.190909090909091)"
14-12-2022 19:39:14.674697,"(11.0, 13.5, 13.4)","(3.2, 3.9, 3.8588235294117648)","(6.0, 7.0, 6.8)","(101.0, 180.0, 167.5)","(101.0, 460.0, 426.25)","(13.0, 99999, 99990)","(31.0, 44.0, 42.57142857142857)","(3.2, 3.95, 3.59)","(101.0, 510.0, 442.0)","(51.0, 130.0, 107.5)","(11.0, 24.0, 20.428571428571427)","(6.5, 11.5, 10.9)"
14-12-2022 19:39:16.053161,"(11.0, 13.5, 13.4)","(3.2, 3.95, 3.8108695652173914)","(6.0, 6.8, 6.623529411764705)","(101.0, 180.0, 167.5)","(101.0, 450.0, 426.25)","(13.0, 99999, 99990)","(31.0, 44.0, 40.857142857142854)","(3.2, 3.95, 3.8333333333333335)","(101.0, 500.0, 296.6666666666667)","(51.0, 130.0, 107.5)","(11.0, 24.0, 19.76923076923077)","(7.0, 11.5, 10.9)"
14-12-2022 19:39:17.381676,"(11.0, 13.5, 13.4)","(3.2, 3.95, 3.8545454545454545)","(6.0, 6.8, 6.56)","(101.0, 180.0, 167.5)","(101.0, 450.0, 426.25)","(13.0, 99999, 99990)","(31.0, 42.0, 40.857142857142854)","(3.2, 3.9, 3.8333333333333335)","(101.0, 490.0, 296.6666666666667)","(51.0, 130.0, 107.5)","(11.0, 24.0, 22.529411764705884)","(7.0, 11.5, 11.25)"
14-12-2022 19:39:18.762886,"(11.0, 13.5, 13.3)","(3.2, 3.95, 3.875)","(6.0, 6.8, 6.65)","(101.0, 180.0, 167.5)","(101.0, 450.0, 426.25)","(13.0, 99999, 99990)","(31.0, 42.0, 40.857142857142854)","(3.2, 3.6, 3.5318181818181817)","(101.0, 490.0, 231.42857142857144)","(51.0, 130.0, 107.5)","(11.0, 24.0, 21.46153846153846)","(7.0, 11.5, 11.25)"
14-12-2022 19:39:20.306569,"(11.0, 13.0, 12.866666666666667)","(3.2, 4.0, 3.9045454545454543)","(6.0, 6.8, 6.753846153846154)","(101.0, 180.0, 160.0)","(101.0, 450.0, 393.3333333333333)","(13.0, 99999, 99990)","(31.0, 42.0, 40.857142857142854)","(3.2, 3.6, 3.5196428571428573)","(101.0, 480.0, 231.42857142857144)","(51.0, 130.0, 107.5)","(11.0, 23.0, 22.25)","(7.0, 11.5, 11.25)"
14-12-2022 19:39:21.827481,"(11.0, 14.0, 13.625)","(3.2, 4.0, 3.7421052631578946)","(6.0, 7.0, 6.6)","(101.0, 180.0, 160.0)","(101.0, 450.0, 421.66666666666663)","(13.0, 99999, 99990)","(31.0, 42.0, 40.857142857142854)","(3.2, 3.65, 3.5666666666666664)","(101.0, 470.0, 230.0)","(51.0, 130.0, 108.57142857142857)","(11.0, 23.0, 22.25)","(7.0, 11.5, 11.25)"
14-12-2022 19:39:23.267479,"(11.0, 14.0, 12.444444444444445)","(3.2, 3.75, 3.7214285714285715)","(6.0, 7.0, 6.6)","(101.0, 180.0, 160.0)","(101.0, 450.0, 421.66666666666663)","(13.0, 99999, 99990)","(31.0, 42.0, 36.90909090909091)","(3.2, 3.65, 3.6)","(101.0, 470.0, 230.0)","(51.0, 130.0, 95.38461538461539)","(11.0, 23.0, 20.25)","(7.0, 11.5, 11.8)"
14-12-2022 19:39:24.666082,"(11.0, 14.0, 13.045454545454545)","(3.2, 3.75, 3.7333333333333334)","(6.0, 6.8, 6.703225806451613)","(101.0, 180.0, 160.0)","(101.0, 450.0, 421.66666666666663)","(13.0, 99999, 99990)","(31.0, 46.0, 36.90909090909091)","(3.2, 3.7, 3.6)","(101.0, 470.0, 230.0)","(51.0, 130.0, 95.38461538461539)","(11.0, 22.0, 20.25)","(7.0, 12.5, 11.333333333333334)"
