,Aston Bier,Afro Puff,Gypsy Warrior,Bad Bailey,Maximum Sophie,Myola Dawn,Crazy Old Fool,War Of Words
80,"[datetime.datetime(2022, 11, 28, 17, 55, 39, 928157), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 17, 55, 39, 928157), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 55, 39, 928157), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 55, 39, 928157), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 17, 55, 39, 928157), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 55, 39, 928157), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 55, 39, 928157), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 39, 928157), 11.0, 13.5]"
81,"[datetime.datetime(2022, 11, 28, 17, 55, 41, 54936), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 17, 55, 41, 54936), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 55, 41, 54936), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 55, 41, 54936), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 17, 55, 41, 54936), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 55, 41, 54936), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 55, 41, 54936), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 41, 54936), 11.0, 13.5]"
82,"[datetime.datetime(2022, 11, 28, 17, 55, 42, 231801), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 17, 55, 42, 231801), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 55, 42, 231801), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 55, 42, 231801), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 17, 55, 42, 231801), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 55, 42, 231801), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 55, 42, 231801), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 42, 231801), 11.0, 13.5]"
83,"[datetime.datetime(2022, 11, 28, 17, 55, 43, 368866), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 17, 55, 43, 368866), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 55, 43, 368866), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 55, 43, 368866), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 17, 55, 43, 368866), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 55, 43, 368866), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 55, 43, 368866), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 43, 368866), 11.0, 13.5]"
84,"[datetime.datetime(2022, 11, 28, 17, 55, 44, 506363), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 17, 55, 44, 506363), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 55, 44, 506363), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 55, 44, 506363), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 17, 55, 44, 506363), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 55, 44, 506363), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 55, 44, 506363), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 44, 506363), 11.0, 13.5]"
85,"[datetime.datetime(2022, 11, 28, 17, 55, 45, 641000), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 17, 55, 45, 641000), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 55, 45, 641000), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 55, 45, 641000), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 17, 55, 45, 641000), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 55, 45, 641000), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 55, 45, 641000), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 45, 641000), 11.0, 13.5]"
86,"[datetime.datetime(2022, 11, 28, 17, 55, 46, 782181), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 17, 55, 46, 782181), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 55, 46, 782181), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 55, 46, 782181), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 17, 55, 46, 782181), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 55, 46, 782181), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 55, 46, 782181), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 46, 782181), 11.0, 13.5]"
87,"[datetime.datetime(2022, 11, 28, 17, 55, 47, 945261), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 17, 55, 47, 945261), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 55, 47, 945261), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 55, 47, 945261), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 17, 55, 47, 945261), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 55, 47, 945261), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 55, 47, 945261), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 47, 945261), 11.0, 13.5]"
88,"[datetime.datetime(2022, 11, 28, 17, 55, 49, 91305), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 17, 55, 49, 91305), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 55, 49, 91305), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 55, 49, 91305), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 17, 55, 49, 91305), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 55, 49, 91305), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 55, 49, 91305), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 49, 91305), 11.0, 13.5]"
89,"[datetime.datetime(2022, 11, 28, 17, 55, 50, 220913), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 17, 55, 50, 220913), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 55, 50, 220913), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 55, 50, 220913), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 17, 55, 50, 220913), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 55, 50, 220913), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 55, 50, 220913), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 50, 220913), 11.0, 13.5]"
90,"[datetime.datetime(2022, 11, 28, 17, 55, 51, 355868), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 17, 55, 51, 355868), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 55, 51, 355868), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 55, 51, 355868), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 17, 55, 51, 355868), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 55, 51, 355868), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 55, 51, 355868), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 51, 355868), 11.0, 13.5]"
91,"[datetime.datetime(2022, 11, 28, 17, 55, 52, 487608), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 17, 55, 52, 487608), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 55, 52, 487608), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 55, 52, 487608), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 17, 55, 52, 487608), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 55, 52, 487608), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 55, 52, 487608), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 52, 487608), 11.0, 13.5]"
92,"[datetime.datetime(2022, 11, 28, 17, 55, 53, 611650), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 17, 55, 53, 611650), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 55, 53, 611650), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 55, 53, 611650), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 17, 55, 53, 611650), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 55, 53, 611650), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 55, 53, 611650), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 53, 611650), 11.0, 13.5]"
93,"[datetime.datetime(2022, 11, 28, 17, 55, 54, 816008), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 17, 55, 54, 816008), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 55, 54, 816008), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 55, 54, 816008), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 17, 55, 54, 816008), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 55, 54, 816008), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 55, 54, 816008), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 54, 816008), 11.0, 13.5]"
94,"[datetime.datetime(2022, 11, 28, 17, 55, 55, 953360), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 17, 55, 55, 953360), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 55, 55, 953360), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 55, 55, 953360), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 17, 55, 55, 953360), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 55, 55, 953360), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 55, 55, 953360), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 55, 953360), 11.0, 13.5]"
95,"[datetime.datetime(2022, 11, 28, 17, 55, 57, 87135), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 17, 55, 57, 87135), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 55, 57, 87135), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 55, 57, 87135), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 17, 55, 57, 87135), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 55, 57, 87135), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 55, 57, 87135), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 57, 87135), 11.0, 13.5]"
96,"[datetime.datetime(2022, 11, 28, 17, 55, 58, 224726), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 17, 55, 58, 224726), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 55, 58, 224726), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 55, 58, 224726), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 17, 55, 58, 224726), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 55, 58, 224726), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 55, 58, 224726), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 58, 224726), 11.0, 13.5]"
97,"[datetime.datetime(2022, 11, 28, 17, 55, 59, 359074), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 17, 55, 59, 359074), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 55, 59, 359074), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 55, 59, 359074), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 17, 55, 59, 359074), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 55, 59, 359074), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 55, 59, 359074), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 17, 55, 59, 359074), 11.0, 13.5]"
98,"[datetime.datetime(2022, 11, 28, 17, 56, 0, 500736), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 17, 56, 0, 500736), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 56, 0, 500736), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 56, 0, 500736), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 17, 56, 0, 500736), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 17, 56, 0, 500736), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 56, 0, 500736), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 17, 56, 0, 500736), 11.0, 13.0]"
99,"[datetime.datetime(2022, 11, 28, 17, 56, 1, 649344), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 56, 1, 649344), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 56, 1, 649344), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 56, 1, 649344), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 17, 56, 1, 649344), 2.6, 2.98]","[datetime.datetime(2022, 11, 28, 17, 56, 1, 649344), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 17, 56, 1, 649344), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 17, 56, 1, 649344), 11.0, 13.5]"
100,"[datetime.datetime(2022, 11, 28, 17, 56, 2, 796555), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 17, 56, 2, 796555), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 56, 2, 796555), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 56, 2, 796555), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 17, 56, 2, 796555), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 17, 56, 2, 796555), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 56, 2, 796555), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 56, 2, 796555), 11.0, 13.5]"
101,"[datetime.datetime(2022, 11, 28, 17, 56, 3, 933719), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 56, 3, 933719), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 56, 3, 933719), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 56, 3, 933719), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 17, 56, 3, 933719), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 17, 56, 3, 933719), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 56, 3, 933719), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 56, 3, 933719), 11.0, 13.5]"
102,"[datetime.datetime(2022, 11, 28, 17, 56, 5, 79454), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 56, 5, 79454), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 17, 56, 5, 79454), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 56, 5, 79454), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 17, 56, 5, 79454), 2.6, 2.96]","[datetime.datetime(2022, 11, 28, 17, 56, 5, 79454), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 56, 5, 79454), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 56, 5, 79454), 11.0, 13.5]"
103,"[datetime.datetime(2022, 11, 28, 17, 56, 6, 231175), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 56, 6, 231175), 8.0, 9.0]","[datetime.datetime(2022, 11, 28, 17, 56, 6, 231175), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 56, 6, 231175), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 17, 56, 6, 231175), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 17, 56, 6, 231175), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 56, 6, 231175), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 56, 6, 231175), 11.0, 13.0]"
104,"[datetime.datetime(2022, 11, 28, 17, 56, 7, 401828), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 56, 7, 401828), 8.0, 8.8]","[datetime.datetime(2022, 11, 28, 17, 56, 7, 401828), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 56, 7, 401828), 3.2, 3.75]","[datetime.datetime(2022, 11, 28, 17, 56, 7, 401828), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 17, 56, 7, 401828), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 56, 7, 401828), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 56, 7, 401828), 11.0, 13.5]"
105,"[datetime.datetime(2022, 11, 28, 17, 56, 8, 543049), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 56, 8, 543049), 8.0, 8.8]","[datetime.datetime(2022, 11, 28, 17, 56, 8, 543049), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 56, 8, 543049), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 17, 56, 8, 543049), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 17, 56, 8, 543049), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 56, 8, 543049), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 56, 8, 543049), 11.0, 13.5]"
106,"[datetime.datetime(2022, 11, 28, 17, 56, 9, 671668), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 56, 9, 671668), 8.0, 8.8]","[datetime.datetime(2022, 11, 28, 17, 56, 9, 671668), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 56, 9, 671668), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 56, 9, 671668), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 56, 9, 671668), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 56, 9, 671668), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 56, 9, 671668), 11.0, 13.5]"
107,"[datetime.datetime(2022, 11, 28, 17, 56, 10, 823065), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 56, 10, 823065), 8.0, 8.8]","[datetime.datetime(2022, 11, 28, 17, 56, 10, 823065), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 56, 10, 823065), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 56, 10, 823065), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 56, 10, 823065), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 56, 10, 823065), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 56, 10, 823065), 11.0, 13.5]"
108,"[datetime.datetime(2022, 11, 28, 17, 56, 11, 954305), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 56, 11, 954305), 8.0, 8.8]","[datetime.datetime(2022, 11, 28, 17, 56, 11, 954305), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 56, 11, 954305), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 17, 56, 11, 954305), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 56, 11, 954305), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 56, 11, 954305), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 56, 11, 954305), 11.0, 13.5]"
109,"[datetime.datetime(2022, 11, 28, 17, 56, 13, 121041), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 56, 13, 121041), 8.0, 8.8]","[datetime.datetime(2022, 11, 28, 17, 56, 13, 121041), 91.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 56, 13, 121041), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 17, 56, 13, 121041), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 56, 13, 121041), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 56, 13, 121041), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 56, 13, 121041), 11.0, 13.5]"
110,"[datetime.datetime(2022, 11, 28, 17, 56, 14, 289196), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 56, 14, 289196), 8.0, 8.8]","[datetime.datetime(2022, 11, 28, 17, 56, 14, 289196), 91.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 56, 14, 289196), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 17, 56, 14, 289196), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 56, 14, 289196), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 56, 14, 289196), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 56, 14, 289196), 11.0, 13.5]"
111,"[datetime.datetime(2022, 11, 28, 17, 56, 15, 452435), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 56, 15, 452435), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 56, 15, 452435), 91.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 56, 15, 452435), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 56, 15, 452435), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 56, 15, 452435), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 56, 15, 452435), 14.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 56, 15, 452435), 11.0, 13.5]"
112,"[datetime.datetime(2022, 11, 28, 17, 56, 16, 615522), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 56, 16, 615522), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 56, 16, 615522), 91.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 56, 16, 615522), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 56, 16, 615522), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 56, 16, 615522), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 17, 56, 16, 615522), 13.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 56, 16, 615522), 11.0, 13.5]"
113,"[datetime.datetime(2022, 11, 28, 17, 56, 17, 779681), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 56, 17, 779681), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 56, 17, 779681), 91.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 56, 17, 779681), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 56, 17, 779681), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 56, 17, 779681), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 56, 17, 779681), 13.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 56, 17, 779681), 11.0, 13.5]"
114,"[datetime.datetime(2022, 11, 28, 17, 56, 18, 940521), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 56, 18, 940521), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 56, 18, 940521), 91.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 56, 18, 940521), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 56, 18, 940521), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 56, 18, 940521), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 56, 18, 940521), 13.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 56, 18, 940521), 11.0, 13.5]"
115,"[datetime.datetime(2022, 11, 28, 17, 56, 20, 95789), 5.0, 7.4]","[datetime.datetime(2022, 11, 28, 17, 56, 20, 95789), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 56, 20, 95789), 91.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 56, 20, 95789), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 56, 20, 95789), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 17, 56, 20, 95789), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 56, 20, 95789), 13.0, 18.0]","[datetime.datetime(2022, 11, 28, 17, 56, 20, 95789), 11.0, 13.5]"
116,"[datetime.datetime(2022, 11, 28, 17, 56, 21, 249392), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 21, 249392), 8.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 21, 250388), 91.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 56, 21, 250388), 3.2, 4.0]","[datetime.datetime(2022, 11, 28, 17, 56, 21, 250388), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 56, 21, 250388), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 56, 21, 250388), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 56, 21, 250388), 11.0, 13.5]"
117,"[datetime.datetime(2022, 11, 28, 17, 56, 22, 458047), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 17, 56, 22, 458047), 8.0, 8.0]","[datetime.datetime(2022, 11, 28, 17, 56, 22, 458047), 91.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 56, 22, 458047), 3.2, 4.0]","[datetime.datetime(2022, 11, 28, 17, 56, 22, 458047), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 56, 22, 458047), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 56, 22, 458047), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 17, 56, 22, 458047), 11.0, 13.5]"
118,"[datetime.datetime(2022, 11, 28, 17, 56, 23, 593961), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 17, 56, 23, 593961), 8.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 23, 593961), 91.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 56, 23, 593961), 3.2, 4.0]","[datetime.datetime(2022, 11, 28, 17, 56, 23, 593961), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 56, 23, 593961), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 56, 23, 593961), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 56, 23, 593961), 11.0, 13.5]"
119,"[datetime.datetime(2022, 11, 28, 17, 56, 24, 732558), 5.0, 7.2]","[datetime.datetime(2022, 11, 28, 17, 56, 24, 732558), 8.0, 7.6]","[datetime.datetime(2022, 11, 28, 17, 56, 24, 733560), 91.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 56, 24, 733560), 3.2, 4.0]","[datetime.datetime(2022, 11, 28, 17, 56, 24, 733560), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 56, 24, 733560), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 17, 56, 24, 733560), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 17, 56, 24, 733560), 11.0, 13.5]"
