,Arnhem Axel,Bonnet Surfer,Coco Evie,Sunshine Fire,Velocity Tori,Villainess,Hurricane Villa
07-12-2022 19:45:55.672544,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 30.0)","(12.0, 27.0, 23.57142857142857)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.6, 6.484615384615385)"
07-12-2022 19:45:56.938291,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 30.0)","(12.0, 27.0, 23.57142857142857)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.6, 6.484615384615385)"
07-12-2022 19:45:58.177327,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 30.0)","(12.0, 27.0, 23.57142857142857)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.6, 6.484615384615385)"
07-12-2022 19:45:59.438389,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 30.0)","(12.0, 27.0, 23.57142857142857)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.6, 6.484615384615385)"
07-12-2022 19:46:00.703453,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 28.0)","(12.0, 27.0, 23.307692307692307)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.6, 6.484615384615385)"
07-12-2022 19:46:01.967107,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 28.0)","(12.0, 27.0, 23.307692307692307)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.6, 6.484615384615385)"
07-12-2022 19:46:03.158498,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 28.0)","(12.0, 27.0, 20.444444444444443)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.6, 6.484615384615385)"
07-12-2022 19:46:04.296199,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 30.0)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.6, 6.484615384615385)"
07-12-2022 19:46:05.498776,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 30.0)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.6, 6.484615384615385)"
07-12-2022 19:46:06.744709,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 30.0)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.6, 6.484615384615385)"
07-12-2022 19:46:08.007306,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 30.0)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.6, 6.484615384615385)"
07-12-2022 19:46:09.221210,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 30.0)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.6, 6.484615384615385)"
07-12-2022 19:46:10.383218,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 30.0)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.6, 6.361538461538462)"
07-12-2022 19:46:11.537169,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 30.0)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:12.724479,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 30.0)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:13.926046,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 30.0)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:15.042382,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 30.0)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:16.259844,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 30.0)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:17.427797,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 30.0)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:18.595998,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 30.0)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:19.726639,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 30.0)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:20.886291,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 30.0)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:21.999689,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 30.0)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:23.237664,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 30.0)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:24.403662,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 30.0)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:25.586998,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 30.0)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:26.694992,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 30.0)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:27.771120,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 30.0)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:28.939720,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 30.0)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:30.150525,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 28.0)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:31.463847,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 26.727272727272727)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:32.685457,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 26.727272727272727)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.753846153846154)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:33.821478,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 26.727272727272727)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.753846153846154)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:35.050643,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 26.727272727272727)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.753846153846154)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:36.331930,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 26.727272727272727)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.753846153846154)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:37.529178,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 26.727272727272727)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.753846153846154)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:38.691751,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 26.727272727272727)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.753846153846154)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:39.896241,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 26.727272727272727)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.753846153846154)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:41.127992,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 26.727272727272727)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.753846153846154)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:42.371922,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 26.727272727272727)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.753846153846154)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:43.551479,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 26.727272727272727)","(12.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.753846153846154)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:44.690836,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 26.727272727272727)","(13.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.753846153846154)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:45.947256,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 26.727272727272727)","(13.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.753846153846154)","(6.5, 12.0, 7.65)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:47.193963,"(9.0, 19.0, 10.666666666666666)","(20.0, 50.0, 26.727272727272727)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.753846153846154)","(6.5, 12.0, 6.9875)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:48.453707,"(9.0, 19.0, 13.444444444444445)","(20.0, 50.0, 26.727272727272727)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.753846153846154)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:49.710341,"(9.0, 19.0, 13.444444444444445)","(20.0, 50.0, 26.727272727272727)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:50.906068,"(9.0, 19.0, 13.444444444444445)","(20.0, 50.0, 26.727272727272727)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:52.091596,"(9.0, 19.0, 13.444444444444445)","(20.0, 50.0, 26.727272727272727)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:53.257329,"(9.0, 19.0, 13.444444444444445)","(20.0, 50.0, 26.727272727272727)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:54.398191,"(9.0, 19.0, 13.444444444444445)","(20.0, 50.0, 26.727272727272727)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:55.537089,"(9.0, 19.0, 13.444444444444445)","(20.0, 50.0, 26.727272727272727)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:56.698411,"(9.0, 19.0, 13.444444444444445)","(20.0, 50.0, 26.727272727272727)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:57.838643,"(9.0, 19.0, 13.444444444444445)","(20.0, 50.0, 26.727272727272727)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:46:59.003808,"(9.0, 19.0, 13.444444444444445)","(20.0, 50.0, 26.727272727272727)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:47:00.080361,"(9.0, 19.0, 13.444444444444445)","(20.0, 50.0, 26.727272727272727)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:47:01.173378,"(9.0, 19.0, 13.444444444444445)","(20.0, 50.0, 26.727272727272727)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:47:02.316006,"(9.0, 19.0, 13.444444444444445)","(20.0, 50.0, 26.727272727272727)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:47:03.542515,"(9.0, 19.0, 13.444444444444445)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.8066666666666666)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:47:04.790353,"(9.0, 19.0, 13.444444444444445)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.8066666666666666)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.361538461538462)"
07-12-2022 19:47:05.997388,"(9.0, 19.0, 13.444444444444445)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.8066666666666666)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.4, 6.2384615384615385)"
07-12-2022 19:47:07.169136,"(9.0, 19.0, 13.444444444444445)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.8066666666666666)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.2, 6.2384615384615385)"
07-12-2022 19:47:08.216944,"(9.0, 19.0, 13.444444444444445)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.8066666666666666)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.2, 6.2384615384615385)"
07-12-2022 19:47:09.386253,"(9.0, 19.0, 13.444444444444445)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.8066666666666666)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.2, 6.730769230769231)"
07-12-2022 19:47:10.518423,"(9.0, 19.0, 14.714285714285715)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.8066666666666666)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 8.0, 6.730769230769231)"
07-12-2022 19:47:11.703574,"(9.0, 20.0, 15.285714285714285)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.8066666666666666)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 8.0, 6.730769230769231)"
07-12-2022 19:47:12.734487,"(9.0, 20.0, 15.285714285714285)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.8066666666666666)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 8.0, 6.730769230769231)"
07-12-2022 19:47:13.891354,"(9.0, 20.0, 15.285714285714285)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.8066666666666666)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 8.0, 6.730769230769231)"
07-12-2022 19:47:15.029256,"(9.0, 20.0, 15.285714285714285)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.8066666666666666)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 8.0, 6.730769230769231)"
07-12-2022 19:47:16.181841,"(9.0, 20.0, 15.285714285714285)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.8066666666666666)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 8.0, 6.730769230769231)"
07-12-2022 19:47:17.282030,"(9.0, 20.0, 15.285714285714285)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.8066666666666666)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 8.0, 6.730769230769231)"
07-12-2022 19:47:18.446600,"(9.0, 20.0, 15.285714285714285)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 8.0, 6.730769230769231)"
07-12-2022 19:47:19.646145,"(9.0, 20.0, 15.285714285714285)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 8.0, 6.730769230769231)"
07-12-2022 19:47:20.862864,"(9.0, 20.0, 15.285714285714285)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 8.0, 6.730769230769231)"
07-12-2022 19:47:21.990325,"(9.0, 20.0, 15.285714285714285)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 8.0, 6.730769230769231)"
07-12-2022 19:47:23.004959,"(9.0, 20.0, 15.285714285714285)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 8.0, 6.730769230769231)"
07-12-2022 19:47:24.111754,"(9.0, 20.0, 15.285714285714285)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 8.0, 6.730769230769231)"
07-12-2022 19:47:25.318301,"(9.0, 20.0, 15.285714285714285)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 8.0, 6.4714285714285715)"
07-12-2022 19:47:26.564088,"(9.0, 20.0, 15.95)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.8, 6.4714285714285715)"
07-12-2022 19:47:27.757441,"(9.0, 20.0, 15.95)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.8, 6.4714285714285715)"
07-12-2022 19:47:28.983627,"(9.0, 20.0, 15.95)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.8, 6.4714285714285715)"
07-12-2022 19:47:30.169864,"(9.0, 20.0, 15.95)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 16.0)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.8, 6.4714285714285715)"
07-12-2022 19:47:31.358868,"(9.0, 20.0, 15.95)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.8, 6.484615384615385)"
07-12-2022 19:47:32.549741,"(9.0, 20.0, 14.6)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 20.444444444444443)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.6, 6.484615384615385)"
07-12-2022 19:47:33.680995,"(9.0, 20.0, 14.6)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 19.5)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.6, 6.484615384615385)"
07-12-2022 19:47:34.855384,"(9.0, 20.0, 14.6)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 19.5)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.6, 6.607692307692307)"
07-12-2022 19:47:35.867852,"(9.0, 19.5, 17.78333333333333)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 19.5)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.8, 6.607692307692307)"
07-12-2022 19:47:36.986553,"(9.0, 19.5, 17.78333333333333)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 19.5)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.8, 6.484615384615385)"
07-12-2022 19:47:38.129080,"(9.0, 19.0, 14.1)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 19.5)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.6, 6.484615384615385)"
07-12-2022 19:47:39.333021,"(9.0, 19.0, 14.1)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 19.5)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.6, 6.484615384615385)"
07-12-2022 19:47:40.505988,"(9.0, 19.0, 14.1)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 19.5)","(2.1, 3.15, 2.5908571428571427)","(6.5, 12.5, 7.775)","(4.4, 8.8, 4.986666666666667)","(4.6, 7.6, 6.484615384615385)"
07-12-2022 19:47:41.648014,"(9.0, 19.0, 14.1)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 19.5)","(2.1, 3.15, 2.277727272727273)","(6.5, 12.5, 10.1375)","(4.4, 8.8, 5.622222222222223)","(4.6, 7.6, 5.85)"
07-12-2022 19:47:42.806751,"(9.0, 19.0, 14.1)","(20.0, 50.0, 35.77777777777778)","(13.0, 28.0, 19.5)","(2.1, 3.15, 2.277727272727273)","(6.5, 12.5, 10.1375)","(4.4, 8.8, 5.622222222222223)","(4.6, 7.6, 5.85)"
