,Rippin Grace,Makuru,Sassy Blade,Fava Monelli,Jumpin Jules,Super Charge,Ash The Flash
07-01-2023 21:20:34.472217,"(1.7, 2.14, 2.12)","(12.0, 26.0, 24.846153846153847)","(91.0, 430.0, 246.25)","(2.3, 2.66, 2.63)","(31.0, 65.0, 50.833333333333336)","(9.0, 16.0, 15.125)","(51.0, 100.0, 87.14285714285714)"
07-01-2023 21:20:35.398649,"(1.7, 2.14, 2.12)","(12.0, 26.0, 24.88888888888889)","(91.0, 430.0, 246.25)","(2.3, 2.66, 2.63)","(31.0, 65.0, 50.833333333333336)","(9.0, 16.0, 15.125)","(51.0, 100.0, 87.14285714285714)"
07-01-2023 21:20:36.342951,"(1.7, 2.14, 2.125)","(12.0, 26.0, 25.285714285714285)","(91.0, 430.0, 246.25)","(2.3, 2.66, 2.63)","(31.0, 65.0, 49.7)","(9.0, 16.0, 15.125)","(51.0, 100.0, 87.14285714285714)"
07-01-2023 21:20:37.272143,"(1.7, 2.14, 2.1307692307692307)","(12.0, 26.0, 25.23076923076923)","(91.0, 430.0, 246.25)","(2.3, 2.66, 2.603529411764706)","(31.0, 65.0, 49.7)","(9.0, 16.0, 15.125)","(51.0, 100.0, 87.14285714285714)"
07-01-2023 21:20:38.280238,"(1.7, 2.14, 2.1333333333333333)","(12.0, 26.0, 25.23076923076923)","(91.0, 430.0, 246.25)","(2.3, 2.62, 2.596)","(31.0, 65.0, 49.7)","(9.0, 16.0, 15.125)","(51.0, 100.0, 87.14285714285714)"
07-01-2023 21:20:39.268007,"(1.7, 2.16, 2.147727272727273)","(12.0, 26.0, 25.285714285714285)","(91.0, 430.0, 246.25)","(2.3, 2.62, 2.590666666666667)","(31.0, 65.0, 49.7)","(9.0, 16.0, 15.125)","(51.0, 100.0, 87.14285714285714)"
07-01-2023 21:20:40.314227,"(1.7, 2.14, 2.1370731707317074)","(12.0, 26.0, 25.285714285714285)","(91.0, 430.0, 246.25)","(2.3, 2.62, 2.590666666666667)","(31.0, 65.0, 49.7)","(9.0, 16.0, 15.125)","(51.0, 100.0, 87.14285714285714)"
07-01-2023 21:20:41.289790,"(1.7, 2.14, 2.1370731707317074)","(12.0, 26.0, 25.285714285714285)","(91.0, 430.0, 246.25)","(2.3, 2.62, 2.5864000000000003)","(31.0, 65.0, 49.7)","(9.0, 16.0, 15.125)","(51.0, 100.0, 87.14285714285714)"
07-01-2023 21:20:42.382670,"(1.7, 2.16, 2.151818181818182)","(12.0, 26.0, 25.23076923076923)","(91.0, 410.0, 283.3333333333333)","(2.3, 2.62, 2.5652173913043477)","(31.0, 65.0, 49.7)","(9.0, 16.0, 15.125)","(51.0, 100.0, 87.14285714285714)"
07-01-2023 21:20:43.435703,"(1.7, 2.16, 2.146666666666667)","(12.0, 26.0, 25.285714285714285)","(91.0, 410.0, 283.3333333333333)","(2.3, 2.62, 2.5652173913043477)","(31.0, 65.0, 47.9)","(9.0, 16.0, 15.125)","(51.0, 100.0, 87.14285714285714)"
07-01-2023 21:20:44.547422,"(1.7, 2.16, 2.141818181818182)","(12.0, 26.0, 25.285714285714285)","(91.0, 410.0, 283.3333333333333)","(2.3, 2.62, 2.5652173913043477)","(31.0, 65.0, 47.9)","(9.0, 16.0, 15.096774193548388)","(51.0, 100.0, 87.14285714285714)"
07-01-2023 21:20:45.504073,"(1.7, 2.18, 2.1445454545454545)","(12.0, 26.0, 25.23076923076923)","(91.0, 410.0, 283.3333333333333)","(2.3, 2.62, 2.5652173913043477)","(31.0, 65.0, 48.8)","(9.0, 16.0, 15.096774193548388)","(51.0, 100.0, 87.14285714285714)"
07-01-2023 21:20:46.588157,"(1.7, 2.16, 2.14)","(12.0, 26.0, 25.23076923076923)","(91.0, 410.0, 283.3333333333333)","(2.3, 2.58, 2.565714285714286)","(31.0, 60.0, 50.666666666666664)","(9.0, 16.0, 14.8)","(51.0, 100.0, 87.14285714285714)"
07-01-2023 21:20:47.489184,"(1.7, 2.16, 2.14)","(12.0, 26.0, 25.23076923076923)","(91.0, 430.0, 246.25)","(2.3, 2.58, 2.565714285714286)","(31.0, 60.0, 52.0)","(10.0, 15.0, 14.875)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:20:48.385948,"(1.7, 2.16, 2.146666666666667)","(12.0, 26.0, 25.285714285714285)","(91.0, 430.0, 246.25)","(2.3, 2.58, 2.5617391304347827)","(31.0, 60.0, 52.0)","(10.0, 16.0, 15.25)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:20:49.399537,"(1.7, 2.16, 2.1490909090909094)","(12.0, 26.0, 25.23076923076923)","(91.0, 430.0, 246.25)","(2.3, 2.58, 2.5476923076923077)","(31.0, 60.0, 48.0)","(10.0, 16.0, 15.25)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:20:50.435181,"(1.7, 2.16, 2.1490909090909094)","(12.0, 26.0, 25.23076923076923)","(91.0, 430.0, 246.25)","(2.3, 2.58, 2.5476923076923077)","(31.0, 60.0, 48.0)","(10.0, 16.0, 15.25)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:20:51.497345,"(1.7, 2.16, 2.1490909090909094)","(12.0, 26.0, 25.23076923076923)","(91.0, 430.0, 246.25)","(2.3, 2.58, 2.5495238095238095)","(31.0, 60.0, 49.5)","(10.0, 16.0, 15.25)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:20:52.668206,"(1.7, 2.16, 2.1490909090909094)","(12.0, 26.0, 25.18918918918919)","(91.0, 430.0, 246.25)","(2.3, 2.58, 2.5495238095238095)","(31.0, 60.0, 50.666666666666664)","(10.0, 16.0, 15.25)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:20:53.655114,"(1.7, 2.16, 2.1490909090909094)","(12.0, 26.0, 25.18918918918919)","(91.0, 430.0, 246.25)","(2.3, 2.58, 2.5476923076923077)","(31.0, 60.0, 50.666666666666664)","(10.0, 16.0, 15.653846153846153)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:20:54.701743,"(1.7, 2.16, 2.1490909090909094)","(12.0, 26.0, 25.18918918918919)","(91.0, 430.0, 246.25)","(2.3, 2.58, 2.5476923076923077)","(31.0, 60.0, 52.0)","(10.0, 16.0, 15.653846153846153)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:20:55.643558,"(1.7, 2.16, 2.1490909090909094)","(12.0, 26.0, 25.210526315789473)","(91.0, 430.0, 246.25)","(2.3, 2.56, 2.54625)","(31.0, 55.0, 51.0)","(10.0, 16.0, 15.653846153846153)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:20:56.599005,"(1.7, 2.16, 2.1490909090909094)","(12.0, 26.0, 25.210526315789473)","(91.0, 430.0, 246.25)","(2.3, 2.56, 2.54625)","(31.0, 55.0, 50.625)","(10.0, 16.0, 15.653846153846153)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:20:57.649719,"(1.7, 2.16, 2.1490909090909094)","(12.0, 26.0, 25.210526315789473)","(91.0, 430.0, 246.25)","(2.3, 2.56, 2.54625)","(31.0, 55.0, 50.625)","(10.0, 16.0, 15.653846153846153)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:20:58.586984,"(1.7, 2.16, 2.1323076923076925)","(12.0, 26.0, 25.210526315789473)","(91.0, 430.0, 246.25)","(2.3, 2.56, 2.54625)","(31.0, 55.0, 50.625)","(10.0, 16.0, 15.944444444444445)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:20:59.563565,"(1.7, 2.16, 2.117777777777778)","(12.0, 26.0, 25.310344827586206)","(91.0, 430.0, 246.25)","(2.3, 2.58, 2.545)","(31.0, 55.0, 47.0)","(10.0, 16.0, 18.6875)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:21:00.517579,"(1.7, 2.14, 2.115555555555556)","(12.0, 26.0, 25.310344827586206)","(91.0, 430.0, 246.25)","(2.3, 2.56, 2.545)","(31.0, 55.0, 47.0)","(10.0, 19.0, 17.529411764705884)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:21:01.508594,"(1.7, 2.14, 2.115555555555556)","(12.0, 26.0, 25.310344827586206)","(91.0, 430.0, 246.25)","(2.3, 2.56, 2.5483333333333333)","(31.0, 55.0, 47.0)","(10.0, 19.0, 17.958333333333332)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:21:02.556843,"(1.7, 2.08, 2.048)","(12.0, 26.0, 25.310344827586206)","(91.0, 430.0, 246.25)","(2.3, 2.58, 2.5923076923076924)","(31.0, 55.0, 48.77777777777778)","(10.0, 19.0, 17.14814814814815)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:21:03.540087,"(1.7, 2.08, 2.0304347826086957)","(12.0, 29.0, 28.666666666666668)","(91.0, 430.0, 246.25)","(2.3, 2.6, 2.6100000000000003)","(31.0, 55.0, 48.77777777777778)","(10.0, 19.0, 17.14814814814815)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:21:04.547052,"(1.7, 2.06, 2.037777777777778)","(12.0, 30.0, 28.666666666666668)","(91.0, 430.0, 246.25)","(2.3, 2.64, 2.6345454545454547)","(31.0, 55.0, 48.77777777777778)","(10.0, 19.0, 17.076923076923077)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:21:05.576648,"(1.7, 2.06, 2.048235294117647)","(12.0, 30.0, 28.666666666666668)","(91.0, 430.0, 246.25)","(2.3, 2.64, 2.6147826086956525)","(31.0, 55.0, 48.77777777777778)","(10.0, 19.0, 17.076923076923077)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:21:06.619982,"(1.7, 2.06, 2.048235294117647)","(12.0, 30.0, 27.857142857142858)","(91.0, 430.0, 246.25)","(2.3, 2.66, 2.6147826086956525)","(31.0, 55.0, 48.77777777777778)","(10.0, 19.0, 17.076923076923077)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:21:07.614519,"(1.7, 2.06, 2.048235294117647)","(12.0, 30.0, 27.857142857142858)","(91.0, 430.0, 246.25)","(2.3, 2.66, 2.602222222222222)","(31.0, 55.0, 48.77777777777778)","(10.0, 19.0, 17.076923076923077)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:21:08.667743,"(1.7, 2.06, 2.048235294117647)","(12.0, 30.0, 27.857142857142858)","(91.0, 430.0, 246.25)","(2.3, 2.66, 2.6214814814814815)","(31.0, 55.0, 47.0)","(10.0, 19.0, 17.076923076923077)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:21:09.639516,"(1.7, 2.06, 2.048235294117647)","(12.0, 30.0, 27.428571428571427)","(91.0, 430.0, 246.25)","(2.3, 2.66, 2.6214814814814815)","(31.0, 55.0, 47.0)","(10.0, 19.0, 17.076923076923077)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:21:10.593769,"(1.7, 2.06, 2.048235294117647)","(12.0, 30.0, 28.4)","(91.0, 430.0, 246.25)","(2.3, 2.66, 2.6214814814814815)","(31.0, 55.0, 47.0)","(10.0, 19.0, 17.076923076923077)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:21:11.535401,"(1.7, 2.06, 2.048235294117647)","(12.0, 30.0, 28.4)","(91.0, 430.0, 246.25)","(2.3, 2.66, 2.612727272727273)","(31.0, 55.0, 48.77777777777778)","(10.0, 19.0, 17.076923076923077)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:21:12.491966,"(1.7, 2.06, 2.0483870967741935)","(12.0, 30.0, 28.4)","(91.0, 430.0, 246.25)","(2.3, 2.62, 2.6100000000000003)","(31.0, 55.0, 48.77777777777778)","(10.0, 19.0, 18.18)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:21:13.470145,"(1.7, 2.06, 2.0483870967741935)","(12.0, 30.0, 28.4)","(91.0, 430.0, 302.72727272727275)","(2.3, 2.62, 2.6095652173913044)","(31.0, 55.0, 48.77777777777778)","(10.0, 18.5, 17.55)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:21:14.468824,"(1.7, 2.06, 2.0483870967741935)","(12.0, 30.0, 28.4)","(91.0, 430.0, 302.72727272727275)","(2.3, 2.62, 2.6095652173913044)","(31.0, 55.0, 48.77777777777778)","(10.0, 18.0, 17.666666666666668)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:21:15.465366,"(1.7, 2.06, 2.045)","(12.0, 30.0, 28.4)","(91.0, 430.0, 302.72727272727275)","(2.3, 2.62, 2.596)","(31.0, 55.0, 48.77777777777778)","(10.0, 18.0, 17.35135135135135)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:21:16.517566,"(1.7, 2.08, 2.0604444444444443)","(12.0, 30.0, 28.4)","(91.0, 430.0, 302.72727272727275)","(2.3, 2.62, 2.596)","(31.0, 55.0, 48.77777777777778)","(10.0, 18.0, 17.35135135135135)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:21:17.504400,"(1.7, 2.08, 2.064230769230769)","(12.0, 30.0, 28.4)","(91.0, 430.0, 302.72727272727275)","(2.3, 2.62, 2.5894117647058823)","(31.0, 55.0, 47.0)","(10.0, 18.0, 17.35135135135135)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:21:18.511918,"(1.7, 2.08, 2.0692857142857144)","(12.0, 30.0, 28.4)","(91.0, 430.0, 302.72727272727275)","(2.3, 2.62, 2.5914285714285716)","(31.0, 55.0, 47.0)","(10.0, 18.0, 17.35135135135135)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:21:19.534338,"(1.7, 2.08, 2.071555555555556)","(12.0, 30.0, 27.53846153846154)","(91.0, 430.0, 302.72727272727275)","(2.3, 2.6, 2.575)","(31.0, 55.0, 47.8)","(10.0, 18.0, 17.35135135135135)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:21:20.580232,"(1.7, 2.12, 2.112857142857143)","(12.0, 30.0, 28.0)","(91.0, 430.0, 356.6666666666667)","(2.3, 2.6, 2.5533333333333332)","(31.0, 55.0, 48.45454545454545)","(10.0, 18.0, 17.32894736842105)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:21:21.591258,"(1.7, 2.12, 2.1055555555555556)","(12.0, 30.0, 28.0)","(91.0, 420.0, 356.6666666666667)","(2.3, 2.56, 2.5533333333333332)","(31.0, 55.0, 48.77777777777778)","(10.0, 18.0, 17.32894736842105)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:21:22.605227,"(1.7, 2.12, 2.107142857142857)","(12.0, 29.0, 28.692307692307693)","(91.0, 420.0, 356.6666666666667)","(2.3, 2.58, 2.5571428571428574)","(31.0, 55.0, 47.0)","(10.0, 18.0, 17.307692307692307)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:21:23.641073,"(1.7, 2.14, 2.120952380952381)","(12.0, 29.0, 27.823529411764707)","(91.0, 420.0, 356.6666666666667)","(2.3, 2.56, 2.5475)","(31.0, 55.0, 47.0)","(10.0, 18.0, 17.307692307692307)","(41.0, 100.0, 87.14285714285714)"
07-01-2023 21:21:24.620810,"(1.7, 2.14, 2.130434782608696)","(12.0, 29.0, 27.666666666666668)","(91.0, 420.0, 338.57142857142856)","(2.3, 2.56, 2.545)","(31.0, 55.0, 47.125)","(10.0, 18.0, 17.307692307692307)","(41.0, 100.0, 88.0)"
07-01-2023 21:21:25.617633,"(1.7, 2.14, 2.1347368421052635)","(12.0, 29.0, 27.666666666666668)","(91.0, 420.0, 338.57142857142856)","(2.3, 2.56, 2.528)","(31.0, 55.0, 49.5)","(10.0, 17.5, 16.894736842105264)","(41.0, 100.0, 86.15384615384616)"
07-01-2023 21:21:26.568546,"(1.7, 2.16, 2.14)","(12.0, 29.0, 27.2)","(91.0, 410.0, 332.8571428571429)","(2.3, 2.56, 2.528)","(31.0, 55.0, 49.5)","(10.0, 17.0, 17.195652173913043)","(41.0, 100.0, 86.15384615384616)"
07-01-2023 21:21:27.535321,"(1.7, 2.16, 2.14)","(12.0, 29.0, 27.2)","(91.0, 410.0, 310.0)","(2.3, 2.56, 2.525714285714286)","(31.0, 55.0, 49.5)","(10.0, 17.5, 17.23076923076923)","(41.0, 100.0, 86.15384615384616)"
07-01-2023 21:21:28.441268,"(1.7, 2.16, 2.14)","(12.0, 29.0, 27.2)","(91.0, 400.0, 305.55555555555554)","(2.3, 2.56, 2.525714285714286)","(31.0, 55.0, 49.5)","(10.0, 17.5, 17.051724137931036)","(41.0, 100.0, 86.15384615384616)"
07-01-2023 21:21:29.349335,"(1.7, 2.16, 2.1452631578947368)","(12.0, 29.0, 27.2)","(91.0, 400.0, 282.3076923076923)","(2.3, 2.54, 2.525714285714286)","(31.0, 55.0, 49.27272727272727)","(10.0, 17.5, 17.051724137931036)","(41.0, 100.0, 86.15384615384616)"
07-01-2023 21:21:30.292878,"(1.7, 2.16, 2.14)","(12.0, 29.0, 27.56)","(91.0, 400.0, 282.3076923076923)","(2.3, 2.54, 2.525714285714286)","(31.0, 55.0, 51.625)","(10.0, 17.5, 17.051724137931036)","(41.0, 100.0, 86.5)"
07-01-2023 21:21:31.219430,"(1.7, 2.16, 2.1452631578947368)","(12.0, 29.0, 27.56)","(91.0, 400.0, 282.3076923076923)","(2.3, 2.54, 2.525714285714286)","(31.0, 55.0, 51.625)","(10.0, 17.5, 17.09375)","(41.0, 100.0, 83.125)"
07-01-2023 21:21:32.215923,"(1.7, 2.16, 2.1452631578947368)","(12.0, 29.0, 27.56)","(91.0, 390.0, 358.0)","(2.3, 2.54, 2.525714285714286)","(31.0, 55.0, 51.625)","(10.0, 17.5, 17.09375)","(41.0, 100.0, 84.11764705882354)"
07-01-2023 21:21:33.217959,"(1.7, 2.16, 2.1452631578947368)","(12.0, 29.0, 27.56)","(91.0, 390.0, 358.0)","(2.3, 2.54, 2.525714285714286)","(31.0, 55.0, 51.625)","(10.0, 17.5, 17.09375)","(41.0, 100.0, 84.11764705882354)"
07-01-2023 21:21:34.201970,"(1.7, 2.16, 2.1452631578947368)","(12.0, 29.0, 27.56)","(91.0, 390.0, 358.0)","(2.3, 2.54, 2.525714285714286)","(31.0, 55.0, 51.625)","(10.0, 17.5, 17.09375)","(41.0, 100.0, 77.5)"
07-01-2023 21:21:35.172226,"(1.7, 2.16, 2.1452631578947368)","(12.0, 29.0, 27.56)","(91.0, 390.0, 301.1111111111111)","(2.3, 2.54, 2.5233333333333334)","(31.0, 55.0, 51.625)","(10.0, 17.5, 17.09375)","(41.0, 100.0, 77.5)"
07-01-2023 21:21:36.180421,"(1.7, 2.16, 2.1452631578947368)","(12.0, 29.0, 27.56)","(91.0, 380.0, 350.0)","(2.3, 2.54, 2.5233333333333334)","(31.0, 55.0, 51.625)","(10.0, 17.5, 17.09375)","(41.0, 100.0, 77.5)"
07-01-2023 21:21:37.130621,"(1.7, 2.16, 2.1452631578947368)","(12.0, 29.0, 27.56)","(91.0, 380.0, 350.0)","(2.3, 2.54, 2.5233333333333334)","(31.0, 55.0, 51.625)","(10.0, 17.5, 17.09375)","(41.0, 100.0, 77.5)"
07-01-2023 21:21:38.084232,"(1.7, 2.16, 2.1474285714285717)","(12.0, 29.0, 27.56)","(91.0, 380.0, 280.0)","(2.3, 2.54, 2.493846153846154)","(31.0, 55.0, 51.625)","(10.0, 17.5, 17.09375)","(41.0, 100.0, 77.5)"
07-01-2023 21:21:39.046679,"(1.7, 2.16, 2.1514285714285717)","(12.0, 29.0, 27.56)","(91.0, 380.0, 280.0)","(2.3, 2.54, 2.499090909090909)","(31.0, 55.0, 51.625)","(10.0, 17.5, 17.09375)","(41.0, 100.0, 77.5)"
07-01-2023 21:21:39.959362,"(1.7, 2.16, 2.151111111111111)","(12.0, 29.0, 27.56)","(91.0, 380.0, 280.0)","(2.3, 2.54, 2.496153846153846)","(31.0, 55.0, 51.625)","(10.0, 17.5, 17.09375)","(41.0, 100.0, 77.5)"
07-01-2023 21:21:40.892877,"(1.7, 2.16, 2.1564705882352944)","(12.0, 29.0, 27.56)","(91.0, 380.0, 280.0)","(2.3, 2.54, 2.4944827586206895)","(31.0, 55.0, 51.625)","(10.0, 17.5, 17.09375)","(41.0, 100.0, 77.5)"
07-01-2023 21:21:41.849168,"(1.7, 2.16, 2.1425)","(12.0, 29.0, 27.56)","(91.0, 380.0, 280.0)","(2.3, 2.52, 2.4923076923076923)","(31.0, 55.0, 51.625)","(10.0, 17.5, 17.09375)","(41.0, 100.0, 86.15384615384616)"
07-01-2023 21:21:42.768893,"(1.75, 2.16, 2.1425)","(13.0, 29.0, 27.56)","(91.0, 380.0, 280.0)","(2.3, 2.52, 2.4923076923076923)","(31.0, 55.0, 51.625)","(10.0, 17.5, 17.09375)","(41.0, 100.0, 86.15384615384616)"
07-01-2023 21:21:43.660828,"(1.75, 2.16, 2.1425)","(13.0, 29.0, 27.56)","(91.0, 380.0, 280.0)","(2.3, 2.52, 2.4923076923076923)","(31.0, 55.0, 51.625)","(10.0, 17.5, 17.09375)","(41.0, 100.0, 86.15384615384616)"
07-01-2023 21:21:44.586768,"(1.75, 2.16, 2.1345454545454547)","(13.0, 29.0, 27.56)","(91.0, 380.0, 280.0)","(2.3, 2.5, 2.4923076923076923)","(31.0, 55.0, 51.625)","(10.0, 17.5, 17.09375)","(41.0, 95.0, 86.66666666666667)"
07-01-2023 21:21:45.505266,"(1.75, 2.16, 2.136)","(13.0, 29.0, 27.56)","(91.0, 380.0, 280.0)","(2.3, 2.5, 2.4923076923076923)","(31.0, 55.0, 51.625)","(10.0, 17.5, 17.09375)","(41.0, 95.0, 86.66666666666667)"
07-01-2023 21:21:46.418020,"(1.75, 2.18, 2.130909090909091)","(13.0, 29.0, 27.56)","(91.0, 380.0, 280.0)","(2.3, 2.52, 2.4923076923076923)","(31.0, 55.0, 51.625)","(10.0, 17.5, 17.09375)","(41.0, 95.0, 74.16666666666667)"
07-01-2023 21:21:47.331260,"(1.75, 2.18, 2.144375)","(13.0, 29.0, 27.56)","(91.0, 380.0, 280.0)","(2.3, 2.5, 2.4914285714285715)","(31.0, 55.0, 51.625)","(10.0, 17.5, 17.09375)","(41.0, 95.0, 83.18181818181819)"
07-01-2023 21:21:48.296664,"(1.75, 2.18, 2.1393548387096777)","(13.0, 29.0, 27.56)","(91.0, 380.0, 280.0)","(2.3, 2.5, 2.492)","(31.0, 55.0, 51.625)","(10.0, 17.5, 17.09375)","(41.0, 90.0, 82.14285714285714)"
07-01-2023 21:21:49.268052,"(1.75, 2.18, 2.1393548387096777)","(13.0, 29.0, 27.56)","(91.0, 380.0, 280.0)","(2.3, 2.5, 2.498)","(31.0, 55.0, 51.625)","(10.0, 17.5, 17.09375)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 21:21:50.231443,"(1.75, 2.18, 2.1393548387096777)","(13.0, 29.0, 27.434782608695652)","(91.0, 380.0, 280.0)","(2.3, 2.5, 2.498)","(31.0, 50.0, 46.92307692307692)","(10.0, 17.5, 17.09375)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 21:21:51.203043,"(1.75, 2.18, 2.138)","(13.0, 29.0, 27.434782608695652)","(91.0, 380.0, 280.0)","(2.3, 2.5, 2.498)","(31.0, 50.0, 46.52173913043478)","(10.0, 17.5, 17.09375)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 21:21:52.189984,"(1.75, 2.18, 2.148421052631579)","(13.0, 29.0, 27.434782608695652)","(91.0, 380.0, 280.0)","(2.3, 2.5, 2.4872727272727273)","(31.0, 50.0, 46.19047619047619)","(10.0, 17.5, 17.09375)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 21:21:53.131607,"(1.75, 2.18, 2.148421052631579)","(13.0, 29.0, 27.434782608695652)","(91.0, 380.0, 280.0)","(2.3, 2.52, 2.4872727272727273)","(31.0, 50.0, 46.19047619047619)","(10.0, 17.5, 17.09375)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 21:21:54.106469,"(1.75, 2.18, 2.1590000000000003)","(13.0, 29.0, 27.434782608695652)","(91.0, 380.0, 280.0)","(2.3, 2.52, 2.493333333333333)","(31.0, 50.0, 46.19047619047619)","(10.0, 17.5, 17.09375)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 21:21:55.045438,"(1.75, 2.18, 2.16)","(13.0, 29.0, 27.434782608695652)","(91.0, 380.0, 280.0)","(2.3, 2.52, 2.493333333333333)","(31.0, 50.0, 46.36363636363637)","(10.0, 17.5, 17.02777777777778)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 21:21:55.966802,"(1.75, 2.18, 2.162857142857143)","(13.0, 29.0, 27.434782608695652)","(91.0, 380.0, 280.0)","(2.3, 2.52, 2.493333333333333)","(31.0, 50.0, 46.36363636363637)","(10.0, 17.5, 17.02777777777778)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 21:21:56.914523,"(1.75, 2.18, 2.160909090909091)","(13.0, 29.0, 27.434782608695652)","(91.0, 380.0, 280.0)","(2.3, 2.52, 2.493333333333333)","(31.0, 50.0, 46.36363636363637)","(10.0, 17.5, 17.02777777777778)","(41.0, 95.0, 83.0)"
07-01-2023 21:21:57.877942,"(1.75, 2.18, 2.155294117647059)","(13.0, 29.0, 27.434782608695652)","(91.0, 380.0, 280.0)","(2.3, 2.52, 2.493333333333333)","(31.0, 50.0, 46.36363636363637)","(10.0, 17.5, 16.931818181818183)","(41.0, 95.0, 85.0)"
07-01-2023 21:21:58.820772,"(1.75, 2.18, 2.155294117647059)","(13.0, 29.0, 27.434782608695652)","(91.0, 380.0, 280.0)","(2.3, 2.52, 2.493333333333333)","(31.0, 50.0, 46.36363636363637)","(10.0, 17.0, 17.23076923076923)","(41.0, 95.0, 87.10526315789474)"
07-01-2023 21:21:59.759487,"(1.75, 2.18, 2.155294117647059)","(13.0, 29.0, 27.434782608695652)","(91.0, 380.0, 280.0)","(2.3, 2.52, 2.493333333333333)","(31.0, 50.0, 46.36363636363637)","(10.0, 17.5, 17.32608695652174)","(41.0, 95.0, 87.10526315789474)"
07-01-2023 21:22:00.726429,"(1.75, 2.18, 2.155294117647059)","(13.0, 29.0, 27.434782608695652)","(91.0, 380.0, 280.0)","(2.3, 2.52, 2.493333333333333)","(31.0, 50.0, 46.36363636363637)","(10.0, 17.5, 17.23076923076923)","(41.0, 95.0, 87.10526315789474)"
07-01-2023 21:22:01.688581,"(1.75, 2.18, 2.155294117647059)","(13.0, 29.0, 27.434782608695652)","(91.0, 380.0, 280.0)","(2.3, 2.52, 2.493333333333333)","(31.0, 50.0, 46.36363636363637)","(10.0, 17.5, 17.32608695652174)","(41.0, 95.0, 87.10526315789474)"
07-01-2023 21:22:02.674563,"(1.75, 2.18, 2.155294117647059)","(13.0, 29.0, 27.434782608695652)","(91.0, 380.0, 280.0)","(2.3, 2.52, 2.493333333333333)","(31.0, 50.0, 46.19047619047619)","(10.0, 17.5, 17.23076923076923)","(41.0, 95.0, 87.10526315789474)"
07-01-2023 21:22:03.618810,"(1.75, 2.18, 2.155294117647059)","(13.0, 29.0, 27.434782608695652)","(91.0, 380.0, 280.0)","(2.3, 2.52, 2.493333333333333)","(31.0, 50.0, 46.19047619047619)","(10.0, 17.5, 17.23076923076923)","(41.0, 95.0, 87.10526315789474)"
07-01-2023 21:22:04.626415,"(1.75, 2.18, 2.155294117647059)","(13.0, 29.0, 27.434782608695652)","(91.0, 380.0, 280.0)","(2.3, 2.52, 2.493333333333333)","(31.0, 50.0, 46.36363636363637)","(10.0, 17.5, 17.32608695652174)","(41.0, 95.0, 87.10526315789474)"
07-01-2023 21:22:05.589378,"(1.75, 2.14, 2.13)","(13.0, 29.0, 27.5)","(91.0, 380.0, 280.0)","(2.3, 2.54, 2.5123076923076924)","(31.0, 50.0, 46.36363636363637)","(10.0, 17.5, 17.291666666666668)","(41.0, 95.0, 87.10526315789474)"
