,Miss Sadie Lea,Smooth Jack,Purple Vixen,Super Kade,King Nito,Nations Rock,Be Blessed,Yindy Girl
10-01-2023 20:18:13.010752,"(4.6, 7.4, 6.316666666666666)","(2.7, 4.9, 4.4375)","(41.0, 410.0, 187.23076923076923)","(3.0, 4.4, 4.359166666666667)","(5.5, 9.8, 8.494444444444445)","(17.0, 38.0, 23.666666666666668)","(16.0, 36.0, 23.0)","(16.0, 46.0, 29.88888888888889)"
10-01-2023 20:18:13.995111,"(4.6, 7.4, 6.316666666666666)","(2.7, 4.9, 4.4375)","(41.0, 410.0, 187.23076923076923)","(3.0, 4.4, 4.359166666666667)","(5.5, 9.8, 8.494444444444445)","(17.0, 38.0, 23.666666666666668)","(16.0, 36.0, 23.0)","(16.0, 46.0, 29.88888888888889)"
10-01-2023 20:18:14.965309,"(4.6, 7.4, 6.316666666666666)","(2.7, 4.9, 4.4375)","(41.0, 410.0, 187.23076923076923)","(3.0, 4.4, 4.359166666666667)","(5.5, 9.8, 8.494444444444445)","(17.0, 38.0, 23.666666666666668)","(16.0, 36.0, 23.0)","(16.0, 46.0, 29.88888888888889)"
10-01-2023 20:18:16.043554,"(4.6, 7.4, 6.316666666666666)","(2.7, 4.9, 4.4375)","(41.0, 410.0, 187.23076923076923)","(3.0, 4.4, 4.359166666666667)","(5.5, 9.8, 8.494444444444445)","(17.0, 38.0, 23.666666666666668)","(16.0, 36.0, 23.0)","(16.0, 46.0, 29.88888888888889)"
10-01-2023 20:18:17.223856,"(4.6, 7.4, 6.316666666666666)","(2.7, 4.9, 4.4375)","(41.0, 410.0, 187.23076923076923)","(3.0, 4.4, 4.359166666666667)","(5.5, 9.8, 8.494444444444445)","(17.0, 38.0, 23.666666666666668)","(16.0, 36.0, 23.0)","(16.0, 46.0, 29.88888888888889)"
10-01-2023 20:18:18.319175,"(4.6, 7.4, 6.316666666666666)","(2.7, 4.9, 4.4375)","(41.0, 410.0, 187.23076923076923)","(3.0, 4.4, 4.359166666666667)","(5.5, 9.8, 8.494444444444445)","(17.0, 38.0, 23.666666666666668)","(16.0, 36.0, 23.0)","(16.0, 46.0, 29.88888888888889)"
10-01-2023 20:18:19.338185,"(4.6, 7.4, 6.316666666666666)","(2.7, 4.9, 4.4375)","(41.0, 410.0, 187.23076923076923)","(3.0, 4.4, 4.359166666666667)","(5.5, 9.8, 8.494444444444445)","(17.0, 38.0, 23.666666666666668)","(16.0, 36.0, 23.0)","(16.0, 46.0, 29.88888888888889)"
10-01-2023 20:18:20.386609,"(4.6, 7.4, 6.316666666666666)","(2.7, 4.9, 4.4375)","(41.0, 410.0, 187.23076923076923)","(3.0, 4.4, 4.359166666666667)","(5.5, 9.8, 8.494444444444445)","(17.0, 38.0, 23.666666666666668)","(16.0, 36.0, 23.0)","(16.0, 46.0, 29.88888888888889)"
10-01-2023 20:18:21.418385,"(4.6, 7.4, 6.316666666666666)","(2.7, 4.9, 4.4375)","(41.0, 410.0, 187.23076923076923)","(3.0, 4.4, 4.359166666666667)","(5.5, 9.8, 8.494444444444445)","(17.0, 38.0, 23.666666666666668)","(16.0, 36.0, 23.0)","(16.0, 46.0, 29.88888888888889)"
10-01-2023 20:18:22.397811,"(4.6, 7.4, 6.316666666666666)","(2.7, 4.9, 4.4375)","(41.0, 410.0, 187.23076923076923)","(3.0, 4.4, 4.359166666666667)","(5.5, 9.8, 8.494444444444445)","(17.0, 38.0, 23.666666666666668)","(16.0, 36.0, 23.0)","(16.0, 46.0, 29.88888888888889)"
10-01-2023 20:18:23.395365,"(4.6, 7.4, 6.316666666666666)","(2.7, 4.9, 4.4375)","(41.0, 410.0, 187.23076923076923)","(3.0, 4.4, 4.359166666666667)","(5.5, 9.8, 8.494444444444445)","(17.0, 38.0, 23.666666666666668)","(16.0, 36.0, 23.0)","(16.0, 46.0, 29.88888888888889)"
10-01-2023 20:18:24.404107,"(4.6, 7.4, 6.316666666666666)","(2.7, 4.9, 4.4375)","(41.0, 410.0, 187.23076923076923)","(3.0, 4.4, 4.359166666666667)","(5.5, 9.8, 8.494444444444445)","(17.0, 38.0, 23.666666666666668)","(16.0, 36.0, 23.0)","(16.0, 46.0, 29.88888888888889)"
10-01-2023 20:18:25.432788,"(4.6, 7.4, 6.316666666666666)","(2.7, 4.9, 4.4375)","(41.0, 410.0, 187.23076923076923)","(3.0, 4.4, 4.359166666666667)","(5.5, 9.8, 8.494444444444445)","(17.0, 38.0, 23.666666666666668)","(16.0, 36.0, 23.0)","(16.0, 46.0, 29.88888888888889)"
10-01-2023 20:18:26.814011,"(4.6, 7.4, 6.316666666666666)","(2.7, 4.9, 4.4375)","(41.0, 410.0, 187.23076923076923)","(3.0, 4.4, 4.359166666666667)","(5.5, 9.8, 8.494444444444445)","(17.0, 38.0, 23.666666666666668)","(16.0, 36.0, 23.0)","(16.0, 46.0, 29.88888888888889)"
10-01-2023 20:18:27.966572,"(4.6, 7.4, 6.316666666666666)","(2.7, 4.9, 4.4375)","(41.0, 410.0, 187.23076923076923)","(3.0, 4.4, 4.359166666666667)","(5.5, 9.8, 8.494444444444445)","(17.0, 38.0, 23.666666666666668)","(16.0, 36.0, 23.0)","(16.0, 46.0, 29.88888888888889)"
10-01-2023 20:18:29.006816,"(4.6, 7.4, 6.316666666666666)","(2.7, 4.9, 4.4375)","(41.0, 410.0, 187.23076923076923)","(3.0, 4.4, 4.359166666666667)","(5.5, 9.8, 8.494444444444445)","(17.0, 38.0, 23.666666666666668)","(16.0, 36.0, 23.0)","(16.0, 46.0, 29.88888888888889)"
10-01-2023 20:18:30.123735,"(4.6, 7.4, 6.316666666666666)","(2.7, 4.9, 4.4375)","(41.0, 410.0, 187.23076923076923)","(3.0, 4.4, 4.359166666666667)","(5.5, 9.8, 8.494444444444445)","(17.0, 38.0, 23.666666666666668)","(16.0, 36.0, 23.0)","(16.0, 46.0, 29.88888888888889)"
10-01-2023 20:18:31.151034,"(4.6, 7.4, 6.316666666666666)","(2.7, 4.9, 4.4375)","(41.0, 410.0, 187.23076923076923)","(3.0, 4.4, 4.359166666666667)","(5.5, 9.8, 8.494444444444445)","(17.0, 38.0, 23.666666666666668)","(16.0, 36.0, 23.0)","(16.0, 46.0, 29.88888888888889)"
10-01-2023 20:18:32.208299,"(4.6, 7.4, 6.316666666666666)","(2.7, 4.9, 4.4375)","(41.0, 410.0, 256.7368421052632)","(3.0, 4.4, 4.359166666666667)","(5.5, 9.8, 8.494444444444445)","(17.0, 38.0, 23.666666666666668)","(16.0, 36.0, 23.0)","(16.0, 46.0, 29.88888888888889)"
10-01-2023 20:18:33.400708,"(4.6, 7.4, 6.316666666666666)","(2.7, 4.9, 4.4375)","(41.0, 410.0, 256.7368421052632)","(3.0, 4.4, 4.359166666666667)","(5.5, 9.8, 8.494444444444445)","(17.0, 38.0, 23.666666666666668)","(16.0, 36.0, 23.0)","(16.0, 46.0, 29.88888888888889)"
10-01-2023 20:18:34.601973,"(4.6, 7.4, 6.316666666666666)","(2.7, 4.9, 4.4375)","(41.0, 410.0, 256.7368421052632)","(3.0, 4.4, 4.359166666666667)","(5.5, 9.8, 8.494444444444445)","(17.0, 38.0, 23.666666666666668)","(16.0, 36.0, 23.0)","(16.0, 46.0, 29.88888888888889)"
10-01-2023 20:18:35.667265,"(4.6, 7.4, 6.316666666666666)","(2.7, 4.9, 4.4375)","(41.0, 410.0, 256.7368421052632)","(3.0, 4.4, 4.359166666666667)","(5.5, 9.8, 10.837931034482759)","(17.0, 38.0, 27.0)","(16.0, 36.0, 25.666666666666664)","(16.0, 46.0, 38.33333333333333)"
10-01-2023 20:18:36.714404,"(4.6, 7.4, 6.316666666666666)","(2.7, 4.9, 4.4375)","(41.0, 410.0, 256.7368421052632)","(3.0, 4.4, 4.359166666666667)","(5.5, 11.5, 10.837931034482759)","(17.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(16.0, 65.0, 38.33333333333333)"
10-01-2023 20:18:37.745001,"(4.6, 7.4, 6.316666666666666)","(2.7, 4.9, 4.4375)","(41.0, 410.0, 256.7368421052632)","(3.0, 4.4, 4.359166666666667)","(5.5, 11.5, 10.837931034482759)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 40.111111111111114)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:18:38.816807,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.4, 4.017647058823529)","(41.0, 410.0, 288.66666666666663)","(3.0, 4.9, 4.547902097902098)","(5.5, 11.5, 10.837931034482759)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 40.111111111111114)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:18:39.831427,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.4, 4.017647058823529)","(41.0, 410.0, 288.66666666666663)","(3.0, 4.9, 4.547902097902098)","(5.5, 11.5, 10.837931034482759)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 40.111111111111114)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:18:40.870617,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.4, 4.017647058823529)","(41.0, 410.0, 288.66666666666663)","(3.0, 4.9, 4.547902097902098)","(5.5, 11.5, 10.837931034482759)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 40.111111111111114)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:18:41.918088,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.4, 4.017647058823529)","(41.0, 410.0, 288.66666666666663)","(3.0, 4.9, 4.547902097902098)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 40.111111111111114)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:18:43.007171,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.4, 4.017647058823529)","(41.0, 410.0, 288.66666666666663)","(3.0, 4.9, 3.3679687499999997)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 40.111111111111114)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:18:44.059100,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 288.66666666666663)","(3.0, 4.9, 3.3679687499999997)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 40.111111111111114)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:18:45.182243,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 106.66666666666666)","(3.0, 4.9, 3.3679687499999997)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 40.111111111111114)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:18:46.585843,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 4.9, 3.3679687499999997)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 40.111111111111114)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:18:47.695065,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 4.9, 3.3679687499999997)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 40.111111111111114)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:18:48.798693,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 4.9, 3.3679687499999997)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 40.111111111111114)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:18:49.877374,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 4.9, 3.3679687499999997)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:18:51.141686,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 4.9, 3.3679687499999997)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:18:52.320055,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 4.9, 3.3679687499999997)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:18:53.522741,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 4.9, 3.3679687499999997)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:18:54.670341,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 4.9, 3.3679687499999997)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:18:55.767067,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 4.9, 3.3679687499999997)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:18:56.873392,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 4.9, 3.3679687499999997)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:18:57.904288,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 4.9, 3.3679687499999997)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:18:59.041461,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 4.9, 3.3679687499999997)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:00.212566,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 4.9, 3.3679687499999997)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:01.423412,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 4.9, 3.3679687499999997)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:02.597513,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 4.9, 3.3679687499999997)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:03.680257,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 4.9, 3.3679687499999997)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:04.744255,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 4.9, 3.42)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:05.846809,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 4.9, 3.42)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:06.981323,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 4.9, 3.42)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:08.046183,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 4.9, 3.42)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:09.113459,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 4.9, 3.42)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:10.216470,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 4.9, 3.42)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:11.356481,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 4.9, 3.42)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:12.582866,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 4.9, 3.42)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:13.691750,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 4.9, 3.42)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:14.813560,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 5.3, 4.352631578947368)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:15.916935,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 5.3, 4.352631578947368)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:17.009205,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 5.3, 4.352631578947368)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:18.173495,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 5.3, 4.352631578947368)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:19.188846,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 5.3, 4.352631578947368)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:20.244813,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 5.3, 4.352631578947368)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:21.378200,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 5.3, 4.352631578947368)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:22.576620,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(41.0, 410.0, 108.33333333333334)","(3.0, 5.3, 4.352631578947368)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:23.665268,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(51.0, 410.0, 108.33333333333334)","(3.0, 5.3, 3.89375)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:24.703332,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(51.0, 480.0, 110.0)","(3.0, 5.3, 3.925)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:25.751887,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(51.0, 480.0, 110.0)","(3.0, 5.3, 3.209722222222222)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:26.744566,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(51.0, 420.0, 386.0)","(3.0, 5.3, 3.209722222222222)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:27.810602,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(51.0, 420.0, 386.0)","(3.0, 5.3, 3.209722222222222)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:28.864772,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(51.0, 420.0, 386.0)","(3.0, 5.3, 3.209722222222222)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:30.003436,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(51.0, 420.0, 386.0)","(3.0, 5.3, 3.209722222222222)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:31.137338,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(51.0, 420.0, 386.0)","(3.0, 5.3, 3.219642857142857)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:32.134279,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(51.0, 420.0, 386.0)","(3.0, 5.1, 3.219642857142857)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:33.128003,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(51.0, 420.0, 386.0)","(3.0, 5.1, 3.219642857142857)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:34.219170,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(51.0, 420.0, 386.0)","(3.0, 5.1, 3.219642857142857)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:35.346005,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(51.0, 420.0, 386.0)","(3.0, 5.1, 3.193)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:36.525609,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(51.0, 420.0, 386.0)","(3.0, 5.3, 3.193)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:37.647275,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(51.0, 420.0, 386.0)","(3.0, 5.3, 3.193)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:38.765304,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(51.0, 420.0, 386.0)","(3.0, 5.3, 3.193)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:39.829433,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(51.0, 420.0, 386.0)","(3.0, 5.3, 3.193)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:40.923902,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(51.0, 420.0, 386.0)","(3.0, 5.3, 3.40625)","(5.5, 11.5, 6.775)","(17.0, 48.0, 43.55555555555556)","(16.0, 44.0, 39.483870967741936)","(16.0, 65.0, 44.79166666666667)"
10-01-2023 20:19:42.080580,"(4.6, 7.4, 6.316666666666666)","(2.7, 5.3, 4.7375)","(51.0, 420.0, 327.0)","(3.0, 5.2, 3.40625)","(5.5, 11.5, 6.775)","(17.0, 48.0, 30.5)","(16.0, 44.0, 24.0)","(16.0, 65.0, 38.33333333333333)"
