,Highway Man,Oodnadatta Man,Mayfair Ronnie,Akina Onyx,So Joe Mac,Waves Crashing,Thylacine
09-01-2023 16:22:41.746238,"(20.0, 70.0, 52.0)","(3.7, 5.6, 5.525925925925925)","(5.0, 7.2, 6.9714285714285715)","(3.7, 3.95, 3.7444444444444445)","(81.0, 480.0, 400.0)","(2.7, 3.2, 3.117241379310345)","(10.0, 16.0, 15.777777777777779)"
09-01-2023 16:22:42.886621,"(20.0, 70.0, 52.0)","(3.7, 5.8, 5.728)","(5.0, 7.2, 7.010526315789473)","(3.7, 3.9, 3.7026315789473685)","(81.0, 480.0, 340.0)","(2.7, 3.2, 3.117241379310345)","(10.0, 16.0, 15.777777777777779)"
09-01-2023 16:22:43.954223,"(20.0, 70.0, 59.0)","(3.7, 5.8, 5.728)","(5.0, 7.2, 7.010526315789473)","(3.7, 3.9, 3.7071428571428573)","(81.0, 480.0, 490.0)","(2.7, 3.2, 3.117241379310345)","(10.0, 16.0, 15.777777777777779)"
09-01-2023 16:22:45.047574,"(20.0, 70.0, 52.0)","(3.7, 5.7, 5.640000000000001)","(5.0, 7.2, 7.010526315789473)","(3.7, 3.85, 3.6687499999999997)","(81.0, 630.0, 490.0)","(2.7, 3.2, 3.117241379310345)","(10.0, 16.0, 15.777777777777779)"
09-01-2023 16:22:46.000006,"(20.0, 70.0, 57.142857142857146)","(3.7, 5.7, 5.646428571428571)","(5.0, 7.2, 7.010526315789473)","(3.7, 3.8, 3.6687499999999997)","(81.0, 630.0, 490.0)","(2.7, 3.2, 3.117241379310345)","(10.0, 16.0, 15.777777777777779)"
09-01-2023 16:22:46.925974,"(20.0, 70.0, 59.411764705882355)","(3.7, 5.8, 5.588235294117647)","(5.0, 7.2, 7.010526315789473)","(3.7, 3.8, 3.6999999999999997)","(81.0, 630.0, 536.6666666666666)","(2.7, 3.2, 3.1272727272727274)","(10.0, 16.0, 15.777777777777779)"
09-01-2023 16:22:47.897217,"(20.0, 70.0, 59.411764705882355)","(3.7, 5.8, 5.588235294117647)","(5.0, 7.2, 7.010526315789473)","(3.7, 3.8, 3.6687499999999997)","(81.0, 630.0, 536.6666666666666)","(2.7, 3.2, 3.1272727272727274)","(10.0, 16.0, 15.777777777777779)"
09-01-2023 16:22:48.871423,"(20.0, 70.0, 57.142857142857146)","(3.7, 5.8, 5.588235294117647)","(5.0, 7.2, 7.010526315789473)","(3.7, 3.8, 3.6999999999999997)","(81.0, 630.0, 405.0)","(2.7, 3.2, 3.1272727272727274)","(10.0, 16.0, 15.777777777777779)"
09-01-2023 16:22:49.824004,"(20.0, 70.0, 57.142857142857146)","(3.7, 5.8, 5.588235294117647)","(5.0, 7.2, 7.010526315789473)","(3.7, 3.8, 3.6687499999999997)","(81.0, 590.0, 400.0)","(2.7, 3.2, 3.117241379310345)","(10.0, 16.0, 15.777777777777779)"
09-01-2023 16:22:50.828241,"(20.0, 70.0, 57.142857142857146)","(3.7, 5.8, 5.556756756756757)","(5.0, 7.2, 7.010526315789473)","(3.7, 3.8, 3.6666666666666665)","(81.0, 580.0, 400.0)","(2.7, 3.2, 3.1272727272727274)","(10.0, 16.0, 15.777777777777779)"
09-01-2023 16:22:51.863091,"(20.0, 70.0, 57.142857142857146)","(3.7, 5.8, 5.588235294117647)","(5.0, 7.2, 7.010526315789473)","(3.7, 3.75, 3.6666666666666665)","(81.0, 580.0, 400.0)","(2.7, 3.2, 3.1272727272727274)","(10.0, 16.0, 15.777777777777779)"
09-01-2023 16:22:52.902272,"(20.0, 70.0, 57.142857142857146)","(3.7, 5.8, 5.588235294117647)","(5.0, 7.2, 7.010526315789473)","(3.7, 3.75, 3.6666666666666665)","(81.0, 580.0, 400.0)","(2.7, 3.2, 3.1272727272727274)","(10.0, 16.0, 15.777777777777779)"
09-01-2023 16:22:53.926658,"(20.0, 70.0, 57.142857142857146)","(3.7, 5.8, 5.588235294117647)","(5.0, 7.2, 7.010526315789473)","(3.7, 3.75, 3.659090909090909)","(81.0, 580.0, 400.0)","(2.7, 3.2, 3.1272727272727274)","(10.0, 16.0, 15.7)"
09-01-2023 16:22:54.901830,"(20.0, 70.0, 57.142857142857146)","(3.7, 5.8, 5.588235294117647)","(5.0, 7.2, 7.010526315789473)","(3.7, 3.75, 3.659090909090909)","(81.0, 580.0, 400.0)","(2.7, 3.2, 3.1272727272727274)","(10.0, 16.0, 15.7)"
09-01-2023 16:22:55.834519,"(20.0, 70.0, 57.142857142857146)","(3.7, 5.8, 5.588235294117647)","(5.0, 7.2, 7.010526315789473)","(3.7, 3.75, 3.659090909090909)","(81.0, 580.0, 400.0)","(2.7, 3.2, 3.1272727272727274)","(10.0, 16.0, 15.7)"
09-01-2023 16:22:56.871744,"(20.0, 70.0, 57.142857142857146)","(3.7, 5.8, 5.588235294117647)","(5.0, 7.2, 7.010526315789473)","(3.7, 3.75, 3.659090909090909)","(81.0, 580.0, 400.0)","(2.7, 3.2, 3.1272727272727274)","(10.0, 16.0, 15.7)"
09-01-2023 16:22:57.907724,"(20.0, 70.0, 57.142857142857146)","(3.7, 5.8, 5.588235294117647)","(5.0, 7.2, 7.010526315789473)","(3.7, 3.75, 3.658333333333333)","(81.0, 580.0, 355.0)","(2.7, 3.2, 3.1272727272727274)","(10.0, 16.0, 15.76)"
09-01-2023 16:22:59.000116,"(20.0, 70.0, 56.15384615384615)","(3.7, 5.8, 5.663636363636363)","(5.0, 7.2, 7.02)","(3.7, 3.7, 3.6545454545454543)","(81.0, 490.0, 355.0)","(2.7, 3.2, 3.1272727272727274)","(10.0, 16.0, 15.76)"
09-01-2023 16:22:59.986203,"(20.0, 70.0, 56.15384615384615)","(3.7, 5.8, 5.663636363636363)","(5.0, 7.2, 7.02)","(3.7, 3.7, 3.6545454545454543)","(81.0, 490.0, 355.0)","(2.7, 3.2, 3.1272727272727274)","(10.0, 16.0, 15.76)"
09-01-2023 16:23:00.974951,"(20.0, 70.0, 56.15384615384615)","(3.7, 5.8, 5.728571428571429)","(5.0, 7.2, 7.02)","(3.7, 3.7, 3.6545454545454543)","(81.0, 490.0, 355.0)","(2.7, 3.2, 3.1272727272727274)","(10.0, 16.0, 15.76)"
09-01-2023 16:23:01.920063,"(20.0, 70.0, 56.15384615384615)","(3.7, 5.8, 5.688888888888888)","(5.0, 7.2, 7.02)","(3.7, 3.7, 3.6545454545454543)","(81.0, 490.0, 355.0)","(2.7, 3.2, 3.117241379310345)","(10.0, 16.0, 15.76)"
09-01-2023 16:23:02.846936,"(20.0, 70.0, 56.15384615384615)","(3.7, 5.9, 5.881818181818182)","(5.0, 7.2, 7.02)","(3.7, 3.7, 3.6545454545454548)","(81.0, 490.0, 355.0)","(2.7, 3.2, 3.117241379310345)","(10.0, 16.0, 15.76)"
09-01-2023 16:23:03.889902,"(20.0, 70.0, 55.0)","(3.7, 6.0, 5.7)","(5.0, 7.2, 7.02)","(3.7, 3.7, 3.6545454545454548)","(81.0, 490.0, 355.0)","(2.7, 3.2, 3.1272727272727274)","(10.0, 16.0, 15.625)"
09-01-2023 16:23:04.849556,"(20.0, 70.0, 57.27272727272727)","(3.7, 6.0, 5.85)","(5.0, 7.2, 7.02)","(3.7, 3.7, 3.670588235294118)","(81.0, 490.0, 355.0)","(2.7, 3.2, 3.1272727272727274)","(10.0, 16.0, 15.543478260869565)"
09-01-2023 16:23:05.804585,"(20.0, 70.0, 63.333333333333336)","(3.7, 6.0, 5.85)","(5.0, 7.2, 7.02)","(3.7, 3.65, 3.635294117647059)","(81.0, 490.0, 355.0)","(2.7, 3.2, 3.117241379310345)","(10.0, 16.0, 15.543478260869565)"
09-01-2023 16:23:06.787338,"(20.0, 70.0, 63.333333333333336)","(3.7, 6.2, 5.9375)","(5.0, 7.2, 6.988235294117647)","(3.7, 3.7, 3.6923076923076925)","(81.0, 490.0, 355.0)","(2.7, 3.2, 3.117241379310345)","(10.0, 16.0, 15.543478260869565)"
09-01-2023 16:23:08.059703,"(20.0, 70.0, 63.333333333333336)","(3.7, 6.2, 5.776470588235294)","(5.0, 7.2, 7.066666666666666)","(3.7, 3.75, 3.7384615384615385)","(81.0, 490.0, 355.0)","(2.7, 3.2, 3.085714285714286)","(10.0, 16.0, 15.543478260869565)"
09-01-2023 16:23:09.309377,"(20.0, 70.0, 63.333333333333336)","(3.7, 6.2, 5.72)","(5.0, 7.2, 7.015384615384615)","(3.7, 3.75, 3.7384615384615385)","(81.0, 490.0, 355.0)","(2.7, 3.2, 3.085714285714286)","(10.0, 16.0, 15.543478260869565)"
09-01-2023 16:23:10.369808,"(20.0, 70.0, 63.333333333333336)","(3.7, 6.2, 5.72)","(5.0, 7.2, 7.015384615384615)","(3.7, 3.75, 3.624)","(81.0, 490.0, 355.0)","(2.7, 3.2, 3.104)","(10.0, 16.0, 15.7)"
09-01-2023 16:23:11.543857,"(20.0, 70.0, 63.333333333333336)","(3.7, 6.2, 5.7384615384615385)","(5.0, 7.2, 6.763636363636364)","(3.7, 3.65, 3.5661290322580643)","(81.0, 490.0, 356.66666666666663)","(2.7, 3.2, 3.104)","(10.0, 16.0, 15.7)"
09-01-2023 16:23:12.646669,"(20.0, 70.0, 63.333333333333336)","(3.7, 6.2, 5.7384615384615385)","(5.0, 7.2, 6.763636363636364)","(3.7, 3.65, 3.5785714285714287)","(81.0, 630.0, 577.5)","(2.7, 3.2, 3.104)","(10.0, 16.0, 15.7)"
09-01-2023 16:23:13.721593,"(26.0, 70.0, 63.333333333333336)","(4.0, 6.0, 5.85)","(5.0, 7.2, 6.88)","(3.4, 3.65, 3.5785714285714287)","(101.0, 630.0, 356.66666666666663)","(2.6, 3.2, 3.0782608695652174)","(10.0, 16.0, 15.7)"
09-01-2023 16:23:14.786524,"(26.0, 70.0, 64.54545454545455)","(4.0, 6.2, 6.007692307692308)","(5.0, 7.2, 6.763636363636364)","(3.4, 3.65, 3.5625)","(101.0, 630.0, 415.0)","(2.6, 3.2, 3.0782608695652174)","(10.0, 16.0, 15.8)"
09-01-2023 16:23:15.801072,"(26.0, 90.0, 66.84210526315789)","(4.0, 6.4, 5.91)","(5.0, 7.2, 6.763636363636364)","(3.4, 3.6, 3.5625)","(101.0, 610.0, 415.0)","(2.6, 3.2, 3.0583333333333336)","(10.0, 16.0, 15.8)"
09-01-2023 16:23:16.759351,"(31.0, 90.0, 67.77777777777777)","(4.2, 6.4, 6.017391304347826)","(5.0, 7.2, 6.88)","(3.3, 3.6, 3.5522727272727272)","(101.0, 610.0, 415.0)","(2.6, 3.2, 3.0727272727272728)","(11.0, 16.0, 15.8)"
09-01-2023 16:23:17.670312,"(31.0, 90.0, 72.5)","(4.2, 6.4, 6.017391304347826)","(5.0, 7.2, 6.763636363636364)","(3.3, 3.6, 3.5522727272727272)","(101.0, 610.0, 415.0)","(2.6, 3.2, 3.0727272727272728)","(11.0, 16.0, 15.8)"
09-01-2023 16:23:18.715994,"(31.0, 90.0, 72.5)","(4.2, 6.4, 6.057142857142857)","(5.0, 7.2, 6.88)","(3.3, 3.6, 3.5250000000000004)","(101.0, 610.0, 483.33333333333337)","(2.6, 3.2, 3.0962962962962965)","(11.0, 16.0, 15.82857142857143)"
09-01-2023 16:23:19.760655,"(31.0, 90.0, 69.58333333333333)","(4.2, 6.4, 6.2)","(5.0, 7.2, 6.96)","(3.3, 3.6, 3.5250000000000004)","(101.0, 610.0, 546.6666666666667)","(2.6, 3.2, 3.1)","(11.0, 16.0, 15.82857142857143)"
09-01-2023 16:23:20.850411,"(31.0, 90.0, 77.10526315789474)","(4.2, 6.4, 6.1000000000000005)","(5.0, 7.2, 6.96)","(3.3, 3.6, 3.5250000000000004)","(101.0, 610.0, 483.33333333333337)","(2.6, 3.2, 3.0903225806451613)","(11.0, 16.0, 15.82857142857143)"
09-01-2023 16:23:21.841919,"(31.0, 90.0, 73.66666666666667)","(4.2, 6.4, 6.0)","(5.0, 7.2, 6.96)","(3.3, 3.6, 3.5250000000000004)","(101.0, 610.0, 483.33333333333337)","(2.6, 3.2, 3.0903225806451613)","(11.0, 16.0, 15.82857142857143)"
09-01-2023 16:23:22.788058,"(31.0, 90.0, 73.66666666666667)","(4.2, 6.4, 6.0)","(5.0, 7.2, 6.96)","(3.3, 3.55, 3.5205882352941176)","(101.0, 610.0, 546.6666666666667)","(2.6, 3.2, 3.0903225806451613)","(11.0, 16.0, 15.82857142857143)"
09-01-2023 16:23:23.755035,"(31.0, 90.0, 65.5)","(4.2, 6.4, 6.1000000000000005)","(5.0, 7.2, 6.96)","(3.3, 3.55, 3.51)","(101.0, 610.0, 546.6666666666667)","(2.6, 3.15, 3.078)","(11.0, 18.5, 18.294117647058822)"
09-01-2023 16:23:24.825127,"(31.0, 90.0, 65.5)","(4.2, 6.4, 6.1000000000000005)","(5.0, 7.2, 6.96)","(3.3, 3.55, 3.51)","(101.0, 610.0, 483.33333333333337)","(2.6, 3.15, 3.03)","(11.0, 18.5, 17.666666666666668)"
09-01-2023 16:23:25.895802,"(31.0, 90.0, 77.10526315789474)","(4.2, 6.4, 6.0)","(5.0, 7.2, 6.96)","(3.3, 3.55, 3.5023809523809524)","(101.0, 610.0, 483.33333333333337)","(2.6, 3.15, 3.03)","(11.0, 18.0, 17.65714285714286)"
09-01-2023 16:23:26.899432,"(31.0, 90.0, 73.66666666666667)","(4.2, 6.4, 6.181818181818182)","(5.0, 7.2, 6.96)","(3.3, 3.55, 3.494)","(101.0, 610.0, 567.7777777777778)","(2.6, 3.15, 3.06)","(11.0, 18.0, 17.65714285714286)"
09-01-2023 16:23:27.814291,"(31.0, 90.0, 65.5)","(4.2, 6.4, 6.181818181818182)","(5.0, 7.2, 6.96)","(3.3, 3.55, 3.4863636363636363)","(101.0, 610.0, 567.7777777777778)","(2.6, 3.15, 3.06)","(11.0, 18.0, 17.65714285714286)"
09-01-2023 16:23:28.812899,"(31.0, 90.0, 73.66666666666667)","(4.2, 6.4, 6.181818181818182)","(5.0, 7.2, 6.96)","(3.3, 3.55, 3.4863636363636363)","(101.0, 610.0, 567.7777777777778)","(2.6, 3.15, 3.03)","(11.0, 18.0, 17.65714285714286)"
09-01-2023 16:23:29.865717,"(31.0, 90.0, 72.5)","(4.2, 6.4, 6.181818181818182)","(5.0, 7.2, 6.96)","(3.3, 3.5, 3.480769230769231)","(101.0, 610.0, 567.7777777777778)","(2.6, 3.15, 3.06)","(11.0, 18.0, 17.65714285714286)"
09-01-2023 16:23:30.903269,"(31.0, 90.0, 63.75)","(4.2, 6.4, 6.181818181818182)","(5.0, 7.2, 6.96)","(3.3, 3.5, 3.480769230769231)","(101.0, 610.0, 567.7777777777778)","(2.6, 3.15, 3.03)","(11.0, 18.0, 17.65714285714286)"
09-01-2023 16:23:31.897894,"(31.0, 90.0, 75.0)","(4.2, 6.4, 6.181818181818182)","(5.0, 7.2, 6.96)","(3.3, 3.5, 3.480769230769231)","(101.0, 610.0, 567.7777777777778)","(2.6, 3.15, 3.06)","(11.0, 18.0, 17.4)"
09-01-2023 16:23:32.966282,"(31.0, 90.0, 63.75)","(4.2, 6.4, 6.246153846153846)","(5.0, 7.0, 6.903225806451613)","(3.3, 3.5, 3.480769230769231)","(101.0, 610.0, 567.7777777777778)","(2.6, 3.15, 3.03)","(11.0, 18.0, 17.52)"
09-01-2023 16:23:33.901579,"(31.0, 90.0, 63.75)","(4.2, 6.6, 6.345454545454546)","(5.0, 7.0, 6.903225806451613)","(3.3, 3.5, 3.480769230769231)","(101.0, 610.0, 567.7777777777778)","(2.6, 3.15, 3.03)","(11.0, 18.0, 17.52)"
09-01-2023 16:23:34.887729,"(31.0, 90.0, 63.75)","(4.2, 6.6, 6.007692307692308)","(5.5, 7.0, 6.916666666666667)","(3.1, 3.5, 3.480769230769231)","(101.0, 610.0, 567.7777777777778)","(2.6, 3.15, 3.06)","(11.0, 18.0, 17.52)"
09-01-2023 16:23:35.898270,"(31.0, 90.0, 63.75)","(4.2, 6.6, 6.125)","(5.5, 7.0, 6.892307692307692)","(3.1, 3.45, 3.382142857142857)","(101.0, 610.0, 567.7777777777778)","(2.6, 3.15, 3.03)","(11.0, 18.0, 17.52)"
09-01-2023 16:23:36.892341,"(31.0, 90.0, 63.75)","(4.2, 6.6, 6.1000000000000005)","(5.5, 7.0, 6.93)","(3.1, 3.4, 3.3605263157894734)","(101.0, 610.0, 567.7777777777778)","(2.6, 3.15, 3.06)","(11.0, 18.0, 17.52)"
09-01-2023 16:23:37.908338,"(31.0, 90.0, 63.75)","(4.2, 6.6, 6.266666666666667)","(5.5, 7.4, 7.333333333333334)","(3.1, 3.4, 3.3605263157894734)","(101.0, 610.0, 567.7777777777778)","(2.6, 3.15, 3.03)","(11.0, 18.0, 17.5)"
09-01-2023 16:23:38.880219,"(31.0, 90.0, 63.75)","(4.2, 6.6, 6.173913043478261)","(5.5, 7.4, 7.2153846153846155)","(3.1, 3.4, 3.3605263157894734)","(101.0, 610.0, 567.7777777777778)","(2.6, 3.15, 3.06)","(11.0, 18.0, 17.074074074074073)"
09-01-2023 16:23:39.926761,"(31.0, 90.0, 63.75)","(4.2, 6.6, 6.25)","(5.5, 7.4, 7.125)","(3.1, 3.4, 3.3605263157894734)","(101.0, 610.0, 567.7777777777778)","(2.6, 3.15, 3.03)","(11.0, 18.0, 17.074074074074073)"
09-01-2023 16:23:40.960739,"(31.0, 90.0, 63.75)","(4.2, 6.6, 6.308333333333334)","(5.5, 7.4, 7.125)","(3.1, 3.4, 3.3605263157894734)","(101.0, 610.0, 567.7777777777778)","(2.6, 3.15, 3.03)","(11.0, 18.0, 17.074074074074073)"
09-01-2023 16:23:41.951569,"(31.0, 90.0, 63.75)","(4.2, 6.6, 6.308333333333334)","(5.5, 7.4, 7.125)","(3.1, 3.4, 3.3605263157894734)","(101.0, 610.0, 567.7777777777778)","(2.6, 3.15, 3.05)","(11.0, 18.0, 17.324324324324323)"
09-01-2023 16:23:42.929546,"(31.0, 90.0, 63.75)","(4.2, 6.6, 6.08421052631579)","(5.5, 7.4, 7.155555555555556)","(3.1, 3.4, 3.3410714285714285)","(101.0, 610.0, 567.7777777777778)","(2.6, 3.1, 3.05)","(11.0, 18.0, 17.324324324324323)"
09-01-2023 16:23:43.875170,"(31.0, 90.0, 63.75)","(4.2, 6.6, 6.15)","(5.5, 7.4, 7.242857142857143)","(3.1, 3.35, 3.3410714285714285)","(101.0, 610.0, 534.0)","(2.6, 3.1, 3.0727272727272728)","(11.0, 18.0, 17.324324324324323)"
09-01-2023 16:23:44.841746,"(31.0, 90.0, 63.75)","(4.2, 6.6, 6.15)","(5.5, 7.4, 7.3578947368421055)","(3.1, 3.35, 3.3294117647058825)","(101.0, 630.0, 430.0)","(2.6, 3.1, 3.05)","(11.0, 18.0, 17.324324324324323)"
09-01-2023 16:23:45.817942,"(31.0, 90.0, 63.75)","(4.2, 6.6, 6.052173913043479)","(5.5, 7.4, 7.3578947368421055)","(3.1, 3.35, 3.3294117647058825)","(101.0, 630.0, 474.0)","(2.6, 3.1, 3.0727272727272728)","(11.0, 18.0, 17.324324324324323)"
09-01-2023 16:23:46.839066,"(31.0, 90.0, 63.75)","(4.2, 6.6, 6.15)","(5.5, 7.4, 7.3578947368421055)","(3.1, 3.35, 3.3294117647058825)","(101.0, 630.0, 370.0)","(2.6, 3.1, 3.04)","(11.0, 18.0, 17.285714285714285)"
09-01-2023 16:23:47.955292,"(31.0, 90.0, 63.75)","(4.2, 6.6, 6.052173913043479)","(5.5, 7.4, 7.3578947368421055)","(3.1, 3.35, 3.3294117647058825)","(101.0, 630.0, 370.0)","(2.6, 3.1, 3.04)","(11.0, 18.0, 17.285714285714285)"
09-01-2023 16:23:48.974630,"(31.0, 90.0, 63.75)","(4.2, 6.6, 6.1625)","(5.5, 7.8, 7.623529411764705)","(3.1, 3.35, 3.3294117647058825)","(101.0, 630.0, 474.0)","(2.6, 3.1, 3.066666666666667)","(11.0, 18.0, 17.285714285714285)"
09-01-2023 16:23:49.966205,"(31.0, 90.0, 63.75)","(4.2, 6.6, 6.1625)","(5.5, 7.8, 7.56)","(3.1, 3.35, 3.327027027027027)","(101.0, 510.0, 442.5)","(2.6, 3.1, 3.022222222222222)","(11.0, 19.5, 18.333333333333332)"
09-01-2023 16:23:50.948999,"(31.0, 85.0, 62.89473684210526)","(4.2, 6.6, 6.175757575757576)","(5.5, 8.4, 7.515789473684211)","(3.1, 3.35, 3.327777777777778)","(101.0, 510.0, 420.0)","(2.6, 3.1, 3.006666666666667)","(11.0, 19.5, 16.736842105263158)"
09-01-2023 16:23:51.994776,"(31.0, 85.0, 63.611111111111114)","(4.2, 6.6, 6.236363636363636)","(5.5, 8.4, 8.204444444444444)","(3.1, 3.35, 3.327777777777778)","(101.0, 510.0, 380.0)","(2.6, 3.1, 2.96875)","(11.0, 19.5, 17.125)"
09-01-2023 16:23:53.065260,"(31.0, 85.0, 62.083333333333336)","(4.4, 6.4, 6.2)","(5.5, 8.4, 8.181132075471698)","(3.0, 3.35, 3.327777777777778)","(101.0, 510.0, 426.66666666666663)","(2.6, 3.1, 2.96875)","(11.0, 19.5, 17.484848484848484)"
09-01-2023 16:23:54.169678,"(31.0, 85.0, 62.083333333333336)","(4.4, 6.2, 6.131034482758621)","(5.5, 8.4, 8.181132075471698)","(3.0, 3.35, 3.3115384615384613)","(101.0, 510.0, 380.0)","(2.6, 3.1, 2.9157142857142855)","(11.0, 19.5, 17.75)"
09-01-2023 16:23:55.233883,"(31.0, 85.0, 62.27272727272727)","(4.4, 6.2, 6.155555555555556)","(5.5, 8.4, 8.213333333333333)","(3.0, 3.35, 3.3375)","(101.0, 510.0, 522.5)","(2.6, 2.98, 2.9157142857142855)","(11.0, 19.5, 17.75)"
09-01-2023 16:23:56.304168,"(31.0, 85.0, 62.27272727272727)","(4.4, 6.2, 6.1)","(5.5, 8.4, 8.213333333333333)","(3.1, 3.3, 3.275)","(101.0, 610.0, 522.5)","(2.6, 2.98, 2.9157142857142855)","(11.0, 19.5, 17.988636363636363)"
09-01-2023 16:23:57.252362,"(31.0, 85.0, 62.27272727272727)","(4.4, 6.2, 6.155555555555556)","(5.5, 8.4, 8.213333333333333)","(3.1, 3.3, 3.25)","(101.0, 610.0, 522.5)","(2.6, 2.98, 2.9442105263157896)","(11.0, 19.5, 18.13888888888889)"
09-01-2023 16:23:58.165443,"(31.0, 85.0, 62.27272727272727)","(4.4, 6.2, 6.1647058823529415)","(5.5, 8.4, 8.213333333333333)","(3.1, 3.3, 3.1852941176470586)","(101.0, 610.0, 522.5)","(2.6, 2.96, 2.915438596491228)","(11.0, 19.5, 18.13888888888889)"
09-01-2023 16:23:59.315686,"(31.0, 85.0, 62.27272727272727)","(4.4, 6.4, 5.8)","(5.5, 8.4, 8.233333333333333)","(3.1, 3.3, 3.2444444444444445)","(101.0, 610.0, 522.5)","(2.6, 2.98, 2.929818181818182)","(11.0, 19.5, 17.653846153846153)"
09-01-2023 16:24:00.422009,"(31.0, 85.0, 62.27272727272727)","(4.4, 5.8, 5.763636363636364)","(5.5, 8.4, 8.384615384615383)","(3.1, 3.3, 3.3993951612903226)","(101.0, 610.0, 435.0)","(2.6, 2.98, 2.9157142857142855)","(11.0, 19.5, 18.2027027027027)"
09-01-2023 16:24:01.503770,"(31.0, 85.0, 62.27272727272727)","(4.4, 6.2, 5.55)","(5.5, 9.0, 8.384615384615383)","(3.1, 3.4, 3.398804780876494)","(101.0, 610.0, 522.5)","(2.6, 2.98, 2.9157142857142855)","(11.0, 19.5, 18.346153846153847)"
09-01-2023 16:24:02.750594,"(31.0, 85.0, 62.27272727272727)","(4.4, 6.0, 5.690476190476191)","(5.5, 9.0, 8.578947368421053)","(3.1, 3.4, 3.402915766738661)","(101.0, 610.0, 522.5)","(2.6, 2.98, 2.9157142857142855)","(11.0, 19.5, 18.60810810810811)"
09-01-2023 16:24:03.857583,"(31.0, 85.0, 62.5)","(4.4, 6.0, 5.690476190476191)","(5.5, 9.0, 8.578947368421053)","(3.1, 3.45, 3.402915766738661)","(101.0, 610.0, 540.0)","(2.6, 2.98, 2.9157142857142855)","(11.0, 19.5, 17.666666666666668)"
09-01-2023 16:24:05.074538,"(31.0, 85.0, 61.666666666666664)","(4.4, 6.0, 5.8)","(5.5, 9.0, 8.466666666666667)","(3.1, 3.45, 3.402915766738661)","(101.0, 610.0, 540.0)","(2.6, 2.98, 2.8825)","(11.0, 19.5, 18.125)"
09-01-2023 16:24:06.106381,"(31.0, 85.0, 61.666666666666664)","(4.4, 6.0, 5.8)","(5.5, 9.0, 8.466666666666667)","(3.1, 3.45, 3.402915766738661)","(101.0, 610.0, 540.0)","(2.6, 2.98, 2.8877777777777776)","(11.0, 19.5, 18.467741935483872)"
09-01-2023 16:24:07.153147,"(31.0, 85.0, 56.875)","(4.4, 6.0, 5.814285714285714)","(5.5, 9.0, 8.466666666666667)","(3.1, 3.45, 3.402915766738661)","(101.0, 610.0, 540.0)","(2.6, 2.96, 2.8877777777777776)","(11.0, 19.5, 18.467741935483872)"
09-01-2023 16:24:08.158491,"(31.0, 85.0, 56.875)","(4.4, 6.0, 5.7592592592592595)","(5.5, 8.8, 8.600000000000001)","(3.1, 3.35, 3.3125)","(101.0, 610.0, 540.0)","(2.6, 2.96, 2.9166666666666665)","(11.0, 19.5, 18.74137931034483)"
09-01-2023 16:24:09.148720,"(31.0, 85.0, 61.5625)","(4.4, 5.9, 5.831818181818182)","(5.5, 8.8, 8.56)","(3.1, 3.55, 3.549029126213592)","(101.0, 490.0, 352.0)","(2.6, 2.96, 2.9059999999999997)","(11.0, 19.0, 18.4375)"
09-01-2023 16:24:10.097301,"(31.0, 85.0, 61.5625)","(4.4, 5.9, 5.831818181818182)","(5.5, 8.8, 8.56)","(3.1, 3.55, 3.549029126213592)","(101.0, 490.0, 352.0)","(2.6, 2.96, 2.9059999999999997)","(11.0, 19.0, 18.4375)"
09-01-2023 16:24:11.063307,"(31.0, 85.0, 61.5625)","(4.4, 5.9, 5.831818181818182)","(5.5, 8.8, 8.56)","(3.1, 3.55, 3.549029126213592)","(101.0, 490.0, 352.0)","(2.6, 2.96, 2.9059999999999997)","(11.0, 19.0, 18.4375)"
09-01-2023 16:24:12.105774,"(31.0, 85.0, 61.5625)","(4.4, 5.9, 5.831818181818182)","(5.5, 8.8, 8.56)","(3.1, 3.55, 3.549029126213592)","(101.0, 490.0, 352.0)","(2.6, 2.96, 2.9059999999999997)","(11.0, 19.0, 18.4375)"
09-01-2023 16:24:13.070807,"(31.0, 85.0, 61.5625)","(4.4, 5.9, 5.831818181818182)","(5.5, 8.8, 8.56)","(3.1, 3.55, 3.549029126213592)","(101.0, 490.0, 352.0)","(2.6, 2.96, 2.9059999999999997)","(11.0, 19.0, 18.4375)"
09-01-2023 16:24:14.035951,"(31.0, 85.0, 61.5625)","(4.4, 5.9, 5.754545454545455)","(5.5, 8.8, 8.418181818181818)","(3.1, 3.55, 3.5468871595330738)","(101.0, 490.0, 304.0)","(2.6, 2.96, 2.911764705882353)","(11.0, 19.0, 18.307692307692307)"
09-01-2023 16:24:15.125074,"(31.0, 85.0, 61.31578947368421)","(4.4, 6.2, 6.191959798994975)","(5.5, 8.6, 8.299999999999999)","(2.9, 3.5, 3.475)","(101.0, 480.0, 312.0)","(2.6, 2.88, 2.782)","(11.0, 22.0, 19.22222222222222)"
09-01-2023 16:24:16.199711,"(31.0, 85.0, 59.0)","(4.4, 6.2, 6.195854922279793)","(5.5, 8.8, 8.371428571428572)","(2.9, 3.5, 3.4166666666666665)","(101.0, 480.0, 340.0)","(2.6, 2.84, 2.8185714285714285)","(11.0, 22.0, 19.22222222222222)"
