,Mocial Chief,Bombasay,Daunting Queen,Age Of Innocence,Svindal,Starsonic,Bering Sea,Spirit Esprit,Tri Nations
10-01-2023 16:29:37.967454,"(2.45, 2.8, 2.73)","(6.0, 8.8, 8.278260869565218)","(31.0, 85.0, 80.0)","(2.5, 3.15, 3.121875)","(71.0, 100.0, 96.0)","(8.5, 12.0, 11.772727272727273)","(15.0, 36.0, 34.38461538461539)","(21.0, 40.0, 39.0)","(21.0, 40.0, 38.15384615384615)"
10-01-2023 16:29:39.327816,"(2.45, 2.8, 2.73)","(6.0, 8.8, 8.4)","(31.0, 85.0, 80.0)","(2.5, 3.15, 3.121875)","(71.0, 100.0, 96.36363636363636)","(8.5, 12.0, 11.772727272727273)","(15.0, 36.0, 31.5)","(21.0, 40.0, 39.0)","(21.0, 40.0, 38.15384615384615)"
10-01-2023 16:29:40.639997,"(2.45, 2.8, 2.73)","(6.0, 8.8, 8.4)","(31.0, 85.0, 80.0)","(2.5, 3.15, 3.121875)","(71.0, 100.0, 94.28571428571429)","(8.5, 12.0, 11.772727272727273)","(15.0, 36.0, 31.5)","(21.0, 40.0, 39.0)","(21.0, 40.0, 38.15384615384615)"
10-01-2023 16:29:41.981411,"(2.45, 2.8, 2.73)","(6.0, 8.8, 8.4)","(31.0, 85.0, 80.0)","(2.5, 3.15, 3.121875)","(71.0, 100.0, 95.0)","(8.5, 12.0, 11.676470588235293)","(15.0, 36.0, 35.0)","(21.0, 40.0, 39.0)","(21.0, 40.0, 33.6)"
10-01-2023 16:29:43.528601,"(2.45, 2.8, 2.73)","(6.0, 8.8, 8.4)","(31.0, 85.0, 80.0)","(2.5, 3.15, 3.121875)","(71.0, 110.0, 95.0)","(8.5, 12.5, 11.676470588235293)","(15.0, 40.0, 35.0)","(21.0, 40.0, 39.0)","(21.0, 40.0, 33.46666666666667)"
10-01-2023 16:29:44.892152,"(2.45, 2.8, 2.73)","(6.0, 8.8, 8.45)","(31.0, 85.0, 80.0)","(2.5, 3.15, 3.121875)","(71.0, 110.0, 95.0)","(8.5, 12.5, 11.676470588235293)","(15.0, 40.0, 35.0)","(21.0, 40.0, 39.0)","(21.0, 40.0, 33.46666666666667)"
10-01-2023 16:29:46.293609,"(2.45, 2.8, 2.73)","(6.0, 8.6, 8.45)","(31.0, 85.0, 80.0)","(2.5, 3.15, 3.121875)","(71.0, 110.0, 95.0)","(8.5, 12.5, 11.676470588235293)","(15.0, 40.0, 35.0)","(21.0, 40.0, 39.0)","(21.0, 40.0, 33.46666666666667)"
10-01-2023 16:29:47.881527,"(2.45, 2.8, 2.73)","(6.0, 8.6, 8.45)","(31.0, 95.0, 74.54545454545455)","(2.5, 3.15, 3.121875)","(71.0, 110.0, 95.0)","(8.5, 12.5, 11.676470588235293)","(15.0, 40.0, 35.0)","(21.0, 40.0, 39.0)","(21.0, 40.0, 33.46666666666667)"
10-01-2023 16:29:49.505896,"(2.45, 2.8, 2.73)","(6.0, 8.6, 8.45)","(31.0, 95.0, 74.54545454545455)","(2.5, 3.15, 3.121153846153846)","(71.0, 110.0, 95.0)","(8.5, 12.5, 11.676470588235293)","(15.0, 40.0, 35.0)","(21.0, 40.0, 39.0)","(21.0, 40.0, 35.6)"
10-01-2023 16:29:51.046235,"(2.45, 2.8, 2.73)","(6.0, 8.6, 8.45)","(31.0, 95.0, 75.0)","(2.5, 3.15, 3.1215189873417724)","(71.0, 110.0, 95.0)","(8.5, 12.5, 11.676470588235293)","(15.0, 40.0, 35.0)","(21.0, 40.0, 39.0)","(21.0, 38.0, 35.6)"
10-01-2023 16:29:52.642490,"(2.45, 2.8, 2.73)","(6.0, 8.6, 8.45)","(31.0, 95.0, 75.0)","(2.5, 3.15, 3.1215189873417724)","(71.0, 110.0, 95.0)","(8.5, 12.5, 11.676470588235293)","(15.0, 40.0, 35.0)","(21.0, 40.0, 39.0)","(21.0, 38.0, 35.6)"
10-01-2023 16:29:54.134982,"(2.45, 2.8, 2.73)","(6.0, 8.6, 8.45)","(31.0, 95.0, 75.0)","(2.5, 3.15, 3.1215189873417724)","(71.0, 110.0, 95.0)","(8.5, 12.5, 11.676470588235293)","(15.0, 40.0, 38.57142857142857)","(21.0, 40.0, 39.0)","(21.0, 38.0, 35.6)"
10-01-2023 16:29:55.830870,"(2.45, 2.8, 2.73)","(6.0, 8.6, 8.45)","(31.0, 95.0, 75.0)","(2.5, 3.15, 3.1215189873417724)","(71.0, 110.0, 95.0)","(8.5, 12.5, 11.676470588235293)","(15.0, 40.0, 38.57142857142857)","(21.0, 40.0, 39.0)","(21.0, 38.0, 36.0)"
10-01-2023 16:29:57.391404,"(2.45, 2.8, 2.73)","(6.0, 8.6, 8.45)","(31.0, 95.0, 75.0)","(2.5, 3.15, 3.1215189873417724)","(71.0, 110.0, 95.0)","(8.5, 12.5, 11.676470588235293)","(15.0, 40.0, 38.57142857142857)","(21.0, 40.0, 39.0)","(21.0, 38.0, 34.666666666666664)"
10-01-2023 16:29:58.951503,"(2.45, 2.8, 2.73)","(6.0, 8.6, 8.45)","(31.0, 95.0, 75.0)","(2.5, 3.15, 3.1215189873417724)","(71.0, 110.0, 95.0)","(8.5, 12.5, 11.676470588235293)","(15.0, 40.0, 38.57142857142857)","(21.0, 40.0, 39.0)","(21.0, 38.0, 34.666666666666664)"
10-01-2023 16:30:00.494125,"(2.45, 2.8, 2.73)","(6.0, 8.6, 8.45)","(31.0, 95.0, 75.0)","(2.5, 3.15, 3.1215189873417724)","(71.0, 110.0, 95.0)","(8.5, 12.5, 11.676470588235293)","(15.0, 40.0, 38.57142857142857)","(21.0, 40.0, 39.0)","(21.0, 38.0, 36.0)"
10-01-2023 16:30:01.962268,"(2.45, 2.8, 2.74)","(6.0, 8.6, 8.45)","(31.0, 95.0, 75.0)","(2.5, 3.15, 3.1215189873417724)","(71.0, 110.0, 95.0)","(8.5, 12.5, 11.676470588235293)","(15.0, 40.0, 38.57142857142857)","(21.0, 40.0, 39.0)","(21.0, 38.0, 36.0)"
10-01-2023 16:30:03.455751,"(2.45, 2.78, 2.7333333333333334)","(6.0, 8.6, 8.45)","(31.0, 95.0, 75.0)","(2.5, 3.15, 3.1215189873417724)","(71.0, 110.0, 89.16666666666667)","(8.5, 12.5, 11.676470588235293)","(15.0, 40.0, 38.57142857142857)","(21.0, 40.0, 39.0)","(21.0, 38.0, 36.0)"
10-01-2023 16:30:05.386053,"(2.45, 2.76, 2.7333333333333334)","(6.0, 8.6, 8.45)","(31.0, 95.0, 75.0)","(2.5, 3.15, 3.1215189873417724)","(71.0, 110.0, 89.16666666666667)","(8.5, 12.5, 11.676470588235293)","(15.0, 40.0, 35.0)","(21.0, 40.0, 39.0)","(21.0, 38.0, 36.0)"
10-01-2023 16:30:06.952366,"(2.45, 2.76, 2.7333333333333334)","(6.0, 8.6, 8.45)","(31.0, 95.0, 75.0)","(2.5, 3.15, 3.1215189873417724)","(71.0, 110.0, 89.16666666666667)","(8.5, 12.5, 11.676470588235293)","(15.0, 40.0, 35.0)","(21.0, 40.0, 39.0)","(21.0, 38.0, 33.09090909090909)"
10-01-2023 16:30:08.562898,"(2.45, 2.76, 2.7333333333333334)","(6.0, 8.6, 8.45)","(31.0, 95.0, 75.0)","(2.5, 3.15, 3.1215189873417724)","(71.0, 110.0, 89.16666666666667)","(8.5, 12.5, 11.676470588235293)","(15.0, 40.0, 35.0)","(21.0, 40.0, 39.0)","(21.0, 38.0, 34.57142857142857)"
10-01-2023 16:30:10.085188,"(2.45, 2.76, 2.7439999999999998)","(6.0, 8.6, 8.473684210526315)","(31.0, 95.0, 75.0)","(2.5, 3.15, 3.1215189873417724)","(71.0, 110.0, 89.16666666666667)","(8.5, 12.5, 11.7)","(15.0, 40.0, 35.0)","(21.0, 40.0, 39.0)","(21.0, 38.0, 36.0)"
10-01-2023 16:30:11.759849,"(2.45, 2.76, 2.7425)","(6.0, 8.6, 8.428571428571429)","(31.0, 95.0, 75.0)","(2.5, 3.15, 3.1010416666666667)","(71.0, 110.0, 89.16666666666667)","(8.5, 12.0, 11.458333333333334)","(15.0, 40.0, 39.0)","(21.0, 40.0, 39.0)","(21.0, 40.0, 36.18181818181818)"
10-01-2023 16:30:13.319291,"(2.45, 2.76, 2.742352941176471)","(6.0, 8.6, 8.428571428571429)","(31.0, 95.0, 75.0)","(2.5, 3.15, 3.1010416666666667)","(71.0, 110.0, 89.16666666666667)","(8.5, 11.5, 11.458333333333334)","(15.0, 40.0, 39.0)","(21.0, 40.0, 39.0)","(21.0, 40.0, 37.0)"
10-01-2023 16:30:14.908552,"(2.45, 2.76, 2.7247058823529415)","(6.0, 8.6, 8.428571428571429)","(31.0, 95.0, 75.0)","(2.5, 3.15, 3.084722222222222)","(71.0, 110.0, 89.16666666666667)","(8.5, 11.5, 11.454545454545455)","(15.0, 40.0, 39.0)","(21.0, 40.0, 39.0)","(21.0, 40.0, 37.0)"
10-01-2023 16:30:16.377232,"(2.45, 2.76, 2.7247058823529415)","(6.0, 8.6, 8.428571428571429)","(31.0, 95.0, 75.0)","(2.5, 3.15, 3.084722222222222)","(71.0, 110.0, 89.16666666666667)","(8.5, 11.5, 11.458333333333334)","(15.0, 40.0, 35.0)","(21.0, 40.0, 39.42857142857143)","(21.0, 40.0, 35.0)"
10-01-2023 16:30:17.728154,"(2.45, 2.76, 2.7247058823529415)","(6.0, 8.6, 8.428571428571429)","(31.0, 85.0, 59.166666666666664)","(2.5, 3.15, 3.1064814814814814)","(71.0, 110.0, 89.16666666666667)","(8.5, 11.5, 11.458333333333334)","(15.0, 40.0, 35.0)","(21.0, 40.0, 37.714285714285715)","(21.0, 40.0, 35.0)"
10-01-2023 16:30:19.075581,"(2.45, 2.76, 2.7247058823529415)","(6.0, 8.6, 8.428571428571429)","(31.0, 80.0, 59.166666666666664)","(2.5, 3.15, 3.1064814814814814)","(71.0, 110.0, 89.16666666666667)","(8.5, 11.5, 11.458333333333334)","(15.0, 40.0, 35.0)","(21.0, 38.0, 37.714285714285715)","(21.0, 40.0, 35.0)"
10-01-2023 16:30:20.378337,"(2.45, 2.76, 2.7247058823529415)","(6.0, 8.6, 8.428571428571429)","(31.0, 80.0, 59.166666666666664)","(2.5, 3.15, 3.1064814814814814)","(71.0, 110.0, 89.16666666666667)","(8.5, 11.5, 11.458333333333334)","(15.0, 40.0, 35.0)","(21.0, 38.0, 37.714285714285715)","(21.0, 40.0, 35.0)"
10-01-2023 16:30:21.855152,"(2.45, 2.76, 2.7254545454545456)","(6.0, 8.6, 8.428571428571429)","(31.0, 80.0, 59.166666666666664)","(2.5, 3.15, 3.1064814814814814)","(71.0, 110.0, 89.16666666666667)","(8.5, 11.5, 11.4625)","(15.0, 40.0, 35.0)","(21.0, 38.0, 37.714285714285715)","(21.0, 40.0, 35.0)"
10-01-2023 16:30:23.272463,"(2.45, 2.76, 2.7254545454545456)","(6.0, 8.6, 8.717647058823529)","(31.0, 80.0, 59.166666666666664)","(2.5, 3.15, 3.132608695652174)","(71.0, 110.0, 89.16666666666667)","(8.5, 11.5, 11.4625)","(15.0, 40.0, 33.333333333333336)","(21.0, 38.0, 37.714285714285715)","(21.0, 40.0, 36.36363636363636)"
10-01-2023 16:30:24.657470,"(2.45, 2.76, 2.7254545454545456)","(6.0, 9.0, 8.717647058823529)","(31.0, 80.0, 61.25)","(2.5, 3.15, 3.132608695652174)","(71.0, 110.0, 89.16666666666667)","(8.5, 11.5, 11.4625)","(15.0, 40.0, 29.6)","(21.0, 38.0, 37.714285714285715)","(21.0, 40.0, 36.857142857142854)"
10-01-2023 16:30:26.052828,"(2.45, 2.76, 2.7254545454545456)","(6.0, 9.0, 8.64)","(31.0, 80.0, 61.25)","(2.5, 3.15, 3.1333333333333333)","(71.0, 110.0, 89.16666666666667)","(8.5, 11.5, 11.4625)","(15.0, 38.0, 34.5)","(21.0, 38.0, 37.714285714285715)","(21.0, 42.0, 37.5)"
10-01-2023 16:30:27.311807,"(2.45, 2.76, 2.7254545454545456)","(6.0, 9.0, 8.64)","(31.0, 80.0, 67.5)","(2.5, 3.15, 3.1333333333333333)","(71.0, 110.0, 89.16666666666667)","(8.5, 11.5, 11.4625)","(15.0, 38.0, 34.5)","(21.0, 38.0, 37.714285714285715)","(21.0, 42.0, 37.5)"
10-01-2023 16:30:28.534363,"(2.45, 2.76, 2.7254545454545456)","(6.0, 9.0, 8.64)","(31.0, 80.0, 67.5)","(2.5, 3.15, 3.1333333333333333)","(71.0, 110.0, 85.0)","(8.5, 11.5, 11.4625)","(15.0, 38.0, 34.5)","(21.0, 38.0, 37.714285714285715)","(21.0, 42.0, 37.5)"
10-01-2023 16:30:29.845553,"(2.45, 2.76, 2.7254545454545456)","(6.0, 9.0, 8.566666666666666)","(31.0, 80.0, 58.666666666666664)","(2.5, 3.15, 3.1333333333333333)","(71.0, 110.0, 83.33333333333333)","(8.5, 11.5, 11.4625)","(15.0, 38.0, 34.5)","(21.0, 38.0, 37.714285714285715)","(21.0, 42.0, 39.5)"
10-01-2023 16:30:31.276616,"(2.45, 2.76, 2.7254545454545456)","(6.0, 9.0, 8.566666666666666)","(31.0, 80.0, 64.0)","(2.5, 3.15, 3.1333333333333333)","(71.0, 110.0, 83.33333333333333)","(8.5, 11.5, 11.4625)","(15.0, 38.0, 34.5)","(21.0, 38.0, 37.714285714285715)","(21.0, 42.0, 39.5)"
10-01-2023 16:30:32.925596,"(2.45, 2.76, 2.7254545454545456)","(6.0, 9.0, 8.566666666666666)","(31.0, 80.0, 64.0)","(2.5, 3.15, 3.1333333333333333)","(71.0, 110.0, 83.33333333333333)","(8.5, 11.5, 11.4625)","(15.0, 38.0, 34.5)","(21.0, 38.0, 37.714285714285715)","(21.0, 42.0, 39.5)"
10-01-2023 16:30:34.692347,"(2.45, 2.76, 2.7457142857142856)","(6.0, 9.0, 8.664516129032258)","(31.0, 80.0, 64.0)","(2.5, 3.15, 3.1333333333333333)","(71.0, 110.0, 83.33333333333333)","(8.5, 11.5, 11.4625)","(15.0, 38.0, 34.5)","(21.0, 38.0, 37.714285714285715)","(21.0, 42.0, 39.5)"
10-01-2023 16:30:36.326379,"(2.45, 2.78, 2.7457142857142856)","(6.0, 9.0, 8.664516129032258)","(31.0, 80.0, 64.0)","(2.5, 3.15, 3.1333333333333333)","(71.0, 110.0, 83.33333333333333)","(8.5, 11.5, 11.4625)","(15.0, 38.0, 30.3)","(21.0, 38.0, 37.714285714285715)","(21.0, 42.0, 39.5)"
10-01-2023 16:30:38.128075,"(2.45, 2.78, 2.7457142857142856)","(6.0, 9.0, 8.664516129032258)","(31.0, 80.0, 64.0)","(2.5, 3.15, 3.1333333333333333)","(71.0, 110.0, 83.33333333333333)","(8.5, 11.5, 11.4625)","(15.0, 38.0, 29.0625)","(21.0, 38.0, 37.714285714285715)","(21.0, 42.0, 37.0)"
10-01-2023 16:30:39.744547,"(2.45, 2.78, 2.764)","(6.0, 9.0, 8.664516129032258)","(31.0, 80.0, 64.0)","(2.5, 3.15, 3.1333333333333333)","(71.0, 110.0, 83.33333333333333)","(8.5, 11.5, 11.4625)","(15.0, 38.0, 29.0625)","(21.0, 38.0, 37.714285714285715)","(21.0, 42.0, 33.0)"
10-01-2023 16:30:41.035435,"(2.45, 2.78, 2.764)","(6.0, 9.0, 8.664516129032258)","(31.0, 80.0, 58.666666666666664)","(2.5, 3.15, 3.1333333333333333)","(71.0, 110.0, 83.33333333333333)","(8.5, 11.5, 11.4625)","(15.0, 38.0, 29.0625)","(21.0, 38.0, 37.714285714285715)","(21.0, 42.0, 33.0)"
10-01-2023 16:30:42.373398,"(2.45, 2.78, 2.764)","(6.0, 9.0, 8.664516129032258)","(31.0, 80.0, 58.666666666666664)","(2.5, 3.15, 3.1333333333333333)","(71.0, 110.0, 83.33333333333333)","(8.5, 11.5, 11.4625)","(15.0, 38.0, 27.6875)","(21.0, 38.0, 37.714285714285715)","(21.0, 42.0, 33.0)"
10-01-2023 16:30:43.751573,"(2.45, 2.78, 2.764)","(6.0, 9.0, 8.664516129032258)","(31.0, 80.0, 58.666666666666664)","(2.5, 3.15, 3.1333333333333333)","(71.0, 110.0, 83.33333333333333)","(8.5, 11.5, 11.4625)","(15.0, 38.0, 29.315789473684212)","(21.0, 38.0, 37.714285714285715)","(21.0, 42.0, 33.0)"
10-01-2023 16:30:45.120639,"(2.45, 2.78, 2.764)","(6.0, 9.0, 8.664516129032258)","(31.0, 80.0, 58.666666666666664)","(2.5, 3.15, 3.1333333333333333)","(71.0, 110.0, 83.33333333333333)","(8.5, 11.5, 11.4625)","(15.0, 38.0, 25.166666666666668)","(21.0, 38.0, 37.714285714285715)","(21.0, 42.0, 37.5)"
10-01-2023 16:30:46.424379,"(2.45, 2.78, 2.764)","(6.0, 9.0, 8.664516129032258)","(31.0, 80.0, 58.666666666666664)","(2.5, 3.15, 3.1333333333333333)","(71.0, 110.0, 83.33333333333333)","(8.5, 11.5, 11.4625)","(15.0, 38.0, 26.3125)","(21.0, 38.0, 37.714285714285715)","(21.0, 42.0, 37.5)"
10-01-2023 16:30:47.691047,"(2.45, 2.78, 2.764)","(6.0, 9.0, 8.664516129032258)","(31.0, 80.0, 58.666666666666664)","(2.5, 3.15, 3.1333333333333333)","(71.0, 110.0, 83.33333333333333)","(8.5, 11.5, 11.4625)","(15.0, 38.0, 28.65)","(21.0, 38.0, 37.714285714285715)","(21.0, 42.0, 37.5)"
10-01-2023 16:30:48.925045,"(2.45, 2.78, 2.764)","(6.0, 9.0, 8.664516129032258)","(31.0, 80.0, 58.666666666666664)","(2.5, 3.15, 3.1333333333333333)","(71.0, 110.0, 83.33333333333333)","(8.5, 11.5, 11.4625)","(15.0, 38.0, 28.65)","(21.0, 38.0, 37.714285714285715)","(21.0, 42.0, 34.61538461538461)"
10-01-2023 16:30:50.057860,"(2.45, 2.78, 2.764)","(6.0, 9.0, 8.664516129032258)","(31.0, 80.0, 63.63636363636363)","(2.5, 3.15, 3.1333333333333333)","(71.0, 110.0, 83.33333333333333)","(8.5, 11.5, 11.4625)","(15.0, 38.0, 28.65)","(21.0, 38.0, 33.5)","(21.0, 42.0, 34.61538461538461)"
10-01-2023 16:30:51.258093,"(2.45, 2.78, 2.764)","(6.0, 9.0, 8.664516129032258)","(31.0, 80.0, 63.63636363636363)","(2.5, 3.15, 3.1333333333333333)","(71.0, 110.0, 83.33333333333333)","(8.5, 11.5, 11.4625)","(15.0, 38.0, 30.42857142857143)","(21.0, 38.0, 33.5)","(21.0, 42.0, 37.142857142857146)"
10-01-2023 16:30:52.607213,"(2.45, 2.78, 2.774285714285714)","(6.0, 9.0, 8.664516129032258)","(31.0, 80.0, 68.0)","(2.5, 3.15, 3.108695652173913)","(71.0, 110.0, 83.33333333333333)","(8.5, 11.5, 11.722222222222221)","(15.0, 36.0, 29.285714285714285)","(21.0, 38.0, 37.0)","(21.0, 40.0, 37.142857142857146)"
10-01-2023 16:30:53.893296,"(2.45, 2.78, 2.774285714285714)","(6.0, 9.0, 8.8)","(31.0, 80.0, 62.0)","(2.5, 3.15, 3.108695652173913)","(71.0, 110.0, 83.33333333333333)","(8.5, 12.0, 11.722222222222221)","(15.0, 34.0, 27.8)","(21.0, 38.0, 37.0)","(21.0, 40.0, 37.142857142857146)"
10-01-2023 16:30:55.145601,"(2.45, 2.78, 2.774285714285714)","(6.0, 9.0, 8.8)","(31.0, 80.0, 62.0)","(2.5, 3.15, 3.108695652173913)","(71.0, 110.0, 83.33333333333333)","(8.5, 12.0, 11.722222222222221)","(15.0, 32.0, 27.8)","(21.0, 38.0, 37.0)","(21.0, 40.0, 37.142857142857146)"
10-01-2023 16:30:56.485132,"(2.45, 2.78, 2.774285714285714)","(6.0, 9.0, 8.8)","(31.0, 80.0, 62.0)","(2.5, 3.15, 3.108695652173913)","(71.0, 110.0, 83.33333333333333)","(8.5, 12.0, 11.722222222222221)","(15.0, 32.0, 27.5)","(21.0, 38.0, 36.0)","(21.0, 40.0, 37.142857142857146)"
10-01-2023 16:30:57.997138,"(2.45, 2.78, 2.774285714285714)","(6.0, 9.0, 8.8)","(31.0, 80.0, 62.0)","(2.5, 3.15, 3.108695652173913)","(71.0, 110.0, 83.33333333333333)","(8.5, 12.0, 11.722222222222221)","(15.0, 32.0, 27.5)","(21.0, 38.0, 35.333333333333336)","(21.0, 40.0, 37.142857142857146)"
10-01-2023 16:30:59.381417,"(2.45, 2.78, 2.774285714285714)","(6.0, 9.0, 8.8)","(31.0, 80.0, 62.0)","(2.5, 3.15, 3.108695652173913)","(71.0, 110.0, 83.33333333333333)","(8.5, 12.0, 11.722222222222221)","(15.0, 32.0, 28.727272727272727)","(21.0, 38.0, 35.333333333333336)","(21.0, 40.0, 37.142857142857146)"
10-01-2023 16:31:00.856791,"(2.45, 2.78, 2.774285714285714)","(6.0, 9.0, 8.8)","(31.0, 80.0, 62.0)","(2.5, 3.15, 3.108695652173913)","(71.0, 110.0, 83.33333333333333)","(8.5, 12.0, 11.722222222222221)","(15.0, 32.0, 28.727272727272727)","(21.0, 38.0, 35.333333333333336)","(21.0, 40.0, 37.142857142857146)"
10-01-2023 16:31:02.341288,"(2.45, 2.78, 2.774285714285714)","(6.0, 9.0, 8.8)","(31.0, 80.0, 62.0)","(2.5, 3.15, 3.108695652173913)","(71.0, 110.0, 83.33333333333333)","(8.5, 12.0, 11.722222222222221)","(15.0, 32.0, 28.727272727272727)","(21.0, 38.0, 35.333333333333336)","(21.0, 40.0, 36.666666666666664)"
10-01-2023 16:31:03.740056,"(2.45, 2.78, 2.774285714285714)","(6.0, 9.0, 8.8)","(31.0, 80.0, 49.142857142857146)","(2.5, 3.15, 3.1141509433962264)","(71.0, 110.0, 83.33333333333333)","(8.5, 12.0, 11.722222222222221)","(15.0, 32.0, 28.727272727272727)","(21.0, 38.0, 30.285714285714285)","(21.0, 40.0, 36.666666666666664)"
10-01-2023 16:31:05.161225,"(2.45, 2.78, 2.774285714285714)","(6.0, 9.0, 8.5375)","(31.0, 80.0, 64.66666666666667)","(2.5, 3.15, 3.108695652173913)","(71.0, 110.0, 83.33333333333333)","(8.5, 12.0, 12.121621621621621)","(15.0, 32.0, 30.956521739130434)","(21.0, 38.0, 33.333333333333336)","(21.0, 40.0, 34.0)"
10-01-2023 16:31:06.443714,"(2.45, 2.78, 2.774285714285714)","(6.0, 8.8, 8.5375)","(31.0, 75.0, 64.66666666666667)","(2.5, 3.15, 3.108695652173913)","(71.0, 110.0, 83.33333333333333)","(8.5, 12.5, 12.136363636363637)","(15.0, 32.0, 30.956521739130434)","(21.0, 36.0, 30.666666666666668)","(21.0, 40.0, 34.0)"
10-01-2023 16:31:07.898624,"(2.45, 2.78, 2.774285714285714)","(6.0, 8.8, 8.5375)","(31.0, 75.0, 70.16666666666666)","(2.5, 3.15, 3.108695652173913)","(71.0, 110.0, 83.33333333333333)","(8.5, 12.5, 12.136363636363637)","(15.0, 32.0, 30.956521739130434)","(21.0, 36.0, 30.666666666666668)","(21.0, 40.0, 34.0)"
10-01-2023 16:31:09.200474,"(2.45, 2.78, 2.774285714285714)","(6.0, 8.8, 8.5375)","(31.0, 75.0, 72.1)","(2.5, 3.15, 3.108695652173913)","(71.0, 110.0, 83.33333333333333)","(8.5, 12.5, 12.136363636363637)","(15.0, 32.0, 31.7)","(21.0, 36.0, 30.22222222222222)","(21.0, 40.0, 34.0)"
10-01-2023 16:31:10.506502,"(2.45, 2.78, 2.774285714285714)","(6.0, 8.8, 8.5375)","(31.0, 75.0, 72.1)","(2.5, 3.15, 3.108695652173913)","(71.0, 110.0, 83.33333333333333)","(8.5, 12.5, 12.136363636363637)","(15.0, 32.0, 31.7)","(21.0, 36.0, 30.22222222222222)","(21.0, 40.0, 34.0)"
10-01-2023 16:31:11.731959,"(2.45, 2.78, 2.774285714285714)","(6.0, 8.8, 8.5375)","(31.0, 75.0, 72.1)","(2.5, 3.15, 3.108695652173913)","(71.0, 110.0, 83.33333333333333)","(8.5, 12.5, 12.136363636363637)","(15.0, 32.0, 31.7)","(21.0, 36.0, 30.22222222222222)","(21.0, 40.0, 34.0)"
10-01-2023 16:31:13.010293,"(2.45, 2.78, 2.774285714285714)","(6.0, 8.8, 8.5375)","(31.0, 75.0, 72.1)","(2.5, 3.15, 3.108695652173913)","(71.0, 110.0, 83.33333333333333)","(8.5, 12.5, 12.136363636363637)","(15.0, 32.0, 31.7)","(21.0, 36.0, 30.22222222222222)","(21.0, 40.0, 34.0)"
10-01-2023 16:31:14.239413,"(2.45, 2.78, 2.774285714285714)","(6.0, 8.8, 8.5375)","(31.0, 75.0, 72.1)","(2.5, 3.15, 3.108695652173913)","(71.0, 110.0, 83.33333333333333)","(8.5, 12.5, 12.136363636363637)","(15.0, 32.0, 31.7)","(21.0, 36.0, 33.0)","(21.0, 40.0, 33.55555555555556)"
10-01-2023 16:31:15.538330,"(2.45, 2.78, 2.774285714285714)","(6.0, 8.8, 8.5375)","(31.0, 75.0, 72.1)","(2.5, 3.15, 3.108695652173913)","(71.0, 110.0, 83.33333333333333)","(8.5, 12.5, 12.136363636363637)","(15.0, 32.0, 31.7)","(21.0, 34.0, 33.0)","(21.0, 38.0, 33.55555555555556)"
10-01-2023 16:31:16.953302,"(2.45, 2.78, 2.774285714285714)","(6.0, 8.8, 8.5375)","(31.0, 75.0, 72.1)","(2.5, 3.15, 3.108695652173913)","(71.0, 110.0, 83.33333333333333)","(8.5, 12.5, 12.136363636363637)","(15.0, 32.0, 30.333333333333332)","(21.0, 34.0, 33.0)","(21.0, 38.0, 33.55555555555556)"
10-01-2023 16:31:18.267474,"(2.45, 2.78, 2.774285714285714)","(6.0, 8.8, 8.5375)","(31.0, 75.0, 72.1)","(2.5, 3.15, 3.1141509433962264)","(71.0, 110.0, 78.88888888888889)","(8.5, 12.5, 12.136363636363637)","(15.0, 32.0, 31.7)","(21.0, 34.0, 33.0)","(21.0, 38.0, 32.666666666666664)"
10-01-2023 16:31:19.477848,"(2.45, 2.78, 2.774285714285714)","(6.0, 8.8, 8.5375)","(31.0, 75.0, 72.1)","(2.5, 3.15, 3.1141509433962264)","(71.0, 110.0, 78.88888888888889)","(8.5, 12.5, 12.160714285714286)","(15.0, 32.0, 31.166666666666668)","(21.0, 34.0, 33.0)","(21.0, 38.0, 32.666666666666664)"
10-01-2023 16:31:20.879416,"(2.45, 2.78, 2.774285714285714)","(6.0, 8.8, 8.5375)","(31.0, 75.0, 69.72727272727272)","(2.5, 3.15, 3.1141509433962264)","(71.0, 110.0, 78.88888888888889)","(8.5, 12.5, 12.160714285714286)","(15.0, 32.0, 31.166666666666668)","(21.0, 34.0, 33.0)","(21.0, 38.0, 32.666666666666664)"
10-01-2023 16:31:22.045262,"(2.45, 2.78, 2.774285714285714)","(6.0, 8.8, 8.5375)","(31.0, 75.0, 69.72727272727272)","(2.5, 3.15, 3.1141509433962264)","(71.0, 110.0, 80.83333333333333)","(8.5, 12.5, 12.160714285714286)","(15.0, 32.0, 31.166666666666668)","(21.0, 34.0, 33.0)","(21.0, 38.0, 32.666666666666664)"
10-01-2023 16:31:23.203279,"(2.45, 2.8, 2.7666666666666666)","(6.0, 8.8, 8.5375)","(31.0, 75.0, 69.72727272727272)","(2.5, 3.15, 3.1141509433962264)","(71.0, 110.0, 80.83333333333333)","(8.5, 12.5, 12.160714285714286)","(15.0, 32.0, 31.166666666666668)","(21.0, 34.0, 33.0)","(21.0, 38.0, 32.666666666666664)"
