,Opawa Eric,Got Faith,Know Effort,Captain Tim,Goofy Adobe,Texas Jewel,My Curly,Tomfoolery
601,"[datetime.datetime(2022, 11, 28, 10, 1, 43, 52417), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 1, 43, 52417), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 1, 43, 52417), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 1, 43, 52417), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 1, 43, 52417), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 43, 52417), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 1, 43, 52417), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 1, 43, 52417), 13.0, 40.0]"
602,"[datetime.datetime(2022, 11, 28, 10, 1, 44, 179967), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 1, 44, 179967), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 1, 44, 179967), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 1, 44, 179967), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 1, 44, 179967), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 44, 179967), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 1, 44, 179967), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 1, 44, 179967), 13.0, 40.0]"
603,"[datetime.datetime(2022, 11, 28, 10, 1, 45, 313895), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 1, 45, 313895), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 1, 45, 313895), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 1, 45, 313895), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 1, 45, 313895), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 45, 313895), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 1, 45, 313895), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 1, 45, 313895), 13.0, 40.0]"
604,"[datetime.datetime(2022, 11, 28, 10, 1, 46, 438059), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 1, 46, 438059), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 1, 46, 438059), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 1, 46, 438059), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 1, 46, 438059), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 46, 438059), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 1, 46, 438059), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 1, 46, 438059), 13.0, 19.0]"
605,"[datetime.datetime(2022, 11, 28, 10, 1, 47, 565490), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 1, 47, 565490), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 1, 47, 565490), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 1, 47, 565490), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 1, 47, 565490), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 47, 565490), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 1, 47, 565490), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 1, 47, 565490), 13.0, 38.0]"
606,"[datetime.datetime(2022, 11, 28, 10, 1, 48, 696307), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 1, 48, 696307), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 1, 48, 696307), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 10, 1, 48, 696307), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 1, 48, 696307), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 48, 696307), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 1, 48, 696307), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 1, 48, 696307), 13.0, 40.0]"
607,"[datetime.datetime(2022, 11, 28, 10, 1, 49, 831227), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 1, 49, 831227), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 1, 49, 831227), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 10, 1, 49, 831227), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 1, 49, 831227), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 49, 831227), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 1, 49, 831227), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 1, 49, 831227), 13.0, 40.0]"
608,"[datetime.datetime(2022, 11, 28, 10, 1, 50, 958764), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 1, 50, 958764), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 1, 50, 958764), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 10, 1, 50, 958764), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 1, 50, 958764), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 50, 958764), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 1, 50, 958764), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 1, 50, 958764), 13.0, 40.0]"
609,"[datetime.datetime(2022, 11, 28, 10, 1, 52, 104636), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 1, 52, 104636), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 1, 52, 104636), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 10, 1, 52, 104636), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 1, 52, 104636), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 52, 104636), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 1, 52, 104636), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 1, 52, 104636), 13.0, 38.0]"
610,"[datetime.datetime(2022, 11, 28, 10, 1, 53, 241225), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 1, 53, 241225), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 1, 53, 241225), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 10, 1, 53, 241225), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 1, 53, 241225), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 53, 241225), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 1, 53, 241225), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 1, 53, 241225), 13.0, 38.0]"
611,"[datetime.datetime(2022, 11, 28, 10, 1, 54, 380442), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 1, 54, 380442), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 1, 54, 380442), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 1, 54, 380442), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 1, 54, 380442), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 54, 380442), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 1, 54, 380442), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 1, 54, 380442), 13.0, 38.0]"
612,"[datetime.datetime(2022, 11, 28, 10, 1, 55, 506289), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 1, 55, 506289), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 1, 55, 506289), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 1, 55, 506289), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 1, 55, 506289), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 55, 506289), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 1, 55, 506289), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 1, 55, 506289), 13.0, 40.0]"
613,"[datetime.datetime(2022, 11, 28, 10, 1, 56, 627127), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 1, 56, 627127), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 1, 56, 627127), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 1, 56, 627127), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 1, 56, 627127), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 56, 627127), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 1, 56, 627127), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 1, 56, 627127), 13.0, 40.0]"
614,"[datetime.datetime(2022, 11, 28, 10, 1, 57, 753825), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 1, 57, 753825), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 1, 57, 753825), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 1, 57, 753825), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 1, 57, 753825), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 57, 753825), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 1, 57, 753825), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 1, 57, 753825), 13.0, 40.0]"
615,"[datetime.datetime(2022, 11, 28, 10, 1, 58, 876206), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 1, 58, 876206), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 1, 58, 876206), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 1, 58, 876206), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 1, 58, 876206), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 58, 876206), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 1, 58, 876206), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 1, 58, 876206), 13.0, 38.0]"
616,"[datetime.datetime(2022, 11, 28, 10, 1, 59, 999181), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 1, 59, 999181), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 1, 59, 999181), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 1, 59, 999181), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 1, 59, 999181), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 1, 59, 999181), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 1, 59, 999181), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 1, 59, 999181), 13.0, 38.0]"
617,"[datetime.datetime(2022, 11, 28, 10, 2, 1, 122272), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 2, 1, 122272), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 2, 1, 122272), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 2, 1, 122272), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 2, 1, 122272), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 2, 1, 122272), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 2, 1, 122272), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 2, 1, 122272), 13.0, 38.0]"
618,"[datetime.datetime(2022, 11, 28, 10, 2, 2, 248054), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 2, 2, 248054), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 2, 2, 248054), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 2, 2, 248054), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 2, 2, 248054), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 2, 2, 248054), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 2, 2, 248054), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 2, 2, 248054), 13.0, 40.0]"
619,"[datetime.datetime(2022, 11, 28, 10, 2, 3, 373595), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 2, 3, 373595), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 2, 3, 373595), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 2, 3, 373595), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 2, 3, 373595), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 2, 3, 373595), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 2, 3, 373595), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 2, 3, 373595), 13.0, 40.0]"
620,"[datetime.datetime(2022, 11, 28, 10, 2, 4, 503996), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 2, 4, 503996), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 2, 4, 503996), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 2, 4, 503996), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 2, 4, 503996), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 2, 4, 503996), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 2, 4, 503996), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 2, 4, 503996), 13.0, 38.0]"
621,"[datetime.datetime(2022, 11, 28, 10, 2, 5, 630151), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 2, 5, 630151), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 2, 5, 630151), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 2, 5, 630151), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 2, 5, 630151), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 2, 5, 630151), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 2, 5, 630151), 15.0, 130.0]","[datetime.datetime(2022, 11, 28, 10, 2, 5, 630151), 13.0, 38.0]"
622,"[datetime.datetime(2022, 11, 28, 10, 2, 6, 753677), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 2, 6, 753677), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 2, 6, 753677), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 2, 6, 753677), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 2, 6, 753677), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 2, 6, 753677), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 2, 6, 753677), 15.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 2, 6, 753677), 13.0, 38.0]"
623,"[datetime.datetime(2022, 11, 28, 10, 2, 7, 882352), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 2, 7, 882352), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 2, 7, 882352), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 2, 7, 882352), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 2, 7, 882352), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 2, 7, 882352), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 2, 7, 882352), 15.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 2, 7, 882352), 13.0, 40.0]"
624,"[datetime.datetime(2022, 11, 28, 10, 2, 9, 6441), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 2, 9, 6441), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 2, 9, 6441), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 2, 9, 6441), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 2, 9, 6441), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 2, 9, 6441), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 2, 9, 6441), 15.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 2, 9, 6441), 13.0, 40.0]"
625,"[datetime.datetime(2022, 11, 28, 10, 2, 10, 135835), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 2, 10, 135835), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 2, 10, 135835), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 2, 10, 135835), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 2, 10, 135835), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 2, 10, 135835), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 2, 10, 135835), 15.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 2, 10, 135835), 13.0, 38.0]"
626,"[datetime.datetime(2022, 11, 28, 10, 2, 11, 261600), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 2, 11, 261600), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 2, 11, 261600), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 2, 11, 261600), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 2, 11, 261600), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 2, 11, 261600), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 2, 11, 261600), 15.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 2, 11, 261600), 13.0, 38.0]"
627,"[datetime.datetime(2022, 11, 28, 10, 2, 12, 394040), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 2, 12, 394040), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 2, 12, 394040), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 2, 12, 394040), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 2, 12, 394040), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 2, 12, 394040), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 2, 12, 394040), 15.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 2, 12, 394040), 13.0, 38.0]"
628,"[datetime.datetime(2022, 11, 28, 10, 2, 13, 517490), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 2, 13, 517490), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 2, 13, 517490), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 2, 13, 517490), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 2, 13, 517490), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 2, 13, 517490), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 2, 13, 517490), 15.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 2, 13, 517490), 13.0, 40.0]"
629,"[datetime.datetime(2022, 11, 28, 10, 2, 14, 643116), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 2, 14, 643116), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 2, 14, 643116), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 2, 14, 643116), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 2, 14, 643116), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 2, 14, 643116), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 2, 14, 643116), 15.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 2, 14, 643116), 13.0, 40.0]"
630,"[datetime.datetime(2022, 11, 28, 10, 2, 15, 764131), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 2, 15, 764131), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 2, 15, 764131), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 2, 15, 764131), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 2, 15, 764131), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 2, 15, 764131), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 2, 15, 764131), 15.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 2, 15, 764131), 13.0, 40.0]"
631,"[datetime.datetime(2022, 11, 28, 10, 2, 16, 887081), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 2, 16, 887081), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 2, 16, 887081), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 2, 16, 887081), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 2, 16, 887081), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 2, 16, 887081), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 2, 16, 887081), 15.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 2, 16, 887081), 13.0, 40.0]"
632,"[datetime.datetime(2022, 11, 28, 10, 2, 18, 13570), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 2, 18, 13570), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 2, 18, 13570), 2.3, 3.0]","[datetime.datetime(2022, 11, 28, 10, 2, 18, 13570), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 2, 18, 13570), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 2, 18, 13570), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 2, 18, 13570), 15.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 2, 18, 13570), 13.0, 40.0]"
633,"[datetime.datetime(2022, 11, 28, 10, 2, 19, 135967), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 2, 19, 135967), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 2, 19, 135967), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 10, 2, 19, 135967), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 2, 19, 135967), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 2, 19, 135967), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 2, 19, 135967), 15.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 2, 19, 135967), 13.0, 40.0]"
634,"[datetime.datetime(2022, 11, 28, 10, 2, 20, 264223), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 2, 20, 264223), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 2, 20, 264223), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 10, 2, 20, 264223), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 2, 20, 264223), 9.0, 19.0]","[datetime.datetime(2022, 11, 28, 10, 2, 20, 264223), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 2, 20, 264223), 15.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 2, 20, 264223), 13.0, 40.0]"
635,"[datetime.datetime(2022, 11, 28, 10, 2, 21, 388263), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 2, 21, 388263), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 2, 21, 388263), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 10, 2, 21, 388263), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 2, 21, 388263), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 2, 21, 388263), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 2, 21, 388263), 15.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 2, 21, 388263), 13.0, 38.0]"
636,"[datetime.datetime(2022, 11, 28, 10, 2, 22, 518944), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 2, 22, 518944), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 2, 22, 518944), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 10, 2, 22, 518944), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 10, 2, 22, 518944), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 2, 22, 518944), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 2, 22, 518944), 15.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 2, 22, 518944), 13.0, 38.0]"
637,"[datetime.datetime(2022, 11, 28, 10, 2, 23, 642715), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 2, 23, 642715), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 2, 23, 642715), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 10, 2, 23, 642715), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 10, 2, 23, 642715), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 2, 23, 642715), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 2, 23, 642715), 15.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 2, 23, 642715), 13.0, 38.0]"
638,"[datetime.datetime(2022, 11, 28, 10, 2, 24, 778286), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 2, 24, 778286), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 2, 24, 778286), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 10, 2, 24, 778286), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 10, 2, 24, 778286), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 2, 24, 778286), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 2, 24, 778286), 15.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 2, 24, 778286), 13.0, 38.0]"
639,"[datetime.datetime(2022, 11, 28, 10, 2, 25, 901089), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 10, 2, 25, 901089), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 2, 25, 901089), 2.3, 3.05]","[datetime.datetime(2022, 11, 28, 10, 2, 25, 901089), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 10, 2, 25, 901089), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 2, 25, 901089), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 2, 25, 901089), 15.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 2, 25, 901089), 13.0, 38.0]"
640,"[datetime.datetime(2022, 11, 28, 10, 2, 27, 34171), 2.5, 3.15]","[datetime.datetime(2022, 11, 28, 10, 2, 27, 34171), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 2, 27, 34171), 2.4, 3.0]","[datetime.datetime(2022, 11, 28, 10, 2, 27, 34171), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 2, 27, 34171), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 2, 27, 34171), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 2, 27, 34171), 16.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 2, 27, 34171), 13.0, 38.0]"
641,"[datetime.datetime(2022, 11, 28, 10, 2, 28, 177866), 2.5, 3.15]","[datetime.datetime(2022, 11, 28, 10, 2, 28, 177866), 13.0, 19.5]","[datetime.datetime(2022, 11, 28, 10, 2, 28, 177866), 2.4, 3.0]","[datetime.datetime(2022, 11, 28, 10, 2, 28, 177866), 51.0, 410.0]","[datetime.datetime(2022, 11, 28, 10, 2, 28, 177866), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 10, 2, 28, 177866), 6.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 2, 28, 177866), 16.0, 120.0]","[datetime.datetime(2022, 11, 28, 10, 2, 28, 177866), 13.0, 38.0]"
