,Burns Bay,Luxury Lad,Be My Rock,Stompem Nz,Animado,Yep Got Chooks,Speak With Sam,Bangkok Deejay,Much Bettor Nz,Karloo Bradley Nz
16-12-2022 14:50:51.772161,"(1.55, 2.18, 2.1335483870967744)","(14.0, 20.0, 14.666666666666666)","(15.0, 30.0, 18.541666666666668)","(91.0, 99999, 99990)","(9.0, 13.5, 12.442857142857143)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 7.2, 6.4)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:50:53.539848,"(1.55, 2.18, 2.1335483870967744)","(14.0, 20.0, 14.666666666666666)","(15.0, 30.0, 18.541666666666668)","(91.0, 99999, 99990)","(9.0, 13.5, 12.442857142857143)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 7.2, 6.4)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:50:57.185975,"(1.55, 2.18, 2.1335483870967744)","(14.0, 20.0, 14.666666666666666)","(15.0, 30.0, 18.541666666666668)","(91.0, 99999, 99990)","(9.0, 13.5, 12.442857142857143)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 7.2, 6.4)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:50:58.788925,"(1.55, 2.18, 2.1335483870967744)","(14.0, 20.0, 14.666666666666666)","(15.0, 30.0, 18.541666666666668)","(91.0, 99999, 99990)","(9.0, 13.5, 12.442857142857143)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 68.6)","(4.4, 7.2, 6.4)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:00.322251,"(1.55, 2.18, 2.1335483870967744)","(14.0, 20.0, 14.666666666666666)","(15.0, 30.0, 18.541666666666668)","(91.0, 99999, 99990)","(9.0, 13.5, 12.442857142857143)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 68.6)","(4.4, 7.2, 6.4)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:02.056530,"(1.55, 2.18, 2.1335483870967744)","(14.0, 20.0, 14.666666666666666)","(15.0, 30.0, 18.541666666666668)","(91.0, 99999, 99990)","(9.0, 13.5, 12.442857142857143)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 68.6)","(4.4, 7.2, 6.4)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:03.726127,"(1.55, 2.18, 2.1335483870967744)","(14.0, 20.0, 14.666666666666666)","(15.0, 30.0, 18.541666666666668)","(91.0, 99999, 99990)","(9.0, 13.5, 12.442857142857143)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 68.6)","(4.4, 7.2, 5.225806451612903)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:05.693930,"(1.55, 2.18, 1.9133333333333333)","(14.0, 20.0, 14.666666666666666)","(15.0, 30.0, 18.541666666666668)","(91.0, 99999, 99990)","(9.0, 13.5, 12.442857142857143)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 68.6)","(4.4, 7.0, 5.225806451612903)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:07.546062,"(1.55, 2.18, 1.9397014925373135)","(14.0, 20.0, 14.666666666666666)","(15.0, 30.0, 18.541666666666668)","(91.0, 99999, 99990)","(9.0, 13.5, 11.75)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 68.6)","(4.4, 7.0, 6.3)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:09.160586,"(1.55, 2.18, 1.9397014925373135)","(14.0, 20.0, 14.666666666666666)","(15.0, 30.0, 18.541666666666668)","(91.0, 99999, 99990)","(9.0, 13.5, 11.75)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 68.6)","(4.4, 6.8, 6.3)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:10.683032,"(1.55, 2.18, 1.9397014925373135)","(14.0, 20.0, 14.666666666666666)","(15.0, 30.0, 18.541666666666668)","(91.0, 99999, 99990)","(9.0, 13.5, 11.75)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 68.6)","(4.4, 6.8, 6.3)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:12.270465,"(1.55, 2.18, 1.9397014925373135)","(14.0, 20.0, 14.666666666666666)","(15.0, 30.0, 19.0625)","(91.0, 99999, 99990)","(9.0, 13.5, 11.75)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 6.8, 5.63076923076923)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:13.817500,"(1.55, 2.18, 1.9397014925373135)","(14.0, 20.0, 14.666666666666666)","(15.0, 30.0, 19.0625)","(91.0, 99999, 99990)","(9.0, 13.5, 11.75)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 6.6, 6.0)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:15.344839,"(1.55, 2.18, 1.8184615384615386)","(14.0, 20.0, 13.0)","(15.0, 30.0, 19.8)","(91.0, 99999, 99990)","(9.0, 13.5, 11.75)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 6.4, 6.0)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:16.844977,"(1.55, 2.14, 1.8184615384615386)","(14.0, 20.0, 13.0)","(15.0, 29.0, 21.0)","(91.0, 99999, 99990)","(9.0, 13.5, 11.75)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 6.4, 6.066666666666666)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:18.410797,"(1.55, 2.14, 1.9288888888888889)","(14.0, 20.0, 13.0)","(15.0, 28.0, 21.0)","(91.0, 99999, 99990)","(9.0, 13.5, 11.75)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 6.4, 5.466666666666667)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:19.960627,"(1.55, 2.12, 1.90125)","(14.0, 20.0, 13.0)","(15.0, 28.0, 21.0)","(91.0, 99999, 99990)","(9.0, 13.5, 11.75)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 6.4, 5.466666666666667)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:21.472938,"(1.55, 2.12, 1.90125)","(14.0, 20.0, 13.0)","(15.0, 28.0, 21.0)","(91.0, 99999, 99990)","(9.0, 13.5, 11.75)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 6.4, 5.466666666666667)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:23.011579,"(1.55, 2.1, 1.7960526315789473)","(14.0, 20.0, 13.0)","(15.0, 28.0, 21.0)","(91.0, 99999, 99990)","(9.0, 13.5, 11.75)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 6.4, 5.466666666666667)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:24.385708,"(1.55, 2.1, 1.7960526315789473)","(14.0, 20.0, 13.0)","(15.0, 28.0, 21.0)","(91.0, 99999, 99990)","(9.0, 13.5, 11.75)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 6.4, 5.1375)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:25.799204,"(1.55, 2.1, 1.7930232558139536)","(14.0, 20.0, 13.777777777777779)","(15.0, 28.0, 20.666666666666668)","(91.0, 99999, 99990)","(9.0, 13.5, 11.75)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 6.2, 5.688888888888888)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:27.215934,"(1.55, 2.1, 1.8461538461538463)","(14.0, 20.0, 14.166666666666666)","(15.0, 27.0, 20.333333333333332)","(91.0, 99999, 99990)","(9.0, 13.5, 11.75)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 6.0, 5.4399999999999995)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:28.886796,"(1.55, 2.1, 1.853846153846154)","(14.0, 20.0, 14.166666666666666)","(15.0, 26.0, 20.333333333333332)","(91.0, 99999, 99990)","(9.0, 13.5, 11.75)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.4399999999999995)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:30.897552,"(1.55, 2.08, 1.9917647058823529)","(14.0, 19.5, 16.0)","(15.0, 26.0, 19.2)","(91.0, 99999, 99990)","(9.0, 13.5, 11.75)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.433333333333334)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:32.386517,"(1.55, 2.08, 2.0527272727272727)","(14.0, 19.5, 14.666666666666666)","(15.0, 26.0, 19.2)","(91.0, 99999, 99990)","(9.0, 13.5, 11.75)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.433333333333334)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:33.808444,"(1.55, 2.08, 2.0527272727272727)","(14.0, 19.0, 13.3)","(15.0, 26.0, 19.2)","(91.0, 99999, 99990)","(9.0, 13.5, 11.666666666666666)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 68.6)","(4.4, 5.8, 5.433333333333334)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:35.241607,"(1.55, 2.08, 2.0493877551020407)","(14.0, 18.5, 14.0)","(15.0, 26.0, 19.2)","(91.0, 99999, 99990)","(9.0, 14.0, 11.666666666666666)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 68.6)","(4.4, 5.8, 5.466666666666667)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:36.755270,"(1.55, 2.08, 1.994705882352941)","(14.0, 18.0, 13.2)","(15.0, 26.0, 19.2)","(91.0, 99999, 99990)","(9.0, 14.0, 11.666666666666666)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 68.6)","(4.4, 5.8, 5.466666666666667)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:38.809995,"(1.55, 2.08, 1.9466666666666668)","(14.0, 18.0, 15.625)","(15.0, 26.0, 19.2)","(91.0, 99999, 99990)","(9.0, 14.0, 11.666666666666666)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 68.6)","(4.4, 5.8, 5.466666666666667)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:40.263977,"(1.55, 2.08, 1.9466666666666668)","(14.0, 17.0, 15.625)","(15.0, 26.0, 19.2)","(91.0, 99999, 99990)","(9.0, 14.0, 11.666666666666666)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 68.6)","(4.4, 5.8, 5.466666666666667)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:41.761039,"(1.55, 2.08, 1.8634146341463416)","(14.0, 17.0, 13.571428571428571)","(15.0, 26.0, 19.2)","(91.0, 99999, 99990)","(9.0, 14.0, 12.0)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 68.6)","(4.4, 5.8, 5.466666666666667)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:43.347319,"(1.55, 2.08, 1.8634146341463416)","(14.0, 17.5, 14.642857142857142)","(15.0, 26.0, 19.2)","(91.0, 99999, 99990)","(9.0, 13.5, 12.0)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 68.6)","(4.4, 5.8, 5.466666666666667)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:44.872789,"(1.55, 2.08, 1.8634146341463416)","(14.0, 17.5, 17.375)","(15.0, 26.0, 19.2)","(91.0, 99999, 99990)","(9.0, 13.5, 12.0)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 68.6)","(4.4, 5.8, 5.466666666666667)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:46.669135,"(1.55, 2.08, 1.8634146341463416)","(14.0, 19.0, 17.375)","(15.0, 26.0, 20.666666666666668)","(91.0, 99999, 99990)","(9.0, 13.5, 11.1)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.5)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:48.255812,"(1.55, 2.08, 1.8634146341463416)","(14.0, 19.0, 17.375)","(15.0, 27.0, 24.285714285714285)","(91.0, 99999, 99990)","(9.0, 13.5, 11.1)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.5)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:49.784512,"(1.55, 2.08, 1.8634146341463416)","(14.0, 19.0, 17.375)","(15.0, 27.0, 24.285714285714285)","(91.0, 99999, 99990)","(9.0, 13.5, 11.1)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.5)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:51.363336,"(1.55, 2.08, 1.8634146341463416)","(14.0, 19.0, 17.375)","(15.0, 27.0, 24.285714285714285)","(91.0, 99999, 99990)","(9.0, 13.5, 11.25)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.5)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:53.711883,"(1.55, 2.08, 1.8453658536585367)","(14.0, 19.0, 17.375)","(15.0, 27.0, 24.285714285714285)","(91.0, 99999, 99990)","(9.0, 13.5, 11.125)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.533333333333333)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:55.967355,"(1.55, 2.08, 1.8550980392156864)","(14.0, 19.0, 14.40909090909091)","(15.0, 27.0, 25.3125)","(91.0, 99999, 99990)","(9.0, 13.0, 11.214285714285714)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.449999999999999)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:57.810905,"(1.55, 2.08, 1.9853333333333334)","(14.0, 19.5, 14.75)","(15.0, 30.0, 26.42857142857143)","(91.0, 99999, 99990)","(9.0, 13.0, 11.214285714285714)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.449999999999999)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:51:59.380360,"(1.55, 2.06, 1.8036363636363637)","(14.0, 18.5, 14.75)","(15.0, 30.0, 26.42857142857143)","(91.0, 99999, 99990)","(9.0, 13.0, 11.214285714285714)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.449999999999999)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:00.965529,"(1.55, 2.04, 1.7748214285714285)","(14.0, 18.5, 14.857142857142858)","(15.0, 30.0, 26.42857142857143)","(91.0, 99999, 99990)","(9.0, 13.0, 12.1)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.449999999999999)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:02.534836,"(1.55, 2.04, 1.9846153846153847)","(14.0, 18.0, 15.5)","(15.0, 30.0, 26.42857142857143)","(91.0, 99999, 99990)","(9.0, 14.5, 12.75)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.449999999999999)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:04.053776,"(1.55, 2.02, 1.9846153846153847)","(14.0, 17.5, 15.5)","(15.0, 30.0, 26.42857142857143)","(91.0, 99999, 99990)","(9.0, 13.5, 12.75)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.449999999999999)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:05.658286,"(1.55, 2.02, 1.9846153846153847)","(14.0, 17.5, 15.5)","(15.0, 30.0, 26.42857142857143)","(91.0, 99999, 99990)","(9.0, 13.5, 12.75)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.5)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:07.208148,"(1.55, 1.99, 1.9314285714285715)","(14.0, 17.5, 15.5)","(15.0, 30.0, 26.42857142857143)","(91.0, 99999, 99990)","(9.0, 13.5, 12.75)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 68.6)","(4.4, 5.8, 5.65)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:08.773822,"(1.55, 1.97, 1.934705882352941)","(14.0, 17.5, 15.5)","(15.0, 30.0, 26.42857142857143)","(91.0, 99999, 99990)","(9.0, 13.5, 13.166666666666666)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 68.6)","(4.4, 5.8, 5.633333333333333)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:10.393205,"(1.55, 1.97, 1.934705882352941)","(14.0, 17.5, 15.5)","(15.0, 30.0, 26.42857142857143)","(91.0, 99999, 99990)","(9.0, 14.5, 13.166666666666666)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 68.6)","(4.4, 5.8, 5.633333333333333)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:12.237940,"(1.55, 1.97, 1.934705882352941)","(14.0, 17.5, 15.5)","(15.0, 30.0, 26.42857142857143)","(91.0, 99999, 99990)","(9.0, 14.5, 13.166666666666666)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 68.6)","(4.4, 5.8, 5.633333333333333)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:14.020657,"(1.55, 1.97, 1.8885714285714286)","(14.0, 17.5, 14.857142857142858)","(15.0, 30.0, 26.42857142857143)","(91.0, 99999, 99990)","(9.0, 14.5, 13.5)","(61.0, 140.0, 114.28571428571429)","(41.0, 85.0, 68.6)","(4.4, 5.8, 5.675)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:15.566909,"(1.55, 1.97, 1.8885714285714286)","(14.0, 18.0, 14.857142857142858)","(15.0, 30.0, 26.42857142857143)","(91.0, 99999, 99990)","(9.0, 14.5, 13.5)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 68.6)","(4.4, 5.8, 5.675)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:17.055094,"(1.55, 1.96, 1.9066666666666667)","(14.0, 18.0, 14.857142857142858)","(15.0, 30.0, 26.42857142857143)","(91.0, 99999, 99990)","(9.0, 14.5, 13.5)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 68.6)","(4.4, 5.8, 5.675)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:18.551546,"(1.55, 1.96, 1.9066666666666667)","(14.0, 18.0, 14.857142857142858)","(15.0, 30.0, 26.42857142857143)","(91.0, 99999, 99990)","(9.0, 14.5, 13.5)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 68.6)","(4.4, 5.8, 5.0)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:19.987896,"(1.55, 1.96, 1.9066666666666667)","(14.0, 18.0, 14.857142857142858)","(15.0, 30.0, 26.42857142857143)","(91.0, 99999, 99990)","(9.0, 14.5, 13.1)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 68.6)","(4.4, 5.8, 5.3999999999999995)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:21.419234,"(1.55, 1.96, 1.9066666666666667)","(14.0, 18.0, 14.857142857142858)","(15.0, 30.0, 22.708333333333336)","(91.0, 99999, 99990)","(9.0, 14.5, 13.1)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:22.714785,"(1.55, 1.96, 1.9066666666666667)","(14.0, 18.0, 14.857142857142858)","(15.0, 30.0, 27.083333333333336)","(91.0, 99999, 99990)","(9.0, 14.5, 13.1)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:24.063146,"(1.55, 1.96, 1.9066666666666667)","(14.0, 18.0, 14.166666666666666)","(15.0, 29.0, 27.083333333333336)","(91.0, 99999, 99990)","(9.0, 14.5, 13.1)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:25.415846,"(1.55, 1.96, 1.91)","(14.0, 17.5, 14.166666666666666)","(15.0, 29.0, 22.727272727272727)","(91.0, 99999, 99990)","(9.0, 14.5, 13.1)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:26.762625,"(1.55, 1.96, 1.91)","(14.0, 17.5, 14.166666666666666)","(15.0, 29.0, 22.727272727272727)","(91.0, 99999, 99990)","(9.0, 14.5, 13.1)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:28.204908,"(1.55, 1.96, 1.9)","(14.0, 21.0, 17.75)","(15.0, 29.0, 24.0625)","(91.0, 99999, 99990)","(9.0, 14.5, 13.1)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.32)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:29.559182,"(1.55, 1.96, 1.9033333333333333)","(14.0, 19.5, 17.75)","(15.0, 28.0, 24.0625)","(91.0, 99999, 99990)","(9.0, 14.5, 13.1)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.32)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:30.921540,"(1.55, 1.96, 1.9033333333333333)","(14.0, 19.5, 16.4)","(15.0, 28.0, 24.0625)","(91.0, 99999, 99990)","(9.0, 14.5, 13.1)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.088888888888889)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:32.284341,"(1.55, 1.96, 1.91)","(14.0, 19.0, 15.75)","(15.0, 28.0, 25.0)","(91.0, 99999, 99990)","(9.0, 14.5, 13.1)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.7, 5.245454545454546)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:33.604976,"(1.55, 1.96, 1.9)","(14.0, 19.0, 16.625)","(15.0, 28.0, 24.0625)","(91.0, 99999, 99990)","(9.0, 14.5, 13.1)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.7, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:34.927569,"(1.55, 1.96, 1.9)","(14.0, 18.0, 15.8)","(15.0, 28.0, 24.0625)","(91.0, 99999, 99990)","(9.0, 14.5, 13.1)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:36.156811,"(1.55, 1.96, 1.9)","(14.0, 18.0, 15.8)","(15.0, 28.0, 25.0)","(91.0, 99999, 99990)","(9.0, 14.5, 13.1)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.525)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:37.653632,"(1.55, 1.96, 1.9)","(14.0, 18.0, 15.8)","(15.0, 28.0, 25.0)","(91.0, 99999, 99990)","(9.0, 14.5, 13.1)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.4)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:39.315185,"(1.55, 1.96, 1.93)","(14.0, 18.0, 16.75)","(15.0, 28.0, 25.0)","(91.0, 99999, 99990)","(9.0, 14.5, 13.1)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.4)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:40.620033,"(1.55, 1.96, 1.924)","(14.0, 21.0, 14.75)","(15.0, 28.0, 25.0)","(91.0, 99999, 99990)","(9.0, 14.5, 13.1)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.279999999999999)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:41.946346,"(1.55, 1.96, 1.892)","(14.0, 20.0, 14.75)","(15.0, 28.0, 25.0)","(91.0, 99999, 99990)","(9.0, 14.5, 13.1)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 76.81818181818181)","(4.4, 5.8, 5.279999999999999)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:43.298212,"(1.55, 1.96, 1.892)","(14.0, 20.0, 15.227272727272727)","(15.0, 28.0, 25.0)","(91.0, 99999, 99990)","(9.0, 14.5, 13.1)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 68.6)","(4.4, 5.8, 5.2)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:44.628943,"(1.55, 1.89, 1.7928846153846154)","(14.0, 20.0, 15.227272727272727)","(15.0, 28.0, 25.0)","(91.0, 99999, 99990)","(9.0, 14.5, 13.1)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 68.6)","(4.4, 5.8, 5.2)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:52:46.161360,"(1.55, 1.89, 1.7928846153846154)","(14.0, 20.0, 17.7)","(15.0, 28.0, 25.0)","(91.0, 99999, 99990)","(9.0, 14.5, 13.1)","(61.0, 140.0, 123.63636363636364)","(41.0, 85.0, 68.6)","(4.4, 5.8, 5.266666666666667)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
