,Good Chat Wispy,False Confidence,Mepunga Warrior,Our Fabio,Wheel And Go,Lala Reindeer,Spring Casper
07-01-2023 19:15:20.081005,"(5.0, 8.0, 7.806896551724138)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.796875)","(8.5, 14.5, 13.60344827586207)","(5.0, 6.8, 6.2893617021276595)","(26.0, 60.0, 53.6)","(18.0, 60.0, 51.0)"
07-01-2023 19:15:21.127318,"(5.0, 8.0, 7.806896551724138)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.796875)","(8.5, 14.5, 13.60344827586207)","(5.0, 6.8, 6.2893617021276595)","(26.0, 60.0, 49.333333333333336)","(18.0, 60.0, 51.0)"
07-01-2023 19:15:22.343267,"(5.0, 8.0, 7.806896551724138)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.824324324324325)","(8.5, 14.5, 13.60344827586207)","(5.0, 6.8, 6.2893617021276595)","(26.0, 60.0, 53.6)","(18.0, 60.0, 51.0)"
07-01-2023 19:15:23.421709,"(5.0, 8.0, 7.806896551724138)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.824324324324325)","(8.5, 14.5, 13.60344827586207)","(5.0, 6.8, 6.2893617021276595)","(26.0, 60.0, 53.6)","(18.0, 60.0, 51.0)"
07-01-2023 19:15:24.573092,"(5.0, 8.0, 7.806896551724138)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.824324324324325)","(8.5, 14.5, 13.60344827586207)","(5.0, 6.8, 6.228571428571429)","(26.0, 60.0, 49.333333333333336)","(18.0, 60.0, 51.0)"
07-01-2023 19:15:25.808961,"(5.0, 8.0, 7.806896551724138)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.824324324324325)","(8.5, 14.5, 13.60344827586207)","(5.0, 6.8, 6.228571428571429)","(26.0, 60.0, 53.6)","(18.0, 60.0, 51.0)"
07-01-2023 19:15:26.964116,"(5.0, 8.0, 7.806896551724138)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.824324324324325)","(8.5, 14.5, 13.60344827586207)","(5.0, 6.8, 6.228571428571429)","(26.0, 60.0, 53.6)","(18.0, 60.0, 51.0)"
07-01-2023 19:15:28.084351,"(5.0, 8.0, 7.806896551724138)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.824324324324325)","(8.5, 14.5, 13.60344827586207)","(5.0, 6.8, 6.228571428571429)","(26.0, 60.0, 54.5)","(18.0, 60.0, 51.0)"
07-01-2023 19:15:29.226868,"(5.0, 8.0, 7.806896551724138)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.824324324324325)","(8.5, 14.5, 13.60344827586207)","(5.0, 6.8, 6.228571428571429)","(26.0, 65.0, 59.75)","(19.0, 60.0, 51.0)"
07-01-2023 19:15:30.404968,"(5.0, 8.0, 7.806896551724138)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.824324324324325)","(8.5, 14.5, 13.571428571428571)","(5.0, 6.8, 6.228571428571429)","(26.0, 65.0, 50.3)","(19.0, 60.0, 51.0)"
07-01-2023 19:15:31.719132,"(5.0, 8.0, 7.806896551724138)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.824324324324325)","(9.0, 14.5, 13.571428571428571)","(5.0, 6.8, 6.228571428571429)","(26.0, 65.0, 54.5)","(20.0, 60.0, 51.0)"
07-01-2023 19:15:32.948866,"(5.0, 8.0, 7.806896551724138)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.831034482758621)","(9.0, 14.5, 13.571428571428571)","(5.0, 6.8, 6.25)","(26.0, 65.0, 54.5)","(20.0, 60.0, 51.0)"
07-01-2023 19:15:34.088153,"(5.0, 8.0, 7.806896551724138)","(2.35, 2.66, 2.6314754098360655)","(4.2, 4.9, 4.831034482758621)","(9.0, 14.5, 13.571428571428571)","(5.0, 6.6, 6.214285714285714)","(26.0, 65.0, 50.3)","(20.0, 60.0, 51.0)"
07-01-2023 19:15:35.250192,"(5.0, 8.0, 7.806896551724138)","(2.35, 2.66, 2.6314754098360655)","(4.2, 4.9, 4.8375)","(9.0, 14.5, 13.571428571428571)","(5.0, 6.4, 6.214285714285714)","(26.0, 65.0, 50.3)","(20.0, 60.0, 51.0)"
07-01-2023 19:15:36.487196,"(5.0, 8.0, 7.806896551724138)","(2.35, 2.66, 2.6314754098360655)","(4.2, 4.9, 4.833333333333334)","(9.0, 14.5, 13.571428571428571)","(5.0, 6.4, 6.330666666666667)","(26.0, 65.0, 50.3)","(20.0, 60.0, 51.0)"
07-01-2023 19:15:37.680126,"(5.0, 8.0, 7.806896551724138)","(2.35, 2.66, 2.6314754098360655)","(4.2, 4.9, 4.833333333333334)","(9.0, 14.5, 13.571428571428571)","(5.0, 6.4, 6.326315789473685)","(26.0, 65.0, 50.3)","(20.0, 60.0, 51.0)"
07-01-2023 19:15:38.876544,"(5.0, 8.0, 7.806896551724138)","(2.35, 2.66, 2.6314754098360655)","(4.2, 4.9, 4.867647058823529)","(9.0, 14.5, 13.571428571428571)","(5.0, 6.4, 6.317073170731708)","(26.0, 65.0, 54.5)","(20.0, 60.0, 51.0)"
07-01-2023 19:15:40.041682,"(5.0, 8.0, 7.65)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.867647058823529)","(9.0, 14.5, 13.571428571428571)","(5.0, 6.4, 6.329113924050633)","(26.0, 65.0, 54.5)","(20.0, 60.0, 51.0)"
07-01-2023 19:15:41.297396,"(5.0, 8.0, 7.806896551724138)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.863636363636363)","(9.0, 14.5, 13.571428571428571)","(5.0, 6.4, 6.329113924050633)","(26.0, 65.0, 50.3)","(20.0, 60.0, 51.0)"
07-01-2023 19:15:42.429190,"(5.0, 8.0, 7.806896551724138)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.863636363636363)","(9.0, 14.5, 13.571428571428571)","(5.0, 6.4, 6.329113924050633)","(26.0, 65.0, 54.5)","(20.0, 60.0, 51.0)"
07-01-2023 19:15:43.556632,"(5.0, 8.0, 7.806896551724138)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.863636363636363)","(9.0, 14.5, 13.571428571428571)","(5.0, 6.4, 6.334177215189873)","(26.0, 65.0, 54.5)","(20.0, 60.0, 51.0)"
07-01-2023 19:15:44.808929,"(5.0, 7.4, 6.696)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.863636363636363)","(9.0, 14.5, 13.571428571428571)","(5.0, 6.4, 6.334177215189873)","(26.0, 65.0, 50.3)","(20.0, 60.0, 51.0)"
07-01-2023 19:15:45.870768,"(5.0, 7.4, 6.709803921568628)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.863636363636363)","(9.0, 14.5, 13.571428571428571)","(5.0, 6.4, 6.325925925925926)","(26.0, 65.0, 50.3)","(20.0, 60.0, 51.0)"
07-01-2023 19:15:46.976951,"(5.0, 7.4, 6.782456140350877)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.863636363636363)","(9.0, 14.5, 13.25)","(5.0, 6.4, 6.321951219512195)","(26.0, 65.0, 54.5)","(20.0, 60.0, 51.0)"
07-01-2023 19:15:48.152121,"(5.0, 7.4, 7.090322580645162)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.733333333333333)","(9.0, 13.5, 13.25)","(5.0, 6.4, 6.321951219512195)","(26.0, 65.0, 50.3)","(20.0, 60.0, 51.0)"
07-01-2023 19:15:49.304609,"(5.0, 7.4, 7.030769230769231)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.781818181818181)","(9.0, 13.5, 13.25)","(5.0, 6.4, 6.321951219512195)","(26.0, 65.0, 50.3)","(20.0, 60.0, 51.0)"
07-01-2023 19:15:50.463670,"(5.0, 7.4, 7.258823529411765)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.781818181818181)","(9.0, 13.5, 13.25)","(5.0, 6.4, 6.321951219512195)","(26.0, 65.0, 54.5)","(20.0, 60.0, 51.0)"
07-01-2023 19:15:51.571056,"(5.0, 7.4, 7.23448275862069)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.733333333333333)","(9.0, 13.5, 13.166666666666666)","(5.0, 6.4, 6.321951219512195)","(26.0, 65.0, 54.5)","(20.0, 60.0, 51.0)"
07-01-2023 19:15:52.821237,"(5.0, 7.4, 7.23448275862069)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.733333333333333)","(9.0, 13.5, 13.5)","(5.0, 6.4, 6.321951219512195)","(26.0, 65.0, 50.3)","(20.0, 60.0, 51.0)"
07-01-2023 19:15:54.049784,"(5.0, 7.4, 7.258823529411765)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.909090909090909)","(9.0, 14.5, 13.369565217391305)","(5.0, 6.4, 6.321951219512195)","(26.0, 65.0, 54.5)","(20.0, 60.0, 51.0)"
07-01-2023 19:15:55.254179,"(5.0, 7.4, 7.258823529411765)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.909090909090909)","(9.0, 14.5, 13.369565217391305)","(5.0, 6.4, 6.321951219512195)","(26.0, 65.0, 50.3)","(20.0, 60.0, 51.0)"
07-01-2023 19:15:56.498503,"(5.0, 7.4, 7.23448275862069)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.909090909090909)","(9.0, 14.5, 13.166666666666666)","(5.0, 6.4, 6.321951219512195)","(26.0, 65.0, 50.3)","(20.0, 60.0, 51.0)"
07-01-2023 19:15:57.676378,"(5.0, 7.4, 7.274074074074075)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.85)","(9.0, 13.5, 13.166666666666666)","(5.0, 6.4, 6.321951219512195)","(26.0, 65.0, 50.3)","(20.0, 60.0, 51.0)"
07-01-2023 19:15:58.904477,"(5.0, 7.4, 7.243478260869566)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.895652173913043)","(9.0, 13.5, 13.166666666666666)","(5.0, 6.4, 6.321951219512195)","(26.0, 65.0, 54.5)","(20.0, 60.0, 51.0)"
07-01-2023 19:16:00.097855,"(5.0, 7.4, 7.243478260869566)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.895652173913043)","(9.0, 13.5, 13.166666666666666)","(5.0, 6.4, 6.321951219512195)","(26.0, 65.0, 55.2)","(20.0, 60.0, 51.0)"
07-01-2023 19:16:01.261381,"(5.0, 7.4, 7.274074074074075)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.927272727272727)","(9.0, 13.5, 13.552631578947368)","(5.0, 6.4, 6.321951219512195)","(26.0, 65.0, 55.2)","(20.0, 60.0, 51.0)"
07-01-2023 19:16:02.595286,"(5.0, 7.4, 7.053333333333334)","(2.35, 2.66, 2.6314754098360655)","(4.2, 5.0, 4.927272727272727)","(9.0, 14.5, 13.5)","(5.0, 6.4, 6.321951219512195)","(26.0, 65.0, 59.27272727272727)","(20.0, 60.0, 51.0)"
07-01-2023 19:16:03.808765,"(5.0, 7.4, 7.086956521739131)","(2.35, 2.7, 2.736315789473684)","(4.2, 5.0, 4.791304347826086)","(9.0, 14.5, 13.5)","(5.0, 6.4, 6.321951219512195)","(26.0, 65.0, 51.63636363636364)","(20.0, 60.0, 51.0)"
07-01-2023 19:16:05.024085,"(5.0, 7.2, 7.0)","(2.35, 2.76, 2.736315789473684)","(4.2, 4.8, 4.783333333333333)","(9.0, 14.5, 13.166666666666666)","(5.0, 6.4, 6.321951219512195)","(26.0, 65.0, 51.63636363636364)","(20.0, 60.0, 50.4)"
07-01-2023 19:16:06.295963,"(5.0, 7.2, 6.9818181818181815)","(2.35, 2.76, 2.7304545454545455)","(4.2, 4.8, 4.92)","(9.0, 13.5, 13.026315789473685)","(5.0, 6.4, 6.321951219512195)","(26.0, 65.0, 56.0)","(20.0, 60.0, 49.5)"
07-01-2023 19:16:07.619242,"(5.0, 7.2, 6.75)","(2.35, 2.76, 2.7375000000000003)","(4.2, 5.0, 4.969230769230769)","(9.0, 13.5, 13.026315789473685)","(5.0, 6.4, 6.321951219512195)","(26.0, 65.0, 56.0)","(20.0, 60.0, 49.5)"
07-01-2023 19:16:08.901568,"(5.0, 7.2, 6.75)","(2.35, 2.74, 2.7375000000000003)","(4.2, 5.0, 4.991304347826087)","(9.0, 13.5, 13.026315789473685)","(5.0, 6.4, 6.321951219512195)","(26.0, 65.0, 51.63636363636364)","(20.0, 60.0, 49.5)"
07-01-2023 19:16:10.157088,"(5.0, 7.2, 6.857142857142857)","(2.3, 2.74, 2.7375000000000003)","(4.0, 5.0, 4.991304347826087)","(9.0, 13.5, 13.26923076923077)","(5.0, 6.4, 6.321951219512195)","(31.0, 65.0, 51.63636363636364)","(26.0, 60.0, 49.5)"
07-01-2023 19:16:11.319065,"(5.5, 7.2, 7.015384615384615)","(2.3, 2.74, 2.7375000000000003)","(4.0, 5.0, 4.991304347826087)","(9.0, 13.5, 13.26923076923077)","(5.0, 6.4, 6.321951219512195)","(31.0, 65.0, 56.0)","(26.0, 60.0, 49.5)"
07-01-2023 19:16:12.494452,"(5.5, 7.2, 6.9)","(2.3, 2.74, 2.7375000000000003)","(4.0, 5.0, 4.991304347826087)","(9.0, 13.5, 12.833333333333334)","(5.0, 6.4, 6.321951219512195)","(31.0, 65.0, 56.0)","(26.0, 60.0, 49.5)"
07-01-2023 19:16:13.669488,"(5.5, 7.2, 6.9)","(2.3, 2.74, 2.7375000000000003)","(4.0, 5.0, 4.991304347826087)","(9.0, 13.0, 12.833333333333334)","(5.0, 6.4, 6.321951219512195)","(31.0, 65.0, 51.63636363636364)","(26.0, 60.0, 49.5)"
07-01-2023 19:16:14.858077,"(5.5, 7.2, 7.015384615384615)","(2.3, 2.74, 2.7375000000000003)","(4.0, 5.0, 4.991304347826087)","(9.0, 13.0, 12.833333333333334)","(5.0, 6.4, 6.321951219512195)","(31.0, 65.0, 51.63636363636364)","(26.0, 60.0, 49.5)"
07-01-2023 19:16:16.026942,"(5.5, 7.2, 6.96)","(2.3, 2.74, 2.7375000000000003)","(4.0, 5.0, 4.991304347826087)","(9.0, 13.0, 12.833333333333334)","(5.0, 6.4, 6.321951219512195)","(31.0, 65.0, 54.666666666666664)","(26.0, 60.0, 49.5)"
07-01-2023 19:16:17.111325,"(5.5, 7.2, 6.914285714285715)","(2.3, 2.74, 2.7375000000000003)","(4.0, 5.0, 4.991304347826087)","(9.0, 13.0, 12.833333333333334)","(5.0, 6.4, 6.321951219512195)","(31.0, 60.0, 54.666666666666664)","(26.0, 60.0, 49.5)"
07-01-2023 19:16:18.163547,"(5.5, 7.2, 7.033333333333333)","(2.3, 2.74, 2.7375000000000003)","(4.0, 5.0, 4.991304347826087)","(9.0, 13.0, 12.833333333333334)","(5.0, 6.4, 6.321951219512195)","(31.0, 60.0, 54.666666666666664)","(26.0, 60.0, 49.5)"
07-01-2023 19:16:19.282872,"(5.5, 7.2, 7.015384615384615)","(2.3, 2.74, 2.7375000000000003)","(4.0, 5.0, 4.991304347826087)","(9.0, 14.0, 13.75)","(5.0, 6.4, 6.321951219512195)","(31.0, 60.0, 50.4)","(26.0, 60.0, 49.5)"
07-01-2023 19:16:20.481944,"(5.5, 7.2, 6.9)","(2.3, 2.74, 2.7375000000000003)","(4.0, 5.0, 4.991304347826087)","(9.0, 14.0, 13.5)","(5.0, 6.4, 6.321951219512195)","(31.0, 60.0, 54.666666666666664)","(26.0, 60.0, 49.5)"
07-01-2023 19:16:21.539661,"(5.5, 7.2, 7.015384615384615)","(2.3, 2.74, 2.7375000000000003)","(4.0, 5.0, 4.991304347826087)","(9.0, 14.0, 12.6875)","(5.0, 6.4, 6.321951219512195)","(31.0, 60.0, 50.4)","(26.0, 60.0, 49.5)"
07-01-2023 19:16:22.783856,"(5.5, 7.2, 6.914285714285715)","(2.3, 2.74, 2.7375000000000003)","(4.0, 5.0, 4.991304347826087)","(9.0, 13.0, 12.285714285714286)","(5.0, 6.4, 6.321951219512195)","(31.0, 60.0, 54.666666666666664)","(26.0, 60.0, 49.5)"
07-01-2023 19:16:23.892957,"(5.5, 7.2, 7.033333333333333)","(2.3, 2.74, 2.7375000000000003)","(4.0, 5.0, 4.991304347826087)","(9.0, 13.0, 12.142857142857142)","(5.0, 6.4, 6.321951219512195)","(31.0, 60.0, 54.666666666666664)","(26.0, 60.0, 49.5)"
07-01-2023 19:16:25.063863,"(5.5, 7.4, 7.05)","(2.3, 2.74, 2.7375000000000003)","(4.0, 5.0, 4.991304347826087)","(9.0, 13.0, 11.941176470588236)","(5.0, 6.4, 6.321951219512195)","(31.0, 60.0, 50.4)","(26.0, 60.0, 49.5)"
07-01-2023 19:16:26.318322,"(5.5, 7.4, 7.1866666666666665)","(2.3, 2.74, 2.7375000000000003)","(4.0, 5.0, 4.991304347826087)","(9.0, 13.0, 12.0)","(5.0, 6.4, 6.321951219512195)","(31.0, 60.0, 54.666666666666664)","(26.0, 60.0, 49.5)"
07-01-2023 19:16:27.433514,"(5.5, 7.4, 7.08)","(2.3, 2.74, 2.7375000000000003)","(4.0, 5.0, 4.991304347826087)","(9.0, 12.5, 12.0)","(5.0, 6.4, 6.321951219512195)","(31.0, 60.0, 54.666666666666664)","(26.0, 60.0, 49.5)"
07-01-2023 19:16:28.597160,"(5.5, 7.4, 7.1454545454545455)","(2.3, 2.74, 2.7375000000000003)","(4.0, 5.0, 4.991304347826087)","(9.0, 12.5, 12.785714285714286)","(5.0, 6.4, 6.321951219512195)","(31.0, 60.0, 50.4)","(26.0, 60.0, 49.5)"
07-01-2023 19:16:29.780289,"(5.5, 7.4, 7.213333333333334)","(2.3, 2.74, 2.7375000000000003)","(4.0, 5.0, 4.991304347826087)","(9.0, 13.5, 11.666666666666666)","(5.0, 6.4, 6.321951219512195)","(31.0, 60.0, 54.666666666666664)","(26.0, 60.0, 49.5)"
07-01-2023 19:16:31.096034,"(5.5, 7.4, 7.12)","(2.3, 2.74, 2.7375000000000003)","(4.0, 5.0, 4.991304347826087)","(9.0, 12.0, 11.642857142857142)","(5.0, 6.4, 6.321951219512195)","(31.0, 60.0, 54.666666666666664)","(26.0, 60.0, 49.5)"
07-01-2023 19:16:32.441747,"(5.5, 7.4, 7.2250000000000005)","(2.3, 2.74, 2.7375000000000003)","(4.0, 5.0, 4.991304347826087)","(9.0, 12.0, 11.5625)","(5.0, 6.4, 6.321951219512195)","(31.0, 60.0, 54.666666666666664)","(26.0, 60.0, 49.5)"
07-01-2023 19:16:33.629347,"(5.5, 7.4, 7.2250000000000005)","(2.3, 2.74, 2.7375000000000003)","(4.0, 5.0, 4.991304347826087)","(9.0, 12.0, 11.5625)","(5.0, 6.4, 6.321951219512195)","(31.0, 60.0, 50.4)","(26.0, 60.0, 49.5)"
07-01-2023 19:16:34.812170,"(5.5, 7.4, 7.2250000000000005)","(2.3, 2.74, 2.7375000000000003)","(4.0, 5.0, 4.991304347826087)","(9.0, 12.0, 10.772727272727273)","(5.0, 6.4, 6.310588235294118)","(31.0, 60.0, 54.666666666666664)","(26.0, 60.0, 49.5)"
07-01-2023 19:16:35.925881,"(5.5, 7.4, 7.2444444444444445)","(2.3, 2.76, 2.7552941176470584)","(4.0, 5.0, 4.988888888888889)","(9.0, 12.0, 10.714285714285714)","(5.0, 6.4, 6.321951219512195)","(31.0, 60.0, 52.4)","(26.0, 60.0, 49.5)"
07-01-2023 19:16:37.043509,"(5.5, 7.4, 7.2250000000000005)","(2.3, 2.76, 2.7552941176470584)","(4.0, 5.0, 4.988888888888889)","(9.0, 12.0, 10.8)","(5.0, 6.4, 6.321951219512195)","(31.0, 65.0, 56.0)","(26.0, 60.0, 49.5)"
07-01-2023 19:16:38.268454,"(5.5, 7.4, 7.1454545454545455)","(2.3, 2.76, 2.7552941176470584)","(4.0, 5.0, 4.991304347826087)","(9.0, 12.0, 10.75)","(5.0, 6.4, 6.321951219512195)","(31.0, 65.0, 56.0)","(26.0, 60.0, 49.5)"
07-01-2023 19:16:39.565831,"(5.5, 7.4, 7.1454545454545455)","(2.3, 2.76, 2.7552941176470584)","(4.0, 5.0, 4.991304347826087)","(9.0, 11.0, 10.307692307692308)","(5.0, 6.4, 6.321951219512195)","(31.0, 65.0, 51.63636363636364)","(26.0, 60.0, 49.5)"
07-01-2023 19:16:41.213923,"(5.5, 7.4, 7.2250000000000005)","(2.3, 2.76, 2.7741176470588234)","(4.0, 5.0, 5.075)","(9.0, 11.0, 10.307692307692308)","(5.0, 6.4, 6.321951219512195)","(31.0, 65.0, 56.0)","(26.0, 60.0, 49.5)"
07-01-2023 19:16:42.605664,"(5.5, 7.4, 7.24)","(2.3, 2.78, 2.7741176470588234)","(4.0, 5.2, 5.093333333333334)","(9.0, 11.0, 10.363636363636363)","(5.0, 6.4, 6.321951219512195)","(31.0, 65.0, 56.0)","(26.0, 60.0, 49.5)"
07-01-2023 19:16:44.043435,"(5.5, 7.4, 7.24)","(2.3, 2.78, 2.7754545454545454)","(4.0, 5.2, 5.096774193548387)","(9.0, 11.0, 10.5)","(5.0, 6.4, 6.321951219512195)","(31.0, 65.0, 56.0)","(26.0, 60.0, 55.05882352941177)"
07-01-2023 19:16:45.492608,"(5.5, 7.4, 7.2444444444444445)","(2.3, 2.78, 2.7527272727272725)","(4.0, 5.2, 5.096774193548387)","(9.0, 11.0, 10.5)","(5.0, 6.4, 6.321951219512195)","(31.0, 65.0, 56.0)","(26.0, 60.0, 51.25)"
07-01-2023 19:16:46.781335,"(5.5, 7.4, 7.2444444444444445)","(2.3, 2.76, 2.7527272727272725)","(4.0, 5.2, 4.981818181818182)","(9.0, 11.0, 10.142857142857142)","(5.0, 6.4, 6.321951219512195)","(31.0, 65.0, 51.63636363636364)","(26.0, 60.0, 51.25)"
07-01-2023 19:16:48.087608,"(5.5, 7.4, 7.133333333333334)","(2.3, 2.76, 2.776551724137931)","(4.0, 5.2, 5.0200000000000005)","(9.0, 10.5, 10.133333333333333)","(5.0, 6.4, 6.321951219512195)","(31.0, 65.0, 51.63636363636364)","(26.0, 60.0, 52.5)"
07-01-2023 19:16:49.714922,"(5.5, 7.4, 7.133333333333334)","(2.3, 2.78, 2.7533333333333334)","(4.0, 5.2, 5.211111111111111)","(9.0, 10.5, 9.69)","(5.0, 6.4, 6.321951219512195)","(31.0, 65.0, 56.0)","(26.0, 60.0, 51.25)"
07-01-2023 19:16:51.157826,"(5.5, 7.4, 7.222222222222222)","(2.3, 2.78, 2.74)","(4.0, 5.3, 5.196296296296296)","(9.0, 10.5, 9.69)","(5.0, 6.4, 6.321951219512195)","(31.0, 65.0, 51.63636363636364)","(26.0, 60.0, 51.25)"
07-01-2023 19:16:52.511656,"(5.5, 7.4, 7.292307692307692)","(2.3, 2.78, 2.7579310344827586)","(4.0, 5.3, 5.196296296296296)","(9.0, 10.5, 9.78)","(5.0, 6.4, 6.321951219512195)","(31.0, 65.0, 56.0)","(26.0, 60.0, 51.25)"
07-01-2023 19:16:53.930922,"(5.5, 7.4, 7.300000000000001)","(2.3, 2.76, 2.7555555555555555)","(4.0, 5.3, 5.185714285714286)","(9.0, 10.5, 9.78)","(5.0, 6.4, 6.321951219512195)","(31.0, 65.0, 48.5)","(26.0, 60.0, 51.666666666666664)"
07-01-2023 19:16:55.336143,"(5.5, 7.4, 7.28)","(2.3, 2.76, 2.756)","(4.0, 5.3, 5.185714285714286)","(9.0, 10.5, 10.836363636363636)","(5.0, 6.4, 6.321951219512195)","(31.0, 65.0, 48.5)","(26.0, 60.0, 51.666666666666664)"
07-01-2023 19:16:56.853920,"(5.5, 7.4, 7.16)","(2.3, 2.76, 2.756)","(4.0, 5.3, 5.185714285714286)","(9.0, 12.0, 10.8)","(5.0, 6.4, 6.321951219512195)","(31.0, 65.0, 48.5)","(26.0, 60.0, 52.857142857142854)"
07-01-2023 19:16:58.306718,"(5.5, 7.4, 7.28)","(2.3, 2.76, 2.73741935483871)","(4.0, 5.3, 5.185714285714286)","(9.0, 12.0, 10.675862068965516)","(5.0, 6.4, 6.321951219512195)","(31.0, 65.0, 52.16666666666667)","(26.0, 60.0, 55.45454545454545)"
07-01-2023 19:16:59.819952,"(5.5, 7.4, 7.311111111111112)","(2.3, 2.74, 2.71)","(4.0, 5.3, 5.185714285714286)","(9.0, 12.0, 10.25)","(5.0, 6.4, 6.321951219512195)","(31.0, 65.0, 52.16666666666667)","(26.0, 60.0, 55.45454545454545)"
07-01-2023 19:17:01.172151,"(5.5, 7.4, 7.311111111111112)","(2.3, 2.74, 2.7552941176470584)","(4.0, 5.3, 5.185714285714286)","(9.0, 12.0, 10.09090909090909)","(5.0, 6.4, 6.321951219512195)","(31.0, 65.0, 52.16666666666667)","(26.0, 60.0, 51.666666666666664)"
07-01-2023 19:17:02.688728,"(5.5, 7.4, 7.2153846153846155)","(2.3, 2.76, 2.7552941176470584)","(4.0, 5.3, 5.193333333333333)","(9.0, 12.0, 10.972222222222221)","(5.0, 6.4, 6.322891566265061)","(31.0, 65.0, 52.16666666666667)","(26.0, 60.0, 51.666666666666664)"
07-01-2023 19:17:04.063462,"(5.5, 7.4, 7.1)","(2.3, 2.76, 2.7381818181818183)","(4.0, 5.3, 5.17)","(9.0, 11.5, 10.44375)","(5.0, 6.4, 6.304545454545455)","(31.0, 65.0, 50.391304347826086)","(26.0, 60.0, 55.45454545454545)"
07-01-2023 19:17:05.342023,"(5.5, 7.4, 7.388888888888889)","(2.3, 2.76, 2.7381818181818183)","(4.0, 5.3, 5.17)","(9.0, 10.5, 10.418181818181818)","(5.0, 6.4, 6.304545454545455)","(31.0, 65.0, 48.666666666666664)","(26.0, 60.0, 55.45454545454545)"
07-01-2023 19:17:06.606949,"(5.5, 7.4, 7.388888888888889)","(2.3, 2.76, 2.729230769230769)","(4.0, 5.3, 5.17)","(9.0, 10.5, 10.4)","(5.0, 6.4, 6.304545454545455)","(31.0, 60.0, 48.0)","(26.0, 60.0, 54.44444444444444)"
07-01-2023 19:17:07.863759,"(5.5, 7.6, 7.466666666666667)","(2.3, 2.76, 2.73741935483871)","(4.0, 5.3, 5.17)","(9.0, 10.5, 10.32)","(5.0, 6.4, 6.304545454545455)","(31.0, 60.0, 48.869565217391305)","(26.0, 60.0, 51.666666666666664)"
07-01-2023 19:17:09.124551,"(5.5, 7.6, 7.466666666666667)","(2.3, 2.74, 2.73741935483871)","(4.0, 5.3, 5.17)","(9.0, 10.5, 9.929411764705883)","(5.0, 6.4, 6.304545454545455)","(31.0, 60.0, 48.869565217391305)","(26.0, 60.0, 55.45454545454545)"
07-01-2023 19:17:10.408304,"(5.5, 7.6, 7.4399999999999995)","(2.3, 2.74, 2.73741935483871)","(4.0, 5.3, 5.17)","(9.0, 11.0, 10.0)","(5.0, 6.4, 6.304545454545455)","(31.0, 60.0, 62.66666666666667)","(26.0, 60.0, 56.42857142857143)"
07-01-2023 19:17:11.662882,"(5.5, 7.8, 7.5)","(2.3, 2.74, 2.73741935483871)","(4.0, 5.3, 5.151162790697675)","(9.0, 11.0, 9.923076923076923)","(5.0, 6.4, 6.304545454545455)","(31.0, 65.0, 63.38461538461539)","(26.0, 60.0, 51.666666666666664)"
07-01-2023 19:17:12.913129,"(5.5, 7.6, 7.476923076923077)","(2.3, 2.74, 2.7373333333333334)","(4.0, 5.3, 5.14390243902439)","(9.0, 11.0, 9.863636363636365)","(5.0, 6.4, 6.304545454545455)","(31.0, 65.0, 64.08695652173913)","(26.0, 60.0, 51.666666666666664)"
