,Keep Me Vivid,Mollys Fantasy,Violets Delight,All Eagle,Ishmy Belle,Little Zambora,Call Her Olivia,Big Kell
08-01-2023 16:46:27.155687,"(2.15, 3.05, 3.0469565217391303)","(81.0, 220.0, 184.70588235294116)","(3.3, 3.8, 3.78125)","(51.0, 360.0, 119.21052631578948)","(17.0, 30.0, 28.2)","(15.0, 18.0, 16.125)","(81.0, 330.0, 284.0)","(2.9, 3.9, 3.776923076923077)"
08-01-2023 16:46:28.111511,"(2.15, 3.05, 3.025)","(81.0, 220.0, 184.70588235294116)","(3.3, 3.8, 3.78125)","(51.0, 360.0, 119.21052631578948)","(17.0, 30.0, 28.2)","(15.0, 18.0, 16.7)","(81.0, 330.0, 284.0)","(2.9, 3.9, 3.790909090909091)"
08-01-2023 16:46:29.110006,"(2.15, 3.05, 3.033333333333333)","(81.0, 220.0, 184.70588235294116)","(3.3, 3.8, 3.78125)","(51.0, 360.0, 119.21052631578948)","(17.0, 30.0, 28.2)","(15.0, 17.5, 16.7)","(81.0, 330.0, 284.0)","(2.9, 3.9, 3.790909090909091)"
08-01-2023 16:46:30.120690,"(2.15, 3.05, 3.033333333333333)","(81.0, 220.0, 184.70588235294116)","(3.3, 3.8, 3.78125)","(51.0, 360.0, 119.21052631578948)","(17.0, 30.0, 28.2)","(15.0, 17.5, 16.7)","(81.0, 330.0, 284.0)","(2.9, 3.9, 3.790909090909091)"
08-01-2023 16:46:31.136632,"(2.15, 3.05, 3.033333333333333)","(81.0, 220.0, 184.70588235294116)","(3.3, 3.8, 3.78125)","(51.0, 360.0, 119.21052631578948)","(17.0, 30.0, 28.2)","(15.0, 17.5, 16.7)","(81.0, 330.0, 284.0)","(2.9, 3.9, 3.790909090909091)"
08-01-2023 16:46:32.240358,"(2.15, 3.05, 3.085714285714286)","(81.0, 220.0, 184.70588235294116)","(3.3, 3.8, 3.78125)","(51.0, 360.0, 119.21052631578948)","(17.0, 30.0, 28.2)","(15.0, 17.5, 15.821428571428571)","(81.0, 330.0, 267.6190476190476)","(2.9, 3.9, 3.776923076923077)"
08-01-2023 16:46:33.318749,"(2.15, 3.15, 3.0999999999999996)","(81.0, 220.0, 184.70588235294116)","(3.3, 3.8, 3.78125)","(51.0, 360.0, 119.21052631578948)","(17.0, 30.0, 28.2)","(15.0, 17.0, 15.821428571428571)","(81.0, 320.0, 267.6190476190476)","(2.9, 3.9, 3.790909090909091)"
08-01-2023 16:46:34.306650,"(2.15, 3.15, 3.1374999999999997)","(81.0, 220.0, 184.70588235294116)","(3.3, 3.8, 3.78125)","(51.0, 360.0, 142.14285714285714)","(17.0, 30.0, 28.2)","(15.0, 17.0, 15.833333333333334)","(81.0, 310.0, 268.0)","(2.9, 3.9, 3.790909090909091)"
08-01-2023 16:46:35.372829,"(2.15, 3.15, 3.1374999999999997)","(81.0, 220.0, 184.70588235294116)","(3.3, 3.8, 3.78125)","(51.0, 360.0, 142.14285714285714)","(17.0, 30.0, 28.2)","(15.0, 16.5, 15.833333333333334)","(81.0, 310.0, 260.0)","(2.9, 3.9, 3.790909090909091)"
08-01-2023 16:46:36.476931,"(2.15, 3.15, 3.1374999999999997)","(81.0, 220.0, 184.70588235294116)","(3.3, 3.8, 3.78125)","(51.0, 360.0, 142.14285714285714)","(17.0, 30.0, 28.2)","(15.0, 16.5, 14.8125)","(81.0, 300.0, 260.0)","(2.9, 3.9, 3.790909090909091)"
08-01-2023 16:46:37.514819,"(2.15, 3.1, 3.0956521739130434)","(81.0, 220.0, 184.70588235294116)","(3.3, 3.8, 3.78125)","(51.0, 360.0, 119.21052631578948)","(17.0, 30.0, 28.2)","(15.0, 17.0, 14.8125)","(81.0, 290.0, 260.0)","(2.9, 3.9, 3.790909090909091)"
08-01-2023 16:46:38.500427,"(2.15, 3.15, 3.1346153846153846)","(81.0, 220.0, 184.70588235294116)","(3.3, 3.8, 3.7624999999999997)","(51.0, 360.0, 119.21052631578948)","(17.0, 30.0, 28.2)","(15.0, 17.0, 14.8125)","(81.0, 290.0, 260.0)","(2.9, 3.9, 3.790909090909091)"
08-01-2023 16:46:39.538007,"(2.15, 3.15, 3.1346153846153846)","(81.0, 220.0, 184.70588235294116)","(3.3, 3.8, 3.7624999999999997)","(51.0, 360.0, 119.21052631578948)","(17.0, 30.0, 28.2)","(15.0, 16.5, 15.136363636363637)","(81.0, 290.0, 260.0)","(2.9, 3.9, 3.825)"
08-01-2023 16:46:40.631810,"(2.15, 3.2, 3.1166666666666667)","(81.0, 220.0, 184.70588235294116)","(3.3, 3.8, 3.7399999999999998)","(51.0, 360.0, 142.5)","(17.0, 30.0, 28.2)","(15.0, 16.5, 15.136363636363637)","(81.0, 290.0, 260.0)","(2.9, 3.85, 3.816666666666667)"
08-01-2023 16:46:41.763661,"(2.15, 3.2, 3.1722222222222225)","(81.0, 220.0, 184.70588235294116)","(3.3, 3.8, 3.75)","(51.0, 360.0, 142.5)","(17.0, 30.0, 28.2)","(15.0, 16.5, 15.071428571428571)","(81.0, 290.0, 226.66666666666669)","(2.9, 3.85, 3.75)"
08-01-2023 16:46:42.845498,"(2.15, 3.2, 3.176923076923077)","(81.0, 220.0, 184.70588235294116)","(3.3, 3.8, 3.75)","(51.0, 360.0, 142.5)","(17.0, 30.0, 28.2)","(15.0, 16.5, 15.071428571428571)","(81.0, 290.0, 226.66666666666669)","(2.9, 3.85, 3.75)"
08-01-2023 16:46:43.903930,"(2.15, 3.2, 3.177777777777778)","(81.0, 220.0, 184.70588235294116)","(3.3, 3.8, 3.75)","(51.0, 360.0, 142.5)","(17.0, 30.0, 28.2)","(15.0, 16.5, 15.0)","(81.0, 290.0, 226.66666666666669)","(2.9, 3.85, 3.7249999999999996)"
08-01-2023 16:46:44.919158,"(2.15, 3.2, 3.1714285714285717)","(81.0, 220.0, 184.70588235294116)","(3.3, 3.8, 3.71)","(51.0, 360.0, 142.5)","(17.0, 30.0, 28.2)","(15.0, 16.0, 15.0)","(81.0, 290.0, 226.66666666666669)","(2.9, 3.8, 3.73)"
08-01-2023 16:46:45.983660,"(2.15, 3.2, 3.184615384615385)","(81.0, 220.0, 184.70588235294116)","(3.3, 3.8, 3.75)","(51.0, 360.0, 142.5)","(17.0, 30.0, 28.2)","(15.0, 16.0, 14.5)","(81.0, 290.0, 226.66666666666669)","(2.9, 3.85, 3.73)"
08-01-2023 16:46:47.062960,"(2.15, 3.2, 3.190909090909091)","(81.0, 220.0, 184.70588235294116)","(3.3, 3.8, 3.75)","(51.0, 360.0, 142.5)","(17.0, 30.0, 28.2)","(15.0, 16.0, 14.476190476190476)","(81.0, 290.0, 226.66666666666669)","(2.9, 3.85, 3.823913043478261)"
08-01-2023 16:46:48.125331,"(2.15, 3.2, 3.191304347826087)","(81.0, 220.0, 184.70588235294116)","(3.3, 3.75, 3.683333333333333)","(51.0, 360.0, 142.5)","(17.0, 30.0, 28.2)","(15.0, 16.0, 14.333333333333334)","(81.0, 290.0, 226.66666666666669)","(2.9, 3.85, 3.831818181818182)"
08-01-2023 16:46:49.201061,"(2.15, 3.2, 3.191304347826087)","(81.0, 220.0, 184.70588235294116)","(3.3, 3.75, 3.683333333333333)","(51.0, 360.0, 142.5)","(17.0, 30.0, 28.2)","(15.0, 16.0, 14.32258064516129)","(81.0, 290.0, 208.8)","(2.9, 3.85, 3.8038461538461537)"
08-01-2023 16:46:50.241312,"(2.15, 3.2, 3.190909090909091)","(81.0, 220.0, 184.70588235294116)","(3.3, 3.8, 3.789189189189189)","(51.0, 360.0, 142.5)","(17.0, 30.0, 28.2)","(15.0, 16.0, 14.32258064516129)","(81.0, 270.0, 208.8)","(2.9, 3.85, 3.8038461538461537)"
08-01-2023 16:46:51.350987,"(2.15, 3.2, 3.190909090909091)","(81.0, 220.0, 184.70588235294116)","(3.3, 3.75, 3.7418918918918918)","(51.0, 360.0, 142.5)","(17.0, 30.0, 28.2)","(15.0, 16.0, 14.32258064516129)","(81.0, 270.0, 208.8)","(2.9, 3.85, 3.8038461538461537)"
08-01-2023 16:46:52.456559,"(2.15, 3.2, 3.190909090909091)","(81.0, 220.0, 165.45454545454544)","(3.3, 3.75, 3.7418918918918918)","(51.0, 360.0, 142.5)","(17.0, 30.0, 28.2)","(15.0, 16.0, 14.557692307692308)","(81.0, 270.0, 208.8)","(2.9, 3.85, 3.8038461538461537)"
08-01-2023 16:46:53.473939,"(2.15, 3.2, 3.190909090909091)","(81.0, 220.0, 165.45454545454544)","(3.3, 3.75, 3.7418918918918918)","(51.0, 360.0, 142.5)","(17.0, 30.0, 28.2)","(15.0, 16.0, 14.557692307692308)","(81.0, 270.0, 208.8)","(2.9, 3.85, 3.8038461538461537)"
08-01-2023 16:46:54.539606,"(2.15, 3.2, 3.190909090909091)","(81.0, 220.0, 165.45454545454544)","(3.3, 3.75, 3.7418918918918918)","(51.0, 360.0, 142.5)","(17.0, 30.0, 28.2)","(15.0, 16.0, 14.557692307692308)","(81.0, 270.0, 208.8)","(2.9, 3.85, 3.8038461538461537)"
08-01-2023 16:46:55.655626,"(2.2, 3.2, 3.191304347826087)","(91.0, 220.0, 165.45454545454544)","(3.3, 3.7, 3.6900000000000004)","(51.0, 360.0, 139.04761904761904)","(17.0, 30.0, 28.097560975609756)","(14.0, 16.0, 18.0)","(91.0, 270.0, 241.1764705882353)","(2.9, 3.85, 3.698387096774194)"
08-01-2023 16:46:56.748590,"(2.2, 3.15, 3.14375)","(91.0, 220.0, 165.45454545454544)","(3.3, 3.65, 3.6473684210526316)","(51.0, 360.0, 212.5)","(17.0, 30.0, 28.764705882352942)","(14.0, 19.0, 17.75)","(91.0, 250.0, 226.31578947368422)","(2.9, 3.7, 3.7944444444444443)"
08-01-2023 16:46:57.831427,"(2.2, 3.15, 3.125)","(91.0, 220.0, 162.85714285714286)","(3.3, 3.65, 3.645)","(51.0, 350.0, 212.5)","(17.0, 30.0, 26.01492537313433)","(14.0, 19.5, 17.666666666666668)","(91.0, 250.0, 226.31578947368422)","(2.9, 3.8, 3.725)"
08-01-2023 16:46:58.950810,"(2.2, 3.1, 3.02)","(91.0, 220.0, 162.85714285714286)","(3.3, 3.65, 3.68)","(51.0, 350.0, 212.5)","(17.0, 29.0, 25.940298507462686)","(14.0, 21.0, 18.083333333333332)","(91.0, 250.0, 226.31578947368422)","(2.9, 3.9, 3.836666666666667)"
08-01-2023 16:46:59.976646,"(2.2, 3.05, 2.995)","(91.0, 220.0, 162.85714285714286)","(3.3, 3.7, 3.68)","(51.0, 350.0, 212.5)","(17.0, 29.0, 25.940298507462686)","(14.0, 21.0, 19.75)","(91.0, 250.0, 226.31578947368422)","(2.9, 3.85, 3.836666666666667)"
08-01-2023 16:47:00.996296,"(2.2, 3.05, 2.995)","(91.0, 220.0, 162.85714285714286)","(3.3, 3.65, 3.645)","(51.0, 350.0, 212.5)","(17.0, 29.0, 25.940298507462686)","(14.0, 22.0, 20.0)","(91.0, 250.0, 226.31578947368422)","(2.9, 3.85, 3.836666666666667)"
08-01-2023 16:47:02.056274,"(2.2, 3.05, 2.995)","(91.0, 220.0, 165.45454545454544)","(3.3, 3.65, 3.645)","(51.0, 350.0, 212.5)","(17.0, 29.0, 25.940298507462686)","(14.0, 22.0, 20.0)","(91.0, 250.0, 200.0)","(2.9, 3.85, 3.836666666666667)"
08-01-2023 16:47:03.064716,"(2.2, 3.05, 2.995)","(91.0, 220.0, 165.45454545454544)","(3.3, 3.65, 3.645)","(51.0, 350.0, 212.5)","(17.0, 29.0, 25.940298507462686)","(14.0, 22.0, 20.0)","(91.0, 250.0, 200.0)","(2.9, 3.85, 3.836666666666667)"
08-01-2023 16:47:04.044053,"(2.2, 3.05, 2.995)","(91.0, 220.0, 165.45454545454544)","(3.3, 3.65, 3.645)","(51.0, 350.0, 212.5)","(17.0, 29.0, 25.940298507462686)","(14.0, 21.0, 20.416666666666668)","(91.0, 250.0, 200.0)","(2.9, 3.85, 3.836666666666667)"
08-01-2023 16:47:05.052374,"(2.2, 3.05, 2.995)","(91.0, 220.0, 165.45454545454544)","(3.3, 3.65, 3.645)","(51.0, 350.0, 212.5)","(17.0, 29.0, 25.940298507462686)","(14.0, 21.0, 20.0)","(91.0, 250.0, 200.0)","(2.9, 3.85, 3.836666666666667)"
08-01-2023 16:47:06.130909,"(2.2, 3.05, 2.995)","(91.0, 220.0, 165.45454545454544)","(3.3, 3.65, 3.645)","(51.0, 350.0, 212.5)","(17.0, 29.0, 25.386666666666667)","(14.0, 22.0, 20.0)","(91.0, 250.0, 200.0)","(2.9, 3.85, 3.848148148148148)"
08-01-2023 16:47:07.171048,"(2.2, 3.05, 2.985)","(91.0, 220.0, 165.45454545454544)","(3.3, 3.7, 3.6750000000000003)","(51.0, 350.0, 212.5)","(17.0, 28.0, 25.386666666666667)","(14.0, 22.0, 20.0)","(91.0, 250.0, 200.0)","(2.9, 3.9, 3.848148148148148)"
08-01-2023 16:47:08.276493,"(2.2, 3.0, 2.96)","(91.0, 220.0, 165.45454545454544)","(3.3, 3.7, 3.645)","(51.0, 350.0, 212.5)","(17.0, 28.0, 25.386666666666667)","(14.0, 22.0, 20.0)","(91.0, 250.0, 200.0)","(2.9, 3.9, 3.848148148148148)"
08-01-2023 16:47:09.313164,"(2.2, 3.05, 2.9455)","(91.0, 220.0, 165.45454545454544)","(3.3, 3.65, 3.6375)","(51.0, 350.0, 212.5)","(17.0, 28.0, 25.386666666666667)","(14.0, 22.0, 20.0)","(91.0, 250.0, 200.0)","(2.9, 3.9, 3.848148148148148)"
08-01-2023 16:47:10.438919,"(2.2, 3.05, 2.9455)","(91.0, 220.0, 165.45454545454544)","(3.3, 3.7, 3.6750000000000003)","(51.0, 350.0, 142.5)","(17.0, 28.0, 25.386666666666667)","(14.0, 22.0, 19.5)","(91.0, 250.0, 200.0)","(2.9, 3.9, 3.848148148148148)"
08-01-2023 16:47:11.563887,"(2.2, 3.05, 2.9455)","(91.0, 220.0, 165.45454545454544)","(3.3, 3.7, 3.6750000000000003)","(51.0, 360.0, 139.04761904761904)","(17.0, 28.0, 25.464788732394368)","(14.0, 21.0, 20.0)","(91.0, 250.0, 200.0)","(2.9, 3.9, 3.8461538461538463)"
08-01-2023 16:47:12.689557,"(2.2, 3.0, 2.996)","(91.0, 220.0, 165.45454545454544)","(3.3, 3.7, 3.6750000000000003)","(51.0, 360.0, 139.04761904761904)","(17.0, 28.0, 25.464788732394368)","(14.0, 22.0, 20.0)","(91.0, 250.0, 200.0)","(2.9, 3.9, 3.8461538461538463)"
08-01-2023 16:47:13.764565,"(2.2, 3.05, 2.983243243243243)","(91.0, 220.0, 165.45454545454544)","(3.3, 3.7, 3.6750000000000003)","(51.0, 360.0, 303.3333333333333)","(17.0, 28.0, 25.464788732394368)","(14.0, 22.0, 18.833333333333332)","(91.0, 250.0, 200.0)","(2.9, 3.9, 3.8461538461538463)"
08-01-2023 16:47:14.829435,"(2.2, 3.05, 2.983243243243243)","(91.0, 220.0, 184.70588235294116)","(3.3, 3.7, 3.6750000000000003)","(51.0, 350.0, 303.3333333333333)","(17.0, 28.0, 25.464788732394368)","(14.0, 23.0, 18.833333333333332)","(91.0, 250.0, 200.0)","(2.9, 3.9, 3.8461538461538463)"
08-01-2023 16:47:15.942815,"(2.2, 3.05, 2.983243243243243)","(91.0, 220.0, 184.70588235294116)","(3.3, 3.7, 3.6750000000000003)","(51.0, 350.0, 303.3333333333333)","(17.0, 28.0, 25.464788732394368)","(14.0, 23.0, 18.833333333333332)","(91.0, 250.0, 200.0)","(2.9, 3.9, 3.8461538461538463)"
08-01-2023 16:47:17.050727,"(2.2, 3.05, 2.983243243243243)","(91.0, 220.0, 182.5)","(3.3, 3.7, 3.6750000000000003)","(51.0, 350.0, 245.0)","(17.0, 28.0, 25.464788732394368)","(14.0, 23.0, 18.833333333333332)","(91.0, 250.0, 200.0)","(2.9, 3.9, 3.8461538461538463)"
08-01-2023 16:47:18.137416,"(2.25, 3.05, 2.983243243243243)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.7, 3.6714285714285717)","(51.0, 330.0, 156.66666666666669)","(17.0, 28.0, 25.52112676056338)","(14.0, 23.0, 18.833333333333332)","(91.0, 250.0, 208.6206896551724)","(2.9, 3.9, 3.8461538461538463)"
08-01-2023 16:47:19.229497,"(2.25, 3.05, 2.983243243243243)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.7, 3.6714285714285717)","(51.0, 320.0, 156.66666666666669)","(17.0, 28.0, 25.52112676056338)","(14.0, 23.0, 18.833333333333332)","(91.0, 250.0, 208.6206896551724)","(2.9, 3.9, 3.8461538461538463)"
08-01-2023 16:47:20.329098,"(2.25, 3.05, 2.98)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.7, 3.6714285714285717)","(51.0, 300.0, 107.14285714285714)","(17.0, 28.0, 25.464788732394368)","(14.0, 23.0, 18.833333333333332)","(91.0, 250.0, 208.6206896551724)","(2.9, 3.9, 3.8461538461538463)"
08-01-2023 16:47:21.434336,"(2.25, 3.05, 2.98)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.7, 3.6714285714285717)","(51.0, 300.0, 101.47058823529412)","(17.0, 28.0, 25.464788732394368)","(14.0, 23.0, 18.833333333333332)","(91.0, 250.0, 208.6206896551724)","(2.9, 3.9, 3.8461538461538463)"
08-01-2023 16:47:22.513664,"(2.25, 3.05, 2.98)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.7, 3.6714285714285717)","(51.0, 300.0, 101.47058823529412)","(17.0, 28.0, 25.464788732394368)","(14.0, 23.0, 18.833333333333332)","(91.0, 250.0, 208.6206896551724)","(2.9, 3.9, 3.8461538461538463)"
08-01-2023 16:47:23.638179,"(2.25, 3.05, 2.98)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.7, 3.6714285714285717)","(51.0, 300.0, 101.47058823529412)","(17.0, 28.0, 25.464788732394368)","(14.0, 23.0, 18.833333333333332)","(91.0, 250.0, 208.6206896551724)","(2.9, 3.9, 3.8461538461538463)"
08-01-2023 16:47:24.813455,"(2.3, 3.05, 2.98)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.7, 3.6714285714285717)","(51.0, 300.0, 101.47058823529412)","(17.0, 28.0, 25.464788732394368)","(14.0, 23.0, 18.833333333333332)","(91.0, 250.0, 200.0)","(2.9, 3.85, 3.835714285714286)"
08-01-2023 16:47:25.958976,"(2.3, 3.05, 2.98)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.7, 3.6714285714285717)","(51.0, 300.0, 101.47058823529412)","(17.0, 28.0, 25.5)","(14.0, 23.0, 18.833333333333332)","(91.0, 250.0, 200.0)","(2.9, 3.85, 3.835714285714286)"
08-01-2023 16:47:27.090625,"(2.3, 3.05, 2.98)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.7, 3.6714285714285717)","(51.0, 300.0, 101.47058823529412)","(17.0, 28.0, 25.5)","(14.0, 23.0, 18.833333333333332)","(91.0, 250.0, 200.0)","(2.9, 3.85, 3.835714285714286)"
08-01-2023 16:47:28.219803,"(2.3, 3.05, 2.98)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.7, 3.6714285714285717)","(51.0, 300.0, 101.47058823529412)","(17.0, 28.0, 25.5)","(14.0, 23.0, 18.833333333333332)","(91.0, 250.0, 200.0)","(2.9, 3.85, 3.835714285714286)"
08-01-2023 16:47:29.339167,"(2.3, 3.05, 2.98)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.7, 3.6714285714285717)","(51.0, 300.0, 101.47058823529412)","(17.0, 28.0, 25.5)","(14.0, 23.0, 18.833333333333332)","(91.0, 250.0, 200.0)","(2.9, 3.85, 3.835714285714286)"
08-01-2023 16:47:30.440672,"(2.3, 3.05, 2.98)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.7, 3.6714285714285717)","(51.0, 300.0, 101.47058823529412)","(17.0, 28.0, 25.5)","(14.0, 23.0, 18.833333333333332)","(91.0, 250.0, 200.0)","(2.9, 3.85, 3.835714285714286)"
08-01-2023 16:47:31.570767,"(2.3, 3.05, 2.98)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.7, 3.6714285714285717)","(51.0, 300.0, 101.47058823529412)","(17.0, 28.0, 25.5)","(14.0, 23.0, 18.833333333333332)","(91.0, 250.0, 200.0)","(2.9, 3.85, 3.835714285714286)"
08-01-2023 16:47:32.753512,"(2.3, 3.05, 2.98)","(91.0, 220.0, 190.0)","(3.2, 3.7, 3.6714285714285717)","(51.0, 300.0, 101.47058823529412)","(17.0, 28.0, 25.5)","(14.0, 23.0, 18.833333333333332)","(91.0, 250.0, 200.0)","(2.9, 3.85, 3.835714285714286)"
08-01-2023 16:47:33.889264,"(2.3, 3.05, 2.98)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.7, 3.6714285714285717)","(51.0, 300.0, 127.5)","(17.0, 28.0, 25.5)","(14.0, 23.0, 18.833333333333332)","(91.0, 250.0, 222.3529411764706)","(2.9, 3.85, 3.835714285714286)"
08-01-2023 16:47:34.996577,"(2.3, 3.05, 2.98)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.7, 3.6714285714285717)","(51.0, 300.0, 127.5)","(17.0, 28.0, 25.5)","(14.0, 23.0, 21.46153846153846)","(91.0, 230.0, 222.3529411764706)","(2.9, 3.85, 3.835714285714286)"
08-01-2023 16:47:36.082186,"(2.35, 3.05, 2.98)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.6, 3.58)","(51.0, 300.0, 127.5)","(18.0, 28.0, 25.5)","(14.0, 23.0, 22.130434782608695)","(91.0, 230.0, 222.3529411764706)","(3.0, 3.85, 3.835714285714286)"
08-01-2023 16:47:37.178233,"(2.35, 3.05, 2.98)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.6, 3.56)","(51.0, 300.0, 127.5)","(18.0, 28.0, 25.5)","(14.0, 23.0, 22.130434782608695)","(91.0, 230.0, 222.3529411764706)","(3.0, 3.85, 3.835714285714286)"
08-01-2023 16:47:38.310034,"(2.35, 3.05, 2.98)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.6, 3.56)","(51.0, 300.0, 127.5)","(18.0, 28.0, 25.5)","(14.0, 23.0, 22.130434782608695)","(91.0, 230.0, 222.3529411764706)","(3.0, 3.85, 3.835714285714286)"
08-01-2023 16:47:39.484235,"(2.35, 3.05, 2.98)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.6, 3.56)","(51.0, 300.0, 127.5)","(18.0, 28.0, 25.5)","(14.0, 23.0, 22.130434782608695)","(91.0, 230.0, 222.3529411764706)","(3.0, 3.85, 3.835714285714286)"
08-01-2023 16:47:40.600023,"(2.35, 3.05, 2.98)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.6, 3.56)","(51.0, 300.0, 127.5)","(18.0, 28.0, 25.8)","(14.0, 23.0, 21.2)","(91.0, 230.0, 222.3529411764706)","(3.0, 3.85, 3.835714285714286)"
08-01-2023 16:47:41.679192,"(2.35, 3.05, 2.98)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.6, 3.56)","(51.0, 300.0, 127.5)","(18.0, 28.0, 25.8)","(14.0, 23.0, 21.2)","(91.0, 230.0, 222.3529411764706)","(3.0, 3.85, 3.835714285714286)"
08-01-2023 16:47:42.765642,"(2.35, 3.05, 2.98)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.6, 3.56)","(51.0, 300.0, 127.5)","(18.0, 28.0, 25.19148936170213)","(14.0, 23.0, 21.2)","(91.0, 230.0, 222.3529411764706)","(3.0, 3.85, 3.835714285714286)"
08-01-2023 16:47:43.858434,"(2.35, 3.05, 2.98)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.6, 3.56)","(51.0, 300.0, 127.5)","(18.0, 28.0, 25.066666666666666)","(14.0, 23.0, 21.2)","(91.0, 230.0, 209.4736842105263)","(3.0, 3.85, 3.835714285714286)"
08-01-2023 16:47:45.001705,"(2.35, 3.05, 2.98)","(91.0, 220.0, 182.5)","(3.2, 3.6, 3.56)","(51.0, 300.0, 127.5)","(18.0, 28.0, 25.8)","(14.0, 23.0, 21.363636363636363)","(91.0, 230.0, 209.4736842105263)","(3.0, 3.85, 3.835714285714286)"
08-01-2023 16:47:46.153785,"(2.35, 3.05, 2.98)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.6, 3.56)","(51.0, 300.0, 127.5)","(18.0, 28.0, 25.8)","(14.0, 23.0, 21.363636363636363)","(91.0, 230.0, 209.4736842105263)","(3.0, 3.85, 3.835714285714286)"
08-01-2023 16:47:47.237086,"(2.35, 3.05, 2.98)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.6, 3.56)","(51.0, 300.0, 127.5)","(18.0, 28.0, 26.916666666666668)","(14.0, 23.0, 23.272727272727273)","(91.0, 230.0, 209.4736842105263)","(3.0, 3.85, 3.835714285714286)"
08-01-2023 16:47:48.306394,"(2.35, 3.05, 2.98)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.6, 3.591228070175439)","(51.0, 300.0, 127.5)","(18.0, 27.0, 26.916666666666668)","(14.0, 26.0, 23.272727272727273)","(91.0, 230.0, 209.4736842105263)","(3.0, 3.85, 3.835714285714286)"
08-01-2023 16:47:49.423948,"(2.35, 3.05, 2.98)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.6, 3.589655172413793)","(51.0, 300.0, 127.5)","(18.0, 27.0, 26.916666666666668)","(14.0, 26.0, 23.272727272727273)","(91.0, 230.0, 209.4736842105263)","(3.0, 3.85, 3.835714285714286)"
08-01-2023 16:47:50.541063,"(2.35, 3.05, 2.98)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.6, 3.5966666666666667)","(51.0, 300.0, 127.5)","(18.0, 27.0, 26.91891891891892)","(14.0, 26.0, 22.6)","(91.0, 230.0, 209.4736842105263)","(3.0, 3.85, 3.835714285714286)"
08-01-2023 16:47:51.685289,"(2.35, 3.05, 3.031428571428571)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.55, 3.5482142857142858)","(51.0, 300.0, 127.5)","(18.0, 27.0, 26.88888888888889)","(14.0, 25.0, 22.6)","(91.0, 230.0, 209.4736842105263)","(3.0, 3.85, 3.835714285714286)"
08-01-2023 16:47:52.802301,"(2.35, 3.05, 3.0035714285714286)","(91.0, 220.0, 184.70588235294116)","(3.2, 3.55, 3.5482142857142858)","(51.0, 300.0, 127.5)","(18.0, 27.0, 26.81818181818182)","(14.0, 25.0, 23.444444444444443)","(91.0, 230.0, 209.4736842105263)","(3.0, 3.85, 3.835714285714286)"
08-01-2023 16:47:53.940956,"(2.35, 3.05, 3.0035714285714286)","(91.0, 220.0, 177.64705882352942)","(3.2, 3.55, 3.5482142857142858)","(51.0, 300.0, 122.5)","(18.0, 27.0, 26.81818181818182)","(14.0, 24.0, 22.555555555555557)","(91.0, 230.0, 192.63157894736844)","(3.0, 3.85, 3.835714285714286)"
08-01-2023 16:47:54.985020,"(2.35, 3.05, 2.945)","(91.0, 210.0, 177.64705882352942)","(3.2, 3.55, 3.5482142857142858)","(51.0, 280.0, 122.5)","(18.0, 27.0, 26.81818181818182)","(14.0, 23.0, 21.90909090909091)","(91.0, 210.0, 192.63157894736844)","(3.0, 3.85, 3.835714285714286)"
08-01-2023 16:47:56.035584,"(2.35, 3.05, 2.945)","(91.0, 210.0, 177.64705882352942)","(3.2, 3.55, 3.5482142857142858)","(51.0, 280.0, 120.0)","(18.0, 27.0, 26.81818181818182)","(14.0, 23.0, 21.90909090909091)","(91.0, 210.0, 192.63157894736844)","(3.0, 3.85, 3.835714285714286)"
