,Flick The Joker,Orara Dan,Boys Light Up,Steel Gambler,Showdown,Cash Ability,Shanghai Gold,Impress Dressel
08-01-2023 18:56:20.342523,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.5, 5.05)","(2.2, 3.6, 2.7733333333333334)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 342.5)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.205882352941176)"
08-01-2023 18:56:21.345590,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.4, 4.92)","(2.2, 3.6, 2.7733333333333334)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 342.5)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.205882352941176)"
08-01-2023 18:56:22.386272,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.4, 4.92)","(2.2, 3.6, 2.7733333333333334)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 342.5)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.205882352941176)"
08-01-2023 18:56:23.447014,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.4, 4.92)","(2.2, 3.6, 2.7733333333333334)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 342.5)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.205882352941176)"
08-01-2023 18:56:24.498852,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.5, 5.05)","(2.2, 3.6, 2.7733333333333334)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 342.5)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.205882352941176)"
08-01-2023 18:56:25.461225,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.5, 5.05)","(2.2, 3.6, 2.7733333333333334)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 342.5)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.205882352941176)"
08-01-2023 18:56:26.479238,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.5, 5.05)","(2.2, 3.6, 2.7733333333333334)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 342.5)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.205882352941176)"
08-01-2023 18:56:27.520475,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.4, 4.92)","(2.2, 3.6, 2.7733333333333334)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 342.5)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.205882352941176)"
08-01-2023 18:56:28.647197,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.4, 4.92)","(2.2, 3.6, 2.7733333333333334)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 350.0)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.205882352941176)"
08-01-2023 18:56:29.722580,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.4, 4.92)","(2.2, 3.6, 2.7733333333333334)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 350.0)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.205882352941176)"
08-01-2023 18:56:30.737204,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.5, 5.05)","(2.2, 3.6, 2.7733333333333334)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 350.0)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.205882352941176)"
08-01-2023 18:56:31.735304,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.5, 5.05)","(2.2, 3.6, 2.7733333333333334)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 350.0)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.205882352941176)"
08-01-2023 18:56:32.744293,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.5, 5.05)","(2.2, 3.6, 2.7733333333333334)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 350.0)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.205882352941176)"
08-01-2023 18:56:33.774826,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.4, 4.92)","(2.2, 3.6, 2.7733333333333334)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 350.0)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.205882352941176)"
08-01-2023 18:56:34.831791,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.4, 4.92)","(2.2, 3.6, 2.7733333333333334)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 350.0)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.205882352941176)"
08-01-2023 18:56:35.882589,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.4, 4.92)","(2.2, 3.6, 2.7733333333333334)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 350.0)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.205882352941176)"
08-01-2023 18:56:36.988470,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.5, 5.05)","(2.2, 3.6, 2.7733333333333334)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 350.0)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.205882352941176)"
08-01-2023 18:56:38.159670,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.5, 5.05)","(2.2, 3.6, 2.7733333333333334)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 350.0)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.205882352941176)"
08-01-2023 18:56:39.282778,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.5, 5.05)","(2.2, 3.6, 2.7733333333333334)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 350.0)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.205882352941176)"
08-01-2023 18:56:40.374914,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.4, 4.92)","(2.2, 3.6, 2.7733333333333334)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 350.0)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.205882352941176)"
08-01-2023 18:56:41.510265,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.4, 4.92)","(2.2, 3.6, 2.7733333333333334)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 350.0)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.205882352941176)"
08-01-2023 18:56:42.665774,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.5, 5.05)","(2.2, 3.6, 2.7733333333333334)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 350.0)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.205882352941176)"
08-01-2023 18:56:43.827635,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.5, 5.05)","(2.2, 3.6, 2.7733333333333334)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 350.0)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.205882352941176)"
08-01-2023 18:56:44.899963,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.5, 5.05)","(2.2, 3.6, 2.7733333333333334)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 350.0)","(4.6, 9.8, 8.725000000000001)","(5.0, 6.0, 5.289473684210526)"
08-01-2023 18:56:45.972870,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.4, 4.92)","(2.2, 3.6, 2.98)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 350.0)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.289473684210526)"
08-01-2023 18:56:47.250499,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.4, 4.92)","(2.2, 3.6, 2.868)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 350.0)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.289473684210526)"
08-01-2023 18:56:48.448083,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.4, 5.05)","(2.2, 3.6, 2.892)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 350.0)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.289473684210526)"
08-01-2023 18:56:49.630008,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.5, 5.05)","(2.2, 3.6, 3.305)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 350.0)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.289473684210526)"
08-01-2023 18:56:50.814266,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.5, 5.05)","(2.2, 3.6, 3.31)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 350.0)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.289473684210526)"
08-01-2023 18:56:51.947466,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.4, 4.92)","(2.2, 3.6, 3.168)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 350.0)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.289473684210526)"
08-01-2023 18:56:53.041767,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.4, 4.92)","(2.2, 3.6, 3.3286956521739133)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 350.0)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.289473684210526)"
08-01-2023 18:56:54.160018,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.4, 5.05)","(2.2, 3.6, 2.6584615384615384)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 531.25)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.289473684210526)"
08-01-2023 18:56:55.313787,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.5, 5.05)","(2.2, 3.6, 2.6584615384615384)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 360.0)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.289473684210526)"
08-01-2023 18:56:56.540350,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.5, 5.05)","(2.2, 3.6, 2.988)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 360.0)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.289473684210526)"
08-01-2023 18:56:57.683792,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.5, 5.05)","(2.2, 3.6, 3.339130434782609)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 360.0)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.289473684210526)"
08-01-2023 18:56:58.786739,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.4, 4.92)","(2.2, 3.6, 3.339130434782609)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 360.0)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.289473684210526)"
08-01-2023 18:56:59.931787,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.4, 5.05)","(2.2, 3.6, 2.7323076923076925)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 360.0)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.289473684210526)"
08-01-2023 18:57:01.065382,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.5, 5.05)","(2.2, 3.6, 2.7323076923076925)","(17.0, 65.0, 32.5)","(9.0, 20.0, 14.7)","(81.0, 590.0, 360.0)","(4.6, 9.8, 7.7)","(5.0, 6.0, 5.289473684210526)"
08-01-2023 18:57:02.202892,"(19.0, 85.0, 30.833333333333336)","(4.8, 5.5, 5.568421052631579)","(2.2, 3.6, 3.372)","(17.0, 65.0, 39.75)","(9.0, 20.0, 17.48)","(81.0, 590.0, 360.0)","(4.6, 9.8, 8.208333333333334)","(5.0, 6.0, 5.633333333333334)"
08-01-2023 18:57:03.243094,"(19.0, 80.0, 40.0)","(4.8, 6.2, 5.568421052631579)","(2.2, 3.55, 3.372)","(17.0, 60.0, 39.75)","(9.0, 19.5, 17.48)","(81.0, 590.0, 360.0)","(4.6, 10.0, 8.5)","(5.0, 5.9, 5.633333333333334)"
08-01-2023 18:57:04.405868,"(19.0, 80.0, 40.0)","(4.8, 5.9, 5.120833333333334)","(2.2, 3.55, 3.2533333333333334)","(17.0, 60.0, 39.75)","(9.0, 19.5, 17.48)","(81.0, 590.0, 360.0)","(4.6, 10.5, 8.6)","(5.0, 5.9, 5.633333333333334)"
08-01-2023 18:57:05.644317,"(19.0, 80.0, 40.0)","(4.8, 5.8, 4.855555555555555)","(2.2, 3.55, 3.13)","(17.0, 60.0, 39.75)","(9.0, 19.5, 13.440000000000001)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.453333333333333)","(5.0, 5.9, 5.633333333333334)"
08-01-2023 18:57:06.821776,"(19.0, 80.0, 40.0)","(4.8, 5.8, 4.855555555555555)","(2.2, 3.6, 3.13)","(17.0, 60.0, 63.166666666666664)","(9.0, 19.5, 14.8)","(81.0, 590.0, 360.0)","(4.6, 10.0, 8.857142857142858)","(5.0, 5.9, 5.633333333333334)"
08-01-2023 18:57:08.015420,"(19.0, 110.0, 65.0)","(4.8, 5.8, 4.855555555555555)","(2.2, 3.6, 3.13)","(17.0, 85.0, 63.166666666666664)","(9.0, 17.5, 14.8)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.05)","(5.0, 5.9, 5.633333333333334)"
08-01-2023 18:57:09.207004,"(19.0, 110.0, 65.0)","(4.8, 5.8, 5.025)","(2.2, 3.6, 3.13)","(17.0, 85.0, 63.166666666666664)","(9.0, 17.5, 14.8)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.24)","(5.0, 5.9, 5.633333333333334)"
08-01-2023 18:57:10.422122,"(19.0, 110.0, 65.0)","(4.8, 5.7, 5.025)","(2.2, 3.6, 3.13)","(17.0, 85.0, 63.166666666666664)","(9.0, 17.5, 14.8)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.24)","(5.0, 5.9, 5.633333333333334)"
08-01-2023 18:57:11.512222,"(19.0, 110.0, 65.0)","(4.8, 5.6, 4.96)","(2.2, 3.6, 3.13)","(17.0, 85.0, 63.166666666666664)","(9.0, 17.5, 16.183333333333334)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.24)","(5.0, 5.9, 5.633333333333334)"
08-01-2023 18:57:12.647089,"(19.0, 110.0, 65.0)","(4.8, 5.6, 4.96)","(2.2, 3.6, 3.13)","(17.0, 85.0, 63.166666666666664)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.24)","(5.0, 5.9, 5.633333333333334)"
08-01-2023 18:57:13.825849,"(19.0, 110.0, 65.0)","(4.8, 5.6, 4.88)","(2.2, 3.6, 3.13)","(17.0, 85.0, 63.166666666666664)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.24)","(5.0, 5.9, 5.633333333333334)"
08-01-2023 18:57:15.121638,"(19.0, 110.0, 65.0)","(4.8, 5.6, 4.92)","(2.2, 3.6, 3.13)","(17.0, 85.0, 63.166666666666664)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.24)","(5.0, 5.9, 5.633333333333334)"
08-01-2023 18:57:16.321288,"(19.0, 110.0, 65.0)","(4.8, 5.4, 4.92)","(2.2, 3.6, 3.13)","(17.0, 85.0, 63.166666666666664)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.24)","(5.0, 5.9, 5.633333333333334)"
08-01-2023 18:57:17.524567,"(19.0, 110.0, 65.0)","(4.8, 5.4, 4.92)","(2.2, 3.6, 3.13)","(17.0, 85.0, 63.166666666666664)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.24)","(5.0, 5.9, 5.633333333333334)"
08-01-2023 18:57:18.674109,"(19.0, 110.0, 65.0)","(4.8, 5.4, 4.92)","(2.2, 3.6, 3.13)","(17.0, 85.0, 63.166666666666664)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.24)","(5.0, 5.9, 5.863636363636364)"
08-01-2023 18:57:19.837604,"(19.0, 110.0, 65.0)","(4.8, 5.4, 4.92)","(2.2, 3.6, 3.13)","(17.0, 85.0, 63.166666666666664)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.24)","(5.0, 5.9, 5.863636363636364)"
08-01-2023 18:57:20.931089,"(19.0, 110.0, 65.0)","(4.8, 5.4, 5.1)","(2.2, 3.6, 3.13)","(17.0, 85.0, 63.166666666666664)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.1)","(5.0, 5.9, 5.863636363636364)"
08-01-2023 18:57:22.108410,"(19.0, 110.0, 65.0)","(4.8, 5.2, 5.0)","(2.2, 3.6, 3.13)","(17.0, 85.0, 63.166666666666664)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.0, 8.719999999999999)","(5.0, 5.9, 5.863636363636364)"
08-01-2023 18:57:23.262319,"(19.0, 110.0, 65.0)","(4.8, 5.2, 4.966666666666667)","(2.2, 3.6, 3.13)","(17.0, 85.0, 63.166666666666664)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.0, 8.8)","(5.0, 5.9, 5.863636363636364)"
08-01-2023 18:57:24.424528,"(19.0, 110.0, 65.0)","(4.8, 5.2, 4.733333333333333)","(2.2, 3.6, 3.13)","(17.0, 85.0, 63.166666666666664)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.0)","(5.0, 5.9, 5.863636363636364)"
08-01-2023 18:57:25.602604,"(19.0, 110.0, 87.75)","(4.8, 5.3, 4.766666666666667)","(2.2, 3.6, 3.13)","(17.0, 85.0, 63.166666666666664)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.0)","(5.0, 5.9, 5.863636363636364)"
08-01-2023 18:57:26.786868,"(19.0, 110.0, 98.875)","(4.8, 5.3, 4.733333333333333)","(2.2, 3.6, 3.13)","(17.0, 85.0, 63.166666666666664)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.0)","(5.0, 5.9, 5.863636363636364)"
08-01-2023 18:57:27.966201,"(19.0, 110.0, 92.2)","(4.8, 5.2, 4.966666666666667)","(2.2, 3.6, 3.062857142857143)","(17.0, 85.0, 63.166666666666664)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.4)","(5.0, 5.9, 5.863636363636364)"
08-01-2023 18:57:29.128844,"(19.0, 110.0, 92.2)","(4.8, 5.1, 4.8999999999999995)","(2.2, 3.6, 3.062857142857143)","(17.0, 85.0, 63.166666666666664)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.4)","(5.0, 5.9, 5.863636363636364)"
08-01-2023 18:57:30.271886,"(19.0, 110.0, 92.2)","(4.8, 5.1, 4.8999999999999995)","(2.2, 3.6, 3.062857142857143)","(17.0, 85.0, 63.166666666666664)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.4)","(5.0, 5.9, 5.863636363636364)"
08-01-2023 18:57:31.477483,"(19.0, 110.0, 92.2)","(4.8, 5.1, 4.8999999999999995)","(2.2, 3.6, 3.062857142857143)","(17.0, 85.0, 63.166666666666664)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.4)","(5.0, 5.9, 5.863636363636364)"
08-01-2023 18:57:32.641978,"(19.0, 110.0, 92.2)","(4.8, 5.1, 4.8999999999999995)","(2.2, 3.6, 3.062857142857143)","(17.0, 85.0, 63.166666666666664)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.4)","(5.0, 5.9, 5.863636363636364)"
08-01-2023 18:57:33.772004,"(19.0, 110.0, 92.2)","(4.8, 5.0, 4.7)","(2.2, 3.6, 3.062857142857143)","(17.0, 85.0, 76.8125)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.4)","(5.0, 5.9, 5.863636363636364)"
08-01-2023 18:57:34.850286,"(19.0, 110.0, 92.2)","(4.8, 5.0, 4.7)","(2.2, 3.6, 3.062857142857143)","(17.0, 85.0, 76.8125)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.4)","(5.0, 5.9, 5.863636363636364)"
08-01-2023 18:57:36.009069,"(19.0, 110.0, 92.2)","(4.8, 5.0, 4.7)","(2.2, 3.6, 3.062857142857143)","(17.0, 85.0, 76.8125)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.4)","(5.0, 5.9, 5.863636363636364)"
08-01-2023 18:57:37.238349,"(19.0, 120.0, 65.0)","(4.8, 5.1, 4.8999999999999995)","(2.2, 3.6, 3.062857142857143)","(17.0, 85.0, 76.8125)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.4)","(5.0, 5.9, 5.863636363636364)"
08-01-2023 18:57:38.475084,"(19.0, 100.0, 84.2)","(4.8, 5.1, 4.74)","(2.2, 3.6, 3.062857142857143)","(17.0, 85.0, 76.8125)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.4)","(5.0, 5.9, 5.863636363636364)"
08-01-2023 18:57:39.828314,"(19.0, 100.0, 84.2)","(4.8, 5.0, 4.7)","(2.2, 3.6, 3.062857142857143)","(17.0, 85.0, 67.54545454545455)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.4)","(5.0, 5.9, 5.863636363636364)"
08-01-2023 18:57:41.411139,"(19.0, 100.0, 84.2)","(4.8, 5.0, 4.7)","(2.2, 3.6, 3.062857142857143)","(17.0, 95.0, 38.375)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.4)","(5.0, 5.9, 5.863636363636364)"
08-01-2023 18:57:42.714868,"(19.0, 100.0, 84.2)","(4.8, 5.0, 4.7)","(2.2, 3.6, 3.062857142857143)","(17.0, 95.0, 38.375)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.4)","(5.0, 5.9, 5.863636363636364)"
08-01-2023 18:57:44.062597,"(19.0, 100.0, 84.2)","(4.8, 5.1, 4.7)","(2.2, 3.6, 3.062857142857143)","(17.0, 95.0, 38.375)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.4)","(5.0, 5.9, 5.863636363636364)"
08-01-2023 18:57:45.391908,"(19.0, 100.0, 88.85714285714286)","(4.8, 5.1, 4.7)","(2.2, 3.6, 3.062857142857143)","(17.0, 95.0, 38.375)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.0, 9.8)","(5.0, 5.9, 5.863636363636364)"
08-01-2023 18:57:46.738194,"(19.0, 100.0, 90.375)","(4.8, 5.0, 4.611111111111111)","(2.2, 3.6, 3.5005405405405408)","(17.0, 95.0, 38.375)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.5, 9.8)","(5.0, 5.9, 5.863636363636364)"
08-01-2023 18:57:48.105566,"(19.0, 100.0, 90.375)","(4.8, 5.0, 4.7)","(2.2, 3.6, 3.4323809523809525)","(17.0, 95.0, 38.375)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.5, 9.5)","(5.0, 5.9, 5.863636363636364)"
08-01-2023 18:57:49.484242,"(19.0, 100.0, 90.375)","(4.8, 5.0, 4.7)","(2.2, 3.6, 3.3133333333333335)","(17.0, 95.0, 38.375)","(9.0, 17.5, 16.284615384615385)","(81.0, 590.0, 360.0)","(4.6, 10.5, 9.5)","(5.0, 5.9, 5.865217391304348)"
08-01-2023 18:57:50.765808,"(19.0, 100.0, 90.375)","(4.8, 5.0, 4.7)","(2.2, 3.6, 3.5300000000000002)","(17.0, 95.0, 38.375)","(9.0, 17.5, 15.438461538461539)","(81.0, 590.0, 360.0)","(4.6, 10.5, 9.5)","(5.0, 5.9, 5.865217391304348)"
08-01-2023 18:57:52.157982,"(19.0, 100.0, 90.375)","(4.8, 5.0, 4.55)","(2.2, 3.6, 3.5314285714285716)","(17.0, 95.0, 38.375)","(9.0, 16.5, 13.926666666666666)","(81.0, 590.0, 360.0)","(4.6, 10.5, 9.5)","(5.0, 5.9, 5.865217391304348)"
08-01-2023 18:57:53.503380,"(19.0, 100.0, 90.375)","(4.8, 4.9, 4.55)","(2.2, 3.6, 3.34)","(17.0, 95.0, 38.375)","(9.0, 15.5, 13.842857142857142)","(81.0, 590.0, 360.0)","(4.6, 10.5, 9.5)","(5.0, 5.9, 5.865217391304348)"
08-01-2023 18:57:54.790881,"(19.0, 100.0, 90.375)","(4.8, 4.9, 4.6)","(2.2, 3.6, 3.34)","(17.0, 95.0, 38.375)","(9.0, 15.0, 13.746153846153845)","(81.0, 590.0, 360.0)","(4.6, 10.5, 9.5)","(5.0, 5.9, 5.865217391304348)"
08-01-2023 18:57:56.007243,"(19.0, 100.0, 90.66666666666666)","(4.8, 4.9, 4.6)","(2.2, 3.6, 3.34)","(17.0, 95.0, 38.375)","(9.0, 14.5, 13.746153846153845)","(81.0, 590.0, 360.0)","(4.6, 10.5, 9.5)","(5.0, 5.9, 5.865217391304348)"
08-01-2023 18:57:57.309080,"(19.0, 110.0, 75.6)","(4.8, 4.9, 4.575)","(2.2, 3.6, 3.34)","(17.0, 95.0, 38.375)","(9.0, 14.5, 13.746153846153845)","(81.0, 590.0, 360.0)","(4.6, 10.5, 9.5)","(5.0, 5.9, 5.865217391304348)"
08-01-2023 18:57:58.615151,"(19.0, 110.0, 75.6)","(4.8, 4.8, 4.575)","(2.2, 3.6, 3.34)","(17.0, 95.0, 38.375)","(9.0, 14.5, 13.746153846153845)","(81.0, 590.0, 360.0)","(4.6, 10.5, 9.5)","(5.0, 5.9, 5.865217391304348)"
08-01-2023 18:57:59.902086,"(19.0, 110.0, 75.6)","(4.8, 4.8, 4.6)","(2.2, 3.6, 3.34)","(17.0, 95.0, 38.375)","(9.0, 14.5, 13.746153846153845)","(81.0, 590.0, 360.0)","(4.6, 10.5, 9.5)","(5.0, 5.9, 5.865217391304348)"
08-01-2023 18:58:01.203105,"(19.0, 110.0, 75.6)","(4.8, 4.9, 4.6)","(2.2, 3.6, 3.34)","(17.0, 95.0, 38.375)","(9.0, 14.5, 13.746153846153845)","(81.0, 590.0, 360.0)","(4.6, 10.5, 9.5)","(5.0, 5.9, 5.865217391304348)"
